call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,quarantine_reason
CALL0000012520,SUB00000797,CELL000069,,153.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012522,SUB00001738,CELL000096,,324.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012523,SUB00002100,CELL000046,,147.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012526,SUB00001342,CELL000120,,29.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012528,SUB00004916,CELL000099,,46.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012532,SUB00001133,CELL000066,,95.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012535,SUB00000986,CELL000092,,31.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012540,SUB00003037,CELL000172,,106.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012543,SUB00000124,CELL000062,,200.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012544,SUB00003653,CELL000004,,202.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012547,SUB00004005,CELL000149,,36.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012549,SUB00004464,CELL000059,,344.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012550,SUB00000411,CELL000066,,134.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012551,SUB00001056,CELL000029,,40.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012552,SUB00004587,CELL000131,,115.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012553,SUB00002874,CELL000166,,12.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012554,SUB00002984,CELL000087,,286.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012558,SUB00002724,CELL000203,,56.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012559,SUB00002873,CELL000204,,80.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012561,SUB00003525,CELL000151,,17.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012562,SUB00004196,CELL000074,,66.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012565,SUB00003135,CELL000061,,22.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012566,SUB00004391,CELL000068,,42.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012567,SUB00004309,CELL000185,,408.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012568,SUB00000474,CELL000114,,192.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012570,SUB00003908,CELL000015,,36.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012571,SUB00002082,CELL000053,,195.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012572,SUB00003027,CELL000162,,112.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012573,SUB00004703,CELL000166,,158.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012574,SUB00003856,CELL000073,,120.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012576,SUB00003570,CELL000104,,30.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012578,SUB00001294,CELL000093,,400.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012579,SUB00001885,CELL000232,,63.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012583,SUB00004827,CELL000077,,21.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012584,SUB00004461,CELL000178,,51.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012586,SUB00002200,CELL000016,,330.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012588,SUB00003281,CELL000106,,215.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012589,SUB00000731,CELL000047,,1.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012591,SUB00002039,CELL000063,,275.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012592,SUB00000871,CELL000205,,11.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012594,SUB00000337,CELL000234,,244.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012596,SUB00002034,CELL000099,,103.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012597,SUB00004309,CELL000090,,851.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012598,SUB00003189,CELL000241,,201.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012600,SUB00002376,CELL000172,,590.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012601,SUB00002054,CELL000156,,58.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012603,SUB00004384,CELL000016,,109.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012604,SUB00004135,CELL000132,,292.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012606,SUB00001975,CELL000099,,34.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012607,SUB00001626,CELL000008,,23.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012610,SUB00004876,CELL000020,,971.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012611,SUB00000375,CELL000199,,245.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012612,SUB00004390,CELL000230,,168.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012614,SUB00004700,CELL000003,,30.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012615,SUB00003790,CELL000145,,68.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012616,SUB00002500,CELL000113,,13.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012617,SUB00003622,CELL000068,,126.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012619,SUB00001914,CELL000070,,364.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012624,SUB00001353,CELL000112,,438.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012626,SUB00000648,CELL000035,,54.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012628,SUB00003630,CELL000029,,258.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012633,SUB00002264,CELL000128,,151.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012637,SUB00004645,CELL000206,,265.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012638,SUB00001652,CELL000055,,263.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012639,SUB00004839,CELL000233,,55.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012640,SUB00003708,CELL000239,,52.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012641,SUB00001468,CELL000046,,163.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012642,SUB00001010,CELL000006,,191.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012646,SUB00003682,CELL000043,,143.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012647,SUB00000487,CELL000026,,461.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012648,SUB00002615,CELL000084,,20.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012652,SUB00001388,CELL000044,,85.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012653,SUB00001394,CELL000043,,39.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012654,SUB00001239,CELL000118,,269.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012655,SUB00002264,CELL000127,,672.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012656,SUB00001548,CELL000050,,14.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012657,SUB00002397,CELL000117,,8.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012659,SUB00003084,CELL000189,,19.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012660,SUB00004414,CELL000047,,28.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012664,SUB00001865,CELL000228,,38.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012666,SUB00001697,CELL000234,,5.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012667,SUB00002639,CELL000081,,368.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012670,SUB00002540,CELL000110,,344.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012674,SUB00003721,CELL000150,,224.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012676,SUB00003196,CELL000224,,108.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012681,SUB00004829,CELL000065,,17.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012682,SUB00002055,CELL000116,,51.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012683,SUB00000275,CELL000147,,159.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012684,SUB00002577,CELL000060,,666.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012685,SUB00003279,CELL000027,,48.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012686,SUB00000239,CELL000205,,31.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012689,SUB00003482,CELL000197,,88.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000012691,SUB00002660,CELL000062,,122.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012694,SUB00004328,CELL_BAD,,185.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012698,SUB00003235,CELL000104,,48.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012703,SUB00003598,CELL000123,,514.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012705,SUB00003996,CELL000068,,301.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012710,SUB00001846,CELL000152,,7.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012712,SUB00001798,CELL000192,,28.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012713,SUB00002968,CELL000228,,321.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012716,SUB00004345,CELL000004,,107.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012718,SUB00000415,CELL000100,,173.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012721,SUB00001230,CELL000245,,136.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012724,SUB00004661,CELL000206,,81.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012725,SUB00003147,CELL000081,,279.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012726,SUB00000936,CELL000185,,32.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012728,SUB00002282,CELL000143,,514.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012729,SUB00000376,CELL000203,,2.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012731,SUB00002177,CELL000024,,27.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012734,SUB00004074,CELL000081,,21.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012735,SUB00004997,CELL000075,,39.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012736,SUB00004628,CELL000153,,219.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012737,SUB00003677,CELL000217,,568.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012738,SUB00003352,CELL000072,,11.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012742,SUB00001288,CELL000052,,45.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012743,SUB00001779,CELL000061,,58.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012745,SUB00002488,CELL000068,,68.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012746,SUB00004964,CELL000046,,555.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012748,SUB00001220,CELL000015,,30.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012751,SUB00004925,CELL000131,,94.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012752,SUB00003618,CELL000192,,74.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012753,SUB00001471,CELL000022,,50.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012755,SUB00004763,CELL000246,,33.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012758,SUB00001567,CELL000109,,304.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000012760,SUB00003958,CELL000250,,165.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012761,SUB00004704,CELL000070,,1.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012763,SUB00002391,CELL000083,,28.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012764,SUB00003080,CELL000036,,194.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012767,SUB00002728,CELL000153,,4.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012769,SUB00001539,CELL000090,,134.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012770,SUB00004742,CELL000163,,14.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012773,SUB00004600,CELL000173,,8.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012775,SUB00000343,CELL000229,,389.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012776,SUB00004171,CELL000029,,41.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012777,SUB00002465,CELL000132,,335.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012778,SUB00001787,CELL000225,,226.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012785,SUB00001450,CELL000144,,407.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012789,SUB00000410,CELL000124,,677.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012791,SUB00001523,CELL000164,,219.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012795,SUB00004566,CELL000249,,257.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012799,SUB00000393,CELL000193,,368.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012802,SUB00000304,CELL000236,,527.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012804,SUB00002245,CELL000133,,484.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012806,SUB00001413,CELL000247,,185.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012808,SUB00003502,CELL000061,,422.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012811,SUB00001606,CELL000005,,88.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012813,SUB00001179,CELL000080,,141.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012814,SUB00000099,CELL000014,,84.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012815,SUB00000188,CELL000011,,22.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012816,SUB00003811,CELL000220,,497.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012818,SUB00004133,CELL000104,,55.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012819,SUB00003709,CELL000234,,44.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012820,SUB00004710,CELL000186,,554.0,MO,Dropped,True,switch,,Bad timestamp/duration
CALL0000012821,SUB00004221,CELL000084,,275.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012823,SUB00003578,CELL000010,,262.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012824,SUB00003846,CELL000142,,51.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012825,SUB00003411,CELL000044,,14.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012826,SUB00003310,CELL000242,,30.0,MT,Dropped,True,switch,,Bad timestamp/duration
CALL0000012827,SUB00003074,CELL000169,,73.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000012828,SUB00002184,CELL000191,,265.0,MO,Failed,True,switch,,Bad timestamp/duration
CALL0000012831,SUB00004510,CELL000144,,335.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012832,SUB00003712,CELL000199,,338.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012833,SUB00001788,CELL000082,,4.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012835,SUB00003407,CELL000109,,54.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012838,SUB00003893,CELL000133,,605.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012840,SUB00004368,CELL000018,,764.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012841,SUB00002518,CELL000024,,360.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012843,SUB00002367,CELL000029,,192.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012847,SUB00004577,CELL000036,,75.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012849,SUB00000917,CELL000226,,819.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012851,SUB00004957,CELL000011,,1.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012860,SUB00000081,CELL000209,,57.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012863,SUB00004262,CELL000222,,152.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012866,SUB00001125,CELL000021,,170.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012867,SUB00001602,CELL000196,,9.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012868,SUB00002774,CELL000237,,141.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012869,SUB00003339,CELL000208,,147.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012870,SUB00003554,CELL000255,,28.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012871,SUB00003961,CELL000014,,451.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012873,SUB00002081,CELL000073,,110.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012874,SUB00001011,CELL000161,,20.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012876,SUB00000198,CELL000155,,130.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012880,SUB00002096,CELL000118,,229.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012883,SUB00000666,CELL000094,,301.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012885,SUB00004059,CELL000138,,289.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012886,SUB00001860,CELL000056,,139.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012887,SUB00003014,CELL000138,,77.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012889,SUB00004727,CELL000254,,53.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012890,SUB00002729,CELL000060,,422.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012891,SUB00001275,CELL000062,,94.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012892,SUB00004798,CELL000061,,320.0,MT,Failed,False,switch,,Bad timestamp/duration
CALL0000012894,SUB00002032,CELL000036,,262.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012895,SUB00002889,CELL000041,,253.0,MO,Completed,True,switch,,Bad timestamp/duration
CALL0000012897,SUB00000842,CELL000001,,175.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012903,SUB00001773,CELL000012,,71.0,MT,Completed,True,switch,,Bad timestamp/duration
CALL0000012904,SUB00001006,CELL000096,,559.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012905,SUB00004028,CELL000046,,49.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012906,SUB00001699,CELL000098,,83.0,MO,Dropped,False,switch,,Bad timestamp/duration
CALL0000012907,SUB00000552,CELL000226,,473.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012908,SUB00002273,CELL000106,,224.0,MO,Failed,False,switch,,Bad timestamp/duration
CALL0000012910,SUB00004355,CELL000030,,469.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012912,SUB00004560,CELL000147,,111.0,MT,Failed,True,switch,,Bad timestamp/duration
CALL0000012919,SUB00002510,CELL000065,,1.0,MT,Dropped,False,switch,,Bad timestamp/duration
CALL0000012920,SUB00003414,CELL000110,,341.0,MT,Completed,False,switch,,Bad timestamp/duration
CALL0000012921,SUB00001012,CELL000185,,216.0,MO,Completed,False,switch,,Bad timestamp/duration
CALL0000012925,SUB00004636,CELL000092,,61.0,MO,Failed,False,switch,,Bad timestamp/duration
