online_order_id,customer_id,order_ts,fulfillment_type,fulfillment_store_id,order_status,device_type,_loaded_at_utc,_source_file
WEB00001166,CUST00001108,2026-05-05 21:46:00,Delivery,STR0017,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001167,CUST00000390,2026-04-12 02:22:09,Ship to Home,STR0019,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001168,CUST00000846,2026-05-19 10:30:24,Delivery,STR0023,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001169,CUST00000023,2026-05-15 14:40:53,Ship to Home,STR0012,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001170,CUST00001175,2026-04-19 13:18:06,Ship to Home,STR0007,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001171,CUST00001394,2026-05-20 23:13:09,Delivery,STR0015,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001172,CUST00000544,2026-04-13 01:15:41,Pickup,STR0004,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001173,CUST00001006,2026-04-03 09:24:56,Ship to Home,STR0021,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001174,CUST00000750,2026-05-23 20:46:59,Pickup,STR0010,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001175,CUST00000104,2026-04-12 13:03:55,Delivery,STR0020,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001176,CUST00000395,2026-04-07 12:30:49,Ship to Home,STR0005,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001177,CUST00000373,2026-04-26 04:59:38,Delivery,STR0009,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001178,CUST00001622,2026-04-11 08:41:16,Pickup,STR0010,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001179,CUST00000124,2026-04-29 19:22:52,Pickup,STR0019,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001180,CUST00000669,2026-04-07 10:58:08,Ship to Home,STR0013,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001181,CUST00000849,2026-05-25 21:02:29,Delivery,STR0025,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001182,CUST00000289,2026-04-03 19:00:15,Pickup,STR0023,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001183,CUST00000648,2026-05-27 19:12:46,Delivery,STR0008,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001184,CUST00001307,2026-04-10 19:21:09,Ship to Home,STR0007,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001185,CUST00000912,2026-04-29 22:59:29,Ship to Home,STR0022,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001186,CUST00001560,2026-04-23 21:39:44,Delivery,STR0007,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001187,CUST00000311,2026-05-24 15:59:45,Ship to Home,STR0024,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001188,CUST00000646,2026-04-13 18:47:44,Delivery,STR0005,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001189,CUST00000359,2026-05-28 14:03:34,Delivery,STR0015,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001190,CUST00000363,2026-05-26 10:06:42,Pickup,STR0008,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001191,CUST00000402,2026-05-04 12:30:54,Ship to Home,STR0005,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001192,CUST00000101,2026-05-22 13:58:37,Ship to Home,STR0001,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001193,CUST00000717,2026-05-28 20:52:16,Pickup,STR0013,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001194,CUST00001647,2026-04-02 12:25:12,Pickup,STR0008,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001195,CUST00000321,2026-05-07 14:45:15,Pickup,STR0024,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001196,CUST00001560,2026-04-29 19:44:10,Ship to Home,STR0004,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001197,CUST00001011,2026-04-13 20:03:04,Delivery,STR0003,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001198,CUST00000642,2026-04-13 10:59:41,Pickup,STR0005,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001199,CUST00001045,2026-05-16 05:06:36,Pickup,STR0004,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001200,CUST00000339,2026-04-13 12:23:36,Delivery,STR0018,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001201,CUST00000160,2026-04-09 12:44:50,Delivery,STR0020,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001202,CUST00000342,2026-05-01 01:04:55,Delivery,STR0017,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001203,CUST00001625,2026-05-15 03:57:31,Ship to Home,STR0019,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001204,CUST00001564,2026-05-24 17:31:41,Pickup,STR0011,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001205,CUST00000951,2026-05-20 16:35:20,Ship to Home,STR0005,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001206,CUST00000844,2026-04-15 07:46:35,Pickup,STR0002,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001207,CUST00000813,2026-04-11 17:24:34,Ship to Home,STR0013,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001208,CUST00000569,2026-04-19 13:51:38,Ship to Home,STR0008,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001209,CUST00001416,2026-05-21 05:30:13,Delivery,STR0004,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001210,CUST00000076,2026-05-15 09:31:33,Ship to Home,STR0023,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001211,CUST00001125,2026-05-23 17:03:32,Ship to Home,STR0017,Cancelled,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001212,CUST00000523,2026-05-26 15:37:04,Delivery,STR0023,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001213,CUST00001034,2026-04-30 19:58:23,Ship to Home,STR0023,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001214,CUST00001079,2026-05-24 10:36:45,Pickup,STR0022,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001215,CUST00001791,2026-05-08 17:47:33,Delivery,STR0016,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001216,CUST00000635,2026-04-01 08:57:12,Ship to Home,STR0019,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001217,CUST00001141,2026-05-17 12:15:21,Pickup,STR0008,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001218,CUST00000062,2026-05-29 00:06:49,Pickup,STR0025,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001219,CUST00000863,2026-05-16 08:44:34,Delivery,STR0005,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001220,CUST00000617,2026-05-14 02:20:35,Ship to Home,STR0024,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001221,CUST00000824,2026-05-29 23:08:49,Delivery,STR0017,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001222,CUST00001220,2026-04-16 13:37:32,Pickup,STR0023,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001223,CUST00001463,2026-04-15 23:32:20,Pickup,STR0010,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001224,CUST00001264,2026-04-20 16:20:45,Delivery,STR0025,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001225,CUST00000677,2026-05-10 09:05:46,Delivery,STR0025,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001226,CUST00001674,2026-04-20 10:01:09,Ship to Home,STR0012,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001227,CUST00001047,2026-05-07 09:12:21,Ship to Home,STR0008,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001228,CUST00000296,2026-04-27 18:13:25,Pickup,STR0022,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001229,CUST00000390,2026-04-29 20:51:24,Pickup,STR0009,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001230,CUST00000167,2026-04-19 17:42:16,Pickup,STR0017,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001231,CUST00001000,2026-04-21 06:29:43,Delivery,STR0017,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001232,CUST00001169,2026-05-31 02:06:22,Pickup,STR0003,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001233,CUST00000034,2026-04-15 07:15:21,Delivery,STR0020,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001234,CUST00001666,2026-05-26 14:23:53,Delivery,STR0024,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001235,CUST00000326,2026-05-12 08:08:47,Pickup,STR0019,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001236,CUST00000907,2026-05-28 16:32:25,Ship to Home,STR0010,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001237,CUST00000911,2026-04-26 08:02:05,Pickup,STR0024,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001238,CUST00001789,2026-04-04 23:42:16,Ship to Home,STR0014,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001239,CUST00000780,2026-05-02 15:33:41,Ship to Home,STR0017,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001240,CUST00000242,2026-05-27 16:22:21,Ship to Home,STR0015,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001241,CUST00000825,2026-05-02 01:59:28,Pickup,STR0024,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001242,CUST00000521,2026-05-07 07:40:05,Ship to Home,STR0020,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001243,CUST00000354,2026-04-25 17:50:36,Pickup,STR0015,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001244,CUST00001187,2026-04-18 21:32:24,Delivery,STR0023,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001245,CUST00001201,2026-05-15 03:31:59,Pickup,STR0016,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001246,CUST00000467,2026-05-14 20:05:12,Ship to Home,STR0007,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001247,CUST00000345,2026-05-13 02:13:43,Pickup,STR0018,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001248,CUST00000964,2026-05-20 09:47:48,Ship to Home,STR0017,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001249,CUST00001552,2026-04-25 08:21:56,Ship to Home,STR0003,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001250,CUST00001596,2026-05-22 12:36:38,Pickup,STR0004,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001251,CUST00001048,2026-05-30 10:46:00,Ship to Home,STR0019,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001252,CUST00000323,2026-05-16 21:33:12,Pickup,STR0009,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001253,CUST00000134,2026-05-16 15:10:35,Delivery,STR0005,Delivered,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001254,CUST00000260,2026-05-01 02:17:53,Delivery,STR0005,Processing,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001255,CUST00001669,2026-04-19 04:11:12,Delivery,STR0014,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001256,CUST00000387,2026-05-22 17:52:24,Pickup,STR0004,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001257,CUST00000026,2026-05-04 17:54:11,Delivery,STR0024,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001258,CUST00000552,2026-04-22 17:57:03,Delivery,STR0006,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001259,CUST00001014,2026-04-07 15:20:29,Ship to Home,STR0005,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001260,CUST00000380,2026-04-03 17:33:04,Pickup,STR0013,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001261,CUST00000793,2026-04-19 13:21:29,Delivery,STR0011,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001262,CUST00001098,2026-04-04 17:27:24,Pickup,STR0012,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001263,CUST00000029,2026-04-25 09:43:31,Delivery,STR0002,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001264,CUST00000773,2026-04-24 06:01:02,Delivery,STR0025,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001265,CUST00000930,2026-04-30 23:40:55,Ship to Home,STR0018,delivered ,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001266,CUST00000534,2026-04-07 18:08:13,Pickup,STR0018,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001267,CUST00001154,2026-04-18 03:26:42,Delivery,STR0019,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001268,CUST00000436,2026-05-30 23:27:50,Ship to Home,STR0023,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001269,CUST00000383,2026-05-30 03:04:10,Ship to Home,STR0021,Placed,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001270,CUST00001575,2026-05-24 19:53:37,Pickup,STR0021,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001271,CUST00000928,2026-04-15 20:44:28,Delivery,STR0016,delivered ,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001272,CUST00000762,2026-05-20 05:19:06,Ship to Home,STR0010,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001273,CUST00000235,2026-05-24 09:22:06,Delivery,STR0004,Processing,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001274,CUST00001629,2026-04-08 15:43:57,Pickup,STR0005,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001275,CUST00000910,2026-04-10 14:52:51,Ship to Home,STR0003,Placed,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001276,CUST00000099,2026-05-25 18:22:40,Ship to Home,STR0018,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001277,CUST00001782,2026-05-13 03:34:41,Delivery,STR0013,Delivered,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001278,CUST00001225,2026-04-22 13:56:04,Pickup,STR0005,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001279,CUST00001754,2026-04-03 06:35:50,Pickup,STR0017,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001280,CUST00001594,2026-04-09 01:12:21,Pickup,STR0010,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001281,CUST00000573,2026-04-04 07:02:12,Ship to Home,STR0002,Cancelled,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001282,CUST00001063,2026-04-22 23:53:50,Delivery,STR0010,Shipped,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001283,CUST00000547,2026-05-22 05:22:51,Delivery,STR0025,Processing,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001284,CUST00001746,2026-05-18 00:30:15,Ship to Home,STR0025,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001285,CUST00000274,2026-04-10 22:03:20,Delivery,STR0017,Ready,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001286,CUST00000012,2026-04-08 23:45:35,Ship to Home,STR0002,Ready,Android,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001287,CUST00001463,2026-05-27 10:29:31,Ship to Home,STR0025,Delivered,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001288,CUST00000699,2026-04-29 05:14:03,Delivery,STR0013,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001289,CUST00000977,2026-04-07 01:53:56,Pickup,STR0001,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001290,CUST00000053,2026-04-17 09:14:15,Pickup,STR0021,Placed,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001291,CUST00000910,2026-05-19 07:41:19,Delivery,STR0023,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001292,CUST00000224,2026-04-06 17:00:14,Ship to Home,STR0021,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001293,CUST00000116,2026-05-11 18:14:35,Delivery,STR0010,Shipped,Web,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001294,CUST00000783,2026-04-18 01:40:10,Ship to Home,STR0010,Shipped,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001295,CUST00000944,2026-04-26 23:34:32,Pickup,STR0024,delivered ,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001296,CUST00001524,2026-05-04 03:16:38,Ship to Home,STR0016,Ready,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
WEB00001297,CUST00001086,2026-04-21 10:15:36,Ship to Home,STR0001,Cancelled,iOS,2026-08-08T04:42:27.919640+00:00,data/raw/transactions/online_orders.csv
