transaction_id,account_id,card_id,merchant_id,transaction_ts,transaction_type,channel,direction,amount,currency,transaction_status,description,source_system,ingestion_batch_id,transaction_date
T00003007,A000162,,,,ATM,Card,debit,279.01,CAD,Failed,Purchase,core_banking,BATCH_20260602_A,
T00003008,A000195,CRD000173,M0046,2026-01-04 16:59:00,POS,Api,debit,240.9,EUR,Reversed,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-01-04
T00003009,A000128,,,2026-02-17 09:27:00,WIRE,Api,debit,499.86,INR,Failed,Bill Pay,mobile_app,BATCH_20260602_A,2026-02-17
T00003010,A000156,CRD000153,M0020,2026-01-26 10:01:00,POS,Branch,debit,244.8,USD,Reversed,Cash Withdrawal,branch_teller,BATCH_20260601_A,2026-01-26
T00003011,A000200,,,2026-03-24 13:54:00,FEE,Branch,debit,5.13,CAD,Failed,Monthly Fee,core_banking,BATCH_20260601_A,2026-03-24
T00003012,A000161,,,,FEE,Branch,debit,8.34,EUR,Failed,Monthly Fee,branch_teller,BATCH_20260602_A,
T00003013,A000090,,,,PAYROLL,Mobile,credit,66.94,USD,Reversed,Direct Deposit,mobile_app,BATCH_20260602_A,
T00003014,A000130,,,,FEE,Branch,debit,20.77,USD,Posted,Transfer,branch_teller,BATCH_20260601_B,
T00003015,A000004,CRD000156,M0003,,POS,Api,debit,127.57,USD,Pending,Transfer,mobile_app,BATCH_20260601_A,
T00003016,A000090,,,,WIRE,Online,debit,1800.24,GBP,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_B,
T00003017,A999999,,,,ATM,Api,debit,507.8,USD,Posted,Direct Deposit,branch_teller,BATCH_20260601_B,
T00003018,A000130,CRD000100,M0034,2026-05-12 21:07:00,POS,Atm,debit,372.92,GBP,Failed,Bill Pay,mobile_app,BATCH_20260601_B,2026-05-12
T00003019,A000006,,M0056,2026-02-02 11:03:00,REFUND,Card,credit,204.92,CAD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,2026-02-02
T00003020,A000051,,,2026-05-14 09:09:00,PAYROLL,Card,credit,57.91,CAD,Failed,Purchase,card_processor,BATCH_20260602_A,2026-05-14
T00003021,A000213,,,2026-02-06 13:55:00,ATM,Online,debit,145.51,EUR,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_A,2026-02-06
T00003022,A000035,,,,FEE,Atm,debit,25.66,USD,Posted,Transfer,mobile_app,BATCH_20260601_A,
T00003023,A000048,,,,PAYROLL,Card,credit,510.01,GBP,Posted,Direct Deposit,mobile_app,BATCH_20260601_B,
T00003024,A000128,,,2026-05-17 04:12:00,PAYROLL,Atm,credit,286.44,INR,Posted,Direct Deposit,mobile_app,BATCH_20260601_A,2026-05-17
T00003025,A000184,CRD000102,M0033,,POS,Online,debit,235.39,CAD,Reversed,Bill Pay,mobile_app,BATCH_20260602_A,
T00003026,A000063,,,2026-03-11 08:10:00,ACH,Online,debit,208.58,INR,Pending,Direct Deposit,branch_teller,BATCH_20260601_A,2026-03-11
T00003027,A000128,CRD000084,M0007,2026-02-10 19:25:00,POS,Card,debit,631.58,INR,Pending,Transfer,branch_teller,BATCH_20260601_B,2026-02-10
T00003028,A000157,,,2026-01-21 08:48:00,ACH,Branch,debit,65.01,USD,Posted,Transfer,mobile_app,BATCH_20260601_A,2026-01-21
T00003029,A000100,,,2026-03-06 19:10:00,ATM,Mobile,debit,470.93,EUR,Posted,Transfer,mobile_app,BATCH_20260601_A,2026-03-06
T00003030,A000124,CRD000162,M0049,,POS,Branch,debit,200.47,CAD,Pending,Bill Pay,card_processor,BATCH_20260602_A,
T00003031,A000188,CRD000032,M0027,,POS,Branch,debit,255.0,GBP,Posted,Direct Deposit,core_banking,BATCH_20260601_B,
T00003032,A000084,,M0041,,POS,Atm,debit,1.24,CAD,Posted,Bill Pay,core_banking,BATCH_20260601_B,
T00003033,A000189,CRD000084,M0049,,POS,Mobile,debit,48.81,EUR,Posted,Purchase,core_banking,BATCH_20260601_A,
T00003034,A000118,,,,ACH,Api,debit,269.72,CAD,Pending,Transfer,mobile_app,BATCH_20260601_B,
T00003035,A000207,CRD000062,M0033,2026-05-04 00:34:00,POS,Atm,debit,138.27,EUR,Reversed,Direct Deposit,branch_teller,BATCH_20260601_A,2026-05-04
T00003036,A000020,CRD000102,M0035,,POS,Branch,debit,88.51,USD,Posted,Transfer,core_banking,BATCH_20260601_A,
T00003037,A000030,CRD000092,M0034,,POS,Branch,debit,70.87,USD,Posted,Bill Pay,core_banking,BATCH_20260601_B,
T00003038,A000175,CRD000131,M0076,2026-05-16 01:34:00,POS,Online,debit,1472.84,USD,Posted,Bill Pay,mobile_app,BATCH_20260602_A,2026-05-16
T00003039,A000100,CRD000068,M0027,,POS,Online,debit,416.7,CAD,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00003040,A000097,,,,ACH,Online,debit,479.9,EUR,Posted,Direct Deposit,mobile_app,BATCH_20260601_A,
T00003041,A000070,CRD000111,M0053,,POS,Mobile,debit,194.53,EUR,Failed,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00003042,A000174,CRD000157,M0055,2026-04-04 18:57:00,POS,Online,debit,14.32,EUR,Reversed,Monthly Fee,card_processor,BATCH_20260601_B,2026-04-04
T00003043,A000098,,,2026-01-27 00:49:00,PAYROLL,Branch,credit,275.89,INR,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,2026-01-27
T00003044,A000141,,,2026-02-03 00:34:00,ATM,Api,debit,40.74,INR,Posted,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-02-03
T00003045,A000107,,,2026-03-21 08:26:00,PAYROLL,Mobile,credit,522.44,INR,Reversed,Bill Pay,mobile_app,BATCH_20260601_B,2026-03-21
T00003046,A000141,,,,ACH,Online,debit,368.81,INR,Posted,Transfer,branch_teller,BATCH_20260601_B,
T00003047,A000076,CRD000096,M0065,2026-04-17 01:04:00,POS,Branch,debit,302.65,GBP,Failed,Direct Deposit,card_processor,BATCH_20260601_A,2026-04-17
T00003048,A000155,,,2026-01-12 21:11:00,ACH,Atm,debit,103.87,CAD,Reversed,Purchase,card_processor,BATCH_20260602_A,2026-01-12
T00003049,A000100,,,2026-03-26 16:19:00,ATM,Online,debit,25.25,CAD,Reversed,Transfer,branch_teller,BATCH_20260601_B,2026-03-26
T00003050,A000121,CRD000027,M0054,,POS,Mobile,debit,149.18,USD,Failed,Bill Pay,branch_teller,BATCH_20260601_A,
T00003051,A000170,,M0063,2026-03-19 15:24:00,POS,Atm,debit,256.22,CAD,Pending,Direct Deposit,card_processor,BATCH_20260601_B,2026-03-19
T00003052,A000025,,,2026-01-05 20:56:00,PAYROLL,Mobile,credit,48.34,CAD,Failed,Bill Pay,card_processor,BATCH_20260601_B,2026-01-05
T00003053,A000075,,M0034,2026-05-20 13:54:00,POS,Card,debit,441.62,GBP,Posted,Monthly Fee,mobile_app,BATCH_20260602_A,2026-05-20
T00003054,A000081,,,,FEE,Branch,debit,30.71,CAD,Posted,Transfer,mobile_app,BATCH_20260601_B,
T00003055,A000136,,,,ACH,Atm,debit,326.77,CAD,Reversed,Direct Deposit,mobile_app,BATCH_20260602_A,
T00003056,A000188,,,,WIRE,Atm,debit,316.29,GBP,Pending,Cash Withdrawal,mobile_app,BATCH_20260602_A,
T00003057,A000085,CRD000089,M0030,,POS,Api,debit,599.03,GBP,Reversed,Purchase,core_banking,BATCH_20260601_A,
T00003058,A000159,CRD000031,M0004,2026-02-16 08:44:00,POS,Atm,debit,308.76,INR,Posted,Bill Pay,branch_teller,BATCH_20260601_A,2026-02-16
T00003059,A000023,,,2026-01-04 13:14:00,PAYROLL,Atm,credit,871.19,CAD,Failed,Direct Deposit,core_banking,BATCH_20260602_A,2026-01-04
T00003060,A000052,,,,INTEREST,Card,credit,134.93,USD,Posted,Purchase,card_processor,BATCH_20260602_A,
T00003061,A000102,CRD000068,M0019,2026-05-18 15:09:00,POS,Card,debit,40.74,EUR,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,2026-05-18
T00003062,A000158,,,2026-02-07 14:59:00,ACH,Atm,debit,186.45,GBP,Pending,Purchase,card_processor,BATCH_20260601_B,2026-02-07
T00003063,A000034,,,2026-03-10 05:39:00,ACH,Card,debit,242.74,EUR,Posted,Direct Deposit,branch_teller,BATCH_20260602_A,2026-03-10
T00003064,A000105,,,,INTEREST,Online,credit,222.97,GBP,Posted,Purchase,card_processor,BATCH_20260601_B,
T00003065,A000044,,,2026-03-19 17:33:00,ACH,Branch,debit,219.23,CAD,Pending,Purchase,card_processor,BATCH_20260601_B,2026-03-19
T00003066,A000205,,,2026-04-23 17:20:00,ACH,Online,debit,312.33,EUR,Failed,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-04-23
T00003067,A000030,CRD000009,M0026,,POS,Card,debit,760.71,USD,Reversed,Cash Withdrawal,card_processor,BATCH_20260602_A,
T00003068,A000069,CRD000057,M0057,,POS,Mobile,debit,124.77,EUR,Pending,Transfer,core_banking,BATCH_20260601_B,
T00003069,A000048,,,2026-01-22 12:30:00,PAYROLL,Online,credit,146.54,GBP,Posted,Monthly Fee,core_banking,BATCH_20260601_B,2026-01-22
T00003070,A000200,CRD000151,M0047,,POS,Online,debit,56.59,CAD,Posted,Monthly Fee,core_banking,BATCH_20260601_A,
T00003071,A000115,,,2026-03-21 09:56:00,FEE,Mobile,debit,2.75,INR,Failed,Monthly Fee,card_processor,BATCH_20260601_B,2026-03-21
T00003072,A000147,,M0052,2026-02-25 23:19:00,POS,Online,debit,21.55,INR,Posted,Cash Withdrawal,branch_teller,BATCH_20260601_B,2026-02-25
T00003073,A000080,CRD000157,M0061,2026-05-03 00:26:00,POS,Online,debit,88.2,GBP,Posted,Direct Deposit,mobile_app,BATCH_20260601_B,2026-05-03
T00003074,A000079,,,,FEE,Api,debit,40.16,USD,Failed,Cash Withdrawal,card_processor,BATCH_20260601_A,
T00003075,A000180,,M0022,,REFUND,Card,credit,417.56,GBP,Reversed,Bill Pay,mobile_app,BATCH_20260601_A,
T00003076,A000069,,,2026-02-26 09:50:00,INTEREST,Online,credit,104.11,INR,Posted,Direct Deposit,core_banking,BATCH_20260601_A,2026-02-26
T00003077,A000188,CRD000165,M0011,,POS,Online,debit,148.58,GBP,Failed,Cash Withdrawal,mobile_app,BATCH_20260601_A,
T00003078,A000118,CRD000142,M0023,,POS,Mobile,debit,104.48,CAD,Reversed,Direct Deposit,mobile_app,BATCH_20260601_A,
T00003079,A000094,,,,ACH,Online,debit,74.19,EUR,Failed,Direct Deposit,core_banking,BATCH_20260601_B,
T00003080,A000187,,,,ACH,Mobile,debit,124.58,CAD,Posted,Purchase,card_processor,BATCH_20260602_A,
T00003081,A000217,,,,ATM,Online,debit,196.47,CAD,Posted,Bill Pay,branch_teller,BATCH_20260601_A,
T00003082,A000192,,,2026-05-08 00:46:00,ACH,Card,debit,99.95,EUR,Failed,Transfer,mobile_app,BATCH_20260601_A,2026-05-08
T00003083,A000175,,,,ACH,Atm,debit,177.4,USD,Posted,Transfer,branch_teller,BATCH_20260601_A,
T00003084,A000162,,,2026-02-22 07:29:00,PAYROLL,Card,credit,58.51,CAD,Pending,Direct Deposit,branch_teller,BATCH_20260602_A,2026-02-22
T00003085,A000027,,,2026-04-29 01:52:00,ATM,Atm,debit,83.69,INR,Pending,Transfer,card_processor,BATCH_20260601_B,2026-04-29
T00003086,A000163,,M0034,,REFUND,Card,credit,107.85,CAD,Posted,Direct Deposit,card_processor,BATCH_20260601_A,
T00003087,A000144,,,2026-02-07 20:11:00,INTEREST,Atm,credit,448.3,USD,Pending,Cash Withdrawal,branch_teller,BATCH_20260601_A,2026-02-07
T00003088,A000214,,,,FEE,Api,debit,14.83,INR,Posted,Purchase,branch_teller,BATCH_20260601_B,
T00003089,A000084,,,,FEE,Branch,debit,35.99,CAD,Reversed,Direct Deposit,branch_teller,BATCH_20260601_B,
T00003090,A000099,,,2026-04-24 08:47:00,ATM,Api,debit,110.53,USD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_A,2026-04-24
T00003091,A000193,,,2026-03-24 21:42:00,INTEREST,Api,credit,111.5,GBP,Posted,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-03-24
T00003092,A000157,,,,ATM,Online,debit,96.51,USD,Failed,Bill Pay,card_processor,BATCH_20260602_A,
T00003093,A000216,CRD000024,M0065,2026-01-15 10:15:00,POS,Atm,debit,436.76,INR,Reversed,Monthly Fee,card_processor,BATCH_20260602_A,2026-01-15
T00003094,A000041,,,2026-05-07 16:33:00,FEE,Atm,debit,18.34,EUR,Posted,Direct Deposit,branch_teller,BATCH_20260601_B,2026-05-07
T00003095,A000037,CRD000090,M0007,,POS,Mobile,debit,520.62,GBP,Pending,Cash Withdrawal,core_banking,BATCH_20260602_A,
T00003096,A000153,CRD000080,M0034,2026-03-27 21:36:00,POS,Online,debit,134.61,EUR,Pending,Cash Withdrawal,mobile_app,BATCH_20260602_A,2026-03-27
T00003097,A000086,,M0057,,REFUND,Mobile,credit,247.06,EUR,Reversed,Bill Pay,card_processor,BATCH_20260601_A,
T00003098,A000032,,,,INTEREST,Mobile,credit,126.69,GBP,Posted,Transfer,branch_teller,BATCH_20260601_A,
T00003099,A000150,CRD000052,M0023,2026-03-10 21:48:00,POS,Api,debit,65.64,USD,Posted,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-03-10
T00003100,A000198,,,,WIRE,Card,debit,712.95,GBP,Posted,Purchase,core_banking,BATCH_20260601_A,
T00003101,A000026,,M0060,2026-05-27 12:41:00,REFUND,Api,credit,124.68,INR,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_A,2026-05-27
T00003102,A000198,,,,PAYROLL,Card,credit,58.61,GBP,Posted,Purchase,mobile_app,BATCH_20260601_A,
T00003103,A000199,,,,PAYROLL,Api,credit,375.31,INR,Posted,Purchase,core_banking,BATCH_20260601_B,
T00003104,A000127,CRD000034,M0075,2026-01-05 07:10:00,POS,Branch,debit,244.12,GBP,Reversed,Transfer,core_banking,BATCH_20260601_A,2026-01-05
T00003105,A000174,CRD000010,M0051,,POS,Online,debit,240.03,EUR,Pending,Transfer,branch_teller,BATCH_20260601_B,
T00003106,A000013,,,,ACH,Branch,debit,206.55,EUR,Pending,Transfer,core_banking,BATCH_20260601_A,
T00003107,A000104,,,2026-05-24 23:17:00,WIRE,Branch,debit,1702.56,CAD,Posted,Purchase,mobile_app,BATCH_20260601_B,2026-05-24
T00003108,A000029,CRD000095,M0028,2026-02-05 02:29:00,POS,Atm,debit,92.54,EUR,Reversed,Direct Deposit,branch_teller,BATCH_20260602_A,2026-02-05
T00003109,A000001,,,2026-02-27 22:00:00,ATM,Api,debit,460.92,CAD,Pending,Cash Withdrawal,branch_teller,BATCH_20260602_A,2026-02-27
T00003110,A000215,,,2026-05-31 19:31:00,FEE,Branch,debit,15.05,CAD,Pending,Direct Deposit,branch_teller,BATCH_20260602_A,2026-05-31
T00003111,A000143,,M0030,,REFUND,Online,credit,137.77,GBP,Failed,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00003112,A000149,CRD000140,M0043,2026-05-28 13:01:00,POS,Branch,debit,172.06,INR,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_B,2026-05-28
T00003113,A000125,,,2026-02-13 23:52:00,PAYROLL,Mobile,credit,250.34,USD,Posted,Cash Withdrawal,core_banking,BATCH_20260601_B,2026-02-13
T00003114,A000115,,,2026-02-13 19:57:00,ATM,Card,debit,179.05,INR,Failed,Direct Deposit,card_processor,BATCH_20260601_B,2026-02-13
T00003115,A000067,,M0023,2026-05-18 22:42:00,REFUND,Api,credit,108.09,EUR,Pending,Transfer,mobile_app,BATCH_20260602_A,2026-05-18
T00003116,A000001,,M0010,2026-04-29 19:41:00,REFUND,Online,credit,69.78,CAD,Reversed,Direct Deposit,branch_teller,BATCH_20260601_B,2026-04-29
T00003117,A000002,CRD000151,M0014,2026-05-20 21:42:00,POS,Api,debit,1138.35,EUR,Posted,Direct Deposit,core_banking,BATCH_20260601_B,2026-05-20
T00003118,A000176,CRD000057,M0002,2026-02-27 16:26:00,POS,Mobile,debit,57.86,USD,Posted,Monthly Fee,card_processor,BATCH_20260601_B,2026-02-27
T00003119,A000218,,,2026-04-30 16:59:00,FEE,Online,debit,18.5,GBP,Pending,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-04-30
T00003120,A000053,CRD000109,M0054,2026-01-22 07:39:00,POS,Branch,debit,256.66,INR,Reversed,Transfer,core_banking,BATCH_20260601_A,2026-01-22
T00003121,A000080,,M0028,,REFUND,Mobile,credit,115.27,GBP,Failed,Cash Withdrawal,mobile_app,BATCH_20260601_B,
T00003122,A000133,CRD000076,M0028,,POS,Online,debit,69.93,INR,Reversed,Monthly Fee,core_banking,BATCH_20260601_B,
T00003123,A000082,,,,PAYROLL,Online,credit,75.56,CAD,Failed,Monthly Fee,card_processor,BATCH_20260601_B,
T00003124,A000194,,,2026-05-05 20:23:00,ACH,Branch,debit,26.6,EUR,Pending,Bill Pay,core_banking,BATCH_20260601_A,2026-05-05
T00003125,A000156,CRD000079,M0057,2026-03-13 07:59:00,POS,Card,debit,203.25,USD,Reversed,Transfer,card_processor,BATCH_20260602_A,2026-03-13
T00003126,A000103,,,2026-02-26 18:28:00,ACH,Card,debit,177.75,EUR,Reversed,Monthly Fee,branch_teller,BATCH_20260601_A,2026-02-26
T00003127,A000182,CRD000020,M0001,,POS,Card,debit,275.42,CAD,Reversed,Bill Pay,mobile_app,BATCH_20260602_A,
T00003128,A000058,,,,PAYROLL,Online,credit,277.6,EUR,Pending,Bill Pay,mobile_app,BATCH_20260601_A,
T00003129,A000067,,M0014,2026-02-04 07:51:00,POS,Branch,debit,229.21,EUR,Pending,Cash Withdrawal,card_processor,BATCH_20260601_B,2026-02-04
T00003130,A000121,,M0028,,REFUND,Mobile,credit,291.59,EUR,Posted,Bill Pay,card_processor,BATCH_20260602_A,
T00003131,A000100,CRD000091,M0029,2026-01-16 21:50:00,POS,Atm,debit,32.34,CAD,Posted,Monthly Fee,mobile_app,BATCH_20260602_A,2026-01-16
T00003132,A000033,,,2026-04-09 17:24:00,FEE,Branch,debit,31.04,EUR,Failed,Direct Deposit,card_processor,BATCH_20260601_B,2026-04-09
T00003133,A000194,CRD000091,M0017,,POS,Online,debit,194.48,EUR,Reversed,Purchase,mobile_app,BATCH_20260601_B,
T00003134,A000076,,,2026-04-04 06:02:00,FEE,Api,debit,33.92,GBP,Failed,Transfer,mobile_app,BATCH_20260601_B,2026-04-04
T00003135,A000161,,,,ACH,Online,debit,212.56,USD,Failed,Purchase,core_banking,BATCH_20260601_B,
T00003136,A000086,CRD000002,M0054,,POS,Atm,debit,216.65,EUR,Pending,Purchase,core_banking,BATCH_20260601_A,
T00003137,A000097,CRD000043,M0025,2026-01-25 18:43:00,POS,Branch,debit,270.24,GBP,Posted,Monthly Fee,mobile_app,BATCH_20260601_B,2026-01-25
T00003138,A000206,,,,ACH,Api,debit,335.61,EUR,Pending,Cash Withdrawal,card_processor,BATCH_20260602_A,
T00003139,A000073,CRD000068,M0063,2026-05-29 17:29:00,POS,Online,debit,140.48,USD,Failed,Transfer,core_banking,BATCH_20260601_A,2026-05-29
T00003140,A000071,CRD000001,M0011,,POS,Online,debit,310.59,INR,Reversed,Transfer,mobile_app,BATCH_20260601_B,
T00003141,A000204,,M0037,,REFUND,Atm,credit,73.71,USD,Posted,Purchase,core_banking,BATCH_20260601_B,
T00003142,A000098,CRD000123,M0008,,POS,Atm,debit,72.72,INR,Posted,Purchase,mobile_app,BATCH_20260601_A,
T00003143,A000048,CRD000177,M0075,,POS,Online,debit,476.46,USD,Reversed,Monthly Fee,branch_teller,BATCH_20260602_A,
T00003144,A000079,,,2026-05-23 12:18:00,WIRE,Online,debit,426.16,USD,Posted,Cash Withdrawal,mobile_app,BATCH_20260601_B,2026-05-23
T00003145,A000132,CRD000016,M0033,2026-02-06 03:04:00,POS,Mobile,debit,75.85,GBP,Posted,Bill Pay,mobile_app,BATCH_20260601_B,2026-02-06
T00003146,A000047,,,2026-01-17 00:21:00,INTEREST,Branch,credit,207.93,USD,Posted,Transfer,branch_teller,BATCH_20260601_A,2026-01-17
T00003147,A000206,CRD000036,M0059,,POS,Online,debit,463.28,CAD,Posted,Bill Pay,mobile_app,BATCH_20260601_B,
T00003148,A000096,,,,FEE,Api,debit,35.56,INR,Posted,Direct Deposit,card_processor,BATCH_20260601_A,
T00003149,A000152,,,,ACH,Branch,debit,88.35,EUR,Reversed,Cash Withdrawal,mobile_app,BATCH_20260602_A,
T00003150,A000036,,,2026-04-11 10:40:00,PAYROLL,Atm,credit,239.26,CAD,Posted,Bill Pay,branch_teller,BATCH_20260601_A,2026-04-11
T00003151,A000205,,,,WIRE,Mobile,debit,1628.72,EUR,Posted,Transfer,core_banking,BATCH_20260601_A,
T00003152,A000141,,,,INTEREST,Atm,credit,156.59,INR,Reversed,Transfer,card_processor,BATCH_20260601_A,
T00003153,A000166,,,2026-05-12 07:14:00,ACH,Online,debit,28.3,USD,Pending,Monthly Fee,branch_teller,BATCH_20260601_B,2026-05-12
T00003154,A000036,,,2026-04-25 12:45:00,ATM,Online,debit,54.52,CAD,Failed,Direct Deposit,card_processor,BATCH_20260602_A,2026-04-25
T00003155,A000138,,,2026-01-23 00:17:00,ATM,Online,debit,644.68,USD,Posted,Purchase,core_banking,BATCH_20260601_B,2026-01-23
T00003156,A000171,,,2026-03-01 23:13:00,WIRE,Online,debit,181.59,INR,Failed,Cash Withdrawal,card_processor,BATCH_20260602_A,2026-03-01
T00003157,A000097,,,,INTEREST,Mobile,credit,131.9,EUR,Posted,Transfer,branch_teller,BATCH_20260602_A,
T00003158,A000073,,M0025,2026-02-17 05:52:00,REFUND,Online,credit,378.81,USD,Reversed,Bill Pay,card_processor,BATCH_20260601_B,2026-02-17
T00003159,A000208,,,,ATM,Online,debit,123.09,CAD,Pending,Transfer,card_processor,BATCH_20260601_B,
T00003160,A000015,,,2026-03-21 09:35:00,FEE,Atm,debit,37.77,CAD,Posted,Bill Pay,mobile_app,BATCH_20260602_A,2026-03-21
T00003161,A000102,,,,PAYROLL,Atm,credit,160.12,EUR,Posted,Transfer,mobile_app,BATCH_20260601_A,
T00003162,A000105,,,2026-02-25 04:14:00,PAYROLL,Mobile,credit,222.97,GBP,Posted,Monthly Fee,core_banking,BATCH_20260602_A,2026-02-25
T00003163,A000073,CRD000055,M0034,2026-05-20 21:15:00,POS,Atm,debit,58.39,USD,Reversed,Transfer,mobile_app,BATCH_20260601_A,2026-05-20
T00003164,A000166,,,,WIRE,Atm,debit,2743.04,USD,Pending,Transfer,core_banking,BATCH_20260601_B,
T00003165,A000184,,,2026-04-10 10:41:00,ACH,Atm,debit,104.32,CAD,Reversed,Transfer,card_processor,BATCH_20260602_A,2026-04-10
T00003166,A000165,,M0005,2026-02-19 17:23:00,REFUND,Online,credit,914.72,INR,Reversed,Purchase,core_banking,BATCH_20260602_A,2026-02-19
T00003167,A000088,CRD000164,M0048,,POS,Api,debit,284.94,CAD,Posted,Cash Withdrawal,branch_teller,BATCH_20260602_A,
T00003168,A000172,,,,ACH,Mobile,debit,210.34,USD,Pending,Cash Withdrawal,card_processor,BATCH_20260601_B,
T00003169,A000046,,,,ACH,Online,debit,176.95,INR,Posted,Purchase,card_processor,BATCH_20260601_B,
T00003170,A000188,CRD000153,M0003,2026-04-12 20:37:00,POS,Card,debit,510.41,GBP,Failed,Purchase,branch_teller,BATCH_20260601_A,2026-04-12
T00003171,A000047,,,,ACH,Branch,debit,46.66,USD,Posted,Direct Deposit,branch_teller,BATCH_20260601_A,
T00003172,A999999,,,,ATM,Branch,debit,25.8,USD,Failed,Transfer,mobile_app,BATCH_20260601_A,
T00003173,A000050,CRD000148,M0030,2026-05-11 16:10:00,POS,Mobile,debit,183.89,EUR,Failed,Direct Deposit,branch_teller,BATCH_20260601_B,2026-05-11
T00003174,A000134,CRD000031,M0080,2026-02-20 09:32:00,POS,Branch,debit,22.13,GBP,Failed,Transfer,core_banking,BATCH_20260601_B,2026-02-20
T00003175,A000145,,,2026-03-27 20:46:00,ACH,Online,debit,121.52,CAD,Reversed,Bill Pay,mobile_app,BATCH_20260601_A,2026-03-27
T00003176,A000014,CRD000082,M0013,2026-01-02 07:53:00,POS,Online,debit,135.48,GBP,Reversed,Transfer,card_processor,BATCH_20260601_B,2026-01-02
T00003177,A000060,,,2026-04-05 13:21:00,INTEREST,Online,credit,63.98,USD,Pending,Direct Deposit,core_banking,BATCH_20260601_B,2026-04-05
T00003178,A000115,,,2026-04-29 15:44:00,WIRE,Atm,debit,185.04,INR,Pending,Bill Pay,mobile_app,BATCH_20260601_A,2026-04-29
T00003179,A000124,,,2026-02-06 00:48:00,ACH,Atm,debit,838.65,CAD,Posted,Monthly Fee,core_banking,BATCH_20260601_A,2026-02-06
T00003180,A000212,CRD000088,M0029,,POS,Mobile,debit,212.36,CAD,Posted,Bill Pay,mobile_app,BATCH_20260601_A,
T00003181,A000136,CRD000174,M0077,2026-04-08 10:05:00,POS,Mobile,debit,1282.54,CAD,Posted,Transfer,card_processor,BATCH_20260601_B,2026-04-08
T00003182,A000195,,M0020,,REFUND,Card,credit,223.55,EUR,Posted,Monthly Fee,branch_teller,BATCH_20260602_A,
T00003183,A000216,CRD000143,M0068,,POS,Card,debit,309.45,INR,Pending,Bill Pay,branch_teller,BATCH_20260601_B,
T00003184,A000119,CRD000100,M0071,2026-01-22 01:22:00,POS,Online,debit,739.68,USD,Posted,Bill Pay,mobile_app,BATCH_20260602_A,2026-01-22
T00003185,A000134,,,2026-04-23 14:54:00,INTEREST,Online,credit,84.65,GBP,Posted,Cash Withdrawal,card_processor,BATCH_20260601_A,2026-04-23
T00003186,A000032,,,2026-05-21 16:26:00,ATM,Online,debit,5.14,GBP,Reversed,Direct Deposit,card_processor,BATCH_20260601_B,2026-05-21
T00003187,A000084,,M0080,2026-04-20 15:29:00,REFUND,Api,credit,229.32,CAD,Posted,Purchase,card_processor,BATCH_20260601_A,2026-04-20
T00003188,A000034,,,2026-02-19 07:06:00,PAYROLL,Branch,credit,,EUR,Failed,Purchase,core_banking,BATCH_20260601_A,2026-02-19
