transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date
TXN000004456,STR0011,REG007,ASC_BAD,,,SALE,Pickup,Completed,POS_C,
TXN000004457,STR0005,REG014,ASC000473,CUST00000471,,SALE,Store,Voided,POS_B,
TXN000004458,STR0022,REG022,ASC000486,CUST00001552,2026-04-12 11:24:00,SALE,Store,Completed,POS_B,2026-04-12
TXN000004459,STR0008,REG006,ASC000176,,2026-04-25 04:39:00,SALE,Store,Completed,POS_B,2026-04-25
TXN000004460,STR0014,REG009,ASC000066,CUST00000302,2026-05-27 13:48:00,SALE,Store,Completed,POS_C,2026-05-27
TXN000004461,STR0024,REG007,ASC000441,CUST00000489,,SALE,Pickup,Voided,POS_B,
TXN000004462,STR0018,REG002,ASC000451,CUST00000555,2026-04-09 16:20:00,SALE,Pickup,Suspended,POS_B,2026-04-09
TXN000004463,STR0025,REG001,ASC000465,,,SALE,Store,Completed,POS_A,
TXN000004464,STR0018,REG008,ASC_BAD,CUST00000736,,SALE,Pickup,Suspended,POS_B,
TXN000004465,STR0002,REG025,ASC000304,,,SALE,Pickup,Voided,POS_C,
TXN000004466,STR0004,REG010,ASC000154,CUST00000040,,SALE,Pickup,Completed,POS_B,
TXN000004467,STR0013,REG026,ASC000053,,2026-04-14 02:03:00,SALE,Store,Completed,POS_C,2026-04-14
TXN000004468,STR0022,REG007,ASC000278,CUST00000442,,VOID,Store,Completed,POS_C,
TXN000004469,STR0013,REG002,ASC000422,CUST00001305,,SALE,Store,Voided,POS_C,
TXN000004470,STR0006,REG027,ASC000034,CUST00001527,2026-05-30 02:50:00,VOID,Pickup,Completed,POS_B,2026-05-30
TXN000004471,STR0003,REG005,ASC000264,,2026-04-13 08:45:00,SALE,Store,Suspended,POS_B,2026-04-13
TXN000004472,STR0010,REG015,ASC000122,CUST00000770,,SALE,Pickup,Completed,POS_C,
TXN000004473,STR0001,REG007,ASC000475,CUST00000847,,SALE,Store,Completed,POS_C,
TXN000004474,STR0017,REG026,ASC000429,CUST00000234,,SALE,Store,Completed,POS_A,
TXN000004475,STR0001,REG015,ASC000475,CUST00001032,,VOID,Store,Voided,POS_A,
TXN000004476,STR0003,REG026,ASC000405,CUST00000383,2026-05-05 10:59:00,SALE,Store,Completed,POS_B,2026-05-05
TXN000004477,STR0022,REG011,ASC000454,CUST00000651,,SALE,Store,Completed,POS_C,
TXN000004478,STR0009,REG021,ASC000125,CUST00000230,2026-04-04 12:48:00,SALE,Store,Suspended,POS_B,2026-04-04
TXN000004479,STR0021,REG007,ASC000424,CUST00000212,2026-05-28 17:55:00,SALE,Store,Voided,POS_A,2026-05-28
TXN000004480,STR0023,REG025,ASC000281,CUST00000139,2026-04-24 22:45:00,VOID,Store,Completed,POS_B,2026-04-24
TXN000004481,STR0023,REG028,ASC000236,,,SALE,Pickup,Completed,POS_C,
TXN000004482,STR0010,REG014,ASC000010,CUST00001343,,SALE,Store,Voided,POS_C,
TXN000004483,STR0025,REG020,ASC000021,CUST00000832,2026-05-01 16:33:00,SALE,Pickup,Voided,POS_A,2026-05-01
TXN000004484,STR0001,REG011,ASC000288,CUST00000717,,SALE,Store,Completed,POS_A,
TXN000004485,STR0006,REG021,ASC000156,,,SALE,Pickup,Voided,POS_B,
TXN000004486,STR0008,REG006,ASC000106,CUST00000744,2026-05-06 14:31:00,SALE,Store,Completed,POS_A,2026-05-06
TXN000004487,STR0019,REG017,ASC000026,CUST00000887,,SALE,Store,Completed,POS_C,
TXN000004488,STR0014,REG028,ASC000469,CUST00001577,2026-04-21 19:45:00,SALE,Store,Suspended,POS_B,2026-04-21
TXN000004489,STR0005,REG007,ASC000480,CUST00000349,2026-04-10 15:50:00,SALE,Store,Completed,POS_A,2026-04-10
TXN000004490,STR0012,REG018,ASC000069,CUST00001098,,SALE,Pickup,Voided,POS_C,
TXN000004491,STR0020,REG009,ASC000211,CUST00001754,2026-05-14 21:42:00,VOID,Store,Completed,POS_C,2026-05-14
TXN000004492,STR0011,REG004,ASC000033,CUST00000577,2026-04-25 21:57:00,SALE,Pickup,Suspended,POS_B,2026-04-25
TXN000004493,STR0015,REG017,ASC000029,CUST00001002,,SALE,Store,Completed,POS_C,
TXN000004494,STR0003,REG006,ASC000173,,2026-04-18 07:32:00,VOID,Store,Completed,POS_C,2026-04-18
TXN000004495,STR0012,REG021,ASC000095,CUST00001635,2026-04-01 08:56:00,SALE,Store,Completed,POS_A,2026-04-01
TXN000004496,STR0017,REG004,ASC000024,CUST00000716,,VOID,Store,Completed,POS_B,
TXN000004497,STR0021,REG008,ASC000113,CUST00000668,,SALE,Store,Completed,POS_A,
TXN000004498,STR0016,REG018,ASC000182,CUST00001476,,VOID,Pickup,Completed,POS_B,
TXN000004499,STR0011,REG013,ASC000367,,2026-05-08 06:34:00,VOID,Store,Completed,POS_A,2026-05-08
TXN000004500,STR0015,REG019,ASC000274,CUST00000748,2026-04-05 09:24:00,SALE,Pickup,Voided,POS_C,2026-04-05
TXN000004501,STR0007,REG007,ASC000146,CUST00001562,2026-04-27 06:22:00,SALE,Store,Completed,POS_A,2026-04-27
TXN000004502,STR0011,REG023,ASC000432,CUST00000152,,SALE,Store,Suspended,POS_C,
TXN000004503,STR0024,REG014,ASC000441,CUST00001745,2026-04-30 04:37:00,VOID,Pickup,Completed,POS_C,2026-04-30
TXN000004504,STR0001,REG006,ASC000143,CUST00001800,2026-04-02 08:28:00,SALE,Store,Voided,POS_C,2026-04-02
TXN000004505,STR0001,REG015,ASC000037,CUST00000452,2026-04-27 06:01:00,SALE,Store,Completed,POS_B,2026-04-27
TXN000004506,STR0024,REG007,ASC000418,,,SALE,Store,Completed,POS_A,
TXN000004507,STR0010,REG003,ASC000122,CUST00001722,,VOID,Store,Completed,POS_B,
TXN000004508,STR0001,REG017,ASC000425,CUST00000181,2026-04-23 11:08:00,SALE,Pickup,Completed,POS_B,2026-04-23
TXN000004509,STR0008,REG008,ASC000383,CUST00001722,2026-04-30 09:01:00,SALE,Store,Suspended,POS_C,2026-04-30
TXN000004510,STR0005,REG027,ASC000063,CUST00001018,2026-05-21 04:15:00,SALE,Store,Completed,POS_A,2026-05-21
TXN000004511,STR0015,REG024,ASC000412,CUST00000719,,SALE,Pickup,Voided,POS_C,
TXN000004512,STR0003,REG006,ASC000302,CUST00001707,2026-05-29 11:50:00,SALE,Pickup,Suspended,POS_B,2026-05-29
TXN000004513,STR0012,REG023,ASC000214,,2026-04-13 22:37:00,SALE,Pickup,Completed,POS_A,2026-04-13
TXN000004514,STR0004,REG028,ASC000074,CUST00000552,,VOID,Pickup,Completed,POS_A,
TXN000004515,STR0024,REG026,ASC000337,,2026-05-08 04:01:00,SALE,Store,Voided,POS_B,2026-05-08
TXN000004516,STR0024,REG016,ASC000225,CUST00000913,,SALE,Store,Completed,POS_B,
TXN000004517,STR0022,REG021,ASC000369,CUST00000052,,SALE,Pickup,Suspended,POS_C,
TXN000004518,STR0024,REG018,ASC000169,CUST00000394,2026-05-13 09:28:00,VOID,Pickup,Suspended,POS_B,2026-05-13
TXN000004519,STR0013,REG004,ASC000435,CUST00000569,2026-04-11 01:22:00,VOID,Store,Completed,POS_C,2026-04-11
TXN000004520,STR0017,REG011,ASC000096,CUST00001249,2026-04-02 12:40:00,VOID,Store,Completed,POS_B,2026-04-02
TXN000004521,STR0005,REG019,ASC000015,,,VOID,Store,Completed,POS_B,
TXN000004522,STR0004,REG007,ASC000354,CUST00001027,,SALE,Store,Voided,POS_A,
TXN000004523,STR0013,REG008,ASC000435,CUST00000812,2026-05-27 09:36:00,SALE,Pickup,Voided,POS_C,2026-05-27
TXN000004524,STR0011,REG012,ASC000135,CUST00001700,,SALE,Store,Completed,POS_A,
TXN000004525,STR0005,REG004,ASC000111,CUST00000382,2026-05-04 07:33:00,SALE,Store,Completed,POS_B,2026-05-04
TXN000004526,STR0015,REG006,ASC000014,CUST00000309,,SALE,Pickup,Completed,POS_C,
TXN000004527,STR0014,REG006,ASC000066,CUST00000626,,SALE,Store,Completed,POS_A,
TXN000004528,STR0008,REG023,ASC000303,CUST00000340,,SALE,Store,Completed,POS_B,
TXN000004529,STR0002,REG006,ASC000290,,2026-04-08 19:50:00,SALE,Pickup,Completed,POS_C,2026-04-08
TXN000004530,STR0025,REG004,ASC000286,CUST00000223,2026-04-30 06:24:00,SALE,Pickup,Completed,POS_A,2026-04-30
TXN000004531,STR0012,REG017,ASC000207,,2026-05-28 14:20:00,SALE,Store,Completed,POS_B,2026-05-28
TXN000004532,STR0013,REG006,ASC000452,CUST00000607,2026-05-16 03:12:00,SALE,Store,Completed,POS_C,2026-05-16
TXN000004533,STR0003,REG014,ASC000264,CUST00001436,2026-05-08 13:45:00,VOID,Pickup,Voided,POS_A,2026-05-08
TXN000004534,STR0022,REG017,ASC000369,,,VOID,Pickup,Voided,POS_C,
TXN000004535,STR0011,REG021,ASC000065,CUST00001130,,SALE,Pickup,Completed,POS_A,
TXN000004536,STR0005,REG013,ASC000480,CUST00000025,2026-05-22 15:30:00,SALE,Store,Voided,POS_B,2026-05-22
TXN000004537,STR0017,REG009,ASC000389,CUST00001572,2026-05-18 17:16:00,SALE,Store,Completed,POS_B,2026-05-18
TXN000004538,STR0024,REG021,ASC000323,CUST00001235,,SALE,Pickup,Completed,POS_A,
TXN000004539,STR0021,REG005,ASC000484,CUST00001376,2026-04-05 02:56:00,SALE,Store,Suspended,POS_C,2026-04-05
TXN000004540,STR0019,REG022,ASC000147,,2026-05-02 16:08:00,SALE,Store,Suspended,POS_A,2026-05-02
TXN000004541,STR0015,REG023,ASC000412,CUST00001372,2026-05-09 06:20:00,VOID,Pickup,Completed,POS_B,2026-05-09
TXN000004542,STR0013,REG009,ASC000053,,,SALE,Store,Completed,POS_C,
TXN000004543,STR0011,REG023,ASC000123,,,SALE,Pickup,Suspended,POS_C,
TXN000004544,STR0008,REG004,ASC000106,,2026-05-31 17:04:00,SALE,Pickup,Completed,POS_B,2026-05-31
TXN000004545,STR0012,REG012,ASC000237,CUST00000068,,SALE,Store,Completed,POS_B,
TXN000004546,STR0025,REG005,ASC000174,CUST00001584,,SALE,Store,Completed,POS_B,
TXN000004547,STR0016,REG017,ASC000217,CUST00001485,2026-05-25 05:13:00,SALE,Store,Voided,POS_A,2026-05-25
TXN000004548,STR0025,REG008,ASC000230,,2026-04-15 07:45:00,SALE,Store,Voided,POS_B,2026-04-15
TXN000004549,STR0016,REG005,ASC000100,CUST00001675,2026-05-10 21:11:00,SALE,Pickup,Voided,POS_C,2026-05-10
TXN000004550,STR0024,REG014,ASC000340,,,VOID,Pickup,Completed,POS_B,
TXN000004551,STR0023,REG016,ASC000171,CUST00001465,2026-04-12 07:16:00,SALE,Pickup,Suspended,POS_C,2026-04-12
TXN000004552,STR0015,REG004,ASC000121,CUST00000723,2026-04-22 01:11:00,SALE,Store,Completed,POS_A,2026-04-22
TXN000004553,STR0020,REG024,ASC000175,,,SALE,Store,Completed,POS_A,
TXN000004554,STR0012,REG012,ASC000023,CUST00000289,,SALE,Pickup,Suspended,POS_A,
TXN000004555,STR0009,REG006,ASC000245,CUST00001296,2026-05-09 13:12:00,VOID,Pickup,Completed,POS_A,2026-05-09
TXN000004556,STR0008,REG010,ASC000428,,,SALE,Pickup,Completed,POS_A,
TXN000004557,STR0002,REG015,ASC000038,CUST00001131,,SALE,Store,Completed,POS_B,
TXN000004558,STR0004,REG009,ASC000471,CUST00001069,,SALE,Store,Completed,POS_A,
TXN000004559,STR0002,REG007,ASC000114,CUST00000201,2026-05-15 07:52:00,VOID,Store,Completed,POS_A,2026-05-15
TXN000004560,STR0007,REG021,ASC000255,CUST00000922,2026-04-02 15:21:00,SALE,Store,Suspended,POS_B,2026-04-02
TXN000004561,STR0003,REG005,ASC000249,CUST00001107,2026-04-03 00:24:00,VOID,Store,Completed,POS_B,2026-04-03
TXN000004562,STR0016,REG021,ASC000482,CUST00000096,,SALE,Pickup,Completed,POS_B,
TXN000004563,STR0001,REG028,ASC000456,,2026-05-03 00:30:00,SALE,Pickup,Completed,POS_B,2026-05-03
TXN000004564,STR0006,REG014,ASC000305,CUST00000665,,SALE,Store,Voided,POS_A,
TXN000004565,STR0006,REG021,ASC000057,CUST00000604,2026-05-08 04:09:00,SALE,Pickup,Voided,POS_C,2026-05-08
TXN000004566,STR0012,REG018,ASC000201,CUST00000369,,SALE,Store,Completed,POS_C,
TXN000004567,STR0023,REG002,ASC000407,,2026-05-05 03:00:00,SALE,Store,Voided,POS_C,2026-05-05
TXN000004568,STR0004,REG027,ASC000074,CUST00000107,,VOID,Store,Voided,POS_A,
TXN000004569,STR0017,REG017,ASC000087,CUST00000959,2026-05-03 05:53:00,SALE,Store,Completed,POS_A,2026-05-03
TXN000004570,STR0008,REG020,ASC000106,CUST00001702,,SALE,Store,Completed,POS_A,
TXN000004571,STR0019,REG008,ASC000279,CUST00000840,2026-05-15 06:35:00,SALE,Store,Completed,POS_A,2026-05-15
TXN000004572,STR0016,REG027,ASC000283,,2026-05-29 20:15:00,SALE,Pickup,Completed,POS_A,2026-05-29
TXN000004573,STR0002,REG004,ASC000348,CUST00000282,,SALE,Pickup,Completed,POS_B,
TXN000004574,STR0014,REG008,ASC000066,CUST00000723,,SALE,Pickup,Completed,POS_B,
TXN000004575,STR0016,REG006,ASC000182,CUST00000721,2026-04-10 21:57:00,SALE,Store,Completed,POS_B,2026-04-10
TXN000004576,STR0009,REG019,ASC000362,CUST00000369,2026-05-25 18:59:00,SALE,Store,Completed,POS_A,2026-05-25
TXN000004577,STR0005,REG028,ASC000086,CUST00000940,,SALE,Store,Completed,POS_B,
TXN000004578,STR0016,REG021,ASC000331,,,SALE,Pickup,Completed,POS_C,
TXN000004579,STR0013,REG022,ASC000437,CUST00000468,2026-04-16 04:37:00,VOID,Store,Completed,POS_C,2026-04-16
TXN000004580,STR0014,REG008,ASC000444,CUST00000561,,SALE,Store,Voided,POS_A,
TXN000004581,STR0023,REG011,ASC000339,CUST00000152,2026-04-11 14:37:00,SALE,Store,Suspended,POS_A,2026-04-11
TXN000004582,STR0018,REG002,ASC000491,CUST00001217,,VOID,Pickup,Completed,POS_A,
TXN000004583,STR0003,REG014,ASC000073,CUST00001037,,SALE,Store,Completed,POS_A,
TXN000004584,STR0020,REG024,ASC000478,CUST00001632,2026-05-15 18:59:00,SALE,Pickup,Completed,POS_A,2026-05-15
TXN000004585,STR0009,REG024,ASC000485,CUST00001482,2026-04-29 23:40:00,SALE,Pickup,Completed,POS_C,2026-04-29
TXN000004586,STR0018,REG009,ASC000157,,,VOID,Store,Completed,POS_A,
TXN000004587,STR0002,REG006,ASC000188,CUST00000788,2026-05-20 10:13:00,SALE,Store,Completed,POS_A,2026-05-20
TXN000004588,STR0018,REG002,ASC000365,CUST00001104,2026-04-20 22:12:00,SALE,Store,Completed,POS_C,2026-04-20
TXN000004589,STR0016,REG007,ASC000172,CUST00001534,,SALE,Store,Completed,POS_C,
TXN000004590,STR0003,REG005,ASC000082,CUST00000411,,SALE,Store,Completed,POS_C,
TXN000004591,STR0025,REG017,ASC000457,CUST00000983,2026-05-31 04:47:00,SALE,Store,Completed,POS_C,2026-05-31
TXN000004592,STR0015,REG005,ASC000274,CUST00000720,,SALE,Pickup,Completed,POS_A,
TXN000004593,STR0004,REG014,ASC000153,,2026-05-27 20:12:00,VOID,Pickup,Completed,POS_A,2026-05-27
TXN000004594,STR0009,REG006,ASC000167,,2026-05-17 06:17:00,SALE,Store,Suspended,POS_A,2026-05-17
TXN000004595,STR0014,REG014,ASC000046,CUST00000317,,SALE,Store,Completed,POS_A,
TXN000004596,STR0021,REG006,ASC000336,,,SALE,Store,Completed,POS_B,
TXN000004597,STR0004,REG008,ASC000154,,,VOID,Store,Completed,POS_A,
TXN000004598,STR0013,REG013,ASC000452,CUST00001191,2026-04-08 18:27:00,SALE,Pickup,Suspended,POS_C,2026-04-08
TXN000004599,STR0011,REG023,ASC000357,,,SALE,Store,Suspended,POS_B,
TXN000004600,STR0005,REG016,ASC000343,CUST00000064,2026-05-02 19:42:00,VOID,Store,Completed,POS_B,2026-05-02
TXN000004601,STR0001,REG022,ASC000254,CUST00001118,,SALE,Store,Completed,POS_B,
TXN000004602,STR0004,REG002,ASC000471,,,SALE,Store,Voided,POS_A,
TXN000004603,STR0006,REG003,ASC000243,CUST00001608,2026-04-18 01:26:00,SALE,Store,Suspended,POS_A,2026-04-18
TXN000004604,STR0021,REG023,ASC000268,CUST00000809,2026-04-25 07:53:00,SALE,Pickup,Completed,POS_B,2026-04-25
TXN000004605,STR0020,REG020,ASC000282,,,SALE,Store,Completed,POS_A,
TXN000004606,STR0022,REG013,ASC000219,CUST00001727,,SALE,Store,Voided,POS_A,
TXN000004607,STR0004,REG011,ASC000002,,2026-05-01 19:28:00,SALE,Store,Completed,POS_A,2026-05-01
TXN000004608,STR0018,REG018,ASC000401,CUST00001789,,SALE,Store,Completed,POS_B,
TXN000004609,STR0017,REG020,ASC000031,CUST00001225,2026-05-07 16:08:00,SALE,Store,Completed,POS_B,2026-05-07
TXN000004610,STR0019,REG028,ASC000291,CUST00001415,,VOID,Store,Suspended,POS_B,
TXN000004611,STR0001,REG016,ASC000045,CUST00000478,,SALE,Store,Completed,POS_A,
TXN000004612,STR0006,REG019,ASC000446,,,SALE,Store,Voided,POS_B,
TXN000004613,STR0018,REG026,ASC000093,CUST00001703,2026-04-07 12:16:00,SALE,Pickup,Suspended,POS_B,2026-04-07
TXN000004614,STR0017,REG007,ASC000232,CUST00000337,,VOID,Store,Suspended,POS_B,
TXN000004615,STR0016,REG005,ASC000100,CUST00000351,2026-05-19 12:42:00,SALE,Store,Completed,POS_B,2026-05-19
TXN000004616,STR0011,REG002,ASC000357,CUST00001037,,VOID,Store,Voided,POS_A,
TXN000004617,STR0011,REG025,ASC000136,CUST00000962,2026-04-28 02:25:00,SALE,Pickup,Completed,POS_B,2026-04-28
TXN000004618,STR0004,REG007,ASC000275,CUST00000269,,SALE,Store,Suspended,POS_C,
TXN000004619,STR0016,REG018,ASC000482,CUST00000379,2026-04-19 05:29:00,SALE,Store,Completed,POS_B,2026-04-19
TXN000004620,STR0007,REG007,ASC000239,,2026-04-25 09:52:00,SALE,Pickup,Completed,POS_B,2026-04-25
TXN000004621,STR0009,REG025,ASC000155,CUST00000121,2026-05-25 23:29:00,SALE,Pickup,Completed,POS_A,2026-05-25
TXN000004622,STR0005,REG010,ASC000229,,,SALE,Pickup,Completed,POS_C,
TXN000004623,STR0001,REG001,ASC000475,,,SALE,Store,Voided,POS_C,
TXN000004624,STR0001,REG019,ASC000072,CUST00001541,2026-05-19 02:29:00,SALE,Store,Completed,POS_C,2026-05-19
TXN000004625,STR0015,REG020,ASC000412,CUST00001639,,SALE,Store,Voided,POS_B,
TXN000004626,STR0023,REG019,ASC000363,CUST00001454,2026-04-22 12:19:00,SALE,Pickup,Voided,POS_C,2026-04-22
TXN000004627,STR0009,REG024,ASC000155,CUST00001674,,SALE,Pickup,Completed,POS_C,
TXN000004628,STR0021,REG009,ASC000210,,2026-05-12 02:57:00,VOID,Store,Suspended,POS_A,2026-05-12
TXN000004629,STR0025,REG023,ASC000465,,,SALE,Store,Completed,POS_A,
TXN000004630,STR0004,REG015,ASC000074,CUST00000359,2026-04-10 23:04:00,SALE,Store,Completed,POS_B,2026-04-10
TXN000004631,STR0020,REG001,ASC000189,CUST00001628,2026-04-02 12:43:00,SALE,Pickup,Completed,POS_B,2026-04-02
TXN000004632,STR0008,REG027,ASC000383,,,VOID,Store,Suspended,POS_C,
TXN000004633,STR0017,REG012,ASC000164,,2026-05-21 02:42:00,SALE,Store,Voided,POS_A,2026-05-21
TXN000004634,STR0023,REG010,ASC000417,CUST00000141,2026-04-21 03:37:00,SALE,Store,Completed,POS_B,2026-04-21
TXN000004635,STR0018,REG007,ASC000430,,2026-05-28 16:36:00,SALE,Store,Completed,POS_B,2026-05-28
TXN000004636,STR0007,REG014,ASC000148,,,SALE,Store,Completed,POS_B,
TXN000004637,STR0015,REG020,ASC000431,CUST00001513,2026-05-24 04:24:00,SALE,Store,Completed,POS_B,2026-05-24
TXN000004638,STR0020,REG024,ASC000282,CUST00000069,,SALE,Store,Suspended,POS_B,
TXN000004639,STR0011,REG023,ASC000367,CUST00000767,2026-05-29 19:52:00,VOID,Pickup,Suspended,POS_C,2026-05-29
TXN000004640,STR0024,REG019,ASC000377,,2026-05-24 20:19:00,VOID,Pickup,Suspended,POS_B,2026-05-24
TXN000004641,STR0023,REG005,ASC000032,CUST00001096,,VOID,Store,Completed,POS_A,
TXN000004642,STR0019,REG017,ASC000026,,,SALE,Store,Completed,POS_B,
TXN000004643,STR0009,REG006,ASC000362,CUST00000268,,SALE,Store,Voided,POS_C,
TXN000004644,STR0008,REG004,ASC000298,CUST00001349,,SALE,Store,Suspended,POS_A,
TXN000004645,STR0013,REG005,ASC000149,CUST00000583,2026-04-23 14:16:00,SALE,Store,Voided,POS_A,2026-04-23
TXN000004646,STR0013,REG014,ASC000163,,,SALE,Store,Completed,POS_C,
TXN000004647,STR0001,REG003,ASC000254,,,VOID,Store,Completed,POS_C,
TXN000004648,STR0010,REG015,ASC000426,CUST00001170,,SALE,Store,Completed,POS_B,
TXN000004649,STR0002,REG028,ASC000253,CUST00000167,,SALE,Store,Completed,POS_C,
TXN000004650,STR0021,REG010,ASC000326,,2026-04-22 02:50:00,SALE,Store,Completed,POS_A,2026-04-22
TXN000004651,STR0006,REG014,ASC000319,,,SALE,Store,Suspended,POS_C,
TXN000004652,STR0014,REG005,ASC000293,CUST00000694,,SALE,Store,Completed,POS_C,
TXN000004653,STR0017,REG011,ASC000250,,2026-05-29 20:29:00,SALE,Store,Completed,POS_C,2026-05-29
TXN000004654,STR0001,REG013,ASC000467,CUST00000220,2026-05-10 08:43:00,SALE,Store,Completed,POS_B,2026-05-10
TXN000004655,STR0009,REG019,ASC000445,CUST00001740,2026-05-25 01:50:00,SALE,Pickup,Suspended,POS_C,2026-05-25
TXN000004656,STR0024,REG025,ASC000340,CUST00000807,2026-05-15 16:18:00,VOID,Pickup,Completed,POS_C,2026-05-15
TXN000004657,STR0023,REG020,ASC000056,CUST00001549,,SALE,Store,Completed,POS_C,
TXN000004658,STR0005,REG018,ASC000161,CUST00000478,2026-04-12 05:40:00,VOID,Store,Completed,POS_B,2026-04-12
TXN000004659,STR0015,REG008,ASC000078,,2026-05-02 23:50:00,SALE,Store,Suspended,POS_B,2026-05-02
TXN000004660,STR0010,REG008,ASC000368,CUST00001227,2026-04-06 18:29:00,SALE,Store,Voided,POS_A,2026-04-06
TXN000004661,STR0022,REG010,ASC000369,,,SALE,Store,Voided,POS_B,
TXN000004662,STR0017,REG006,ASC000141,CUST00001268,2026-05-08 18:35:00,SALE,Store,Completed,POS_C,2026-05-08
TXN000004663,STR0014,REG017,ASC000444,CUST00000183,2026-04-04 18:06:00,SALE,Store,Suspended,POS_B,2026-04-04
TXN000004664,STR0017,REG004,ASC000130,CUST00001597,,SALE,Pickup,Suspended,POS_A,
TXN000004665,STR0015,REG020,ASC000029,CUST00000141,2026-05-19 09:01:00,SALE,Store,Suspended,POS_B,2026-05-19
TXN000004666,STR0021,REG017,ASC000347,CUST00000600,,VOID,Store,Completed,POS_A,
TXN000004667,STR0024,REG006,ASC000139,CUST00000532,,SALE,Store,Completed,POS_B,
TXN000004668,STR0013,REG025,ASC000163,,2026-05-18 08:10:00,SALE,Pickup,Completed,POS_C,2026-05-18
TXN000004669,STR0007,REG016,ASC000022,,2026-05-28 11:23:00,SALE,Pickup,Voided,POS_C,2026-05-28
TXN000004670,STR0012,REG014,ASC000005,CUST00001727,2026-04-20 23:16:00,SALE,Store,Voided,POS_A,2026-04-20
TXN000004671,STR0002,REG012,ASC000025,CUST00001361,2026-05-25 19:26:00,SALE,Pickup,Completed,POS_A,2026-05-25
TXN000004672,STR0008,REG013,ASC000455,,,VOID,Pickup,Completed,POS_A,
TXN000004673,STR0023,REG012,ASC000185,CUST00001292,,SALE,Pickup,Voided,POS_C,
TXN000004674,STR0020,REG017,ASC000208,,,SALE,Store,Completed,POS_C,
TXN000004675,STR0017,REG019,ASC000250,CUST00001429,,VOID,Store,Completed,POS_C,
TXN000004676,STR0002,REG026,ASC000348,CUST00000333,,SALE,Store,Completed,POS_A,
TXN000004677,STR0014,REG021,ASC000385,CUST00001004,2026-04-11 00:01:00,VOID,Store,Completed,POS_A,2026-04-11
TXN000004678,STR0003,REG002,ASC000028,,2026-05-08 08:20:00,SALE,Store,Suspended,POS_B,2026-05-08
TXN000004679,STR0013,REG018,ASC000224,,2026-04-14 22:33:00,SALE,Store,Completed,POS_A,2026-04-14
TXN000004680,STR0005,REG023,ASC000442,CUST00000977,2026-04-08 10:10:00,SALE,Pickup,Suspended,POS_C,2026-04-08
TXN000004681,STR0011,REG023,ASC000325,CUST00000107,,SALE,Store,Voided,POS_B,
TXN000004682,STR0017,REG027,ASC000001,CUST00000215,,SALE,Store,Voided,POS_A,
TXN000004683,STR0020,REG018,ASC000358,CUST00000171,,SALE,Store,Completed,POS_C,
TXN000004684,STR0011,REG019,ASC000033,CUST00001706,,SALE,Store,Completed,POS_C,
TXN000004685,STR0024,REG012,ASC000376,,,SALE,Store,Completed,POS_C,
TXN000004686,STR0021,REG028,ASC000492,CUST00001107,2026-05-07 14:20:00,VOID,Store,Completed,POS_B,2026-05-07
TXN000004687,STR0007,REG011,ASC000228,CUST00001281,,SALE,Pickup,Suspended,POS_B,
TXN000004688,STR0023,REG028,ASC000363,CUST00000397,,VOID,Store,Completed,POS_C,
TXN000004689,STR0019,REG019,ASC000227,CUST00001458,2026-04-14 03:55:00,SALE,Store,Voided,POS_B,2026-04-14
TXN000004690,STR0012,REG012,ASC000023,CUST00000231,2026-04-13 06:04:00,SALE,Store,Suspended,POS_A,2026-04-13
TXN000004691,STR0012,REG011,ASC000201,CUST00001163,2026-04-22 19:52:00,SALE,Store,Completed,POS_C,2026-04-22
TXN000004692,STR0005,REG021,ASC000334,CUST00000911,,SALE,Pickup,Voided,POS_B,
TXN000004693,STR0025,REG012,ASC000016,CUST00000169,2026-05-26 23:43:00,SALE,Store,Completed,POS_A,2026-05-26
TXN000004694,STR0010,REG002,ASC000010,,2026-04-02 16:39:00,VOID,Pickup,Completed,POS_C,2026-04-02
TXN000004695,STR0010,REG023,ASC000122,,2026-04-10 20:46:00,SALE,Store,Completed,POS_B,2026-04-10
TXN000004696,STR0009,REG019,ASC000246,CUST00000396,,SALE,Pickup,Completed,POS_B,
TXN000004697,STR0024,REG004,ASC000108,,2026-04-14 09:18:00,SALE,Store,Voided,POS_B,2026-04-14
