transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id
TXN000005418,STR0019,REG013,ASC000279,,2026-05-14 06:55:18,SALE,Store,Voided,POS_C
TXN000005419,STR0003,REG027,ASC000405,CUST00001284,2026-05-16 10:43:46,SALE,Store,Completed,POS_B
TXN000005420,STR0015,REG022,ASC000078,,2026-04-05 18:52:03,VOID,Pickup,Voided,POS_C
TXN000005421,STR0017,REG014,ASC000463,CUST00001037,04/22/2026 08:45,sale ,Store,Completed,POS_B
TXN000005422,STR0012,REG006,ASC000345,,2026-04-17 23:36:10,sale ,Store,Voided,POS_A
TXN000005423,STR0023,REG008,ASC000060,CUST00000005,04/03/2026 23:47,SALE,Store,Voided,POS_C
TXN000005424,STR0021,REG018,ASC000492,CUST00000566,04/17/2026 05:58,SALE,Store,Completed,POS_B
TXN000005425,STR0015,REG014,ASC000375,CUST00000686,2026-04-03 01:45:02,SALE,Pickup,Completed,POS_B
TXN000005426,STR0001,REG020,ASC000306,,04/16/2026 05:35,VOID,Store,Completed,POS_A
TXN000005427,STR0023,REG028,ASC000417,CUST00000856,2026-04-11 08:10:25,sale ,Store,completed ,POS_B
TXN000005428,STR0020,REG019,ASC000170,,2026-04-15 20:31:49,sale ,Pickup,Completed,POS_B
TXN000005429,STR0020,REG025,ASC000466,,05/13/2026 00:47,sale ,Store,Completed,POS_A
TXN000005430,STR0003,REG015,ASC000346,CUST00001322,04/04/2026 01:37,SALE,Store,Voided,POS_A
TXN000005431,STR0025,REG025,ASC000440,CUST00001482,2026-04-03 15:52:05,SALE,Store,Completed,POS_A
TXN000005432,STR0003,REG002,ASC000302,CUST00000061,2026-05-26 12:11:16,SALE,Pickup,Voided,POS_C
TXN000005433,STR0016,REG013,ASC000217,,04/24/2026 16:24,VOID,Store,completed ,POS_A
TXN000005434,STR0014,REG014,ASC000384,CUST00000447,2026-04-09 20:45:11,SALE,Pickup,Voided,POS_A
TXN000005435,STR0014,REG010,ASC000494,CUST00000522,05/11/2026 08:12,sale ,Store,Completed,POS_A
TXN000005436,STR0018,REG026,ASC000490,CUST00001719,2026-05-16 15:02:48,SALE,Pickup,completed ,POS_B
TXN000005437,STR0008,REG012,ASC000140,CUST00000258,05/20/2026 22:41,SALE,Store,Suspended,POS_B
TXN000005438,STR0012,REG001,ASC000244,CUST00000549,05/03/2026 08:29,sale ,Store,Suspended,POS_B
TXN000005439,STR0020,REG007,ASC000468,,2026-04-02 02:53:40,SALE,Pickup,Voided,POS_B
TXN000005440,STR0001,REG002,ASC000094,CUST00000773,05/12/2026 06:38,SALE,Store,Voided,POS_B
TXN000005441,STR0023,REG022,ASC000410,CUST00000085,04/16/2026 21:08,SALE,Store,Suspended,POS_C
TXN000005442,STR0015,REG012,ASC000431,,2026-05-03 08:27:04,sale ,Store,Suspended,POS_C
TXN000005443,STR0025,REG018,ASC000055,CUST00000442,04/30/2026 00:06,SALE,Store,Suspended,POS_C
TXN000005444,STR0017,REG024,ASC000330,CUST00001740,04/01/2026 07:33,SALE,Store,Completed,POS_A
TXN000005445,STR0018,REG014,ASC000297,,04/18/2026 00:05,sale ,Store,Completed,POS_A
TXN000005446,STR0010,REG003,ASC000414,CUST00001595,05/14/2026 00:37,SALE,Store,Completed,POS_C
TXN000005447,STR0009,REG007,ASC000445,CUST00001461,04/26/2026 14:28,sale ,Pickup,Completed,POS_C
TXN000005448,STR0011,REG001,ASC000033,CUST00001777,05/23/2026 13:10,VOID,Store,Completed,POS_A
TXN000005449,STR0013,REG007,ASC000215,CUST00000484,2026-04-07 08:06:23,sale ,Store,Completed,POS_B
TXN000005450,STR0002,REG024,ASC000434,CUST00000045,2026-05-22 01:06:37,SALE,Pickup,completed ,POS_A
TXN000005451,STR0019,REG028,ASC000142,CUST00001206,04/05/2026 01:37,sale ,Pickup,Completed,POS_B
TXN000005452,STR0023,REG017,ASC000276,CUST00001606,04/08/2026 07:48,sale ,Store,completed ,POS_B
TXN000005453,STR0004,REG021,ASC000165,CUST00001652,2026-04-28 04:26:26,VOID,Store,completed ,POS_C
TXN000005454,STR0010,REG003,ASC000150,CUST00001060,2026-05-15 21:27:36,SALE,Pickup,Suspended,POS_A
TXN000005455,STR0025,REG001,ASC000213,,2026-04-06 21:10:19,VOID,Pickup,Completed,POS_C
TXN000005456,STR0015,REG010,ASC000212,,05/17/2026 15:52,SALE,Store,Voided,POS_B
TXN000005457,STR0002,REG009,ASC000320,,2026-04-24 19:25:17,SALE,Store,Completed,POS_A
TXN000005458,STR_UNKNOWN,REG003,ASC000286,,2026-04-04 13:54:09,VOID,Store,completed ,POS_A
TXN000005459,STR0007,REG019,ASC000146,CUST00001109,2026-04-30 07:40:47,SALE,Pickup,completed ,POS_A
TXN000005460,STR0024,REG010,ASC000225,,2026-05-30 06:59:41,VOID,Store,Suspended,POS_A
TXN000005461,STR0016,REG002,ASC000262,CUST00001479,2026-04-10 17:25:17,SALE,Store,Completed,POS_C
TXN000005462,STR0014,REG012,ASC000066,,04/23/2026 18:09,VOID,Pickup,Completed,POS_C
TXN000005463,STR0021,REG012,ASC000184,CUST00000597,2026-04-19 22:04:50,SALE,Pickup,Completed,POS_B
TXN000005464,STR0020,REG001,ASC000175,,2026-05-04 21:29:59,sale ,Store,Completed,POS_C
TXN000005465,STR0018,REG008,ASC000470,CUST00000138,05/22/2026 08:04,VOID,Store,Completed,POS_C
TXN000005466,STR0014,REG004,ASC000498,CUST00001795,05/13/2026 21:44,SALE,Store,Completed,POS_C
TXN000005467,STR0005,REG004,ASC000229,CUST00001485,05/28/2026 10:04,sale ,Pickup,Suspended,POS_B
TXN000005468,STR0018,REG007,ASC000036,CUST00000955,2026-05-21 22:43:49,sale ,Pickup,completed ,POS_A
TXN000005469,STR0005,REG007,ASC000015,CUST00000917,2026-04-08 08:06:16,SALE,Store,completed ,POS_B
TXN000005470,STR0008,REG017,ASC000140,,05/13/2026 10:22,SALE,Store,Completed,POS_A
TXN000005471,STR0019,REG021,ASC000356,CUST00000804,05/31/2026 03:12,SALE,Pickup,Completed,POS_A
TXN000005472,STR0021,REG008,ASC000484,,05/03/2026 22:15,SALE,Store,Completed,POS_A
TXN000005473,STR0005,REG022,ASC000044,CUST00000007,04/26/2026 11:26,SALE,Pickup,Completed,POS_B
TXN000005474,STR0003,REG007,ASC000374,,05/14/2026 21:37,VOID,Store,Suspended,POS_C
TXN000005475,STR0024,REG001,ASC000441,CUST00000918,05/26/2026 05:59,SALE,Store,Completed,POS_C
TXN000005476,STR0021,REG018,ASC000113,CUST00000710,05/03/2026 18:46,sale ,Pickup,Completed,POS_A
TXN000005477,STR0019,REG026,ASC000227,CUST00001782,2026-05-14 20:31:47,VOID,Store,completed ,POS_B
TXN000005478,STR0021,REG017,ASC000492,CUST00001419,2026-04-12 19:08:04,SALE,Store,Suspended,POS_A
TXN000005479,STR0013,REG006,ASC000317,,2026-04-16 10:36:30,sale ,Store,Suspended,POS_C
TXN000005480,STR0023,REG013,ASC000339,,05/08/2026 16:20,SALE,Pickup,Voided,POS_A
TXN000005481,STR0006,REG026,ASC000319,CUST00001542,2026-04-17 08:54:46,SALE,Store,Completed,POS_B
TXN000005482,STR0002,REG004,ASC000320,,04/25/2026 12:24,SALE,Pickup,Suspended,POS_C
TXN000005483,STR0019,REG006,ASC000013,CUST00000699,04/22/2026 11:39,sale ,Pickup,completed ,POS_B
TXN000005484,STR0001,REG020,ASC000360,CUST00000906,2026-04-09 13:18:38,sale ,Store,Completed,POS_C
TXN000005485,STR0001,REG023,ASC000299,CUST00001515,2026-04-12 20:49:18,sale ,Pickup,Completed,POS_C
TXN000005486,STR0016,REG023,ASC000482,CUST00001634,04/08/2026 22:32,SALE,Store,Suspended,POS_B
TXN000005487,STR0014,REG001,ASC000293,CUST00001376,05/06/2026 21:46,VOID,Store,Suspended,POS_A
TXN000005488,STR0005,REG011,ASC000397,CUST00001395,04/07/2026 17:12,SALE,Store,Suspended,POS_C
TXN000005489,STR0023,REG002,ASC000060,,05/05/2026 02:46,sale ,Store,Completed,POS_B
TXN000005490,STR0020,REG013,ASC000175,CUST00000405,05/09/2026 22:45,SALE,Store,Voided,POS_C
TXN000005491,STR0012,REG015,ASC000201,CUST00001388,2026-05-21 18:21:34,VOID,Store,Voided,POS_C
TXN000005492,STR0011,REG001,ASC000033,CUST00000982,05/04/2026 22:58,SALE,Store,completed ,POS_C
TXN000005493,STR0005,REG010,ASC000473,,2026-04-19 09:16:52,SALE,Store,Completed,POS_B
TXN000005494,STR0021,REG018,ASC000113,CUST00000065,04/01/2026 05:19,VOID,Pickup,completed ,POS_A
TXN000005495,STR0023,REG011,ASC000181,,2026-04-02 16:31:19,SALE,Pickup,Completed,POS_C
TXN000005496,STR0021,REG007,ASC000113,CUST00000602,05/20/2026 23:27,sale ,Pickup,Voided,POS_B
TXN000005497,STR0007,REG019,ASC000353,,05/13/2026 01:33,VOID,Pickup,completed ,POS_A
TXN000005498,STR0004,REG028,ASC000165,CUST00001403,2026-05-21 15:33:24,SALE,Store,Completed,POS_B
TXN000005499,STR0014,REG001,ASC000046,CUST00001074,2026-04-11 08:58:30,SALE,Store,Suspended,POS_B
TXN000005500,STR0001,REG021,ASC000037,,05/28/2026 00:02,SALE,Store,Voided,POS_C
TXN000005501,STR0011,REG017,ASC000325,CUST00000209,2026-05-30 19:06:35,sale ,Store,Completed,POS_B
TXN000005502,STR0014,REG013,ASC000066,,2026-05-06 02:34:57,SALE,Store,Completed,POS_C
TXN000005503,STR0019,REG019,ASC000227,CUST00000755,05/24/2026 02:36,SALE,Store,Voided,POS_B
TXN000005504,STR0012,REG008,ASC000201,CUST00001229,04/22/2026 06:03,sale ,Pickup,Suspended,POS_A
TXN000005505,STR0004,REG014,ASC000287,,05/27/2026 12:06,SALE,Pickup,Completed,POS_A
TXN000005506,STR0009,REG021,ASC000349,CUST00000604,05/21/2026 06:18,VOID,Pickup,Completed,POS_A
TXN000005507,STR0001,REG002,ASC000308,CUST00000239,2026-04-10 09:39:17,SALE,Pickup,Voided,POS_A
TXN000005508,STR0024,REG015,ASC000377,,2026-04-07 08:51:23,SALE,Pickup,Completed,POS_B
TXN000005509,STR0006,REG001,ASC000409,CUST00000448,2026-04-14 07:51:39,sale ,Store,Completed,POS_B
TXN000005510,STR0005,REG026,ASC000015,CUST00000573,05/27/2026 23:58,SALE,Store,Completed,POS_A
TXN000005511,STR0005,REG002,ASC000334,CUST00001094,2026-04-21 09:22:27,sale ,Store,Suspended,POS_A
TXN000005512,STR0021,REG012,ASC000184,,05/06/2026 02:43,sale ,Pickup,Voided,POS_C
TXN000005513,STR0006,REG019,ASC000271,CUST00001241,2026-05-09 05:22:32,VOID,Store,Completed,POS_A
TXN000005514,STR0017,REG025,ASC000164,,05/25/2026 08:45,SALE,Pickup,completed ,POS_C
TXN000005515,STR0016,REG017,ASC000077,CUST00000403,2026-05-11 09:24:20,VOID,Pickup,Voided,POS_B
TXN000005516,STR0003,REG012,ASC000067,CUST00000591,2026-05-16 20:28:47,SALE,Pickup,completed ,POS_A
TXN000005517,STR0022,REG004,ASC000251,,2026-05-09 02:21:23,VOID,Store,completed ,POS_A
TXN000005518,STR0008,REG002,ASC000048,,05/11/2026 07:32,SALE,Pickup,Completed,POS_B
TXN000005519,STR0012,REG011,ASC000359,CUST00000926,2026-04-22 14:10:33,SALE,Store,Completed,POS_C
TXN000005520,STR0011,REG006,ASC000049,CUST00001532,05/26/2026 20:45,SALE,Pickup,Completed,POS_A
TXN000005521,STR0016,REG024,ASC000267,,05/13/2026 04:26,SALE,Pickup,Completed,POS_C
TXN000005522,STR0012,REG021,ASC000145,CUST00001657,04/30/2026 18:48,VOID,Pickup,Voided,POS_C
TXN000005523,STR0009,REG015,ASC000258,CUST00001636,2026-05-21 11:43:41,SALE,Store,Completed,POS_A
TXN000005524,STR0020,REG015,ASC000183,,04/05/2026 08:35,VOID,Pickup,Completed,POS_C
TXN000005525,STR0023,REG007,ASC000032,CUST00000437,2026-05-14 21:29:54,SALE,Store,Suspended,POS_A
TXN000005526,STR0021,REG013,ASC000336,CUST00000648,2026-05-18 01:28:16,SALE,Store,Suspended,POS_B
TXN000005527,STR0013,REG018,ASC000163,,2026-04-26 01:14:17,SALE,Store,completed ,POS_A
TXN000005528,STR0016,REG012,ASC000182,CUST00000959,2026-04-10 14:44:42,SALE,Store,completed ,POS_C
TXN000005529,STR0014,REG001,ASC000247,,05/17/2026 12:13,VOID,Store,Suspended,POS_B
TXN000005530,STR0002,REG010,ASC000434,CUST00000175,2026-04-27 02:30:54,VOID,Store,Completed,POS_C
TXN000005531,STR0014,REG003,ASC000247,CUST00001444,04/18/2026 02:22,SALE,Store,Voided,POS_B
TXN000005532,STR0017,REG009,ASC000071,CUST00001406,2026-04-02 14:02:06,SALE,Pickup,Suspended,POS_A
TXN000005533,STR0015,REG017,ASC000054,CUST00000945,04/24/2026 07:44,SALE,Store,Completed,POS_B
TXN000005534,STR0006,REG021,ASC000156,CUST00000593,2026-05-22 01:00:12,sale ,Store,Completed,POS_B
TXN000005535,STR0014,REG004,ASC000381,CUST00000023,2026-05-31 11:50:18,VOID,Store,completed ,POS_B
TXN000005536,STR0004,REG003,ASC000153,CUST00001268,04/25/2026 14:21,SALE,Store,completed ,POS_A
TXN000005537,STR0021,REG028,ASC000268,CUST00000332,2026-05-06 06:12:55,sale ,Pickup,Completed,POS_A
TXN000005538,STR0010,REG016,ASC000196,,2026-05-02 21:04:55,sale ,Pickup,Suspended,POS_A
TXN000005539,STR0023,REG009,ASC000324,CUST00000066,04/19/2026 01:51,SALE,Store,completed ,POS_C
TXN000005540,STR0023,REG026,ASC000018,,2026-05-13 13:12:44,sale ,Store,Completed,POS_C
TXN000005541,STR0023,REG019,ASC000410,CUST00001109,2026-05-25 22:08:59,SALE,Store,Voided,POS_C
TXN000005542,STR0019,REG023,ASC000019,CUST00000476,05/31/2026 06:11,SALE,Store,Voided,POS_B
TXN000005543,STR0006,REG006,ASC000243,CUST00001107,04/10/2026 20:11,sale ,Store,completed ,POS_B
TXN000005544,STR0014,REG017,ASC000498,CUST00000169,2026-05-17 11:29:06,VOID,Pickup,Completed,POS_C
TXN000005545,STR0010,REG008,ASC000414,CUST00001670,05/08/2026 10:34,VOID,Pickup,completed ,POS_A
TXN000005546,STR0021,REG014,ASC000424,CUST00001546,2026-05-29 07:27:26,VOID,Store,Suspended,POS_B
TXN000005547,STR0016,REG018,ASC000172,,05/26/2026 11:59,SALE,Pickup,Voided,POS_B
TXN000005548,STR0020,REG009,ASC000211,CUST00001079,2026-04-05 15:55:51,SALE,Store,Voided,POS_B
TXN000005549,STR0017,REG003,ASC000001,CUST00000259,2026-05-26 07:15:28,SALE,Pickup,Suspended,POS_B
TXN000005550,STR0002,REG017,ASC000038,CUST00000879,04/19/2026 04:06,SALE,Store,Completed,POS_A
TXN000005551,STR0001,REG022,ASC000306,CUST00001026,2026-05-07 16:41:15,sale ,Pickup,completed ,POS_C
TXN000005552,STR0021,REG009,ASC000184,CUST00001065,04/26/2026 05:56,SALE,Pickup,Completed,POS_B
TXN000005553,STR0011,REG007,ASC000033,CUST00001741,04/30/2026 17:39,SALE,Store,Completed,POS_A
TXN000005554,STR0018,REG005,ASC000451,CUST00000990,2026-04-10 11:29:17,SALE,Pickup,Voided,POS_A
TXN000005555,STR0024,REG011,ASC000108,CUST00000204,2026-04-20 07:27:32,SALE,Store,Completed,POS_A
TXN000005556,STR0022,REG018,ASC000369,CUST00001219,2026-04-14 00:39:49,sale ,Store,Voided,POS_C
TXN000005557,STR0012,REG001,ASC000092,CUST00000552,05/08/2026 05:15,sale ,Store,Completed,POS_A
TXN000005558,STR0004,REG027,ASC000002,CUST00001740,2026-04-14 21:17:23,SALE,Store,Completed,POS_A
TXN000005559,STR0020,REG027,ASC000175,CUST00000831,05/31/2026 11:10,SALE,Pickup,Voided,POS_C
TXN000005560,STR0009,REG012,ASC000155,,2026-05-08 07:44:45,SALE,Pickup,Completed,POS_A
TXN000005561,STR0010,REG004,ASC000122,,05/22/2026 10:06,sale ,Store,Completed,POS_B
TXN000005562,STR0003,REG023,ASC000084,CUST00001598,2026-04-26 21:58:13,SALE,Pickup,Suspended,POS_C
TXN000005563,STR0005,REG008,ASC000229,CUST00001662,04/24/2026 16:04,SALE,Pickup,Completed,POS_B
TXN000005564,STR0010,REG018,ASC000368,,04/24/2026 03:58,SALE,Store,Completed,POS_C
TXN000005565,STR0008,REG009,ASC000392,,2026-04-13 19:42:09,sale ,Store,completed ,POS_C
TXN000005566,STR0022,REG014,ASC000219,,05/24/2026 14:20,SALE,Store,Completed,POS_B
TXN000005567,STR0003,REG008,ASC000249,CUST00001469,2026-04-07 08:48:49,VOID,Store,Voided,POS_B
TXN000005568,STR0018,REG008,ASC000386,CUST00001340,2026-04-08 12:12:07,sale ,Store,completed ,POS_A
TXN000005569,STR0014,REG001,ASC000411,CUST00001795,2026-05-16 09:26:22,SALE,Store,Completed,POS_C
TXN000005570,STR0003,REG014,ASC000082,CUST00000819,2026-05-30 14:57:45,VOID,Store,Suspended,POS_A
TXN000005571,STR0020,REG007,ASC000195,CUST00001338,04/24/2026 03:14,sale ,Pickup,Completed,POS_A
TXN000005572,STR0006,REG019,ASC000243,,2026-05-28 21:10:01,SALE,Pickup,Completed,POS_B
TXN000005573,STR0015,REG011,ASC000078,CUST00001001,2026-04-09 09:16:09,VOID,Pickup,Completed,POS_B
TXN000005574,STR0016,REG005,ASC000378,CUST00000445,05/14/2026 08:03,SALE,Store,Completed,POS_C
TXN000005575,STR0021,REG021,ASC000210,CUST00000631,04/05/2026 15:43,SALE,Store,Suspended,POS_B
TXN000005576,STR0002,REG020,ASC000114,,05/14/2026 12:46,SALE,Pickup,Suspended,POS_B
TXN000005577,STR0010,REG006,ASC000402,CUST00001145,2026-04-08 05:31:18,SALE,Store,Voided,POS_B
TXN000005578,STR0024,REG011,ASC000340,CUST00001366,05/21/2026 18:47,VOID,Pickup,completed ,POS_A
TXN000005579,STR0021,REG012,ASC000184,CUST00000031,05/17/2026 10:40,SALE,Store,Suspended,POS_B
TXN000005580,STR0010,REG010,ASC000122,CUST00000451,2026-04-18 15:36:41,SALE,Store,Completed,POS_B
TXN000005581,STR0014,REG001,ASC000494,CUST00000836,04/19/2026 16:58,SALE,Store,completed ,POS_B
TXN000005582,STR0002,REG004,ASC000304,CUST00000479,2026-04-24 05:55:19,VOID,Store,Completed,POS_C
TXN000005583,STR0003,REG002,ASC000197,CUST00001162,2026-05-05 13:00:35,VOID,Store,Completed,POS_C
TXN000005584,STR0024,REG002,ASC000418,,05/17/2026 04:10,sale ,Store,Completed,POS_A
TXN000005585,STR0005,REG008,ASC000044,CUST00001585,05/16/2026 17:18,SALE,Store,completed ,POS_C
TXN000005586,STR0018,REG007,ASC000491,CUST00000723,04/06/2026 11:25,sale ,Store,Completed,POS_B
TXN000005587,STR0012,REG008,ASC000005,CUST00001184,04/06/2026 09:52,SALE,Store,completed ,POS_A
TXN000005588,STR0001,REG004,ASC000467,,2026-05-04 15:31:15,SALE,Pickup,Completed,POS_A
TXN000005589,STR0002,REG017,ASC000269,CUST00001042,2026-05-28 20:18:36,SALE,Pickup,Voided,POS_B
TXN000005590,STR0023,REG012,ASC000479,,2026-04-07 07:04:43,VOID,Pickup,Suspended,POS_A
TXN000005591,STR0012,REG025,ASC000209,CUST00000338,05/28/2026 12:35,VOID,Store,Suspended,POS_A
TXN000005592,STR0014,REG012,ASC000247,CUST00000385,2026-05-03 23:50:54,sale ,Store,Voided,POS_A
TXN000005593,STR0010,REG015,ASC000070,CUST00000557,04/20/2026 17:31,SALE,Store,Completed,POS_C
TXN000005594,STR0002,REG013,ASC000025,CUST00001621,05/04/2026 13:42,SALE,Store,Completed,POS_A
TXN000005595,STR0017,REG022,ASC000351,CUST00000877,04/03/2026 09:08,SALE,Store,Completed,POS_C
TXN000005596,STR0011,REG001,ASC000357,CUST00000804,05/13/2026 08:27,SALE,Store,Suspended,POS_C
TXN000005597,STR0006,REG026,ASC000305,CUST00000594,05/14/2026 06:24,SALE,Store,Voided,POS_C
TXN000005598,STR0015,REG011,ASC000014,CUST00001329,04/07/2026 08:14,SALE,Store,Completed,POS_A
TXN000005599,STR0013,REG007,ASC000238,CUST00000807,05/10/2026 20:06,sale ,Store,completed ,POS_A
TXN000005600,STR0013,REG001,ASC000149,,2026-04-22 03:17:12,SALE,Store,Completed,POS_A
TXN000005601,STR0014,REG019,ASC000046,,04/14/2026 18:14,SALE,Store,Suspended,POS_C
TXN000005602,STR0016,REG018,ASC000182,,2026-04-26 00:21:51,SALE,Store,Suspended,POS_A
TXN000005603,STR0021,REG002,ASC000210,CUST00001614,04/22/2026 23:01,sale ,Pickup,Completed,POS_C
TXN000005604,STR0009,REG024,ASC000258,,2026-05-23 00:37:28,VOID,Store,Completed,POS_C
TXN000005605,STR0021,REG020,ASC000450,CUST00000979,2026-04-09 16:41:57,SALE,Pickup,Suspended,POS_C
TXN000005606,STR0011,REG022,ASC000135,CUST00001302,04/29/2026 12:21,SALE,Store,Completed,POS_C
TXN000005607,STR0002,REG024,ASC000038,CUST00001613,05/09/2026 20:24,VOID,Store,Suspended,POS_B
TXN000005608,STR0022,REG019,ASC000406,CUST00000068,2026-04-18 15:49:09,VOID,Store,Voided,POS_A
TXN000005609,STR0011,REG014,ASC000325,CUST00000191,04/10/2026 00:37,SALE,Store,Completed,POS_A
TXN000005610,STR0004,REG020,ASC000153,,05/05/2026 17:05,VOID,Store,Completed,POS_C
TXN000005611,STR0007,REG023,ASC000198,CUST00000038,05/13/2026 19:57,VOID,Store,Completed,POS_A
TXN000005612,STR0007,REG008,ASC000270,CUST00000028,2026-05-14 09:49:59,SALE,Store,Voided,POS_B
TXN000005613,STR0004,REG006,ASC000275,,2026-05-06 19:22:58,SALE,Store,Voided,POS_A
TXN000005614,STR0007,REG006,ASC000239,,05/24/2026 02:34,SALE,Store,completed ,POS_B
TXN000005615,STR0008,REG008,ASC000298,CUST00001433,2026-04-03 20:41:05,VOID,Store,completed ,POS_C
TXN000005616,STR0014,REG014,ASC000444,CUST00001771,2026-04-04 04:48:59,sale ,Pickup,completed ,POS_B
TXN000005617,STR0008,REG003,ASC000166,CUST00000067,05/10/2026 06:36,SALE,Store,Completed,POS_A
TXN000005618,STR0005,REG010,ASC000397,CUST00000099,05/12/2026 12:27,SALE,Store,Completed,POS_C
TXN000005619,STR0024,REG023,ASC000225,CUST00001658,04/19/2026 23:39,SALE,Store,Suspended,POS_C
TXN000005620,STR0015,REG016,ASC000059,CUST00001481,05/11/2026 14:24,SALE,Store,completed ,POS_B
TXN000005621,STR0010,REG010,ASC000104,CUST00001045,05/22/2026 23:09,SALE,Store,Completed,POS_C
TXN000005622,STR0018,REG023,ASC000127,,2026-05-13 09:54:37,SALE,Store,Voided,POS_C
TXN000005623,STR0004,REG024,ASC000398,CUST00000582,05/09/2026 20:16,SALE,Store,Completed,POS_C
TXN000005624,STR0011,REG018,ASC000123,CUST00000479,05/03/2026 22:51,SALE,Store,Completed,POS_A
TXN000005625,STR0009,REG020,ASC000246,CUST00000996,2026-05-27 01:58:53,VOID,Store,completed ,POS_A
TXN000005626,STR0011,REG016,ASC000120,,04/06/2026 13:27,SALE,Store,Suspended,POS_A
TXN000005627,STR0018,REG025,ASC000036,CUST00001549,04/05/2026 08:12,SALE,Store,completed ,POS_A
TXN000005628,STR0003,REG007,ASC000233,CUST00000565,2026-04-28 00:12:09,SALE,Pickup,Completed,POS_A
TXN000005629,STR0003,REG014,ASC000264,CUST00001101,2026-05-09 20:40:30,SALE,Store,completed ,POS_A
TXN000005630,STR0010,REG016,ASC000388,CUST00001654,05/26/2026 09:49,SALE,Store,Suspended,POS_A
TXN000005631,STR0020,REG012,ASC000382,CUST00000908,2026-04-29 18:16:21,SALE,Store,Completed,POS_A
TXN000005632,STR0015,REG009,ASC000412,CUST00001114,04/27/2026 20:17,SALE,Pickup,Voided,POS_C
TXN000005633,STR0019,REG011,ASC000260,CUST00001295,2026-05-15 10:28:36,SALE,Store,Completed,POS_A
TXN000005634,STR0003,REG017,ASC000344,,2026-04-26 17:25:47,VOID,Store,Completed,POS_C
TXN000005635,STR0016,REG015,ASC000267,CUST00000635,04/04/2026 23:02,SALE,Pickup,Completed,POS_A
TXN000005636,STR0022,REG006,ASC000443,CUST00000537,2026-05-15 01:00:05,sale ,Store,Voided,POS_A
TXN000005637,STR0025,REG004,ASC000206,CUST00000295,2026-05-16 08:06:12,SALE,Pickup,Completed,POS_B
TXN000005638,STR0015,REG021,ASC000020,CUST00001147,2026-04-24 06:11:14,SALE,Store,Completed,POS_C
TXN000005639,STR0005,REG010,ASC000111,CUST00001708,2026-04-20 05:06:41,sale ,Store,Suspended,POS_A
TXN000005640,STR0003,REG004,ASC000028,CUST00000795,2026-05-19 19:55:04,sale ,Store,Voided,POS_A
TXN000005641,STR0005,REG006,ASC000442,CUST00001388,04/01/2026 10:11,SALE,Store,Completed,POS_A
TXN000005642,STR0023,REG009,ASC000407,CUST00000926,2026-04-07 23:32:38,SALE,Store,Completed,POS_B
TXN000005643,STR0018,REG001,ASC000476,CUST00001073,2026-04-26 16:12:30,SALE,Pickup,Suspended,POS_A
TXN000005644,STR0007,REG028,ASC_BAD,CUST00000897,2026-05-15 10:12:18,SALE,Store,completed ,POS_C
TXN000005645,STR0005,REG015,ASC000044,,05/17/2026 11:15,VOID,Store,Completed,POS_A
TXN000005646,STR0008,REG012,ASC000395,,2026-05-31 19:20:29,SALE,Store,Completed,POS_B
TXN000005647,STR0003,REG019,ASC000249,CUST00000408,2026-04-18 19:43:58,SALE,Store,Suspended,POS_C
TXN000005648,STR0022,REG023,ASC000219,CUST00000600,2026-04-01 11:19:10,SALE,Pickup,Completed,POS_A
