payment_id,transaction_id,payment_method,payment_status,payment_amount
PAY000004571,TXN000004356,Debit Card,Approved,167.93
PAY000004572,TXN000004357,Mobile Pay,Approved,348.55
PAY000004573,TXN000004358,Credit Card,Approved,227.12
PAY000004574,TXN000004359,Cash,approved ,61.54
PAY000004575,TXN000004359,Cash,Approved,175.39
PAY000004576,TXN000004360,credit card,Declined,303.16
PAY000004577,TXN000004361,Debit Card,Reversed,285.12
PAY000004578,TXN000004362,Credit Card,Approved,435.01
PAY000004579,TXN000004363,Debit Card,approved ,200.51
PAY000004580,TXN000004364,Mobile Pay,Declined,18.62
PAY000004581,TXN000004365,Credit Card,approved ,32.96
PAY000004582,TXN000004366,Debit Card,approved ,419.23
PAY000004583,TXN000004367,Debit Card,Reversed,210.42
PAY000004584,TXN000004368,Mobile Pay,Approved,20.21
PAY000004585,TXN000004369,Mobile Pay,Approved,452.06
PAY000004586,TXN000004370,Debit Card,Declined,101.14
PAY000004587,TXN000004371,Gift Card,Reversed,291.04
PAY000004588,TXN000004372,credit card,Approved,217.10
PAY000004589,TXN000004373,Gift Card,Declined,33.46
PAY000004590,TXN000004374,Credit Card,approved ,323.13
PAY000004591,TXN000004375,Cash,Approved,219.15
PAY000004592,TXN000004376,Mobile Pay,Approved,289.19
PAY000004593,TXN000004377,Mobile Pay,Declined,375.99
PAY000004594,TXN000004378,Cash,Approved,399.09
PAY000004595,TXN000004378,Debit Card,Declined,104.26
PAY000004596,TXN000004379,Mobile Pay,Reversed,28.65
PAY000004597,TXN000004380,Mobile Pay,Declined,67.81
PAY000004598,TXN000004381,credit card,Declined,384.97
PAY000004599,TXN000004382,Credit Card,Reversed,484.03
PAY000004600,TXN000004383,credit card,Approved,170.09
PAY000004601,TXN000004384,Cash,Declined,330.26
PAY000004602,TXN000004385,Gift Card,Approved,186.78
PAY000004603,TXN000004386,Mobile Pay,approved ,223.01
PAY000004604,TXN000004387,Mobile Pay,approved ,448.99
PAY000004605,TXN000004388,Cash,Approved,432.64
PAY000004606,TXN000004389,Gift Card,Approved,240.79
PAY000004607,TXN000004390,Mobile Pay,Declined,279.77
PAY000004608,TXN000004391,credit card,Approved,360.12
PAY000004609,TXN000004392,Debit Card,Declined,253.58
PAY000004610,TXN000004393,Debit Card,Approved,437.42
PAY000004611,TXN000004394,Debit Card,Approved,484.61
PAY000004612,TXN000004395,credit card,approved ,23.10
PAY000004613,TXN000004396,Debit Card,Approved,86.74
PAY000004614,TXN000004397,Gift Card,Approved,25.34
PAY000004615,TXN000004398,Gift Card,Declined,148.30
PAY000004616,TXN000004399,Debit Card,approved ,299.49
PAY000004617,TXN000004400,Gift Card,Approved,357.16
PAY000004618,TXN000004401,Cash,Approved,65.42
PAY000004619,TXN000004402,Credit Card,Approved,321.98
PAY000004620,TXN000004403,Credit Card,Approved,207.36
PAY000004621,TXN000004404,Debit Card,approved ,124.26
PAY000004622,TXN000004405,Debit Card,Approved,27.07
PAY000004623,TXN000004406,credit card,Approved,104.47
PAY000004624,TXN000004407,Credit Card,Approved,219.75
PAY000004625,TXN000004408,Debit Card,Approved,238.65
PAY000004626,TXN000004409,credit card,Approved,106.23
PAY000004627,TXN000004410,Cash,approved ,39.48
PAY000004628,TXN000004411,Debit Card,Approved,126.00
PAY000004629,TXN000004412,Mobile Pay,Reversed,451.12
PAY000004630,TXN000004413,Mobile Pay,Approved,48.03
PAY000004631,TXN000004414,Credit Card,Approved,97.71
PAY000004632,TXN000004415,Debit Card,Declined,431.08
PAY000004633,TXN000004416,Gift Card,Approved,477.78
PAY000004634,TXN000004417,Mobile Pay,Approved,58.28
PAY000004635,TXN000004418,Mobile Pay,Approved,152.41
PAY000004636,TXN000004419,Credit Card,Declined,412.75
PAY000004637,TXN000004420,credit card,Approved,152.64
PAY000004638,TXN000004421,Mobile Pay,Approved,463.14
PAY000004639,TXN000004422,Credit Card,Approved,98.31
PAY000004640,TXN000004423,Mobile Pay,approved ,46.63
PAY000004641,TXN000004424,Cash,Reversed,192.04
PAY000004642,TXN000004425,Cash,Approved,60.36
PAY000004643,TXN000004426,Credit Card,Reversed,126.26
PAY000004644,TXN000004427,Mobile Pay,Reversed,221.69
PAY000004645,TXN000004428,Gift Card,Approved,151.58
PAY000004646,TXN000004429,credit card,Declined,487.65
PAY000004647,TXN000004430,Mobile Pay,Reversed,16.87
PAY000004648,TXN000004431,Credit Card,Reversed,233.28
PAY000004649,TXN000004432,Credit Card,Approved,497.57
PAY000004650,TXN000004433,credit card,Declined,350.91
PAY000004651,TXN000004434,Credit Card,Approved,232.17
PAY000004652,TXN000004435,Cash,Declined,47.63
PAY000004653,TXN000004436,credit card,Reversed,241.50
PAY000004654,TXN000004437,Debit Card,Approved,115.78
PAY000004655,TXN000004438,Gift Card,Declined,251.44
PAY000004656,TXN000004439,Debit Card,Reversed,459.23
PAY000004657,TXN000004440,Mobile Pay,Declined,233.03
PAY000004658,TXN000004441,Mobile Pay,approved ,376.36
PAY000004659,TXN000004442,Gift Card,approved ,114.70
PAY000004660,TXN000004443,Cash,Approved,169.42
PAY000004661,TXN000004444,credit card,approved ,222.21
PAY000004662,TXN000004445,Cash,Approved,198.32
PAY000004663,TXN000004445,Credit Card,Declined,233.27
PAY000004664,TXN000004446,Mobile Pay,approved ,475.11
PAY000004665,TXN000004447,credit card,Declined,192.15
PAY000004666,TXN000004448,Gift Card,Approved,466.40
PAY000004667,TXN000004449,Mobile Pay,approved ,11.62
PAY000004668,TXN000004450,credit card,Reversed,404.23
PAY000004669,TXN000004451,Mobile Pay,Declined,194.73
PAY000004670,TXN000004452,Gift Card,Declined,236.95
PAY000004671,TXN000004453,Mobile Pay,Declined,372.23
PAY000004672,TXN000004454,Debit Card,Approved,45.33
PAY000004673,TXN000004455,credit card,Approved,353.06
PAY000004674,TXN000004456,Gift Card,Approved,84.59
PAY000004675,TXN000004457,Debit Card,Approved,88.62
PAY000004676,TXN000004458,Gift Card,Approved,298.72
PAY000004677,TXN000004459,Gift Card,Approved,493.99
PAY000004678,TXN000004460,Cash,Reversed,164.29
PAY000004679,TXN000004461,Mobile Pay,approved ,229.78
PAY000004680,TXN000004462,Cash,Approved,146.42
PAY000004681,TXN000004463,Cash,Approved,152.97
PAY000004682,TXN000004464,Mobile Pay,Approved,70.27
PAY000004683,TXN000004465,Gift Card,Declined,285.09
PAY000004684,TXN000004466,Credit Card,Approved,43.99
PAY000004685,TXN000004467,Cash,Approved,304.77
PAY000004686,TXN000004468,credit card,Approved,179.45
PAY000004687,TXN000004469,Debit Card,Declined,358.27
PAY000004688,TXN000004470,Debit Card,Approved,115.66
PAY000004689,TXN000004471,Credit Card,approved ,288.85
PAY000004690,TXN000004472,Credit Card,Reversed,5.39
PAY000004691,TXN000004472,Debit Card,Declined,336.52
PAY000004692,TXN000004473,credit card,Approved,263.42
PAY000004693,TXN000004474,Mobile Pay,approved ,234.14
PAY000004694,TXN000004475,credit card,Approved,170.45
PAY000004695,TXN000004476,Cash,Declined,93.49
PAY000004696,TXN000004477,Credit Card,approved ,292.69
PAY000004697,TXN000004478,Mobile Pay,Declined,411.88
PAY000004698,TXN000004479,Debit Card,Declined,26.16
PAY000004699,TXN000004480,Debit Card,Approved,461.90
PAY000004700,TXN000004481,Mobile Pay,Reversed,246.01
PAY000004701,TXN000004482,Credit Card,Approved,398.86
PAY000004702,TXN000004483,Gift Card,Reversed,369.67
PAY000004703,TXN000004484,Cash,Approved,199.80
PAY000004704,TXN000004485,credit card,Declined,273.00
PAY000004705,TXN000004486,Cash,Approved,186.09
PAY000004706,TXN000004487,Gift Card,Approved,164.44
PAY000004707,TXN000004488,credit card,Reversed,184.64
PAY000004708,TXN000004489,Debit Card,Reversed,227.28
PAY000004709,TXN000004490,credit card,Approved,162.64
PAY000004710,TXN000004491,Debit Card,Reversed,81.66
PAY000004711,TXN000004492,Cash,Approved,413.72
PAY000004712,TXN000004493,credit card,Declined,407.30
PAY000004713,TXN000004494,Cash,approved ,283.14
PAY000004714,TXN000004495,Mobile Pay,Reversed,499.81
PAY000004715,TXN000004496,Mobile Pay,approved ,260.30
PAY000004716,TXN000004497,Mobile Pay,approved ,346.92
PAY000004717,TXN000004498,Mobile Pay,Declined,87.25
PAY000004718,TXN000004499,Mobile Pay,Approved,225.62
PAY000004719,TXN000004500,Debit Card,Declined,86.85
PAY000004720,TXN000004501,Credit Card,Declined,302.27
PAY000004721,TXN000004502,Mobile Pay,Declined,451.65
PAY000004722,TXN000004503,Gift Card,Approved,149.46
PAY000004723,TXN000004504,Credit Card,Reversed,207.90
PAY000004724,TXN000004505,Credit Card,approved ,67.72
PAY000004725,TXN000004506,Mobile Pay,approved ,278.67
PAY000004726,TXN000004507,Cash,Approved,482.18
PAY000004727,TXN000004508,credit card,Reversed,228.69
PAY000004728,TXN000004509,credit card,Approved,71.18
PAY000004729,TXN000004510,Credit Card,Approved,381.33
PAY000004730,TXN000004511,Cash,approved ,241.85
PAY000004731,TXN000004512,Cash,Approved,352.71
PAY000004732,TXN000004513,Debit Card,Reversed,377.49
PAY000004733,TXN000004514,Cash,approved ,436.76
PAY000004734,TXN000004514,credit card,Approved,134.67
PAY000004735,TXN000004515,Cash,Reversed,54.23
PAY000004736,TXN000004516,Cash,Approved,464.38
PAY000004737,TXN000004517,credit card,approved ,286.60
PAY000004738,TXN000004518,Debit Card,Approved,380.45
PAY000004739,TXN000004519,Credit Card,Approved,228.07
PAY000004740,TXN000004520,Credit Card,Declined,300.32
PAY000004741,TXN000004521,Debit Card,approved ,185.25
PAY000004742,TXN000004522,credit card,Reversed,426.50
PAY000004743,TXN000004523,Gift Card,approved ,116.54
PAY000004744,TXN000004524,Mobile Pay,Approved,115.08
PAY000004745,TXN000004525,Gift Card,Approved,426.50
PAY000004746,TXN000004526,Mobile Pay,Approved,307.29
PAY000004747,TXN000004527,Credit Card,Approved,257.18
PAY000004748,TXN000004528,Credit Card,Approved,101.19
PAY000004749,TXN000004529,Mobile Pay,Declined,418.40
PAY000004750,TXN000004530,Mobile Pay,Reversed,498.44
PAY000004751,TXN000004531,Credit Card,approved ,346.51
PAY000004752,TXN000004531,Gift Card,Reversed,69.83
PAY000004753,TXN000004532,Debit Card,approved ,348.00
PAY000004754,TXN000004533,credit card,Reversed,143.30
PAY000004755,TXN000004534,Debit Card,Approved,93.21
PAY000004756,TXN000004535,Debit Card,Approved,218.60
PAY000004757,TXN000004536,Mobile Pay,Reversed,304.43
PAY000004758,TXN000004537,Gift Card,Approved,339.16
PAY000004759,TXN000004538,Gift Card,Approved,427.37
PAY000004760,TXN000004539,Gift Card,approved ,287.88
PAY000004761,TXN000004540,credit card,Declined,150.72
PAY000004762,TXN000004540,Credit Card,approved ,378.49
PAY000004763,TXN000004541,Cash,Approved,311.57
PAY000004764,TXN000004542,Gift Card,Reversed,99.84
PAY000004765,TXN000004543,Cash,Approved,308.25
PAY000004766,TXN000004544,credit card,Declined,92.03
PAY000004767,TXN000004545,Debit Card,Approved,494.62
PAY000004768,TXN000004546,Cash,Reversed,22.22
PAY000004769,TXN000004547,Credit Card,Reversed,467.92
PAY000004770,TXN000004548,credit card,Approved,411.37
PAY000004771,TXN000004549,Credit Card,approved ,482.48
PAY000004772,TXN000004550,Credit Card,Approved,133.64
PAY000004773,TXN000004551,Debit Card,Approved,367.18
PAY000004774,TXN000004552,credit card,approved ,132.51
PAY000004775,TXN000004553,Gift Card,Approved,199.64
PAY000004776,TXN000004553,Cash,Approved,243.99
PAY000004777,TXN000004554,Cash,Declined,467.82
PAY000004778,TXN000004555,Credit Card,Reversed,175.44
PAY000004779,TXN000004556,Credit Card,Approved,385.73
PAY000004780,TXN000004557,Cash,Approved,142.76
PAY000004781,TXN000004557,Gift Card,Reversed,457.13
PAY000004782,TXN000004558,Mobile Pay,Declined,127.26
PAY000004783,TXN000004559,Mobile Pay,Approved,282.57
PAY000004784,TXN000004560,Mobile Pay,Reversed,87.86
PAY000004785,TXN000004561,Debit Card,approved ,239.37
PAY000004786,TXN000004562,Gift Card,Reversed,328.61
PAY000004787,TXN000004563,Mobile Pay,Approved,130.25
PAY000004788,TXN000004564,Gift Card,Reversed,352.77
PAY000004789,TXN000004565,credit card,Approved,215.98
PAY000004790,TXN000004566,Debit Card,Approved,165.68
PAY000004791,TXN000004567,credit card,Reversed,18.74
PAY000004792,TXN000004568,credit card,Reversed,97.83
PAY000004793,TXN000004569,Gift Card,Declined,86.08
PAY000004794,TXN000004570,Debit Card,approved ,233.30
PAY000004795,TXN000004571,Cash,approved ,392.90
PAY000004796,TXN000004572,Gift Card,Declined,424.97
PAY000004797,TXN000004573,Gift Card,approved ,362.35
PAY000004798,TXN000004574,credit card,Declined,408.98
PAY000004799,TXN000004575,Debit Card,Declined,409.39
PAY000004800,TXN000004576,Gift Card,approved ,494.59
PAY000004801,TXN000004577,Credit Card,Reversed,372.50
PAY000004802,TXN000004578,Credit Card,Reversed,48.26
PAY000004803,TXN000004579,Gift Card,Approved,343.21
PAY000004804,TXN000004580,Cash,approved ,259.55
PAY000004805,TXN000004581,Mobile Pay,Reversed,199.15
PAY000004806,TXN000004582,Mobile Pay,Reversed,420.58
PAY000004807,TXN000004583,Debit Card,approved ,119.29
PAY000004808,TXN000004584,Mobile Pay,Approved,79.47
PAY000004809,TXN000004585,Cash,Reversed,258.76
PAY000004810,TXN000004586,credit card,Approved,494.68
PAY000004811,TXN000004587,Debit Card,Reversed,95.74
PAY000004812,TXN000004588,Mobile Pay,Approved,45.02
PAY000004813,TXN000004589,Mobile Pay,Reversed,465.81
PAY000004814,TXN000004590,credit card,Reversed,314.63
PAY000004815,TXN000004591,Mobile Pay,Declined,70.66
PAY000004816,TXN000004592,credit card,approved ,314.36
PAY000004817,TXN000004593,Gift Card,Declined,358.46
PAY000004818,TXN000004594,Mobile Pay,Approved,132.36
PAY000004819,TXN000004595,Debit Card,Approved,12.42
PAY000004820,TXN000004596,Gift Card,approved ,429.08
PAY000004821,TXN000004597,Mobile Pay,Approved,365.04
PAY000004822,TXN000004598,credit card,approved ,268.92
PAY000004823,TXN000004599,Debit Card,Declined,458.24
PAY000004824,TXN000004600,Credit Card,Approved,487.97
PAY000004825,TXN000004601,Debit Card,approved ,170.06
PAY000004826,TXN000004602,Cash,Declined,121.87
PAY000004827,TXN000004603,Debit Card,Declined,303.24
PAY000004828,TXN000004604,Credit Card,Declined,452.66
PAY000004829,TXN000004604,Cash,Declined,84.66
PAY000004830,TXN000004605,Credit Card,approved ,172.79
PAY000004831,TXN000004606,Debit Card,Approved,235.61
PAY000004832,TXN000004607,credit card,Approved,282.67
PAY000004833,TXN000004608,Gift Card,Approved,160.99
PAY000004834,TXN000004609,credit card,Declined,337.01
PAY000004835,TXN000004610,Gift Card,Approved,466.43
PAY000004836,TXN000004611,Credit Card,Approved,386.43
PAY000004837,TXN000004612,credit card,approved ,230.30
PAY000004838,TXN_BAD,Cash,Reversed,38.35
PAY000004839,TXN000004614,Debit Card,Reversed,446.98
PAY000004840,TXN000004615,Mobile Pay,Reversed,431.63
PAY000004841,TXN000004616,Mobile Pay,Approved,109.92
PAY000004842,TXN000004617,Gift Card,Approved,160.36
PAY000004843,TXN000004618,Debit Card,Approved,312.37
PAY000004844,TXN000004619,Credit Card,approved ,322.55
PAY000004845,TXN000004620,Credit Card,approved ,51.79
PAY000004846,TXN000004621,Cash,Declined,235.16
PAY000004847,TXN000004622,credit card,Approved,233.07
PAY000004848,TXN000004623,Cash,approved ,31.06
PAY000004849,TXN000004624,Credit Card,Reversed,323.83
PAY000004850,TXN000004625,credit card,approved ,469.00
PAY000004851,TXN000004626,Gift Card,Reversed,361.09
PAY000004852,TXN000004627,credit card,approved ,192.50
PAY000004853,TXN000004628,Mobile Pay,Reversed,154.69
PAY000004854,TXN000004629,Gift Card,Declined,238.88
PAY000004855,TXN000004630,Credit Card,Approved,87.05
PAY000004856,TXN000004631,Mobile Pay,Reversed,223.76
PAY000004857,TXN000004632,Gift Card,Approved,222.03
PAY000004858,TXN000004633,credit card,Approved,163.03
PAY000004859,TXN000004634,Cash,Approved,198.85
PAY000004860,TXN000004635,Credit Card,approved ,320.80
PAY000004861,TXN000004636,credit card,Reversed,123.47
PAY000004862,TXN000004637,Debit Card,Declined,38.01
PAY000004863,TXN000004638,Gift Card,Reversed,457.62
PAY000004864,TXN000004639,Debit Card,Reversed,138.28
PAY000004865,TXN000004640,Credit Card,Reversed,213.81
PAY000004866,TXN000004641,Gift Card,Approved,395.14
PAY000004867,TXN000004642,Gift Card,Reversed,134.67
PAY000004868,TXN000004643,credit card,Approved,92.46
PAY000004869,TXN000004644,credit card,approved ,483.61
PAY000004870,TXN000004645,Mobile Pay,approved ,416.32
PAY000004871,TXN000004646,Credit Card,Reversed,362.39
PAY000004872,TXN000004647,Gift Card,Declined,10.20
PAY000004873,TXN000004648,credit card,approved ,388.73
PAY000004874,TXN000004649,Mobile Pay,Approved,401.78
PAY000004875,TXN000004650,Cash,approved ,334.98
PAY000004876,TXN000004651,Cash,Approved,294.19
PAY000004877,TXN000004652,Mobile Pay,Approved,259.54
PAY000004878,TXN000004653,Debit Card,Approved,79.69
PAY000004879,TXN000004654,Cash,Approved,327.86
PAY000004880,TXN000004655,Debit Card,Approved,439.80
PAY000004881,TXN000004656,credit card,approved ,12.73
PAY000004882,TXN000004657,Credit Card,Declined,70.57
PAY000004883,TXN000004658,Cash,approved ,23.55
PAY000004884,TXN000004659,Cash,Declined,478.13
PAY000004885,TXN000004660,Gift Card,Declined,423.73
PAY000004886,TXN000004661,credit card,Approved,286.75
PAY000004887,TXN000004662,Credit Card,approved ,405.73
PAY000004888,TXN000004663,Debit Card,approved ,261.56
PAY000004889,TXN000004664,Cash,Approved,379.68
PAY000004890,TXN000004665,Gift Card,Reversed,446.33
PAY000004891,TXN000004666,Debit Card,Approved,260.70
PAY000004892,TXN000004667,Debit Card,Approved,371.91
PAY000004893,TXN000004668,Mobile Pay,Declined,256.27
PAY000004894,TXN000004669,Credit Card,Approved,139.61
PAY000004895,TXN000004670,Cash,Approved,334.44
PAY000004896,TXN000004671,Mobile Pay,Declined,414.64
PAY000004897,TXN000004672,Gift Card,Approved,277.57
PAY000004898,TXN000004673,Mobile Pay,Approved,76.73
PAY000004899,TXN000004674,Debit Card,Declined,443.60
PAY000004900,TXN000004675,Debit Card,Approved,43.92
PAY000004901,TXN000004676,Gift Card,Declined,353.13
PAY000004902,TXN000004677,Gift Card,Reversed,466.59
PAY000004903,TXN000004678,Credit Card,Declined,158.32
PAY000004904,TXN000004679,Cash,approved ,63.02
PAY000004905,TXN000004680,Credit Card,approved ,419.85
PAY000004906,TXN000004681,Gift Card,Reversed,53.63
PAY000004907,TXN000004682,Gift Card,approved ,393.02
PAY000004908,TXN000004683,Debit Card,Reversed,219.63
PAY000004909,TXN000004684,Cash,Approved,147.04
PAY000004910,TXN000004685,Debit Card,Reversed,8.60
PAY000004911,TXN000004685,Cash,Approved,275.44
PAY000004912,TXN000004686,Credit Card,Reversed,460.98
PAY000004913,TXN000004687,Credit Card,Declined,483.64
PAY000004914,TXN000004688,Gift Card,Approved,308.62
PAY000004915,TXN000004689,Cash,Reversed,105.13
