po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,valid_quantity,valid_unit_cost,supplier_id,warehouse_id,po_date,expected_receipt_date,currency,po_status,po_line_amount,rate_date,usd_rate,po_line_amount_usd
POL0000001234,PO00000486,3,SKU0000386,500.0,285.34,Open,True,True,SUP00084,WH0005,2026-02-03,2026-03-05,EUR,Created,142670.0,2026-02-03,1.080885,154209.86295
POL0000001235,PO00000486,4,SKU0000498,100.0,295.03,Open,True,True,SUP00084,WH0005,2026-02-03,2026-03-05,EUR,Created,29502.999999999996,2026-02-03,1.080885,31889.350155
POL0000001236,PO00000487,1,SKU0000501,500.0,233.5,Open,True,True,SUP00002,WH0001,2026-03-25,2026-04-03,USD,Partially Received,116750.0,2026-03-25,1.0,116750.0
POL0000001240,PO00000489,2,SKU0000003,250.0,65.98,Cancelled,True,True,SUP00047,WH0017,,2026-04-11,CNY,Approved,16495.0,,1.0,16495.0
POL0000001242,PO00000489,4,SKU0000460,250.0,163.81,Open,True,True,SUP00047,WH0017,,2026-04-11,CNY,Approved,40952.5,,1.0,40952.5
POL0000001244,PO00000490,2,SKU0000576,250.0,289.95,Received,True,True,SUP00059,WH0014,,2026-05-21,EUR,Approved,72487.5,,1.0,72487.5
POL0000001245,PO00000491,1,SKU0000309,50.0,205.81,Open,True,True,SUP00108,WH0005,2026-05-14,2026-05-24,USD,Approved,10290.5,2026-05-14,1.0,10290.5
POL0000001246,PO00000491,2,SKU0000259,50.0,181.31,Received,True,True,SUP00108,WH0005,2026-05-14,2026-05-24,USD,Approved,9065.5,2026-05-14,1.0,9065.5
POL0000001247,PO00000492,1,SKU0000239,1000.0,85.21,Received,True,True,SUP00080,WH0017,,2025-12-28,MXN,Cancelled,85210.0,,1.0,85210.0
POL0000001248,PO00000493,1,SKU0000283,1000.0,31.39,Cancelled,True,True,SUP00092,WH0008,2026-03-28,2026-04-24,MXN,Created,31390.0,2026-03-28,0.054392,1707.36488
POL0000001249,PO00000493,2,SKU0000014,500.0,187.4,Partial,True,True,SUP00092,WH0008,2026-03-28,2026-04-24,MXN,Created,93700.0,2026-03-28,0.054392,5096.530400000001
POL0000001250,PO00000493,3,SKU0000130,50.0,291.4,Cancelled,True,True,SUP00092,WH0008,2026-03-28,2026-04-24,MXN,Created,14569.999999999998,2026-03-28,0.054392,792.4914399999999
POL0000001252,PO00000495,1,SKU0000268,500.0,293.05,Open,True,True,SUP00103,WH0001,2026-03-15,2026-04-27,USD,Approved,146525.0,2026-03-15,1.0,146525.0
POL0000001255,PO00000496,2,SKU0000649,1000.0,127.15,Partial,True,True,SUP00013,WH0023,2025-12-19,2026-01-29,MXN,Approved,127150.0,2025-12-19,0.049133,6247.260950000001
POL0000001256,PO00000496,3,SKU0000409,250.0,102.6,Received,True,True,SUP00013,WH0023,2025-12-19,2026-01-29,MXN,Approved,25650.0,2025-12-19,0.049133,1260.26145
POL0000001257,PO00000497,1,SKU0000303,1000.0,25.44,Cancelled,True,True,SUP00008,WH0007,2026-03-03,2026-04-05,USD,Approved,25440.0,2026-03-03,1.0,25440.0
POL0000001258,PO00000497,2,SKU0000270,250.0,30.68,Partial,True,True,SUP00008,WH0007,2026-03-03,2026-04-05,USD,Approved,7670.0,2026-03-03,1.0,7670.0
POL0000001259,PO00000497,3,SKU0000482,50.0,146.9,Open,True,True,SUP00008,WH0007,2026-03-03,2026-04-05,USD,Approved,7345.0,2026-03-03,1.0,7345.0
POL0000001263,PO00000499,1,SKU0000485,1000.0,293.48,Open,True,True,SUP00002,WH0009,,2026-01-17,USD,Created,293480.0,,1.0,293480.0
POL0000001264,PO00000499,2,SKU0000415,250.0,220.81,Partial,True,True,SUP00002,WH0009,,2026-01-17,USD,Created,55202.5,,1.0,55202.5
POL0000001267,PO00000500,1,SKU0000630,250.0,262.31,Received,True,True,SUP00097,WH0015,2025-12-22,2026-01-30,USD,Created,65577.5,2025-12-22,1.0,65577.5
POL0000001268,PO00000500,2,SKU0000253,500.0,179.86,Received,True,True,SUP00097,WH0015,2025-12-22,2026-01-30,USD,Created,89930.0,2025-12-22,1.0,89930.0
POL0000001269,PO00000500,3,SKU0000641,500.0,175.09,Open,True,True,SUP00097,WH0015,2025-12-22,2026-01-30,USD,Created,87545.0,2025-12-22,1.0,87545.0
POL0000001270,PO00000500,4,SKU0000515,1000.0,143.97,Partial,True,True,SUP00097,WH0015,2025-12-22,2026-01-30,USD,Created,143970.0,2025-12-22,1.0,143970.0
POL0000001271,PO00000501,1,SKU0000065,100.0,90.37,Received,True,True,SUP00095,WH0025,2025-12-22,2026-01-12,USD,Approved,9037.0,2025-12-22,1.0,9037.0
POL0000001274,PO00000503,2,SKU0000526,500.0,49.91,Open,True,True,SUP00073,WH0024,2026-03-29,2026-04-13,CNY,Created,24955.0,2026-03-29,0.141394,3528.4872699999996
POL0000001275,PO00000503,3,SKU0000007,1000.0,151.15,Open,True,True,SUP00073,WH0024,2026-03-29,2026-04-13,CNY,Created,151150.0,2026-03-29,0.141394,21371.7031
POL0000001277,PO00000504,1,SKU0000004,100.0,11.66,Received,True,True,SUP00002,WH0004,,2026-06-06,CAD,Approved,1166.0,,1.0,1166.0
POL0000001280,PO00000504,4,SKU0000106,500.0,71.95,Received,True,True,SUP00002,WH0004,,2026-06-06,CAD,Approved,35975.0,,1.0,35975.0
POL0000001281,PO00000505,1,SKU0000145,50.0,104.02,Partial,True,True,SUP00040,WH0022,,2026-04-01,EUR,Received,5201.0,,1.0,5201.0
POL0000001282,PO00000505,2,SKU0000058,500.0,170.69,Received,True,True,SUP00040,WH0022,,2026-04-01,EUR,Received,85345.0,,1.0,85345.0
POL0000001283,PO00000505,3,SKU0000458,100.0,175.67,Partial,True,True,SUP00040,WH0022,,2026-04-01,EUR,Received,17567.0,,1.0,17567.0
POL0000001284,PO00000506,1,SKU0000631,100.0,212.84,Open,True,True,SUP00005,WH0024,2026-04-26,2026-06-05,MXN,Created,21284.0,2026-04-26,0.057164,1216.678576
POL0000001285,PO00000506,2,SKU0000289,1000.0,191.42,Open,True,True,SUP00005,WH0024,2026-04-26,2026-06-05,MXN,Created,191420.0,2026-04-26,0.057164,10942.33288
POL0000001286,PO00000506,3,SKU0000416,500.0,16.56,Received,True,True,SUP00005,WH0024,2026-04-26,2026-06-05,MXN,Created,8280.0,2026-04-26,0.057164,473.31792
POL0000001287,PO00000506,4,SKU0000496,100.0,3.1,Open,True,True,SUP00005,WH0024,2026-04-26,2026-06-05,MXN,Created,310.0,2026-04-26,0.057164,17.72084
POL0000001288,PO00000507,1,SKU0000136,1000.0,92.53,Cancelled,True,True,SUP00091,WH0013,,2026-01-29,CNY,Approved,92530.0,,1.0,92530.0
POL0000001289,PO00000507,2,SKU0000139,1000.0,82.17,Open,True,True,SUP00091,WH0013,,2026-01-29,CNY,Approved,82170.0,,1.0,82170.0
POL0000001291,PO00000508,1,SKU0000146,100.0,223.17,Cancelled,True,True,SUP00085,WH0005,,2025-12-31,CAD,Created,22317.0,,1.0,22317.0
POL0000001292,PO00000509,1,SKU0000431,500.0,101.72,Open,True,True,SUP00009,WH0019,2026-01-24,2026-02-12,CNY,Partially Received,50860.0,2026-01-24,0.133759,6802.9827399999995
POL0000001294,PO00000509,3,SKU0000619,500.0,285.44,Received,True,True,SUP00009,WH0019,2026-01-24,2026-02-12,CNY,Partially Received,142720.0,2026-01-24,0.133759,19090.084479999998
POL0000001295,PO00000509,4,SKU0000434,1000.0,34.39,Open,True,True,SUP00009,WH0019,2026-01-24,2026-02-12,CNY,Partially Received,34390.0,2026-01-24,0.133759,4599.9720099999995
POL0000001297,PO00000510,2,SKU0000650,1000.0,14.28,Received,True,True,SUP00074,WH0012,2026-03-31,2026-05-02,CNY,Received,14280.0,2026-03-31,0.13018,1858.9704
POL0000001298,PO00000510,3,SKU0000634,1000.0,184.66,Cancelled,True,True,SUP00074,WH0012,2026-03-31,2026-05-02,CNY,Received,184660.0,2026-03-31,0.13018,24039.0388
POL0000001300,PO00000511,2,SKU0000668,250.0,156.75,Cancelled,True,True,SUP00040,WH0016,2026-03-11,2026-04-05,EUR,Approved,39187.5,2026-03-11,1.071208,41977.9635
POL0000001302,PO00000512,2,SKU0000316,1000.0,103.84,Partial,True,True,SUP00086,WH0013,2026-01-23,2026-03-01,CAD,Created,103840.0,2026-01-23,0.734311,76250.85424
POL0000001303,PO00000512,3,SKU0000111,50.0,13.92,Open,True,True,SUP00086,WH0013,2026-01-23,2026-03-01,CAD,Created,696.0,2026-01-23,0.734311,511.080456
POL0000001304,PO00000512,4,SKU0000171,250.0,111.06,Open,True,True,SUP00086,WH0013,2026-01-23,2026-03-01,CAD,Created,27765.0,2026-01-23,0.734311,20388.144915
POL0000001305,PO00000513,1,SKU0000601,1000.0,86.37,Cancelled,True,True,SUP00019,WH0012,,2026-03-12,USD,Created,86370.0,,1.0,86370.0
POL0000001306,PO00000513,2,SKU0000228,1000.0,290.95,Open,True,True,SUP00019,WH0012,,2026-03-12,USD,Created,290950.0,,1.0,290950.0
POL0000001307,PO00000513,3,SKU0000135,500.0,18.79,Cancelled,True,True,SUP00019,WH0012,,2026-03-12,USD,Created,9395.0,,1.0,9395.0
POL0000001308,PO00000514,1,SKU0000227,100.0,248.23,Open,True,True,SUP00077,WH0012,,2026-03-04,CAD,Received,24823.0,,1.0,24823.0
POL0000001309,PO00000514,2,SKU0000003,50.0,65.98,Received,True,True,SUP00077,WH0012,,2026-03-04,CAD,Received,3299.0,,1.0,3299.0
POL0000001312,PO00000515,3,SKU0000120,100.0,249.11,Open,True,True,SUP00110,WH0001,,2025-12-25,USD,Approved,24911.0,,1.0,24911.0
POL0000001313,PO00000516,1,SKU0000364,100.0,191.35,Partial,True,True,SUP00056,WH0020,2026-02-20,2026-03-14,USD,Received,19135.0,2026-02-20,1.0,19135.0
POL0000001314,PO00000516,2,SKU0000007,1000.0,151.15,Open,True,True,SUP00056,WH0020,2026-02-20,2026-03-14,USD,Received,151150.0,2026-02-20,1.0,151150.0
POL0000001315,PO00000516,3,SKU0000442,250.0,89.5,Received,True,True,SUP00056,WH0020,2026-02-20,2026-03-14,USD,Received,22375.0,2026-02-20,1.0,22375.0
POL0000001316,PO00000517,1,SKU0000275,250.0,72.79,Open,True,True,SUP00005,WH0008,,2026-04-11,USD,Cancelled,18197.5,,1.0,18197.5
POL0000001318,PO00000517,3,SKU0000593,1000.0,197.98,Open,True,True,SUP00005,WH0008,,2026-04-11,USD,Cancelled,197980.0,,1.0,197980.0
POL0000001319,PO00000518,1,SKU0000438,50.0,133.72,Partial,True,True,SUP00017,WH0021,,2026-06-06,CNY,Received,6686.0,,1.0,6686.0
POL0000001321,PO00000518,3,SKU0000449,100.0,21.88,Cancelled,True,True,SUP00017,WH0021,,2026-06-06,CNY,Received,2188.0,,1.0,2188.0
POL0000001322,PO00000518,4,SKU0000545,500.0,192.63,Cancelled,True,True,SUP00017,WH0021,,2026-06-06,CNY,Received,96315.0,,1.0,96315.0
POL0000001324,PO00000519,2,SKU0000260,1000.0,274.16,Open,True,True,SUP00062,WH0004,,2026-02-13,USD,Cancelled,274160.0,,1.0,274160.0
POL0000001325,PO00000519,3,SKU0000526,1000.0,49.91,Open,True,True,SUP00062,WH0004,,2026-02-13,USD,Cancelled,49910.0,,1.0,49910.0
POL0000001326,PO00000520,1,SKU0000126,500.0,83.39,Open,True,True,SUP00092,WH0016,2025-12-01,2025-12-29,CNY,Approved,41695.0,2025-12-01,0.148698,6199.96311
POL0000001327,PO00000520,2,SKU0000329,50.0,224.29,Cancelled,True,True,SUP00092,WH0016,2025-12-01,2025-12-29,CNY,Approved,11214.5,2025-12-01,0.148698,1667.573721
POL0000001328,PO00000521,1,SKU0000555,250.0,265.21,Cancelled,True,True,SUP00119,WH0011,,2026-03-06,CNY,Cancelled,66302.5,,1.0,66302.5
POL0000001329,PO00000521,2,SKU0000186,500.0,45.56,Partial,True,True,SUP00119,WH0011,,2026-03-06,CNY,Cancelled,22780.0,,1.0,22780.0
POL0000001331,PO00000521,4,SKU0000498,50.0,295.03,Open,True,True,SUP00119,WH0011,,2026-03-06,CNY,Cancelled,14751.499999999998,,1.0,14751.499999999998
POL0000001332,PO00000522,1,SKU0000285,50.0,34.95,Open,True,True,SUP00086,WH0014,2026-03-02,2026-03-28,MXN,Received,1747.5000000000002,2026-03-02,0.05459,95.39602500000001
POL0000001333,PO00000522,2,SKU0000038,250.0,240.3,Received,True,True,SUP00086,WH0014,2026-03-02,2026-03-28,MXN,Received,60075.0,2026-03-02,0.05459,3279.49425
POL0000001334,PO00000522,3,SKU0000308,500.0,56.0,Cancelled,True,True,SUP00086,WH0014,2026-03-02,2026-03-28,MXN,Received,28000.0,2026-03-02,0.05459,1528.52
POL0000001335,PO00000522,4,SKU0000068,500.0,198.9,Cancelled,True,True,SUP00086,WH0014,2026-03-02,2026-03-28,MXN,Received,99450.0,2026-03-02,0.05459,5428.9755
POL0000001337,PO00000523,2,SKU0000008,1000.0,295.17,Partial,True,True,SUP00013,WH0017,,2026-02-11,CAD,Cancelled,295170.0,,1.0,295170.0
POL0000001338,PO00000524,1,SKU0000162,250.0,211.39,Open,True,True,SUP00072,WH0009,2026-03-01,2026-03-09,CAD,Partially Received,52847.5,2026-03-01,0.747504,39503.717639999995
POL0000001339,PO00000524,2,SKU0000280,500.0,183.17,Received,True,True,SUP00072,WH0009,2026-03-01,2026-03-09,CAD,Partially Received,91585.0,2026-03-01,0.747504,68460.15384
POL0000001340,PO00000524,3,SKU0000127,500.0,183.86,Partial,True,True,SUP00072,WH0009,2026-03-01,2026-03-09,CAD,Partially Received,91930.0,2026-03-01,0.747504,68718.04272
POL0000001341,PO00000524,4,SKU0000244,250.0,61.2,Received,True,True,SUP00072,WH0009,2026-03-01,2026-03-09,CAD,Partially Received,15300.0,2026-03-01,0.747504,11436.811199999998
POL0000001342,PO00000525,1,SKU0000465,50.0,160.75,Cancelled,True,True,SUP00043,WH0019,2026-01-06,2026-01-12,USD,Created,8037.5,2026-01-06,1.0,8037.5
POL0000001343,PO00000526,1,SKU0000229,250.0,279.32,Received,True,True,SUP00066,WH0023,,2026-04-25,USD,Approved,69830.0,,1.0,69830.0
POL0000001344,PO00000526,2,SKU0000113,50.0,122.37,Cancelled,True,True,SUP00066,WH0023,,2026-04-25,USD,Approved,6118.5,,1.0,6118.5
POL0000001345,PO00000526,3,SKU0000599,500.0,20.32,Received,True,True,SUP00066,WH0023,,2026-04-25,USD,Approved,10160.0,,1.0,10160.0
POL0000001346,PO00000526,4,SKU0000065,1000.0,90.37,Received,True,True,SUP00066,WH0023,,2026-04-25,USD,Approved,90370.0,,1.0,90370.0
POL0000001347,PO00000527,1,SKU0000203,500.0,72.74,Open,True,True,SUP00103,WH0012,,2025-12-15,CNY,Approved,36370.0,,1.0,36370.0
POL0000001348,PO00000527,2,SKU0000508,250.0,11.38,Cancelled,True,True,SUP00103,WH0012,,2025-12-15,CNY,Approved,2845.0,,1.0,2845.0
POL0000001349,PO00000528,1,SKU0000618,500.0,17.24,Cancelled,True,True,SUP00013,WH0024,,2026-03-06,USD,Approved,8620.0,,1.0,8620.0
POL0000001350,PO00000528,2,SKU0000459,500.0,220.01,Partial,True,True,SUP00013,WH0024,,2026-03-06,USD,Approved,110005.0,,1.0,110005.0
POL0000001352,PO00000529,1,SKU0000163,1000.0,53.46,Cancelled,True,True,SUP00025,WH0017,,2026-05-27,USD,Approved,53460.0,,1.0,53460.0
POL0000001354,PO00000530,2,SKU0000668,1000.0,156.75,Partial,True,True,SUP00075,WH0003,2026-04-21,2026-05-13,CAD,Created,156750.0,2026-04-21,0.742538,116392.8315
POL0000001356,PO00000531,1,SKU0000415,500.0,220.81,Open,True,True,SUP00040,WH0012,2026-03-24,2026-04-12,EUR,Cancelled,110405.0,2026-03-24,1.073201,118486.75640500001
POL0000001357,PO00000532,1,SKU0000217,250.0,262.0,Partial,True,True,SUP00024,WH0014,2026-05-12,2026-06-03,MXN,Received,65500.0,2026-05-12,0.053136,3480.4080000000004
POL0000001359,PO00000533,1,SKU0000502,500.0,297.05,Cancelled,True,True,SUP00117,WH0019,,2026-06-23,EUR,Created,148525.0,,1.0,148525.0
POL0000001360,PO00000534,1,SKU0000518,500.0,123.83,Open,True,True,SUP00037,WH0011,2026-05-15,2026-06-10,CAD,Received,61915.0,2026-05-15,0.733848,45436.198919999995
POL0000001361,PO00000534,2,SKU0000205,1000.0,32.83,Cancelled,True,True,SUP00037,WH0011,2026-05-15,2026-06-10,CAD,Received,32830.0,2026-05-15,0.733848,24092.22984
POL0000001362,PO00000535,1,SKU0000330,250.0,238.69,Open,True,True,SUP00065,WH0005,,2026-02-05,USD,Partially Received,59672.5,,1.0,59672.5
POL0000001363,PO00000535,2,SKU0000690,250.0,160.08,Open,True,True,SUP00065,WH0005,,2026-02-05,USD,Partially Received,40020.0,,1.0,40020.0
POL0000001364,PO00000535,3,SKU0000220,100.0,259.0,Open,True,True,SUP00065,WH0005,,2026-02-05,USD,Partially Received,25900.0,,1.0,25900.0
POL0000001368,PO00000538,1,SKU0000040,250.0,287.52,Partial,True,True,SUP00065,WH0003,,2026-03-16,USD,Received,71880.0,,1.0,71880.0
POL0000001370,PO00000538,3,SKU0000157,100.0,45.16,Open,True,True,SUP00065,WH0003,,2026-03-16,USD,Received,4516.0,,1.0,4516.0
POL0000001373,PO00000540,1,SKU0000255,1000.0,205.18,Partial,True,True,SUP00064,WH0019,,2026-01-11,CAD,Approved,205180.0,,1.0,205180.0
POL0000001374,PO00000540,2,SKU0000273,100.0,103.99,Received,True,True,SUP00064,WH0019,,2026-01-11,CAD,Approved,10399.0,,1.0,10399.0
POL0000001376,PO00000540,4,SKU0000397,1000.0,202.85,Partial,True,True,SUP00064,WH0019,,2026-01-11,CAD,Approved,202850.0,,1.0,202850.0
POL0000001377,PO00000541,1,SKU0000020,500.0,92.34,Open,True,True,SUP00082,WH0016,,2026-03-17,USD,Created,46170.0,,1.0,46170.0
POL0000001378,PO00000542,1,SKU0000133,500.0,192.78,Received,True,True,SUP00005,WH0004,,2026-02-06,USD,Created,96390.0,,1.0,96390.0
POL0000001379,PO00000543,1,SKU0000606,250.0,100.02,Received,True,True,SUP00102,WH0002,,2026-02-16,MXN,Received,25005.0,,1.0,25005.0
POL0000001381,PO00000544,1,SKU0000447,250.0,97.11,Open,True,True,SUP00046,WH0014,2026-04-17,2026-05-18,MXN,Cancelled,24277.5,2026-04-17,0.065689,1594.7646975
POL0000001382,PO00000545,1,SKU0000046,100.0,3.14,Cancelled,True,True,SUP00048,WH0004,2026-01-27,2026-02-25,EUR,Partially Received,314.0,2026-01-27,1.081722,339.660708
POL0000001383,PO00000545,2,SKU0000313,50.0,142.95,Cancelled,True,True,SUP00048,WH0004,2026-01-27,2026-02-25,EUR,Partially Received,7147.499999999999,2026-01-27,1.081722,7731.607994999999
POL0000001384,PO00000546,1,SKU0000517,250.0,63.69,Open,True,True,SUP00082,WH0021,,2026-01-26,USD,Cancelled,15922.5,,1.0,15922.5
POL0000001385,PO00000546,2,SKU0000619,500.0,285.44,Open,True,True,SUP00082,WH0021,,2026-01-26,USD,Cancelled,142720.0,,1.0,142720.0
POL0000001386,PO00000546,3,SKU0000184,1000.0,84.99,Partial,True,True,SUP00082,WH0021,,2026-01-26,USD,Cancelled,84990.0,,1.0,84990.0
POL0000001388,PO00000548,1,SKU0000121,250.0,256.62,Received,True,True,SUP00098,WH0002,2026-02-06,2026-02-24,USD,Received,64155.0,2026-02-06,1.0,64155.0
POL0000001390,PO00000548,3,SKU0000266,250.0,151.11,Open,True,True,SUP00098,WH0002,2026-02-06,2026-02-24,USD,Received,37777.5,2026-02-06,1.0,37777.5
POL0000001391,PO00000548,4,SKU0000268,100.0,293.05,Open,True,True,SUP00098,WH0002,2026-02-06,2026-02-24,USD,Received,29305.0,2026-02-06,1.0,29305.0
POL0000001392,PO00000549,1,SKU0000141,250.0,269.52,Cancelled,True,True,SUP00051,WH0018,,2026-02-07,MXN,Approved,67380.0,,1.0,67380.0
POL0000001395,PO00000551,1,SKU0000390,100.0,188.0,Partial,True,True,SUP00003,WH0001,,2026-03-12,CAD,Approved,18800.0,,1.0,18800.0
POL0000001396,PO00000551,2,SKU0000227,50.0,248.23,Open,True,True,SUP00003,WH0001,,2026-03-12,CAD,Approved,12411.5,,1.0,12411.5
POL0000001398,PO00000552,2,SKU0000473,1000.0,141.91,Open,True,True,SUP00078,WH0001,,2026-01-01,CAD,Created,141910.0,,1.0,141910.0
POL0000001399,PO00000553,1,SKU0000314,500.0,217.39,Partial,True,True,SUP00053,WH0018,2026-03-16,2026-04-20,MXN,Approved,108695.0,2026-03-16,0.053553,5820.943335
POL0000001400,PO00000554,1,SKU0000155,250.0,119.97,Partial,True,True,SUP00072,WH0006,2026-01-28,2026-02-12,MXN,Created,29992.5,2026-01-28,0.052069,1561.6794825
POL0000001401,PO00000554,2,SKU0000674,250.0,99.69,Cancelled,True,True,SUP00072,WH0006,2026-01-28,2026-02-12,MXN,Created,24922.5,2026-01-28,0.052069,1297.6896525
POL0000001403,PO00000555,1,SKU0000609,100.0,212.09,Open,True,True,SUP00111,WH0020,,2026-06-13,CAD,Approved,21209.0,,1.0,21209.0
POL0000001404,PO00000556,1,SKU0000368,500.0,139.37,Open,True,True,SUP00045,WH0001,2026-05-03,2026-06-04,MXN,Created,69685.0,2026-05-03,0.053253,3710.935305
POL0000001406,PO00000556,3,SKU0000396,100.0,140.96,Cancelled,True,True,SUP00045,WH0001,2026-05-03,2026-06-04,MXN,Created,14096.0,2026-05-03,0.053253,750.6542880000001
POL0000001408,PO00000557,2,SKU0000633,500.0,50.73,Partial,True,True,SUP00026,WH0011,,2026-03-15,CAD,Cancelled,25365.0,,1.0,25365.0
POL0000001410,PO00000558,2,SKU0000014,100.0,187.4,Open,True,True,SUP00095,WH0003,,2026-04-25,USD,Cancelled,18740.0,,1.0,18740.0
POL0000001411,PO00000558,3,SKU0000547,250.0,3.65,Open,True,True,SUP00095,WH0003,,2026-04-25,USD,Cancelled,912.5,,1.0,912.5
POL0000001412,PO00000558,4,SKU0000427,50.0,97.69,Partial,True,True,SUP00095,WH0003,,2026-04-25,USD,Cancelled,4884.5,,1.0,4884.5
POL0000001413,PO00000559,1,SKU0000242,250.0,189.15,Received,True,True,SUP00059,WH0023,,2026-02-25,CAD,Approved,47287.5,,1.0,47287.5
POL0000001415,PO00000559,3,SKU0000459,500.0,220.01,Open,True,True,SUP00059,WH0023,,2026-02-25,CAD,Approved,110005.0,,1.0,110005.0
POL0000001416,PO00000560,1,SKU0000626,500.0,22.25,Open,True,True,SUP00052,WH0002,2025-12-13,2026-01-10,MXN,Received,11125.0,2025-12-13,0.0541,601.8625000000001
POL0000001417,PO00000560,2,SKU0000225,250.0,181.19,Received,True,True,SUP00052,WH0002,2025-12-13,2026-01-10,MXN,Received,45297.5,2025-12-13,0.0541,2450.59475
POL0000001418,PO00000560,3,SKU0000223,100.0,257.93,Cancelled,True,True,SUP00052,WH0002,2025-12-13,2026-01-10,MXN,Received,25793.0,2025-12-13,0.0541,1395.4013
POL0000001419,PO00000560,4,SKU0000069,100.0,224.21,Partial,True,True,SUP00052,WH0002,2025-12-13,2026-01-10,MXN,Received,22421.0,2025-12-13,0.0541,1212.9761
POL0000001420,PO00000561,1,SKU0000579,100.0,289.24,Received,True,True,SUP00103,WH0008,,2026-04-06,MXN,Cancelled,28924.0,,1.0,28924.0
POL0000001422,PO00000562,1,SKU0000463,50.0,239.54,Cancelled,True,True,SUP00099,WH0008,,2026-03-17,CAD,Created,11977.0,,1.0,11977.0
POL0000001425,PO00000563,1,SKU0000509,500.0,172.71,Received,True,True,SUP00052,WH0003,2026-04-01,2026-04-28,EUR,Partially Received,86355.0,2026-04-01,1.083086,93529.89153
POL0000001426,PO00000563,2,SKU0000104,500.0,155.06,Received,True,True,SUP00052,WH0003,2026-04-01,2026-04-28,EUR,Partially Received,77530.0,2026-04-01,1.083086,83971.65758
POL0000001429,PO00000564,2,SKU0000455,100.0,130.54,Cancelled,True,True,SUP00083,WH0010,,2026-03-02,USD,Partially Received,13054.0,,1.0,13054.0
POL0000001430,PO00000565,1,SKU0000496,1000.0,3.1,Received,True,True,SUP00070,WH0016,2026-01-02,2026-02-12,EUR,Cancelled,3100.0,2026-01-02,1.072261,3324.0090999999998
POL0000001431,PO00000566,1,SKU0000495,50.0,141.52,Cancelled,True,True,SUP00048,WH0025,2026-02-02,2026-03-06,CAD,Received,7076.000000000001,2026-02-02,0.733697,5191.639972000001
POL0000001432,PO00000566,2,SKU0000622,1000.0,100.24,Partial,True,True,SUP00048,WH0025,2026-02-02,2026-03-06,CAD,Received,100240.0,2026-02-02,0.733697,73545.78728
POL0000001434,PO00000567,1,SKU0000399,50.0,29.14,Received,True,True,SUP00061,WH0019,2026-02-17,2026-03-01,EUR,Cancelled,1457.0,2026-02-17,1.077304,1569.631928
POL0000001435,PO00000567,2,SKU0000002,50.0,191.37,Open,True,True,SUP00061,WH0019,2026-02-17,2026-03-01,EUR,Cancelled,9568.5,2026-02-17,1.077304,10308.183324
POL0000001437,PO00000567,4,SKU0000500,1000.0,21.62,Open,True,True,SUP00061,WH0019,2026-02-17,2026-03-01,EUR,Cancelled,21620.0,2026-02-17,1.077304,23291.31248
POL0000001438,PO00000568,1,SKU0000315,500.0,185.04,Cancelled,True,True,SUP00102,WH0017,,2026-04-26,USD,Created,92520.0,,1.0,92520.0
POL0000001440,PO00000569,1,SKU0000440,250.0,140.15,Cancelled,True,True,SUP00003,WH0017,,2026-03-11,MXN,Created,35037.5,,1.0,35037.5
POL0000001442,PO00000569,3,SKU0000212,500.0,184.32,Partial,True,True,SUP00003,WH0017,,2026-03-11,MXN,Created,92160.0,,1.0,92160.0
POL0000001443,PO00000569,4,SKU0000025,250.0,190.45,Received,True,True,SUP00003,WH0017,,2026-03-11,MXN,Created,47612.5,,1.0,47612.5
POL0000001445,PO00000570,2,SKU0000535,250.0,241.29,Received,True,True,SUP00099,WH0006,2026-02-19,2026-03-04,CNY,Cancelled,60322.5,2026-02-19,0.137368,8286.381179999998
