call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag
CALL0000012382,SUB00002949,CELL000149,2026-04-17 00:29:00,233.0,MO,Completed,False,switch,2026-04-17,CUST00001778,PLN006,DEV0000994,Northeast,SITE00035,4G LTE,3.8833333333333333,False
CALL0000012384,SUB00000475,CELL000216,2026-04-11 10:42:00,13.0,MO,Completed,False,switch,2026-04-11,CUST00001017,PLN007,DEV0002064,Southeast,SITE00051,5G NR,0.21666666666666667,False
CALL0000012385,SUB00003890,CELL000134,2026-05-03 18:51:00,38.0,MO,Completed,False,switch,2026-05-03,CUST00003083,PLN015,DEV0001236,Midwest,SITE00031,4G LTE,0.6333333333333333,False
CALL0000012388,SUB00002997,CELL000010,2026-05-01 14:40:00,47.0,MO,Dropped,False,switch,2026-05-01,CUST00002758,PLN001,DEV0000628,Midwest,SITE00002,4G LTE,0.7833333333333333,True
CALL0000012389,SUB00003136,CELL000242,2026-05-25 09:36:00,359.0,MO,Failed,True,switch,2026-05-25,CUST00000350,PLN019,DEV0000964,Southwest,SITE00056,4G LTE,5.983333333333333,False
CALL0000012390,SUB00000716,CELL000043,2026-05-09 12:35:00,111.0,MO,Completed,False,switch,2026-05-09,CUST00003869,PLN010,DEV0001406,Southwest,SITE00009,5G NR,1.85,False
CALL0000012391,SUB00004237,CELL000003,2026-04-07 06:17:00,338.0,MO,Failed,True,switch,2026-04-07,CUST00002922,PLN002,DEV0001332,Southeast,SITE00001,4G LTE,5.633333333333334,False
CALL0000012392,SUB00002989,CELL000014,2026-04-29 06:45:00,186.0,MO,Failed,True,switch,2026-04-29,CUST00001985,PLN011,DEV0002190,Northeast,SITE00003,4G LTE,3.1,False
CALL0000012394,SUB00002985,CELL000195,2026-05-30 08:15:00,56.0,MO,Completed,True,switch,2026-05-30,CUST00001496,PLN004,DEV0001616,Southwest,SITE00046,4G LTE,0.9333333333333333,False
CALL0000012396,SUB00002394,CELL000005,2026-04-21 18:22:00,184.0,MO,Failed,False,switch,2026-04-21,CUST00003422,PLN008,DEV0000098,Northeast,SITE00001,5G NR,3.066666666666667,False
CALL0000012398,SUB00002849,CELL000245,2026-05-16 06:04:00,35.0,MO,Completed,False,switch,2026-05-16,CUST00002470,PLN008,DEV0002317,Midwest,SITE00057,4G LTE,0.5833333333333334,False
CALL0000012400,SUB00004313,CELL000202,2026-04-07 18:45:00,652.0,MO,Completed,False,switch,2026-04-07,CUST00000600,PLN017,DEV0002109,Southwest,SITE00048,4G LTE,10.866666666666667,False
CALL0000012401,SUB00002233,CELL000246,2026-04-01 04:41:00,453.0,MT,Completed,False,switch,2026-04-01,CUST00000618,PLN007,DEV0002480,Midwest,SITE00057,4G LTE,7.55,False
CALL0000012403,SUB00000853,CELL000012,2026-05-06 23:05:00,242.0,MO,Completed,False,switch,2026-05-06,CUST00001220,PLN006,DEV0001064,West,SITE00003,5G NR,4.033333333333333,False
CALL0000012404,SUB00003186,CELL000012,2026-04-02 15:28:00,96.0,MT,Completed,True,switch,2026-04-02,CUST00003488,PLN016,DEV0000733,West,SITE00003,5G NR,1.6,False
CALL0000012407,SUB00003836,CELL000131,2026-05-31 10:03:00,91.0,MT,Completed,False,switch,2026-05-31,CUST00000967,PLN008,DEV0001834,Midwest,SITE00031,5G NR,1.5166666666666666,False
CALL0000012408,SUB00000264,CELL000070,2026-05-03 14:54:00,235.0,MO,Dropped,False,switch,2026-05-03,CUST00000029,PLN014,DEV0002144,Southwest,SITE00016,5G NR,3.9166666666666665,True
CALL0000012410,SUB00000280,CELL000064,2026-04-04 16:20:00,102.0,MO,Failed,False,switch,2026-04-04,CUST00002389,PLN001,DEV0001349,Northeast,SITE00014,4G LTE,1.7,False
CALL0000012411,SUB00004932,CELL000225,2026-05-02 13:39:00,708.0,MT,Completed,True,switch,2026-05-02,CUST00000371,PLN016,DEV0000740,West,SITE00053,4G LTE,11.8,False
CALL0000012419,SUB00002704,CELL000162,2026-04-16 04:24:00,690.0,MT,Failed,False,switch,2026-04-16,CUST00001307,PLN012,DEV0000689,West,SITE00038,4G LTE,11.5,False
CALL0000012420,SUB00003949,CELL000092,2026-05-20 18:22:00,45.0,MT,Failed,False,switch,2026-05-20,CUST00000511,PLN002,DEV0002247,West,SITE00021,5G NR,0.75,False
CALL0000012421,SUB00000268,CELL000204,2026-05-12 18:46:00,163.0,MT,Failed,False,switch,2026-05-12,CUST00004308,PLN009,DEV0001860,Southeast,SITE00048,5G NR,2.716666666666667,False
CALL0000012424,SUB00002424,CELL000126,2026-04-16 10:57:00,344.0,MT,Completed,True,switch,2026-04-16,CUST00000402,PLN004,DEV0000910,Midwest,SITE00030,4G LTE,5.733333333333333,False
CALL0000012425,SUB00000522,CELL000088,2026-04-06 21:16:00,30.0,MT,Dropped,False,switch,2026-04-06,CUST00001273,PLN001,DEV0000893,Southwest,SITE00020,5G NR,0.5,True
CALL0000012427,SUB00001547,CELL000244,2026-04-26 10:07:00,45.0,MO,Failed,False,switch,2026-04-26,CUST00002982,PLN016,DEV0000009,Northeast,SITE00057,5G NR,0.75,False
CALL0000012428,SUB00000637,CELL000220,2026-05-28 21:11:00,98.0,MO,Dropped,True,switch,2026-05-28,CUST00003856,PLN020,DEV0001659,Northeast,SITE00052,4G LTE,1.6333333333333333,True
CALL0000012430,SUB00000253,CELL000046,2026-04-05 06:40:00,52.0,MO,Dropped,False,switch,2026-04-05,CUST00002568,PLN020,DEV0000869,Northeast,SITE00010,5G NR,0.8666666666666667,True
CALL0000012432,SUB00001369,CELL000015,2026-04-08 06:21:00,482.0,MO,Dropped,False,switch,2026-04-08,CUST00001691,PLN004,DEV0000297,Southeast,SITE00004,5G NR,8.033333333333333,True
CALL0000012433,SUB00001917,CELL000046,2026-05-12 22:28:00,185.0,MO,Failed,False,switch,2026-05-12,CUST00003341,PLN008,DEV0000274,Southwest,SITE00010,5G NR,3.0833333333333335,False
CALL0000012435,SUB00003078,CELL000228,2026-04-08 05:22:00,75.0,MO,Failed,False,switch,2026-04-08,CUST00004319,PLN018,DEV0001403,Midwest,SITE00053,5G NR,1.25,False
CALL0000012437,SUB00004665,CELL000213,2026-05-06 01:03:00,148.0,MT,Completed,False,switch,2026-05-06,CUST00002272,PLN014,DEV0001797,Northeast,SITE00050,5G NR,2.466666666666667,False
CALL0000012439,SUB00003008,CELL000035,2026-05-10 19:53:00,13.0,MT,Completed,False,switch,2026-05-10,CUST00001286,PLN018,DEV0001773,West,SITE00007,5G NR,0.21666666666666667,False
CALL0000012441,SUB00001284,CELL000113,2026-05-25 19:50:00,233.0,MO,Dropped,False,switch,2026-05-25,CUST00000298,PLN005,DEV0000446,Southwest,SITE00026,5G NR,3.8833333333333333,True
CALL0000012442,SUB00004375,CELL000095,2026-04-27 00:16:00,155.0,MT,Completed,False,switch,2026-04-27,CUST00001023,PLN004,DEV0000781,Southeast,SITE00022,4G LTE,2.5833333333333335,False
CALL0000012444,SUB00002503,CELL000226,2026-04-16 06:53:00,8.0,MT,Completed,False,switch,2026-04-16,CUST00000410,PLN020,DEV0000726,Northeast,SITE00053,4G LTE,0.13333333333333333,False
CALL0000012446,SUB00000008,CELL000240,2026-05-06 20:23:00,3.0,MT,Completed,False,switch,2026-05-06,CUST00000361,PLN004,DEV0001118,West,SITE00056,5G NR,0.05,False
CALL0000012450,SUB00003683,CELL000163,2026-04-07 05:35:00,290.0,MO,Completed,False,switch,2026-04-07,CUST00001558,PLN016,DEV0001976,Southeast,SITE00038,5G NR,4.833333333333333,False
CALL0000012451,SUB00002804,CELL000009,2026-05-13 03:05:00,124.0,MO,Completed,False,switch,2026-05-13,CUST00003697,PLN001,DEV0000185,West,SITE00002,4G LTE,2.066666666666667,False
CALL0000012454,SUB00000404,CELL000048,2026-04-06 05:06:00,201.0,MT,Failed,True,switch,2026-04-06,CUST00004446,PLN020,DEV0002346,Midwest,SITE00010,5G NR,3.35,False
CALL0000012456,SUB00002643,CELL000033,2026-04-05 09:30:00,56.0,MO,Failed,False,switch,2026-04-05,CUST00002209,PLN008,DEV0000990,Northeast,SITE00007,5G NR,0.9333333333333333,False
CALL0000012457,SUB00001371,CELL000103,2026-04-12 18:12:00,10.0,MO,Completed,False,switch,2026-04-12,CUST00001616,PLN017,DEV0001528,Southeast,SITE00023,4G LTE,0.16666666666666666,False
CALL0000012460,SUB00001822,CELL000150,2026-04-28 08:04:00,129.0,MT,Completed,False,switch,2026-04-28,CUST00002949,PLN009,DEV0001960,Southeast,SITE00035,4G LTE,2.15,False
CALL0000012461,SUB00000969,CELL000078,2026-05-31 07:17:00,53.0,MT,Completed,True,switch,2026-05-31,CUST00000050,PLN017,DEV0002168,West,SITE00018,5G NR,0.8833333333333333,False
CALL0000012462,SUB00001200,CELL000046,2026-05-28 10:24:00,36.0,MT,Dropped,False,switch,2026-05-28,CUST00004332,PLN009,DEV0002257,Southwest,SITE00010,5G NR,0.6,True
CALL0000012464,SUB00001214,CELL000120,2026-05-07 17:40:00,44.0,MO,Completed,False,switch,2026-05-07,CUST00003909,PLN017,DEV0000774,Southeast,SITE00028,4G LTE,0.7333333333333333,False
CALL0000012465,SUB00002787,CELL000055,2026-05-13 13:29:00,449.0,MT,Completed,False,switch,2026-05-13,CUST00000233,PLN010,DEV0000331,Southeast,SITE00012,5G NR,7.483333333333333,False
CALL0000012466,SUB00004050,CELL000137,2026-05-10 08:19:00,127.0,MT,Completed,True,switch,2026-05-10,CUST00002350,PLN015,DEV0001789,West,SITE00032,5G NR,2.1166666666666667,False
CALL0000012467,SUB00003314,CELL000152,2026-04-27 02:39:00,264.0,MT,Completed,False,switch,2026-04-27,CUST00002247,PLN013,DEV0002416,Northeast,SITE00036,5G NR,4.4,False
CALL0000012470,SUB00001907,CELL000191,2026-04-05 06:42:00,138.0,MO,Completed,False,switch,2026-04-05,CUST00000840,PLN017,DEV0000506,Southeast,SITE00045,4G LTE,2.3,False
CALL0000012473,SUB00000489,CELL000159,2026-04-19 11:19:00,3.0,MO,Completed,False,switch,2026-04-19,CUST00000945,PLN012,DEV0000149,Southwest,SITE00037,5G NR,0.05,False
CALL0000012477,SUB00002903,CELL000254,2026-04-26 22:21:00,285.0,MO,Dropped,False,switch,2026-04-26,CUST00002352,PLN002,DEV0001007,Midwest,SITE00060,4G LTE,4.75,True
CALL0000012478,SUB00000966,CELL000239,2026-04-23 01:29:00,10.0,MT,Failed,False,switch,2026-04-23,CUST00001569,PLN018,DEV0001537,Northeast,SITE00056,4G LTE,0.16666666666666666,False
CALL0000012480,SUB00004734,CELL000076,2026-05-17 08:58:00,170.0,MO,Dropped,True,switch,2026-05-17,CUST00000660,PLN011,DEV0001234,Southeast,SITE00017,4G LTE,2.8333333333333335,True
CALL0000012482,SUB00000590,CELL000005,2026-04-28 19:04:00,99.0,MT,Completed,False,switch,2026-04-28,CUST00002141,PLN011,DEV0000232,Southeast,SITE00001,5G NR,1.65,False
CALL0000012484,SUB00002015,CELL000033,2026-04-17 15:54:00,215.0,MO,Dropped,True,switch,2026-04-17,CUST00002122,PLN009,DEV0001547,Southwest,SITE00007,5G NR,3.5833333333333335,True
CALL0000012485,SUB00003566,CELL000107,2026-04-21 21:50:00,106.0,MT,Dropped,False,switch,2026-04-21,CUST00000805,PLN012,DEV0000944,Southwest,SITE00025,5G NR,1.7666666666666666,True
CALL0000012487,SUB00000217,CELL000110,2026-05-19 05:12:00,268.0,MO,Completed,False,switch,2026-05-19,CUST00001458,PLN019,DEV0001294,Southwest,SITE00026,5G NR,4.466666666666667,False
CALL0000012488,SUB00002869,CELL000078,2026-04-15 19:19:00,86.0,MO,Completed,False,switch,2026-04-15,CUST00001205,PLN002,DEV0000618,Southwest,SITE00018,5G NR,1.4333333333333333,False
CALL0000012489,SUB00002968,CELL000144,2026-05-11 22:15:00,111.0,MO,Completed,True,switch,2026-05-11,CUST00004231,PLN008,DEV0001110,Midwest,SITE00034,5G NR,1.85,False
CALL0000012491,SUB00002566,CELL000196,2026-05-18 08:04:00,48.0,MO,Completed,True,switch,2026-05-18,CUST00001629,PLN019,DEV0001649,Southwest,SITE00046,4G LTE,0.8,False
CALL0000012492,SUB00002435,CELL000052,2026-04-11 02:03:00,56.0,MO,Completed,False,switch,2026-04-11,CUST00001710,PLN010,DEV0000614,Southwest,SITE00011,5G NR,0.9333333333333333,False
CALL0000012500,SUB00004020,CELL000030,2026-04-27 04:21:00,81.0,MO,Dropped,False,switch,2026-04-27,CUST00003878,PLN005,DEV0000678,Southeast,SITE00007,4G LTE,1.35,True
CALL0000012502,SUB00001541,CELL000021,2026-05-04 16:59:00,413.0,MO,Completed,False,switch,2026-05-04,CUST00000138,PLN005,DEV0000210,Southeast,SITE00005,4G LTE,6.883333333333334,False
CALL0000012505,SUB00002890,CELL000157,2026-05-14 06:14:00,120.0,MT,Dropped,False,switch,2026-05-14,CUST00000662,PLN018,DEV0000700,Northeast,SITE00037,5G NR,2.0,True
CALL0000012507,SUB00003012,CELL000164,2026-05-04 19:40:00,79.0,MT,Failed,False,switch,2026-05-04,CUST00000120,PLN009,DEV0000545,Northeast,SITE00038,5G NR,1.3166666666666667,False
CALL0000012508,SUB00003361,CELL000137,2026-05-25 15:20:00,98.0,MO,Completed,False,switch,2026-05-25,CUST00004274,PLN009,DEV0001297,Southeast,SITE00032,5G NR,1.6333333333333333,False
CALL0000012509,SUB00000375,CELL000050,2026-04-03 13:04:00,10.0,MO,Completed,False,switch,2026-04-03,CUST00002278,PLN014,DEV0000306,Southwest,SITE00011,4G LTE,0.16666666666666666,False
CALL0000012510,SUB00004327,CELL000216,2026-05-18 10:55:00,283.0,MO,Failed,False,switch,2026-05-18,CUST00003255,PLN002,DEV0002445,Southeast,SITE00051,5G NR,4.716666666666667,False
CALL0000012511,SUB00003687,CELL000156,2026-04-25 12:20:00,171.0,MO,Completed,False,switch,2026-04-25,CUST00001835,PLN009,DEV0000732,Southwest,SITE00037,4G LTE,2.85,False
CALL0000012512,SUB00002322,CELL000121,2026-05-29 12:14:00,132.0,MO,Completed,True,switch,2026-05-29,CUST00000173,PLN020,DEV0001459,Southwest,SITE00028,4G LTE,2.2,False
CALL0000012515,SUB00004838,CELL000209,2026-05-03 20:31:00,91.0,MT,Completed,False,switch,2026-05-03,CUST00002196,PLN006,DEV0002300,Southeast,SITE00049,5G NR,1.5166666666666666,False
CALL0000012516,SUB00004597,CELL000232,2026-05-17 07:10:00,391.0,MO,Completed,False,switch,2026-05-17,CUST00003409,PLN017,DEV0000953,Southwest,SITE00054,4G LTE,6.516666666666667,False
CALL0000012517,SUB00001622,CELL000112,2026-05-07 08:41:00,202.0,MT,Completed,True,switch,2026-05-07,CUST00000325,PLN010,DEV0000619,Northeast,SITE00026,5G NR,3.3666666666666667,False
CALL0000012521,SUB00000235,CELL000072,2026-04-07 20:15:00,7.0,MT,Completed,False,switch,2026-04-07,CUST00003857,PLN008,DEV0001477,Southwest,SITE00017,5G NR,0.11666666666666667,False
CALL0000012524,SUB00001562,CELL000145,2026-04-28 16:51:00,15.0,MT,Failed,False,switch,2026-04-28,CUST00002274,PLN010,DEV0000828,Southeast,SITE00035,4G LTE,0.25,False
CALL0000012525,SUB00002218,CELL000052,2026-05-16 10:06:00,209.0,MO,Completed,False,switch,2026-05-16,CUST00003835,PLN007,DEV0000186,Southeast,SITE00011,5G NR,3.4833333333333334,False
CALL0000012527,SUB00001603,CELL000052,2026-05-03 17:38:00,282.0,MT,Completed,False,switch,2026-05-03,CUST00000914,PLN002,DEV_BAD,Northeast,SITE00011,5G NR,4.7,False
CALL0000012529,SUB00003123,CELL000097,2026-05-17 06:35:00,94.0,MT,Dropped,False,switch,2026-05-17,CUST00000116,PLN003,DEV0001911,Midwest,SITE00022,4G LTE,1.5666666666666667,True
CALL0000012530,SUB00001453,CELL000240,2026-04-14 04:11:00,107.0,MO,Completed,False,switch,2026-04-14,CUST00002544,PLN018,DEV0000590,Southeast,SITE00056,5G NR,1.7833333333333334,False
CALL0000012531,SUB00004085,CELL000235,2026-04-27 05:28:00,621.0,MT,Failed,False,switch,2026-04-27,CUST00000449,PLN004,DEV0000494,Southwest,SITE00055,4G LTE,10.35,False
CALL0000012533,SUB00000483,CELL000021,2026-04-28 09:23:00,208.0,MT,Dropped,False,switch,2026-04-28,CUST00001720,PLN010,DEV_BAD,Northeast,SITE00005,4G LTE,3.466666666666667,True
CALL0000012534,SUB00003976,CELL000131,2026-04-04 09:59:00,82.0,MT,Completed,False,switch,2026-04-04,CUST00002483,PLN017,DEV0000660,Midwest,SITE00031,5G NR,1.3666666666666667,False
CALL0000012536,SUB00004685,CELL000241,2026-04-01 08:23:00,142.0,MO,Completed,False,switch,2026-04-01,CUST00001569,PLN013,DEV0001166,Northeast,SITE00056,5G NR,2.3666666666666667,False
CALL0000012537,SUB00003736,CELL000083,2026-05-31 17:41:00,522.0,MT,Dropped,False,switch,2026-05-31,CUST00000764,PLN007,DEV0001871,Southeast,SITE00019,4G LTE,8.7,True
CALL0000012538,SUB00004303,CELL000014,2026-05-10 14:23:00,16.0,MO,Completed,True,switch,2026-05-10,CUST00003722,PLN018,DEV0001209,Southwest,SITE00003,4G LTE,0.26666666666666666,False
CALL0000012539,SUB00000191,CELL000141,2026-05-04 17:05:00,187.0,MO,Completed,False,switch,2026-05-04,CUST00000861,PLN009,DEV0001790,West,SITE00033,5G NR,3.1166666666666667,False
CALL0000012541,SUB00003453,CELL000093,2026-05-27 20:18:00,61.0,MT,Failed,False,switch,2026-05-27,CUST00004038,PLN001,DEV0000991,West,SITE00021,5G NR,1.0166666666666666,False
CALL0000012542,SUB00003338,CELL000208,2026-04-25 00:15:00,498.0,MO,Dropped,True,switch,2026-04-25,CUST00000243,PLN014,DEV0000185,West,SITE00049,4G LTE,8.3,True
CALL0000012545,SUB00000890,CELL000072,2026-05-25 15:12:00,33.0,MO,Completed,False,switch,2026-05-25,CUST00002058,PLN010,DEV0001169,Midwest,SITE00017,5G NR,0.55,False
CALL0000012546,SUB00004529,CELL000085,2026-04-22 02:19:00,216.0,MT,Completed,False,switch,2026-04-22,CUST00000303,PLN002,DEV0001276,Northeast,SITE00020,5G NR,3.6,False
CALL0000012548,SUB00001953,CELL000074,2026-05-07 06:39:00,30.0,MO,Failed,False,switch,2026-05-07,CUST00004098,PLN014,DEV0001844,Midwest,SITE00017,5G NR,0.5,False
CALL0000012555,SUB00001690,CELL000009,2026-05-04 06:40:00,34.0,MO,Completed,False,switch,2026-05-04,CUST00004480,PLN020,DEV0000718,Midwest,SITE00002,4G LTE,0.5666666666666667,False
CALL0000012556,SUB00003847,CELL000077,2026-05-24 10:05:00,67.0,MO,Dropped,True,switch,2026-05-24,CUST00001637,PLN005,DEV0000174,Southeast,SITE00018,4G LTE,1.1166666666666667,True
CALL0000012557,SUB00003513,CELL000224,2026-05-18 06:29:00,44.0,MO,Completed,False,switch,2026-05-18,CUST00000650,PLN003,DEV0001726,Southeast,SITE00053,5G NR,0.7333333333333333,False
CALL0000012560,SUB00002873,CELL000026,2026-05-02 22:35:00,178.0,MO,Completed,False,switch,2026-05-02,CUST00002251,PLN008,DEV0001202,Southwest,SITE00006,5G NR,2.966666666666667,False
CALL0000012563,SUB00000866,CELL000151,2026-05-01 05:58:00,383.0,MO,Completed,False,switch,2026-05-01,CUST00001882,PLN004,DEV0000300,Midwest,SITE00036,4G LTE,6.383333333333334,False
CALL0000012564,SUB00004051,CELL000050,2026-04-13 06:27:00,82.0,MO,Failed,False,switch,2026-04-13,CUST00004380,PLN011,DEV0000655,West,SITE00011,4G LTE,1.3666666666666667,False
CALL0000012569,SUB00004047,CELL000081,2026-04-01 05:38:00,234.0,MT,Failed,False,switch,2026-04-01,CUST00001919,PLN004,DEV0002435,Midwest,SITE00018,4G LTE,3.9,False
CALL0000012575,SUB00004306,CELL000194,2026-05-08 11:43:00,24.0,MO,Failed,False,switch,2026-05-08,CUST00002376,PLN020,DEV0001562,Southeast,SITE00046,5G NR,0.4,False
CALL0000012577,SUB00002645,CELL000017,2026-05-18 00:47:00,224.0,MO,Failed,True,switch,2026-05-18,CUST00003336,PLN012,DEV0001772,Southwest,SITE00004,4G LTE,3.7333333333333334,False
CALL0000012580,SUB00000615,CELL000020,2026-04-16 04:19:00,282.0,MT,Failed,False,switch,2026-04-16,CUST00001727,PLN010,DEV0002144,Midwest,SITE00004,4G LTE,4.7,False
CALL0000012581,SUB00003073,CELL000185,2026-04-14 19:01:00,171.0,MT,Completed,True,switch,2026-04-14,CUST00003628,PLN002,DEV0001530,West,SITE00043,4G LTE,2.85,False
CALL0000012582,SUB00004955,CELL000011,2026-04-20 08:34:00,81.0,MO,Completed,False,switch,2026-04-20,CUST00002316,PLN008,DEV0002057,West,SITE00002,5G NR,1.35,False
CALL0000012585,SUB00002389,CELL000219,2026-05-17 18:05:00,190.0,MO,Completed,False,switch,2026-05-17,CUST00001766,PLN013,DEV0002416,Southwest,SITE00052,5G NR,3.1666666666666665,False
CALL0000012587,SUB00003425,CELL000207,2026-04-19 13:28:00,272.0,MT,Completed,False,switch,2026-04-19,CUST00001753,PLN017,DEV0001120,Northeast,SITE00049,5G NR,4.533333333333333,False
CALL0000012590,SUB00000534,CELL000026,2026-05-13 14:33:00,155.0,MO,Failed,False,switch,2026-05-13,CUST00002858,PLN012,DEV0001220,Northeast,SITE00006,5G NR,2.5833333333333335,False
CALL0000012593,SUB00000150,CELL000246,2026-04-02 07:41:00,56.0,MO,Failed,True,switch,2026-04-02,CUST00003140,PLN011,DEV0002317,West,SITE00057,4G LTE,0.9333333333333333,False
CALL0000012595,SUB00004480,CELL000086,2026-04-26 11:14:00,134.0,MO,Completed,False,switch,2026-04-26,CUST00003354,PLN008,DEV0001118,Southwest,SITE00020,4G LTE,2.2333333333333334,False
CALL0000012599,SUB00003786,CELL000156,2026-04-02 11:45:00,85.0,MT,Completed,False,switch,2026-04-02,CUST00003734,PLN002,DEV0001198,West,SITE00037,4G LTE,1.4166666666666667,False
CALL0000012602,SUB00002416,CELL000066,2026-04-16 14:28:00,8.0,MO,Dropped,False,switch,2026-04-16,CUST00002766,PLN008,DEV0000227,Southeast,SITE00015,5G NR,0.13333333333333333,True
CALL0000012605,SUB00004148,CELL000153,2026-05-14 15:23:00,9.0,MO,Completed,False,switch,2026-05-14,CUST00002939,PLN007,DEV0001187,Midwest,SITE00036,5G NR,0.15,False
CALL0000012608,SUB00001384,CELL000233,2026-05-15 08:04:00,222.0,MT,Completed,False,switch,2026-05-15,CUST00001179,PLN017,DEV0000102,Northeast,SITE00054,4G LTE,3.7,False
CALL0000012609,SUB00001845,CELL000014,2026-05-21 22:55:00,154.0,MO,Completed,False,switch,2026-05-21,CUST00003044,PLN003,DEV0002269,West,SITE00003,4G LTE,2.566666666666667,False
CALL0000012613,SUB00000492,CELL000038,2026-05-05 19:25:00,276.0,MO,Dropped,False,switch,2026-05-05,CUST00000311,PLN008,DEV0001473,West,SITE00008,4G LTE,4.6,True
CALL0000012618,SUB00000286,CELL000206,2026-04-12 04:27:00,326.0,MO,Failed,False,switch,2026-04-12,CUST00001019,PLN018,DEV0000671,Northeast,SITE00048,4G LTE,5.433333333333334,False
CALL0000012620,SUB00001990,CELL000250,2026-04-27 11:10:00,113.0,MT,Completed,False,switch,2026-04-27,CUST00003710,PLN004,DEV0001834,West,SITE00059,4G LTE,1.8833333333333333,False
CALL0000012621,SUB00000750,CELL000196,2026-04-24 11:25:00,158.0,MO,Dropped,False,switch,2026-04-24,CUST00000454,PLN011,DEV0001108,Midwest,SITE00046,4G LTE,2.6333333333333333,True
CALL0000012622,SUB00003787,CELL000035,2026-04-08 16:53:00,36.0,MO,Failed,False,switch,2026-04-08,CUST00002791,PLN014,DEV0002092,Northeast,SITE00007,5G NR,0.6,False
CALL0000012623,SUB00001495,CELL000014,2026-04-24 00:37:00,104.0,MO,Completed,False,switch,2026-04-24,CUST00001220,PLN018,DEV0002296,West,SITE00003,4G LTE,1.7333333333333334,False
CALL0000012625,SUB00000778,CELL000036,2026-05-04 00:46:00,108.0,MO,Dropped,False,switch,2026-05-04,CUST00003440,PLN017,DEV0001082,West,SITE00008,4G LTE,1.8,True
