sms_id,subscriber_id,cell_id,sms_ts,direction,delivery_status,roaming_flag,sms_date,customer_id,plan_id,failed_sms_flag
SMS0000009710,SUB00000303,CELL000065,2026-04-16 14:14:10,MT,Delivered,False,2026-04-16,CUST00001414,PLN012,False
SMS0000009711,SUB00001278,CELL000223,2026-05-26 06:41:01,MO,Delivered,False,2026-05-26,CUST00003028,PLN013,False
SMS0000009712,SUB00002967,CELL000124,2026-05-18 18:02:27,MO,Expired,True,2026-05-18,CUST00003529,PLN016,True
SMS0000009713,SUB00001961,CELL000196,2026-04-01 22:58:53,MO,Failed,True,2026-04-01,CUST00001498,PLN013,True
SMS0000009714,SUB00004149,CELL000046,2026-05-19 16:22:38,MT,Delivered,False,2026-05-19,CUST00003990,PLN007,False
SMS0000009715,SUB00003716,CELL000032,2026-04-17 04:05:35,MT,Expired,False,2026-04-17,CUST00002731,PLN007,True
SMS0000009716,SUB00002501,CELL000051,2026-05-16 16:36:12,MT,Delivered,False,2026-05-16,CUST00002911,PLN012,False
SMS0000009717,SUB00003811,CELL000030,2026-05-01 21:36:58,MO,Expired,False,2026-05-01,CUST00003970,PLN004,True
SMS0000009718,SUB00000405,CELL000190,2026-05-01 15:23:37,MO,Expired,False,2026-05-01,CUST00000234,PLN014,True
SMS0000009719,SUB00002406,CELL000101,2026-04-09 10:28:35,MT,Delivered,False,2026-04-09,CUST00002910,PLN004,False
SMS0000009720,SUB00002681,CELL000123,2026-04-03 03:13:02,MO,Expired,False,2026-04-03,CUST00001697,PLN018,True
SMS0000009721,SUB00001200,CELL000017,2026-05-13 13:27:42,MT,Failed,False,2026-05-13,CUST00004332,PLN009,True
SMS0000009722,SUB00002730,CELL000074,2026-04-14 09:51:27,MT,Expired,False,2026-04-14,CUST00000737,PLN010,True
SMS0000009723,SUB00003169,CELL000022,2026-05-05 16:39:33,MO,Delivered,True,2026-05-05,CUST00001356,PLN006,False
SMS0000009724,SUB00004750,CELL000038,2026-05-30 00:07:32,MT,Delivered,False,2026-05-30,CUST00002947,PLN020,False
SMS0000009725,SUB00004617,CELL000085,2026-04-18 04:21:45,MO,Delivered,False,2026-04-18,CUST00002140,PLN005,False
SMS0000009726,SUB00001039,CELL000092,2026-04-10 02:15:17,MO,Delivered,False,2026-04-10,CUST00002734,PLN016,False
SMS0000009727,SUB00004980,CELL000044,2026-05-04 06:52:17,MT,Expired,False,2026-05-04,CUST00003025,PLN011,True
SMS0000009728,SUB00001918,CELL000255,2026-04-12 13:00:19,MT,Delivered,False,2026-04-12,CUST00001507,PLN011,False
SMS0000009729,SUB00002567,CELL000154,2026-04-06 00:40:47,MT,Expired,False,2026-04-06,CUST00004469,PLN015,True
SMS0000009730,SUB00002581,CELL000051,2026-05-24 06:43:26,MT,Delivered,False,2026-05-24,CUST00002002,PLN004,False
SMS0000009731,SUB00003627,CELL000065,2026-05-26 22:13:55,MT,Expired,False,2026-05-26,CUST00003367,PLN009,True
SMS0000009732,SUB00004047,CELL000130,2026-05-25 20:09:59,MT,Delivered,True,2026-05-25,CUST00001919,PLN004,False
SMS0000009733,SUB00003700,CELL000029,2026-04-23 18:18:36,MO,Delivered,True,2026-04-23,CUST00001178,PLN006,False
SMS0000009734,SUB00001561,CELL000030,2026-04-26 03:16:12,MT,Delivered,False,2026-04-26,CUST00000033,PLN009,False
SMS0000009735,SUB00004521,CELL000019,2026-05-27 07:55:58,MO,Expired,True,2026-05-27,CUST00002181,PLN005,True
SMS0000009736,SUB00003116,CELL000065,2026-05-23 06:57:39,MT,Failed,False,2026-05-23,CUST00001653,PLN011,True
SMS0000009737,SUB00002310,CELL000232,2026-05-28 19:37:53,MT,Failed,False,2026-05-28,CUST00003248,PLN010,True
SMS0000009738,SUB00004671,CELL000223,2026-05-28 22:44:54,MO,Delivered,False,2026-05-28,CUST00003290,PLN001,False
SMS0000009739,SUB00000493,CELL000026,2026-05-12 05:38:56,MO,Expired,False,2026-05-12,CUST00002022,PLN005,True
SMS0000009740,SUB00003170,CELL000012,2026-05-31 16:45:06,MT,Delivered,False,2026-05-31,CUST00003801,PLN013,False
SMS0000009741,SUB00003425,CELL000179,2026-05-19 12:06:47,MO,Delivered,False,2026-05-19,CUST00001753,PLN017,False
SMS0000009742,SUB00002325,CELL000172,2026-05-22 20:28:42,MO,Expired,False,2026-05-22,CUST00002711,PLN015,True
SMS0000009743,SUB00003944,CELL000007,2026-05-24 00:51:47,MT,Delivered,True,2026-05-24,CUST00000105,PLN009,False
SMS0000009744,SUB00003366,CELL000116,2026-04-04 05:44:14,MT,Failed,False,2026-04-04,CUST00000648,PLN007,True
SMS0000009745,SUB00002652,CELL000107,2026-04-30 11:16:43,MO,Expired,False,2026-04-30,CUST00002067,PLN006,True
SMS0000009746,SUB00003586,CELL000153,2026-04-20 22:07:23,MO,Delivered,False,2026-04-20,CUST00004479,PLN010,False
SMS0000009747,SUB00004828,CELL000248,2026-05-26 08:29:47,MT,Failed,True,2026-05-26,CUST00001849,PLN014,True
SMS0000009748,SUB00001252,CELL000210,2026-05-31 02:03:05,MO,Failed,False,2026-05-31,CUST00000478,PLN014,True
SMS0000009749,SUB00002705,CELL000025,2026-05-09 10:45:37,MT,Delivered,False,2026-05-09,CUST00000689,PLN020,False
SMS0000009750,SUB00004695,CELL000111,2026-04-22 15:48:38,MO,Delivered,False,2026-04-22,CUST00002531,PLN017,False
SMS0000009751,SUB00001536,CELL000009,2026-04-20 02:17:34,MO,Delivered,False,2026-04-20,CUST00001010,PLN008,False
SMS0000009752,SUB00003093,CELL000059,2026-05-20 22:54:17,MT,Delivered,False,2026-05-20,CUST00002027,PLN013,False
SMS0000009753,SUB00003961,CELL000144,2026-04-22 23:16:43,MT,Delivered,False,2026-04-22,CUST00004285,PLN019,False
SMS0000009754,SUB00001238,CELL000036,2026-05-22 17:46:21,MO,Failed,False,2026-05-22,CUST00003055,PLN002,True
SMS0000009755,SUB00002159,CELL000065,2026-04-03 21:20:14,MT,Delivered,False,2026-04-03,CUST00001724,PLN014,False
SMS0000009756,SUB00003986,CELL000235,2026-05-24 23:37:25,MO,Failed,False,2026-05-24,CUST00001111,PLN014,True
SMS0000009757,SUB00004162,CELL000038,2026-04-12 20:17:37,MO,Failed,False,2026-04-12,CUST00000326,PLN004,True
SMS0000009758,SUB00001576,CELL000151,2026-04-11 07:00:42,MO,Failed,False,2026-04-11,CUST00000125,PLN015,True
SMS0000009759,SUB00000078,CELL000235,2026-05-17 17:29:53,MO,Failed,False,2026-05-17,CUST00004271,PLN003,True
SMS0000009760,SUB00000871,CELL000003,2026-05-13 07:20:07,MO,Expired,False,2026-05-13,CUST00001873,PLN012,True
SMS0000009761,SUB00001765,CELL000201,2026-05-24 06:20:34,MO,Failed,False,2026-05-24,CUST00001071,PLN001,True
SMS0000009762,SUB00001583,CELL000237,2026-05-19 14:24:16,MO,Delivered,False,2026-05-19,CUST00004063,PLN007,False
SMS0000009763,SUB00002935,CELL000046,2026-05-13 11:16:53,MO,Failed,False,2026-05-13,CUST00000376,PLN018,True
SMS0000009764,SUB00004872,CELL000040,2026-05-15 21:05:19,MT,Failed,False,2026-05-15,CUST00004342,PLN012,True
SMS0000009765,SUB00003193,CELL000004,2026-05-25 14:31:20,MT,Delivered,False,2026-05-25,CUST00001801,PLN016,False
SMS0000009766,SUB00004885,CELL000008,2026-04-09 14:48:20,MO,Delivered,False,2026-04-09,CUST00004350,PLN019,False
SMS0000009767,SUB00000463,CELL000106,2026-05-24 18:39:34,MO,Expired,False,2026-05-24,CUST00004330,PLN010,True
SMS0000009768,SUB00001485,CELL000251,2026-05-21 03:04:23,MT,Delivered,True,2026-05-21,CUST00004248,PLN006,False
SMS0000009769,SUB00002133,CELL000003,2026-05-29 04:57:47,MT,Delivered,False,2026-05-29,CUST00003786,PLN005,False
SMS0000009770,SUB00000136,CELL000102,2026-04-10 12:18:30,MO,Delivered,False,2026-04-10,CUST00000790,PLN020,False
SMS0000009771,SUB00002869,CELL000124,2026-04-16 02:27:38,MO,Delivered,False,2026-04-16,CUST00001205,PLN002,False
SMS0000009772,SUB00004915,CELL000249,2026-04-11 20:20:04,MT,Expired,False,2026-04-11,CUST00004152,PLN019,True
SMS0000009773,SUB00003504,CELL000002,2026-04-19 08:43:11,MT,Failed,False,2026-04-19,CUST00002310,PLN001,True
SMS0000009774,SUB00003568,CELL000044,2026-04-22 04:36:04,MT,Delivered,True,2026-04-22,CUST00003115,PLN004,False
SMS0000009775,SUB00001522,CELL000027,2026-04-10 09:31:36,MO,Delivered,False,2026-04-10,CUST00000289,PLN015,False
SMS0000009776,SUB00004313,CELL000163,2026-04-13 21:30:29,MO,Failed,False,2026-04-13,CUST00000600,PLN017,True
SMS0000009777,SUB00004818,CELL000031,2026-05-30 03:33:16,MO,Failed,True,2026-05-30,CUST00001678,PLN017,True
SMS0000009778,SUB00004415,CELL000236,2026-05-15 13:18:35,MT,Delivered,False,2026-05-15,CUST00003863,PLN010,False
SMS0000009779,SUB00002571,CELL000027,2026-04-07 11:14:21,MT,Failed,True,2026-04-07,CUST00002084,PLN019,True
SMS0000009780,SUB00004990,CELL000141,2026-05-03 23:58:18,MT,Failed,False,2026-05-03,CUST00000347,PLN012,True
SMS0000009781,SUB00001296,CELL000124,2026-05-01 16:33:28,MT,Delivered,False,2026-05-01,CUST00004405,PLN006,False
SMS0000009782,SUB00002942,CELL000182,2026-04-07 20:31:32,MO,Failed,True,2026-04-07,CUST00004123,PLN002,True
SMS0000009783,SUB00000489,CELL000100,2026-04-14 14:46:24,MT,Delivered,False,2026-04-14,CUST00000945,PLN012,False
SMS0000009784,SUB00001390,CELL000087,2026-05-11 16:13:37,MO,Delivered,True,2026-05-11,CUST00000498,PLN017,False
SMS0000009785,SUB00004612,CELL000031,2026-04-30 10:45:35,MT,Delivered,False,2026-04-30,CUST00000078,PLN019,False
SMS0000009786,SUB00000682,CELL000078,2026-04-11 12:33:17,MO,Failed,False,2026-04-11,CUST00002646,PLN003,True
SMS0000009787,SUB00004096,CELL000154,2026-04-18 22:42:36,MT,Failed,False,2026-04-18,CUST00002013,PLN006,True
SMS0000009788,SUB00002207,CELL000145,2026-05-16 11:25:07,MT,Delivered,False,2026-05-16,CUST00002835,PLN009,False
SMS0000009789,SUB00002659,CELL000248,2026-04-02 23:26:20,MO,Delivered,False,2026-04-02,CUST00002519,PLN019,False
SMS0000009790,SUB00003731,CELL000134,2026-05-30 12:36:18,MO,Delivered,False,2026-05-30,CUST00001888,PLN011,False
SMS0000009791,SUB00004140,CELL000155,2026-04-20 06:09:02,MO,Expired,False,2026-04-20,CUST00003639,PLN017,True
SMS0000009792,SUB00001696,CELL000166,2026-04-22 03:51:49,MT,Delivered,False,2026-04-22,CUST00001620,PLN003,False
SMS0000009793,SUB00000048,CELL000240,2026-05-05 12:49:13,MO,Delivered,False,2026-05-05,CUST00002328,PLN014,False
SMS0000009794,SUB00000621,CELL000218,2026-04-21 09:32:14,MO,Expired,True,2026-04-21,CUST00000500,PLN017,True
SMS0000009795,SUB00001628,CELL000088,2026-05-25 01:45:36,MO,Failed,False,2026-05-25,CUST00002282,PLN016,True
SMS0000009796,SUB00002000,CELL000138,2026-05-18 17:19:45,MO,Failed,False,2026-05-18,CUST00001015,PLN011,True
SMS0000009797,SUB00001194,CELL000094,2026-04-17 17:01:52,MO,Delivered,True,2026-04-17,CUST00000798,PLN008,False
SMS0000009798,SUB00002098,CELL000043,2026-05-04 18:29:12,MT,Failed,False,2026-05-04,CUST00001206,PLN020,True
SMS0000009799,SUB00003805,CELL000076,2026-05-18 17:46:50,MT,Delivered,True,2026-05-18,CUST00003505,PLN016,False
SMS0000009800,SUB00003024,CELL000054,2026-05-14 18:28:48,MO,Failed,False,2026-05-14,CUST00003564,PLN011,True
SMS0000009801,SUB00003089,CELL000251,2026-04-14 23:24:02,MO,Delivered,False,2026-04-14,CUST00000834,PLN009,False
SMS0000009802,SUB00004759,CELL000231,2026-05-04 13:12:32,MT,Delivered,False,2026-05-04,CUST00002732,PLN010,False
SMS0000009803,SUB00004301,CELL000090,2026-04-04 11:30:20,MO,Expired,False,2026-04-04,CUST00000162,PLN015,True
SMS0000009804,SUB00004079,CELL000075,2026-05-23 17:41:35,MT,Expired,False,2026-05-23,CUST00001812,PLN009,True
SMS0000009805,SUB00001788,CELL000164,2026-04-15 23:40:51,MO,Expired,False,2026-04-15,CUST00000748,PLN019,True
SMS0000009806,SUB00000847,CELL000010,2026-05-13 22:02:53,MT,Delivered,True,2026-05-13,CUST00002848,PLN013,False
SMS0000009807,SUB00001276,CELL000098,2026-05-04 05:01:51,MO,Delivered,False,2026-05-04,CUST00003087,PLN006,False
SMS0000009808,SUB00000078,CELL000064,2026-05-17 11:25:09,MT,Delivered,False,2026-05-17,CUST00004271,PLN003,False
SMS0000009809,SUB00001881,CELL000137,2026-05-30 23:50:40,MT,Failed,False,2026-05-30,CUST00002576,PLN002,True
SMS0000009810,SUB00003689,CELL000073,2026-05-15 03:03:35,MT,Expired,True,2026-05-15,CUST00000067,PLN017,True
SMS0000009811,SUB00002069,CELL000140,2026-05-16 22:01:18,MO,Delivered,True,2026-05-16,CUST00004240,PLN005,False
SMS0000009812,SUB00001242,CELL000062,2026-04-11 18:00:44,MT,Expired,False,2026-04-11,CUST00003279,PLN010,True
SMS0000009813,SUB00001983,CELL000065,2026-04-21 06:20:49,MT,Delivered,False,2026-04-21,CUST00003700,PLN018,False
SMS0000009814,SUB00000458,CELL000055,2026-05-16 07:32:07,MT,Expired,False,2026-05-16,CUST00004119,PLN012,True
SMS0000009815,SUB00004994,CELL000197,2026-05-27 07:27:32,MO,Delivered,True,2026-05-27,CUST00002212,PLN001,False
SMS0000009816,SUB00000497,CELL000243,2026-04-15 13:37:24,MO,Delivered,False,2026-04-15,CUST00003593,PLN001,False
SMS0000009817,SUB00004197,CELL000112,2026-05-15 17:27:17,MO,Failed,False,2026-05-15,CUST00001363,PLN006,True
SMS0000009818,SUB00000073,CELL000183,2026-05-30 02:06:38,MO,Expired,False,2026-05-30,CUST00000780,PLN018,True
SMS0000009819,SUB00004568,CELL000098,2026-05-08 22:54:46,MO,Delivered,True,2026-05-08,CUST00003723,PLN016,False
SMS0000009820,SUB00003131,CELL000027,2026-05-04 09:13:43,MO,Delivered,False,2026-05-04,CUST00004188,PLN012,False
SMS0000009821,SUB00000269,CELL000222,2026-04-24 23:54:09,MO,Expired,False,2026-04-24,CUST00002399,PLN002,True
SMS0000009822,SUB00002428,CELL000235,2026-05-18 10:12:14,MT,Delivered,False,2026-05-18,CUST00000351,PLN017,False
SMS0000009823,SUB00004497,CELL000107,2026-04-28 23:16:54,MT,Delivered,False,2026-04-28,CUST00003906,PLN010,False
SMS0000009824,SUB00002545,CELL000046,2026-05-06 02:56:35,MT,Failed,False,2026-05-06,CUST00001079,PLN007,True
SMS0000009825,SUB00003355,CELL000103,2026-05-03 23:58:30,MT,Delivered,False,2026-05-03,CUST00003637,PLN008,False
SMS0000009826,SUB00004213,CELL000080,2026-05-23 14:54:09,MT,Delivered,False,2026-05-23,CUST00003542,PLN004,False
SMS0000009827,SUB00004806,CELL000172,2026-04-13 03:31:05,MT,Delivered,False,2026-04-13,CUST00001708,PLN017,False
SMS0000009828,SUB00001165,CELL000077,2026-04-17 11:23:48,MO,Delivered,False,2026-04-17,CUST00003277,PLN003,False
SMS0000009829,SUB00004335,CELL000093,2026-04-10 22:50:23,MO,Delivered,True,2026-04-10,CUST00000817,PLN020,False
SMS0000009830,SUB00002733,CELL000045,2026-05-12 06:15:14,MO,Delivered,False,2026-05-12,CUST00004006,PLN014,False
SMS0000009831,SUB00000388,CELL000254,2026-04-28 23:20:30,MT,Delivered,False,2026-04-28,CUST00000872,PLN004,False
SMS0000009832,SUB00004787,CELL000095,2026-05-11 10:09:41,MO,Expired,False,2026-05-11,CUST00001697,PLN017,True
SMS0000009833,SUB00004480,CELL000187,2026-05-17 13:24:59,MT,Failed,True,2026-05-17,CUST00003354,PLN008,True
SMS0000009834,SUB00004139,CELL000052,2026-05-15 14:20:30,MO,Delivered,False,2026-05-15,CUST00002293,PLN009,False
SMS0000009835,SUB00000671,CELL000160,2026-04-05 06:02:56,MT,Delivered,False,2026-04-05,CUST00001495,PLN007,False
SMS0000009836,SUB00003354,CELL000044,2026-04-09 20:11:32,MT,Failed,True,2026-04-09,CUST00003829,PLN011,True
SMS0000009837,SUB00003767,CELL000184,2026-05-20 14:12:53,MO,Failed,False,2026-05-20,CUST00000947,PLN011,True
SMS0000009838,SUB00004527,CELL000236,2026-04-14 21:50:46,MT,Expired,False,2026-04-14,CUST00004090,PLN013,True
SMS0000009839,SUB00003473,CELL000015,2026-05-16 02:20:15,MT,Delivered,False,2026-05-16,CUST00003407,PLN015,False
SMS0000009840,SUB00000424,CELL000189,2026-05-30 00:54:13,MT,Delivered,False,2026-05-30,CUST00001533,PLN005,False
SMS0000009841,SUB00000260,CELL000105,2026-05-12 21:39:47,MO,Delivered,False,2026-05-12,CUST00003990,PLN002,False
SMS0000009842,SUB00001306,CELL000059,2026-04-04 00:21:43,MT,Delivered,False,2026-04-04,CUST00002478,PLN005,False
SMS0000009843,SUB00002977,CELL000131,2026-04-12 20:40:33,MO,Delivered,False,2026-04-12,CUST00003870,PLN009,False
SMS0000009844,SUB00000042,CELL000252,2026-05-10 06:51:05,MO,Delivered,True,2026-05-10,CUST00001741,PLN008,False
SMS0000009845,SUB00002541,CELL000057,2026-05-25 20:39:10,MO,Delivered,False,2026-05-25,CUST00003177,PLN006,False
SMS0000009846,SUB00004485,CELL000183,2026-05-17 01:20:05,MO,Delivered,False,2026-05-17,CUST00003296,PLN016,False
SMS0000009847,SUB00002308,CELL000046,2026-04-21 07:50:00,MO,Delivered,False,2026-04-21,CUST00000639,PLN014,False
SMS0000009848,SUB00003817,CELL000059,2026-04-30 14:03:53,MT,Delivered,False,2026-04-30,CUST00000181,PLN005,False
SMS0000009849,SUB00000776,CELL000108,2026-04-05 23:20:24,MT,Delivered,False,2026-04-05,CUST00001319,PLN016,False
SMS0000009850,SUB00003693,CELL000140,2026-04-14 12:59:49,MO,Expired,False,2026-04-14,CUST00004375,PLN018,True
SMS0000009851,SUB00003461,CELL000198,2026-04-06 14:23:17,MO,Expired,False,2026-04-06,CUST00003188,PLN008,True
SMS0000009852,SUB00001448,CELL000160,2026-05-07 17:28:40,MO,Expired,False,2026-05-07,CUST00000980,PLN011,True
SMS0000009853,SUB00002190,CELL000144,2026-04-24 02:30:44,MO,Failed,False,2026-04-24,CUST00003110,PLN005,True
SMS0000009854,SUB00000603,CELL000206,2026-05-28 00:06:19,MT,Delivered,False,2026-05-28,CUST00002995,PLN008,False
SMS0000009855,SUB00004015,CELL000075,2026-04-01 11:32:13,MT,Failed,True,2026-04-01,CUST00001170,PLN005,True
SMS0000009856,SUB00004410,CELL000011,2026-05-01 13:34:38,MT,Expired,True,2026-05-01,CUST00000053,PLN011,True
SMS0000009857,SUB00003572,CELL000071,2026-05-28 04:27:58,MT,Failed,False,2026-05-28,CUST00003804,PLN017,True
SMS0000009858,SUB00001108,CELL000235,2026-05-14 03:41:07,MO,Delivered,False,2026-05-14,CUST00000862,PLN007,False
SMS0000009859,SUB00004945,CELL000127,2026-04-05 11:15:56,MT,Failed,True,2026-04-05,CUST00004121,PLN012,True
SMS0000009860,SUB00002353,CELL000111,2026-05-06 17:20:38,MT,Delivered,False,2026-05-06,CUST00002633,PLN010,False
SMS0000009861,SUB00003047,CELL000223,2026-05-28 04:09:19,MO,Expired,False,2026-05-28,CUST00000341,PLN004,True
SMS0000009862,SUB00004121,CELL000066,2026-04-30 08:13:08,MO,Expired,False,2026-04-30,CUST00004412,PLN007,True
SMS0000009863,SUB00003342,CELL000006,2026-04-13 11:07:39,MT,Delivered,False,2026-04-13,CUST00001198,PLN019,False
SMS0000009864,SUB00004142,CELL000143,2026-05-07 06:23:05,MO,Delivered,False,2026-05-07,CUST00000681,PLN008,False
SMS0000009865,SUB00000802,CELL000003,2026-04-22 14:32:08,MT,Delivered,False,2026-04-22,CUST00003863,PLN007,False
SMS0000009866,SUB00002224,CELL000060,2026-04-28 07:39:10,MT,Expired,False,2026-04-28,CUST00003631,PLN002,True
SMS0000009867,SUB00002190,CELL000082,2026-05-21 03:55:24,MT,Delivered,False,2026-05-21,CUST00003110,PLN005,False
SMS0000009868,SUB00001479,CELL000073,2026-04-24 13:13:27,MT,Delivered,False,2026-04-24,CUST00000771,PLN011,False
SMS0000009869,SUB00003720,CELL000161,2026-04-18 22:53:45,MT,Expired,False,2026-04-18,CUST00001704,PLN016,True
SMS0000009870,SUB00004172,CELL000089,2026-04-20 09:16:16,MO,Expired,False,2026-04-20,CUST00003547,PLN003,True
SMS0000009871,SUB00003920,CELL000213,2026-04-28 16:21:32,MO,Delivered,False,2026-04-28,CUST00003065,PLN009,False
SMS0000009872,SUB00004862,CELL000009,2026-05-21 20:41:19,MT,Delivered,False,2026-05-21,CUST00002957,PLN019,False
SMS0000009873,SUB00001230,CELL000222,2026-04-15 18:36:57,MO,Delivered,False,2026-04-15,CUST00002444,PLN011,False
SMS0000009874,SUB00004246,CELL000147,2026-05-20 18:00:01,MO,Delivered,True,2026-05-20,CUST00001720,PLN003,False
SMS0000009875,SUB00002952,CELL000231,2026-04-28 18:59:13,MT,Failed,False,2026-04-28,CUST00003380,PLN017,True
SMS0000009876,SUB00000651,CELL000097,2026-05-07 16:52:58,MO,Delivered,False,2026-05-07,CUST00003712,PLN008,False
SMS0000009877,SUB00002761,CELL000038,2026-05-04 16:16:59,MT,Failed,False,2026-05-04,CUST00003440,PLN019,True
SMS0000009878,SUB00000834,CELL000067,2026-05-10 23:16:02,MO,Failed,False,2026-05-10,CUST00001164,PLN009,True
SMS0000009879,SUB00004430,CELL000033,2026-05-14 14:52:15,MO,Delivered,False,2026-05-14,CUST00001354,PLN018,False
SMS0000009880,SUB00003171,CELL000178,2026-05-20 07:29:48,MT,Failed,False,2026-05-20,CUST00000286,PLN002,True
SMS0000009881,SUB00004681,CELL000086,2026-04-15 21:06:45,MO,Delivered,False,2026-04-15,CUST00001241,PLN007,False
SMS0000009882,SUB00003288,CELL000110,2026-04-20 05:34:11,MT,Delivered,False,2026-04-20,CUST00004065,PLN012,False
SMS0000009883,SUB00002857,CELL000080,2026-04-04 19:55:05,MT,Delivered,False,2026-04-04,CUST00003359,PLN013,False
SMS0000009884,SUB00004840,CELL000252,2026-04-27 19:26:39,MT,Failed,True,2026-04-27,CUST00001173,PLN009,True
SMS0000009885,SUB00002418,CELL000238,2026-04-21 12:22:31,MO,Failed,True,2026-04-21,CUST00003510,PLN007,True
SMS0000009886,SUB00000127,CELL000153,2026-05-16 17:34:03,MT,Delivered,False,2026-05-16,CUST00003692,PLN014,False
SMS0000009887,SUB00002023,CELL000124,2026-04-07 06:45:59,MO,Expired,False,2026-04-07,CUST00001394,PLN018,True
SMS0000009888,SUB00001820,CELL000096,2026-04-29 03:53:19,MO,Delivered,True,2026-04-29,CUST00003667,PLN008,False
SMS0000009889,SUB00000659,CELL000189,2026-04-19 04:26:25,MT,Delivered,False,2026-04-19,CUST00000958,PLN004,False
SMS0000009890,SUB00004070,CELL000158,2026-05-02 20:05:36,MO,Expired,False,2026-05-02,CUST00003549,PLN008,True
SMS0000009891,SUB00002535,CELL000155,2026-04-23 15:43:33,MT,Expired,False,2026-04-23,CUST00002920,PLN007,True
SMS0000009892,SUB00004289,CELL000085,2026-05-21 19:17:48,MT,Delivered,False,2026-05-21,CUST00001777,PLN012,False
SMS0000009893,SUB00000740,CELL000146,2026-04-17 17:38:59,MO,Delivered,True,2026-04-17,CUST00002789,PLN010,False
SMS0000009894,SUB00000406,CELL000124,2026-04-22 13:15:31,MO,Delivered,False,2026-04-22,CUST00001139,PLN008,False
SMS0000009895,SUB00002721,CELL000220,2026-05-25 00:33:13,MO,Failed,True,2026-05-25,CUST00000128,PLN009,True
SMS0000009896,SUB00004038,CELL000121,2026-05-21 14:02:18,MO,Delivered,False,2026-05-21,CUST00004491,PLN001,False
SMS0000009897,SUB00001431,CELL000010,2026-04-22 13:17:38,MT,Delivered,False,2026-04-22,CUST00004218,PLN017,False
SMS0000009898,SUB00004470,CELL000165,2026-04-26 02:28:56,MO,Failed,True,2026-04-26,CUST00001231,PLN002,True
SMS0000009899,SUB00003373,CELL000217,2026-05-21 00:52:54,MT,Delivered,False,2026-05-21,CUST00004408,PLN003,False
