call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date,customer_id,plan_id,device_id,home_region,site_id,technology,duration_minutes,dropped_call_flag,month
CALL0000015778,SUB00003976,CELL000216,2026-05-07 06:35:00,40.0,MO,Dropped,False,switch,2026-05-07,CUST00002483,PLN017,DEV0000660,Midwest,SITE00051,5G NR,0.6666666666666666,True,2026-05
CALL0000015781,SUB00002216,CELL000113,2026-04-06 21:31:00,90.0,MO,Dropped,True,switch,2026-04-06,CUST00004201,PLN018,DEV0000002,Southeast,SITE00026,5G NR,1.5,True,2026-04
CALL0000015785,SUB00002795,CELL000221,2026-04-16 09:13:00,154.0,MO,Dropped,False,switch,2026-04-16,CUST00003148,PLN006,DEV0000255,Southwest,SITE00052,5G NR,2.566666666666667,True,2026-04
CALL0000015788,SUB00000064,CELL000016,2026-05-03 08:00:00,32.0,MO,Dropped,False,switch,2026-05-03,CUST00001515,PLN001,DEV0001667,Southeast,SITE00004,4G LTE,0.5333333333333333,True,2026-05
CALL0000015789,SUB00002624,CELL000222,2026-05-02 02:02:00,150.0,MT,Dropped,False,switch,2026-05-02,CUST00001738,PLN002,DEV0000293,Southwest,SITE00052,4G LTE,2.5,True,2026-05
CALL0000015797,SUB00001857,CELL000063,2026-04-29 18:00:00,70.0,MO,Dropped,True,switch,2026-04-29,CUST00001026,PLN013,DEV0002180,Southwest,SITE00014,5G NR,1.1666666666666667,True,2026-04
CALL0000015799,SUB00002126,CELL000088,2026-04-13 21:13:00,7.0,MO,Dropped,False,switch,2026-04-13,CUST00004321,PLN005,DEV0001520,Southwest,SITE00020,5G NR,0.11666666666666667,True,2026-04
CALL0000015804,SUB00001482,CELL000155,2026-05-12 23:36:00,933.0,MO,Dropped,False,switch,2026-05-12,CUST00000234,PLN012,DEV0000994,West,SITE00036,5G NR,15.55,True,2026-05
CALL0000015828,SUB00000862,CELL000194,2026-04-05 16:41:00,234.0,MT,Dropped,False,switch,2026-04-05,CUST00000109,PLN002,DEV0000022,Midwest,SITE00046,5G NR,3.9,True,2026-04
CALL0000015829,SUB00002276,CELL000146,2026-04-07 22:30:00,31.0,MT,Dropped,True,switch,2026-04-07,CUST00003826,PLN001,DEV0000998,Southwest,SITE00035,5G NR,0.5166666666666667,True,2026-04
CALL0000015830,SUB00000259,CELL000075,2026-04-15 14:01:00,153.0,MO,Dropped,False,switch,2026-04-15,CUST00001683,PLN019,DEV0000860,West,SITE00017,5G NR,2.55,True,2026-04
CALL0000015833,SUB00003172,CELL000245,2026-05-30 09:35:00,150.0,MT,Dropped,False,switch,2026-05-30,CUST00003764,PLN011,DEV0000714,Northeast,SITE00057,4G LTE,2.5,True,2026-05
CALL0000015843,SUB00000436,CELL000140,2026-04-08 04:52:00,125.0,MO,Dropped,True,switch,2026-04-08,CUST00002787,PLN015,DEV0002221,Northeast,SITE00033,4G LTE,2.0833333333333335,True,2026-04
CALL0000015859,SUB00003474,CELL000220,2026-04-20 19:54:00,1.0,MO,Dropped,False,switch,2026-04-20,CUST00003462,PLN020,DEV0001950,Midwest,SITE00052,4G LTE,0.016666666666666666,True,2026-04
CALL0000015885,SUB00003723,CELL000128,2026-05-06 06:41:00,73.0,MT,Dropped,False,switch,2026-05-06,CUST00002305,PLN004,DEV0000393,Southwest,SITE00030,4G LTE,1.2166666666666666,True,2026-05
CALL0000015887,SUB00003398,CELL000159,2026-04-01 01:41:00,502.0,MT,Dropped,False,switch,2026-04-01,CUST00001188,PLN019,DEV0001567,Northeast,SITE00037,5G NR,8.366666666666667,True,2026-04
CALL0000015898,SUB00002871,CELL000193,2026-04-15 01:00:00,14.0,MO,Dropped,False,switch,2026-04-15,CUST00001108,PLN004,DEV0000676,Southwest,SITE00046,4G LTE,0.23333333333333334,True,2026-04
CALL0000015909,SUB00002162,CELL000103,2026-05-21 09:16:00,148.0,MT,Dropped,False,switch,2026-05-21,CUST00000248,PLN016,DEV0001959,Northeast,SITE00023,4G LTE,2.466666666666667,True,2026-05
CALL0000015911,SUB00004112,CELL000246,2026-05-23 06:44:00,33.0,MO,Dropped,False,switch,2026-05-23,CUST00001620,PLN018,DEV0001588,Southeast,SITE00057,4G LTE,0.55,True,2026-05
CALL0000015914,SUB00002001,CELL000029,2026-04-05 15:15:00,72.0,MO,Dropped,False,switch,2026-04-05,CUST00003729,PLN016,DEV0001402,Southeast,SITE00006,4G LTE,1.2,True,2026-04
CALL0000015917,SUB00000623,CELL000238,2026-05-15 07:17:00,159.0,MT,Dropped,False,switch,2026-05-15,CUST00001815,PLN008,DEV0002196,Northeast,SITE00056,5G NR,2.65,True,2026-05
CALL0000015919,SUB00002497,CELL000149,2026-04-09 02:30:00,555.0,MO,Dropped,False,switch,2026-04-09,CUST00003313,PLN003,DEV0001613,Southeast,SITE00035,4G LTE,9.25,True,2026-04
CALL0000015927,SUB00003918,CELL000098,2026-05-24 14:55:00,257.0,MO,Dropped,False,switch,2026-05-24,CUST00001904,PLN013,DEV0000475,Midwest,SITE00023,5G NR,4.283333333333333,True,2026-05
CALL0000015933,SUB00000972,CELL000053,2026-05-26 09:56:00,8.0,MT,Dropped,False,switch,2026-05-26,CUST00003168,PLN012,DEV0000945,Southeast,SITE00012,5G NR,0.13333333333333333,True,2026-05
CALL0000015936,SUB00001170,CELL000077,2026-04-03 21:42:00,196.0,MO,Dropped,True,switch,2026-04-03,CUST00003672,PLN019,DEV0000799,Northeast,SITE00018,4G LTE,3.2666666666666666,True,2026-04
CALL0000015956,SUB00001291,CELL000014,2026-05-10 13:09:00,342.0,MO,Dropped,False,switch,2026-05-10,CUST00001621,PLN003,DEV0002425,Southwest,SITE00003,4G LTE,5.7,True,2026-05
CALL0000015965,SUB00003061,CELL000205,2026-04-25 14:09:00,86.0,MO,Dropped,False,switch,2026-04-25,CUST00003940,PLN007,DEV0001714,Midwest,SITE00048,5G NR,1.4333333333333333,True,2026-04
CALL0000015966,SUB00002119,CELL000030,2026-04-15 21:14:00,10.0,MO,Dropped,False,switch,2026-04-15,CUST00000739,PLN018,DEV0002487,Midwest,SITE00007,4G LTE,0.16666666666666666,True,2026-04
CALL0000015967,SUB00004534,CELL000239,2026-04-01 06:48:00,105.0,MO,Dropped,False,switch,2026-04-01,CUST00002488,PLN007,DEV0001793,West,SITE00056,4G LTE,1.75,True,2026-04
CALL0000015979,SUB00003946,CELL000050,2026-04-30 00:51:00,187.0,MT,Dropped,False,switch,2026-04-30,CUST00004003,PLN006,DEV0001409,Northeast,SITE00011,4G LTE,3.1166666666666667,True,2026-04
CALL0000015996,SUB00002526,CELL000118,2026-05-31 14:23:00,79.0,MT,Dropped,False,switch,2026-05-31,CUST00004340,PLN017,DEV0000801,West,SITE00028,4G LTE,1.3166666666666667,True,2026-05
CALL0000015998,SUB00000656,CELL000172,2026-05-18 08:53:00,77.0,MO,Dropped,False,switch,2026-05-18,CUST00004438,PLN013,DEV0001580,Northeast,SITE00041,4G LTE,1.2833333333333334,True,2026-05
CALL0000016010,SUB00003518,CELL000239,2026-04-19 01:30:00,26.0,MT,Dropped,False,switch,2026-04-19,CUST00003337,PLN014,DEV0000816,Midwest,SITE00056,4G LTE,0.43333333333333335,True,2026-04
CALL0000016013,SUB00002868,CELL000068,2026-04-11 13:34:00,174.0,MO,Dropped,False,switch,2026-04-11,CUST00003904,PLN018,DEV0001888,Southeast,SITE00015,4G LTE,2.9,True,2026-04
CALL0000016017,SUB00000848,CELL000160,2026-04-21 07:09:00,128.0,MT,Dropped,False,switch,2026-04-21,CUST00003433,PLN014,DEV0001489,Southeast,SITE00037,5G NR,2.1333333333333333,True,2026-04
CALL0000016018,SUB00003527,CELL000157,2026-05-10 00:36:00,107.0,MO,Dropped,False,switch,2026-05-10,CUST00004379,PLN019,DEV0000854,Southeast,SITE00037,5G NR,1.7833333333333334,True,2026-05
CALL0000016019,SUB00000889,CELL000048,2026-04-12 06:41:00,39.0,MO,Dropped,False,switch,2026-04-12,CUST00001691,PLN011,DEV0001291,Southeast,SITE00010,5G NR,0.65,True,2026-04
CALL0000016048,SUB00000162,CELL000034,2026-05-09 05:35:00,6.0,MT,Dropped,False,switch,2026-05-09,CUST00002729,PLN009,DEV0001767,Midwest,SITE00007,4G LTE,0.1,True,2026-05
CALL0000016054,SUB00003318,CELL000049,2026-05-05 08:51:00,372.0,MO,Dropped,False,switch,2026-05-05,CUST00001577,PLN002,DEV0000979,Midwest,SITE00011,4G LTE,6.2,True,2026-05
CALL0000016057,SUB00004144,CELL000080,2026-04-18 04:26:00,11.0,MT,Dropped,True,switch,2026-04-18,CUST00004141,PLN006,DEV0001826,Southwest,SITE00018,5G NR,0.18333333333333332,True,2026-04
CALL0000016064,SUB00001327,CELL000181,2026-04-19 06:47:00,25.0,MO,Dropped,False,switch,2026-04-19,CUST00001926,PLN017,DEV0001935,Southwest,SITE00043,5G NR,0.4166666666666667,True,2026-04
CALL0000016069,SUB00000379,CELL000117,2026-04-10 20:03:00,439.0,MT,Dropped,True,switch,2026-04-10,CUST00001857,PLN005,DEV0000054,Southwest,SITE00027,4G LTE,7.316666666666666,True,2026-04
CALL0000016082,SUB00004274,CELL000080,2026-05-16 07:32:00,173.0,MT,Dropped,False,switch,2026-05-16,CUST00001356,PLN001,DEV0000486,West,SITE00018,5G NR,2.8833333333333333,True,2026-05
CALL0000016096,SUB00002418,CELL000234,2026-05-28 12:35:00,188.0,MO,Dropped,False,switch,2026-05-28,CUST00003510,PLN007,DEV0001899,Midwest,SITE00055,5G NR,3.1333333333333333,True,2026-05
CALL0000016099,SUB00003088,CELL000146,2026-05-01 14:54:00,45.0,MO,Dropped,True,switch,2026-05-01,CUST00003067,PLN011,DEV0001395,Southwest,SITE00035,5G NR,0.75,True,2026-05
CALL0000016101,SUB00001225,CELL000210,2026-04-07 11:12:00,143.0,MO,Dropped,False,switch,2026-04-07,CUST00000535,PLN019,DEV0001531,West,SITE00049,4G LTE,2.3833333333333333,True,2026-04
CALL0000016112,SUB00002278,CELL000107,2026-04-04 07:42:00,32.0,MT,Dropped,False,switch,2026-04-04,CUST00004102,PLN003,DEV0001564,Southwest,SITE00025,5G NR,0.5333333333333333,True,2026-04
CALL0000016158,SUB00001332,CELL000042,2026-04-06 08:15:00,226.0,MO,Dropped,False,switch,2026-04-06,CUST00002003,PLN010,DEV0001085,West,SITE00009,4G LTE,3.7666666666666666,True,2026-04
CALL0000016160,SUB00004052,CELL000005,2026-04-21 06:58:00,29.0,MO,Dropped,False,switch,2026-04-21,CUST00004411,PLN017,DEV0001933,Southwest,SITE00001,5G NR,0.48333333333333334,True,2026-04
CALL0000016175,SUB00002048,CELL000168,2026-04-28 06:20:00,514.0,MO,Dropped,False,switch,2026-04-28,CUST00003752,PLN016,DEV0001999,Midwest,SITE00039,4G LTE,8.566666666666666,True,2026-04
CALL0000016177,SUB00000354,CELL000163,2026-04-26 01:22:00,184.0,MO,Dropped,False,switch,2026-04-26,CUST00001635,PLN003,DEV0001901,Northeast,SITE00038,5G NR,3.066666666666667,True,2026-04
CALL0000016190,SUB00003988,CELL000102,2026-05-31 13:18:00,100.0,MT,Dropped,False,switch,2026-05-31,CUST00004114,PLN002,DEV0001527,West,SITE00023,4G LTE,1.6666666666666667,True,2026-05
CALL0000016194,SUB00001485,CELL000220,2026-04-17 06:51:00,125.0,MT,Dropped,False,switch,2026-04-17,CUST00004248,PLN006,DEV0001428,Midwest,SITE00052,4G LTE,2.0833333333333335,True,2026-04
CALL0000016204,SUB00002117,CELL000245,2026-05-02 06:09:00,355.0,MO,Dropped,False,switch,2026-05-02,CUST00001823,PLN006,DEV0001247,Midwest,SITE00057,4G LTE,5.916666666666667,True,2026-05
CALL0000016207,SUB00001134,CELL000178,2026-04-25 18:49:00,23.0,MO,Dropped,True,switch,2026-04-25,CUST00002871,PLN005,DEV0000528,Northeast,SITE00042,5G NR,0.38333333333333336,True,2026-04
CALL0000016208,SUB00003661,CELL000075,2026-04-11 00:17:00,905.0,MO,Dropped,False,switch,2026-04-11,CUST00000010,PLN018,DEV0000571,Midwest,SITE00017,5G NR,15.083333333333334,True,2026-04
CALL0000016209,SUB00003546,CELL000208,2026-04-03 07:04:00,188.0,MO,Dropped,False,switch,2026-04-03,CUST00000577,PLN006,DEV0000175,Southeast,SITE00049,4G LTE,3.1333333333333333,True,2026-04
CALL0000016211,SUB00004480,CELL000132,2026-04-26 04:20:00,602.0,MO,Dropped,False,switch,2026-04-26,CUST00003354,PLN008,DEV0001118,Southwest,SITE00031,4G LTE,10.033333333333333,True,2026-04
CALL0000016219,SUB00000296,CELL000218,2026-05-20 21:32:00,8.0,MO,Dropped,False,switch,2026-05-20,CUST00000994,PLN003,DEV0000849,Southeast,SITE00051,4G LTE,0.13333333333333333,True,2026-05
CALL0000016225,SUB00003233,CELL000058,2026-05-23 15:00:00,130.0,MO,Dropped,False,switch,2026-05-23,CUST00001698,PLN010,DEV0000683,Southwest,SITE00013,5G NR,2.1666666666666665,True,2026-05
CALL0000016226,SUB00003498,CELL000167,2026-04-19 20:00:00,13.0,MT,Dropped,False,switch,2026-04-19,CUST00002565,PLN010,DEV0001886,Midwest,SITE00039,4G LTE,0.21666666666666667,True,2026-04
CALL0000016229,SUB00000622,CELL000042,2026-05-13 12:14:00,347.0,MO,Dropped,True,switch,2026-05-13,CUST00002897,PLN019,DEV0000062,Southwest,SITE00009,4G LTE,5.783333333333333,True,2026-05
CALL0000016233,SUB00002650,CELL000236,2026-05-11 13:45:00,478.0,MO,Dropped,False,switch,2026-05-11,CUST00001578,PLN012,DEV0001670,Midwest,SITE00055,5G NR,7.966666666666667,True,2026-05
CALL0000016243,SUB00004749,CELL000166,2026-05-18 12:34:00,310.0,MT,Dropped,False,switch,2026-05-18,CUST00004336,PLN005,DEV0002477,Northeast,SITE00039,4G LTE,5.166666666666667,True,2026-05
CALL0000016257,SUB00002526,CELL000035,2026-05-05 15:44:00,65.0,MO,Dropped,False,switch,2026-05-05,CUST00004340,PLN017,DEV0000801,West,SITE00007,5G NR,1.0833333333333333,True,2026-05
CALL0000016264,SUB00001661,CELL000152,2026-05-18 09:02:00,277.0,MT,Dropped,False,switch,2026-05-18,CUST00001987,PLN006,DEV0001751,Midwest,SITE00036,5G NR,4.616666666666666,True,2026-05
CALL0000016280,SUB00003458,CELL000004,2026-04-25 19:03:00,737.0,MO,Dropped,False,switch,2026-04-25,CUST00002185,PLN018,DEV0000588,Southwest,SITE00001,5G NR,12.283333333333333,True,2026-04
CALL0000016289,SUB00002734,CELL000223,2026-05-30 06:04:00,466.0,MT,Dropped,False,switch,2026-05-30,CUST00001828,PLN012,DEV0000039,Southwest,SITE00052,5G NR,7.766666666666667,True,2026-05
CALL0000016292,SUB00002306,CELL000207,2026-04-08 17:15:00,164.0,MT,Dropped,False,switch,2026-04-08,CUST00000552,PLN010,DEV0001094,Southeast,SITE00049,5G NR,2.7333333333333334,True,2026-04
CALL0000016301,SUB00004131,CELL000245,2026-04-22 14:52:00,10.0,MO,Dropped,False,switch,2026-04-22,CUST00003666,PLN013,DEV0000510,Northeast,SITE00057,4G LTE,0.16666666666666666,True,2026-04
CALL0000016306,SUB00001852,CELL000138,2026-05-17 08:57:00,42.0,MT,Dropped,False,switch,2026-05-17,CUST00002351,PLN013,DEV0000667,Northeast,SITE00032,5G NR,0.7,True,2026-05
CALL0000016329,SUB00003028,CELL000166,2026-04-22 10:02:00,124.0,MT,Dropped,False,switch,2026-04-22,CUST00003216,PLN016,DEV0001036,Midwest,SITE00039,4G LTE,2.066666666666667,True,2026-04
CALL0000016331,SUB00002005,CELL000069,2026-04-29 19:47:00,24.0,MT,Dropped,True,switch,2026-04-29,CUST00002692,PLN008,DEV0000128,Southwest,SITE00016,5G NR,0.4,True,2026-04
CALL0000016351,SUB00004986,CELL000240,2026-05-27 04:27:00,124.0,MT,Dropped,False,switch,2026-05-27,CUST00003934,PLN002,DEV0000052,Northeast,SITE00056,5G NR,2.066666666666667,True,2026-05
CALL0000016358,SUB00003426,CELL000130,2026-04-01 13:08:00,66.0,MO,Dropped,False,switch,2026-04-01,CUST00001264,PLN010,DEV0002273,Southeast,SITE00031,4G LTE,1.1,True,2026-04
CALL0000016375,SUB00001095,CELL000141,2026-04-03 09:49:00,78.0,MO,Dropped,False,switch,2026-04-03,CUST00000777,PLN019,DEV0001775,Southwest,SITE00033,5G NR,1.3,True,2026-04
CALL0000016378,SUB00003943,CELL000063,2026-05-12 14:29:00,43.0,MO,Dropped,False,switch,2026-05-12,CUST00002424,PLN018,DEV0000282,West,SITE00014,5G NR,0.7166666666666667,True,2026-05
CALL0000016381,SUB00001638,CELL000102,2026-04-19 04:31:00,307.0,MO,Dropped,False,switch,2026-04-19,CUST00000883,PLN012,DEV0001643,Southeast,SITE00023,4G LTE,5.116666666666666,True,2026-04
CALL0000016383,SUB00002030,CELL000130,2026-05-28 01:58:00,114.0,MO,Dropped,False,switch,2026-05-28,CUST00000786,PLN001,DEV0000215,Midwest,SITE00031,4G LTE,1.9,True,2026-05
CALL0000016390,SUB00003650,CELL000176,2026-05-18 18:46:00,357.0,MO,Dropped,False,switch,2026-05-18,CUST00004328,PLN009,DEV0000094,Southeast,SITE00042,4G LTE,5.95,True,2026-05
CALL0000016410,SUB00000082,CELL000105,2026-05-19 08:34:00,17.0,MT,Dropped,False,switch,2026-05-19,CUST00003505,PLN011,DEV0001208,Southwest,SITE00024,4G LTE,0.2833333333333333,True,2026-05
CALL0000016420,SUB00002742,CELL000163,2026-04-21 21:01:00,82.0,MT,Dropped,True,switch,2026-04-21,CUST00004294,PLN015,DEV0000970,Southeast,SITE00038,5G NR,1.3666666666666667,True,2026-04
CALL0000016421,SUB00001826,CELL000080,2026-04-28 07:52:00,43.0,MO,Dropped,True,switch,2026-04-28,CUST00002952,PLN016,DEV0000104,Southeast,SITE00018,5G NR,0.7166666666666667,True,2026-04
CALL0000016429,SUB00000123,CELL000247,2026-05-01 08:53:00,257.0,MO,Dropped,False,switch,2026-05-01,CUST00000206,PLN013,DEV0002484,Southeast,SITE00058,4G LTE,4.283333333333333,True,2026-05
CALL0000016475,SUB00000088,CELL000243,2026-04-28 19:53:00,153.0,MT,Dropped,False,switch,2026-04-28,CUST00000257,PLN009,DEV0001100,Northeast,SITE00056,5G NR,2.55,True,2026-04
CALL0000016481,SUB00003797,CELL000136,2026-04-14 16:34:00,257.0,MO,Dropped,False,switch,2026-04-14,CUST00003930,PLN013,DEV0002499,Southwest,SITE00032,4G LTE,4.283333333333333,True,2026-04
CALL0000016493,SUB00004049,CELL000162,2026-05-08 05:08:00,82.0,MT,Dropped,False,switch,2026-05-08,CUST00002829,PLN009,DEV0000364,Southwest,SITE00038,4G LTE,1.3666666666666667,True,2026-05
CALL0000016498,SUB00002429,CELL000239,2026-05-05 07:12:00,415.0,MO,Dropped,False,switch,2026-05-05,CUST00001140,PLN003,DEV0000514,Southwest,SITE00056,4G LTE,6.916666666666667,True,2026-05
CALL0000016502,SUB00000397,CELL000045,2026-05-18 06:56:00,105.0,MT,Dropped,False,switch,2026-05-18,CUST00000655,PLN003,DEV0000026,Southeast,SITE00010,5G NR,1.75,True,2026-05
CALL0000016511,SUB00002280,CELL000233,2026-04-22 16:56:00,177.0,MO,Dropped,False,switch,2026-04-22,CUST00001829,PLN018,DEV0000373,Midwest,SITE00054,4G LTE,2.95,True,2026-04
CALL0000016512,SUB00000022,CELL000199,2026-05-22 23:22:00,188.0,MO,Dropped,False,switch,2026-05-22,CUST00000160,PLN014,DEV0000848,Southwest,SITE00047,5G NR,3.1333333333333333,True,2026-05
CALL0000016519,SUB00001179,CELL000213,2026-05-08 17:39:00,69.0,MO,Dropped,True,switch,2026-05-08,CUST00001051,PLN017,DEV0002321,Midwest,SITE00050,5G NR,1.15,True,2026-05
CALL0000016526,SUB00002298,CELL000239,2026-04-28 23:29:00,72.0,MT,Dropped,False,switch,2026-04-28,CUST00000819,PLN014,DEV0002476,West,SITE00056,4G LTE,1.2,True,2026-04
CALL0000016527,SUB00002707,CELL000109,2026-04-17 12:24:00,39.0,MO,Dropped,False,switch,2026-04-17,CUST00004464,PLN013,DEV0001459,Southeast,SITE00025,5G NR,0.65,True,2026-04
CALL0000016532,SUB00001456,CELL000125,2026-05-13 01:51:00,337.0,MO,Dropped,False,switch,2026-05-13,CUST00000265,PLN013,DEV0002082,Southwest,SITE00030,5G NR,5.616666666666666,True,2026-05
CALL0000016537,SUB00000395,CELL000117,2026-04-04 07:26:00,26.0,MO,Dropped,True,switch,2026-04-04,CUST00003922,PLN015,DEV0001724,Midwest,SITE00027,4G LTE,0.43333333333333335,True,2026-04
CALL0000016546,SUB00004699,CELL000145,2026-04-07 16:35:00,11.0,MT,Dropped,False,switch,2026-04-07,CUST00002068,PLN015,DEV0001651,Midwest,SITE00035,4G LTE,0.18333333333333332,True,2026-04
CALL0000016550,SUB00003124,CELL000132,2026-05-03 23:48:00,142.0,MT,Dropped,True,switch,2026-05-03,CUST00000170,PLN010,DEV0000715,Midwest,SITE00031,4G LTE,2.3666666666666667,True,2026-05
CALL0000016569,SUB00003045,CELL000028,2026-04-28 00:27:00,137.0,MT,Dropped,False,switch,2026-04-28,CUST00004064,PLN002,DEV0000522,Southeast,SITE00006,5G NR,2.283333333333333,True,2026-04
CALL0000016576,SUB00002920,CELL000160,2026-04-06 18:55:00,219.0,MT,Dropped,True,switch,2026-04-06,CUST00003985,PLN010,DEV0000617,West,SITE00037,5G NR,3.65,True,2026-04
CALL0000016579,SUB00003989,CELL000058,2026-05-25 10:19:00,12.0,MO,Dropped,False,switch,2026-05-25,CUST00004483,PLN020,DEV0001820,Northeast,SITE00013,5G NR,0.2,True,2026-05
CALL0000016586,SUB00001877,CELL000245,2026-05-01 15:32:00,30.0,MO,Dropped,False,switch,2026-05-01,CUST00001040,PLN002,DEV0000946,Southwest,SITE00057,4G LTE,0.5,True,2026-05
CALL0000016592,SUB00004527,CELL000049,2026-05-04 10:23:00,46.0,MO,Dropped,True,switch,2026-05-04,CUST00004090,PLN013,DEV0000637,Midwest,SITE00011,4G LTE,0.7666666666666667,True,2026-05
CALL0000016600,SUB00000390,CELL000091,2026-05-26 00:26:00,42.0,MO,Dropped,False,switch,2026-05-26,CUST00002057,PLN008,DEV0001764,West,SITE00021,5G NR,0.7,True,2026-05
CALL0000016603,SUB00002251,CELL000232,2026-05-04 08:30:00,25.0,MO,Dropped,False,switch,2026-05-04,CUST00002652,PLN018,DEV0002291,Southwest,SITE00054,4G LTE,0.4166666666666667,True,2026-05
CALL0000016605,SUB00000013,CELL000083,2026-05-04 14:13:00,459.0,MO,Dropped,False,switch,2026-05-04,CUST00001105,PLN010,DEV0001540,Southwest,SITE00019,4G LTE,7.65,True,2026-05
CALL0000016630,SUB00000007,CELL000077,2026-05-04 07:33:00,39.0,MO,Dropped,True,switch,2026-05-04,CUST00003662,PLN013,DEV0002007,Southwest,SITE00018,4G LTE,0.65,True,2026-05
CALL0000016645,SUB00002934,CELL000037,2026-05-03 19:24:00,2.0,MT,Dropped,True,switch,2026-05-03,CUST00002846,PLN009,DEV0001132,West,SITE00008,4G LTE,0.03333333333333333,True,2026-05
CALL0000016664,SUB00000226,CELL000151,2026-05-22 22:42:00,15.0,MT,Dropped,False,switch,2026-05-22,CUST00003243,PLN005,DEV0000648,Southwest,SITE00036,4G LTE,0.25,True,2026-05
CALL0000016668,SUB00000757,CELL000161,2026-04-06 23:14:00,29.0,MO,Dropped,False,switch,2026-04-06,CUST00000988,PLN006,DEV0000204,Midwest,SITE00037,4G LTE,0.48333333333333334,True,2026-04
CALL0000016670,SUB00001904,CELL000098,2026-04-27 09:51:00,220.0,MO,Dropped,False,switch,2026-04-27,CUST00001314,PLN009,DEV0002111,Midwest,SITE00023,5G NR,3.6666666666666665,True,2026-04
CALL0000016671,SUB00003143,CELL000160,2026-04-27 01:41:00,644.0,MT,Dropped,False,switch,2026-04-27,CUST00003207,PLN015,DEV0002198,Southwest,SITE00037,5G NR,10.733333333333333,True,2026-04
CALL0000016689,SUB00002109,CELL000098,2026-05-24 21:18:00,621.0,MO,Dropped,True,switch,2026-05-24,CUST00002140,PLN020,DEV0002006,Midwest,SITE00023,5G NR,10.35,True,2026-05
CALL0000016716,SUB00003635,CELL000107,2026-05-18 05:19:00,191.0,MO,Dropped,False,switch,2026-05-18,CUST00000835,PLN006,DEV0001506,West,SITE00025,5G NR,3.183333333333333,True,2026-05
CALL0000016730,SUB00001840,CELL000157,2026-04-21 11:25:00,128.0,MO,Dropped,False,switch,2026-04-21,CUST00002804,PLN011,DEV0001865,Southeast,SITE00037,5G NR,2.1333333333333333,True,2026-04
CALL0000016736,SUB00001852,CELL000252,2026-04-29 08:25:00,58.0,MO,Dropped,False,switch,2026-04-29,CUST00002351,PLN013,DEV0000667,Northeast,SITE00059,4G LTE,0.9666666666666667,True,2026-04
CALL0000016738,SUB00004791,CELL000154,2026-05-13 12:12:00,178.0,MT,Dropped,True,switch,2026-05-13,CUST00001196,PLN013,DEV0001948,Southwest,SITE00036,5G NR,2.966666666666667,True,2026-05
CALL0000016751,SUB00001908,CELL000157,2026-04-28 09:53:00,2.0,MT,Dropped,False,switch,2026-04-28,CUST00004480,PLN016,DEV0002150,Midwest,SITE00037,5G NR,0.03333333333333333,True,2026-04
CALL0000016764,SUB00000155,CELL000185,2026-05-25 04:57:00,283.0,MT,Dropped,False,switch,2026-05-25,CUST00001805,PLN003,DEV0002496,Southeast,SITE00043,4G LTE,4.716666666666667,True,2026-05
