payment_id,transaction_id,payment_method,payment_status,payment_amount,_loaded_at_utc,_source_file
PAY000004900,TXN000004675,Debit Card,Approved,43.92,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004901,TXN000004676,Gift Card,Declined,353.13,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004902,TXN000004677,Gift Card,Reversed,466.59,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004903,TXN000004678,Credit Card,Declined,158.32,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004904,TXN000004679,Cash,approved ,63.02,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004905,TXN000004680,Credit Card,approved ,419.85,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004906,TXN000004681,Gift Card,Reversed,53.63,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004907,TXN000004682,Gift Card,approved ,393.02,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004908,TXN000004683,Debit Card,Reversed,219.63,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004909,TXN000004684,Cash,Approved,147.04,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004910,TXN000004685,Debit Card,Reversed,8.60,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004911,TXN000004685,Cash,Approved,275.44,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004912,TXN000004686,Credit Card,Reversed,460.98,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004913,TXN000004687,Credit Card,Declined,483.64,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004914,TXN000004688,Gift Card,Approved,308.62,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004915,TXN000004689,Cash,Reversed,105.13,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004916,TXN000004690,Gift Card,Declined,273.73,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004917,TXN000004691,Mobile Pay,Approved,343.75,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004918,TXN000004692,credit card,Approved,204.82,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004919,TXN000004693,Credit Card,Approved,67.19,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004920,TXN000004694,credit card,Declined,125.98,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004921,TXN000004695,credit card,Approved,150.67,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004922,TXN000004696,credit card,Approved,88.25,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004923,TXN000004696,Cash,Approved,106.45,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004924,TXN000004697,credit card,Approved,391.86,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004925,TXN000004698,Mobile Pay,Approved,496.25,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004926,TXN000004699,Credit Card,Reversed,89.57,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004927,TXN000004699,Cash,Approved,151.26,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004928,TXN000004700,Mobile Pay,approved ,308.82,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004929,TXN000004701,Debit Card,approved ,137.22,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004930,TXN000004702,Credit Card,Approved,129.55,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004931,TXN000004703,Mobile Pay,Reversed,231.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004932,TXN000004704,Debit Card,Reversed,320.95,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004933,TXN000004705,Debit Card,approved ,113.06,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004934,TXN000004706,Mobile Pay,Approved,131.98,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004935,TXN000004707,Cash,Approved,260.42,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004936,TXN000004708,Cash,Reversed,269.78,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004937,TXN000004709,Credit Card,Approved,133.29,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004938,TXN000004710,Gift Card,Approved,384.23,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004939,TXN000004711,Gift Card,approved ,398.49,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004940,TXN000004712,Gift Card,Approved,19.84,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004941,TXN000004712,Gift Card,Approved,442.22,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004942,TXN000004713,Cash,Approved,338.95,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004943,TXN000004713,Cash,Declined,451.06,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004944,TXN000004714,credit card,Declined,297.78,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004945,TXN000004715,Mobile Pay,Approved,219.59,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004946,TXN000004716,Gift Card,Reversed,17.76,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004947,TXN000004717,credit card,Approved,77.00,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004948,TXN000004718,Cash,Reversed,32.12,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004949,TXN000004719,Cash,Reversed,217.99,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004950,TXN000004720,Cash,Declined,80.04,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004951,TXN000004721,Debit Card,Approved,262.65,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004952,TXN000004722,Gift Card,Declined,178.97,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004953,TXN000004723,Credit Card,approved ,140.20,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004954,TXN000004724,Cash,Approved,406.38,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004955,TXN000004725,Mobile Pay,Declined,460.88,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004956,TXN000004726,Mobile Pay,approved ,232.63,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004957,TXN000004727,Debit Card,Declined,376.21,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004958,TXN000004728,Credit Card,Approved,94.13,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004959,TXN000004729,credit card,approved ,37.12,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004960,TXN000004730,Credit Card,Reversed,486.24,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004961,TXN000004731,credit card,Approved,200.04,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004962,TXN000004732,Mobile Pay,Declined,55.40,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004963,TXN000004733,credit card,Declined,475.76,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004964,TXN000004734,credit card,Declined,281.86,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004965,TXN000004735,Debit Card,Reversed,467.83,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004966,TXN000004736,Cash,Reversed,224.63,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004967,TXN000004737,Debit Card,approved ,270.58,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004968,TXN000004738,credit card,Approved,124.12,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004969,TXN000004739,Mobile Pay,Declined,266.51,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004970,TXN000004740,Credit Card,Declined,229.70,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004971,TXN000004741,Credit Card,approved ,18.62,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004972,TXN000004742,Mobile Pay,Approved,13.11,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004973,TXN000004743,Mobile Pay,Approved,366.85,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004974,TXN000004744,Gift Card,Reversed,156.66,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004975,TXN000004745,credit card,Approved,324.76,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004976,TXN000004746,Gift Card,Reversed,498.26,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004977,TXN000004747,credit card,Reversed,452.24,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004978,TXN000004748,credit card,approved ,317.02,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004979,TXN000004749,Credit Card,Declined,172.32,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004980,TXN000004750,credit card,Declined,388.75,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004981,TXN000004750,Cash,Reversed,213.45,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004982,TXN000004751,Credit Card,Approved,272.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004983,TXN000004752,Mobile Pay,Declined,248.05,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004984,TXN000004753,Debit Card,Reversed,386.91,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004985,TXN000004754,Credit Card,Declined,12.53,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004986,TXN000004755,Gift Card,Declined,364.97,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004987,TXN000004756,Credit Card,Approved,24.69,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004988,TXN000004757,Mobile Pay,Approved,177.89,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004989,TXN000004758,Cash,approved ,125.32,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004990,TXN000004759,credit card,approved ,360.92,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004991,TXN000004759,Credit Card,Reversed,434.24,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004992,TXN000004760,Gift Card,Reversed,370.11,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004993,TXN000004761,Credit Card,approved ,74.54,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004994,TXN000004762,Mobile Pay,Approved,142.63,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004995,TXN000004762,Gift Card,Approved,379.61,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004996,TXN000004763,Gift Card,Reversed,33.87,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004997,TXN000004764,Cash,Declined,214.70,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004998,TXN000004764,credit card,Reversed,292.47,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000004999,TXN000004765,Mobile Pay,approved ,85.01,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005000,TXN000004766,Credit Card,Approved,48.65,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005001,TXN000004767,Gift Card,Approved,353.80,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005002,TXN000004768,Cash,approved ,187.60,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005003,TXN000004769,credit card,approved ,179.44,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005004,TXN000004770,credit card,Reversed,285.18,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005005,TXN000004771,credit card,Approved,56.20,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005006,TXN000004772,Mobile Pay,Approved,213.54,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005007,TXN000004772,Cash,approved ,82.88,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005008,TXN000004773,Debit Card,Reversed,457.03,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005009,TXN000004774,Gift Card,Declined,258.16,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005010,TXN000004775,Mobile Pay,Declined,149.46,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005011,TXN000004776,Mobile Pay,Approved,250.72,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005012,TXN000004776,Gift Card,Approved,396.33,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005013,TXN000004777,Debit Card,Approved,240.32,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005014,TXN000004778,Gift Card,Declined,283.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005015,TXN000004779,Credit Card,approved ,188.81,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005016,TXN000004780,Debit Card,Reversed,27.35,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005017,TXN000004781,Debit Card,Approved,174.22,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005018,TXN000004782,Gift Card,Declined,319.76,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005019,TXN000004783,Debit Card,Approved,466.97,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005020,TXN000004784,Debit Card,Approved,15.45,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005021,TXN000004785,Mobile Pay,Reversed,336.79,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005022,TXN000004785,Mobile Pay,Approved,455.26,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005023,TXN000004786,Gift Card,Reversed,367.77,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005024,TXN000004787,Gift Card,Approved,91.60,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005025,TXN000004788,Cash,Approved,147.85,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005026,TXN000004789,Debit Card,Declined,134.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005027,TXN000004790,Cash,Declined,68.56,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005028,TXN000004791,Debit Card,Approved,63.05,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005029,TXN000004792,Cash,Approved,153.05,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005030,TXN000004793,Credit Card,approved ,466.13,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005031,TXN000004794,Cash,Approved,366.75,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005032,TXN000004795,credit card,Approved,457.30,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005033,TXN000004796,Debit Card,approved ,70.55,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005034,TXN000004797,Mobile Pay,Declined,228.12,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005035,TXN000004797,Gift Card,Reversed,70.44,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005036,TXN000004798,credit card,Approved,213.10,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005037,TXN000004799,credit card,approved ,280.91,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005038,TXN000004800,Mobile Pay,Approved,414.11,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005039,TXN000004801,Cash,approved ,327.37,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005040,TXN000004802,Credit Card,Approved,293.27,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005041,TXN000004803,Cash,Approved,84.75,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005042,TXN000004804,Cash,Declined,165.44,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005043,TXN000004805,Mobile Pay,Reversed,212.93,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005044,TXN000004806,Cash,Approved,39.07,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005045,TXN000004807,Gift Card,approved ,85.91,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005046,TXN000004808,Gift Card,approved ,127.65,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005047,TXN000004809,Mobile Pay,Declined,67.18,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005048,TXN000004810,Mobile Pay,Declined,276.52,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005049,TXN000004811,Mobile Pay,Approved,329.86,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005050,TXN000004812,Gift Card,Declined,7.52,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005051,TXN000004813,Debit Card,Approved,410.15,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005052,TXN000004814,Gift Card,Declined,272.58,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
PAY000005053,TXN000004815,Debit Card,Declined,18.88,2026-08-08T04:42:27.862837+00:00,data/raw/transactions/payments.csv
