transaction_id,account_id,card_id,merchant_id,transaction_ts,transaction_type,channel,direction,amount,currency,transaction_status,description,source_system,ingestion_batch_id
T00002664,A000093,,,2026-05-07 10:03:40,ATM,Online,debit,54.8,GBP,POSTED,Direct deposit,card_processor,BATCH_20260601_B
T00002665,A000001,,,05/16/2026 16:46,ACH,Card,debit,221.49,CAD,Pending,Monthly fee,card_processor,BATCH_20260602_A
T00002666,A000104,,,03/15/2026 11:15,ATM,Card,debit,1115.19,USD,Pending,Monthly fee,core_banking,BATCH_20260601_B
T00002667,A000007,,,2026-03-28 21:19:26,ACH,Card,debit,118.06,USD,Posted,Bill pay,core_banking,BATCH_20260601_B
T00002668,A000100,,,01/08/2026 07:35,ATM,Branch,debit,8.91,CAD,posted ,Cash withdrawal,core_banking,BATCH_20260601_B
T00002669,A000128,,,2026-04-22 06:10:49,ATM,Mobile,debit,528.8,INR,Failed,Purchase,core_banking,BATCH_20260601_A
T00002670,A000201,CRD000026,M0059,2026-01-19 09:55:58,POS,Online,debit,621.57,USD,posted ,Bill pay,branch_teller,BATCH_20260601_B
T00002671,A000006,,,02/15/2026 14:45,ACH,Mobile,debit,205.69,EUR,Pending,Transfer,mobile_app,BATCH_20260601_A
T00002672,A000202,CRD000045,M0008,2026-04-12 04:56:56,POS,Card,debit,87.65,INR,posted ,Monthly fee,mobile_app,BATCH_20260601_B
T00002673,A000205,CRD000033,M0028,2026-01-17 09:51:24,POS,ATM,debit,226.56,EUR,Pending,Purchase,mobile_app,BATCH_20260602_A
T00002674,A000029,,M0048,2026-01-16 19:46:13,REFUND,online ,credit,483.16,EUR,Posted,Direct deposit,branch_teller,BATCH_20260601_A
T00002675,A000219,CRD000039,M0024,2026-02-25 08:12:50,POS,Online,debit,145.38,INR,POSTED,Direct deposit,core_banking,BATCH_20260601_A
T00002676,A000079,CRD000034,M0029,05/25/2026 21:38,POS,Online,debit,109.07,USD,Pending,Transfer,mobile_app,BATCH_20260601_A
T00002677,A000179,,,05/08/2026 12:25,ACH,Card,debit,154.35,GBP,Failed,Monthly fee,mobile_app,BATCH_20260602_A
T00002678,A000069,CRD000127,M0070,2026-03-24 15:08:34,POS,Card,debit,44.26,EUR,Failed,Bill pay,branch_teller,BATCH_20260601_A
T00002679,A000019,,,2026-02-19 20:58:57,WIRE,Mobile,debit,383.45,INR,POSTED,Cash withdrawal,branch_teller,BATCH_20260601_A
T00002680,A000188,CRD000098,M0059,2026-02-18 00:29:54,POS,Mobile,debit,69.19,GBP,Failed,Monthly fee,card_processor,BATCH_20260602_A
T00002681,A000128,,,05/25/2026 06:22,ACH,ATM,debit,,INR,POSTED,Cash withdrawal,core_banking,BATCH_20260601_A
T00002682,A000076,,M0007,01/19/2026 07:02,REFUND,ATM,credit,172.68,GBP,Reversed,Direct deposit,card_processor,BATCH_20260601_A
T00002683,A000046,CRD000010,M0079,03/21/2026 06:18,POS,Online,debit,154.56,GBP,Pending,Bill pay,branch_teller,BATCH_20260602_A
T00002684,A000149,,,2026-01-20 04:13:23,PAYROLL,Online,credit,481.09,INR,POSTED,Bill pay,core_banking,BATCH_20260601_A
T00002685,A000158,CRD000163,M0054,02/20/2026 03:29,POS,Branch,debit,1142.37,GBP,Failed,Cash withdrawal,card_processor,BATCH_20260601_A
T00002686,A000152,,,02/07/2026 19:15,PAYROLL,Online,credit,62.37,EUR,POSTED,Monthly fee,card_processor,BATCH_20260601_A
T00002687,A000148,,,2026-03-10 00:49:21,FEE,API,debit,26.84,EUR,Failed,Purchase,card_processor,BATCH_20260601_A
T00002688,A000137,CRD000009,M0056,05/27/2026 10:03,POS,Branch,debit,43.92,CAD,POSTED,Direct deposit,mobile_app,BATCH_20260602_A
T00002689,A000185,,,02/22/2026 16:19,WIRE,Mobile,debit,2535.21,USD,POSTED,Monthly fee,branch_teller,BATCH_20260601_B
T00002690,A000021,CRD000015,M0063,01/05/2026 22:31,POS,ATM,debit,217.5,INR,posted ,Monthly fee,core_banking,BATCH_20260602_A
T00002691,A000070,,M0079,01/14/2026 18:36,REFUND,API,credit,382.33,EUR,Reversed,Transfer,mobile_app,BATCH_20260602_A
T00002692,A000056,,,03/04/2026 03:52,PAYROLL,online ,credit,152.73,EUR,Pending,Purchase,core_banking,BATCH_20260602_A
T00002693,A000040,,,2026-03-16 08:40:20,WIRE,Branch,debit,102.16,EUR,Posted,Monthly fee,branch_teller,BATCH_20260601_A
T00002694,A000038,,,03/02/2026 21:45,ATM,online ,debit,139.17,CAD,Failed,Cash withdrawal,card_processor,BATCH_20260601_B
T00002695,A000183,,,02/21/2026 11:28,WIRE,Online,debit,529.5600000000001,GBP,Pending,Direct deposit,card_processor,BATCH_20260601_B
T00002696,A000218,,,2026-02-27 17:19:14,ACH,Branch,debit,379.76,GBP,Failed,Purchase,branch_teller,BATCH_20260601_B
T00002697,A000161,CRD000079,M0046,01/19/2026 18:16,POS,Mobile,debit,135.94,USD,Reversed,Bill pay,core_banking,BATCH_20260601_A
T00002698,A000131,,,2026-02-01 20:43:07,WIRE,ATM,debit,1250.96,USD,Failed,Direct deposit,core_banking,BATCH_20260602_A
T00002699,A000189,,,02/10/2026 10:15,PAYROLL,Online,credit,72.2,EUR,POSTED,Bill pay,card_processor,BATCH_20260601_A
T00002700,A000007,,,2026-04-21 04:11:09,FEE,API,debit,26.93,USD,Posted,Purchase,card_processor,BATCH_20260601_B
T00002701,A000203,CRD000152,M0069,02/14/2026 10:08,POS,Branch,debit,89.05,USD,Reversed,Cash withdrawal,card_processor,BATCH_20260601_A
T00002702,A000182,CRD000157,M0028,2026-05-09 04:29:15,POS,Mobile,debit,532.67,CAD,posted ,Purchase,mobile_app,BATCH_20260601_B
T00002703,A000013,,,01/24/2026 01:57,ACH,Card,debit,181.05,EUR,POSTED,Transfer,mobile_app,BATCH_20260601_A
T00002704,A000116,,,2026-01-19 14:12:06,ATM,Online,debit,161.99,GBP,Failed,Purchase,mobile_app,BATCH_20260601_A
T00002705,A000087,CRD000076,M0076,2026-04-30 06:49:59,POS,Mobile,debit,8.38,CAD,Reversed,Bill pay,mobile_app,BATCH_20260601_B
T00002706,A000074,CRD000116,M0042,05/30/2026 14:38,POS,Mobile,debit,226.88,CAD,Posted,Monthly fee,core_banking,BATCH_20260602_A
T00002707,A000175,,,2026-03-28 00:14:03,PAYROLL,Branch,credit,170.36,USD,posted ,Direct deposit,branch_teller,BATCH_20260601_A
T00002708,A000209,CRD000143,M0065,2026-02-14 00:04:55,POS,Online,debit,629.36,GBP,Failed,Purchase,branch_teller,BATCH_20260602_A
T00002709,A000160,,M0019,2026-02-13 11:19:43,REFUND,Card,credit,32.84,INR,Pending,Purchase,core_banking,BATCH_20260601_A
T00002710,A000090,,,2026-03-11 13:14:21,ACH,API,debit,149.78,GBP,Posted,Transfer,core_banking,BATCH_20260601_A
T00002711,A000185,CRD000076,M0002,01/04/2026 18:40,POS,Online,debit,42.05,USD,POSTED,Purchase,core_banking,BATCH_20260602_A
T00002712,A000084,,,2026-04-20 14:46:53,FEE,ATM,debit,17.94,CAD,posted ,Monthly fee,branch_teller,BATCH_20260601_B
T00002713,A999999,CRD000016,M0026,04/08/2026 05:23,POS,Card,debit,67.42,GBP,POSTED,Direct deposit,core_banking,BATCH_20260601_A
T00002714,A000045,,,2026-03-09 11:26:30,WIRE,Card,debit,3023.0,INR,Posted,Monthly fee,core_banking,BATCH_20260602_A
T00002715,A000047,,,04/02/2026 15:23,WIRE,API,debit,1941.92,USD,Posted,Purchase,branch_teller,BATCH_20260601_A
T00002716,A000041,CRD000032,M0001,2026-04-10 14:45:11,POS,Branch,debit,99.14,EUR,posted ,Purchase,mobile_app,BATCH_20260601_B
T00002717,A000123,CRD000084,M0025,02/19/2026 00:10,POS,API,debit,91.41,CAD,Reversed,Monthly fee,card_processor,BATCH_20260602_A
T00002718,A000050,,,2026-04-02 10:40:36,FEE,Online,debit,31.83,EUR,Failed,Transfer,core_banking,BATCH_20260602_A
T00002719,A000115,,,02/01/2026 02:54,ATM,Card,debit,157.5,INR,posted ,Purchase,branch_teller,BATCH_20260601_B
T00002720,A000119,,,2026-04-03 03:10:11,PAYROLL,ATM,credit,246.43,GBP,Reversed,Direct deposit,core_banking,BATCH_20260601_B
T00002721,A000007,CRD000172,M0040,03/28/2026 02:13,POS,Online,debit,459.97,USD,posted ,Bill pay,mobile_app,BATCH_20260601_B
T00002722,A000168,,,02/20/2026 04:32,ATM,API,debit,630.39,INR,Failed,Bill pay,mobile_app,BATCH_20260601_A
T00002723,A000216,,,02/28/2026 05:00,PAYROLL,API,credit,281.44,INR,posted ,Direct deposit,card_processor,BATCH_20260602_A
T00002724,A000040,CRD000061,M0024,2026-02-08 18:01:12,POS,Mobile,debit,296.53,EUR,Failed,Direct deposit,card_processor,BATCH_20260601_B
T00002725,A000017,,,04/14/2026 20:33,ACH,Branch,debit,16.37,GBP,POSTED,Bill pay,mobile_app,BATCH_20260601_B
T00002726,A000162,CRD000162,M0010,2026-05-26 13:16:34,POS,API,debit,254.26,CAD,POSTED,Transfer,mobile_app,BATCH_20260601_B
T00002727,A000156,,,04/02/2026 05:59,WIRE,ATM,debit,398.24,USD,posted ,Monthly fee,mobile_app,BATCH_20260601_B
T00002728,A000065,CRD000021,M0018,2026-05-18 03:34:07,POS,online ,debit,15.23,GBP,POSTED,Monthly fee,core_banking,BATCH_20260601_A
T00002729,A999999,,,2026-01-19 08:38:45,PAYROLL,Card,credit,128.05,INR,Posted,Bill pay,core_banking,BATCH_20260601_B
T00002730,A000124,,,03/17/2026 21:19,ACH,Card,debit,158.83,CAD,Reversed,Bill pay,core_banking,BATCH_20260601_B
T00002731,A000081,,,03/20/2026 13:41,PAYROLL,Mobile,credit,,CAD,POSTED,Bill pay,card_processor,BATCH_20260602_A
T00002732,A000005,,,05/22/2026 01:19,WIRE,ATM,debit,986.52,USD,Reversed,Transfer,card_processor,BATCH_20260601_B
T00002733,A000122,,,03/19/2026 20:45,ACH,Mobile,debit,129.31,USD,Failed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00002734,A000048,CRD000053,M0015,04/11/2026 07:43,POS,Card,debit,135.07,INR,Failed,Bill pay,mobile_app,BATCH_20260602_A
T00002735,A000174,,,2026-04-09 11:11:55,ACH,Branch,debit,115.79,EUR,Failed,Transfer,card_processor,BATCH_20260602_A
T00002736,A000097,,,2026-01-27 12:26:58,ACH,Card,debit,274.37,EUR,posted ,Bill pay,card_processor,BATCH_20260602_A
T00002737,A000198,,,05/08/2026 17:51,ATM,Mobile,debit,58.83,GBP,Posted,Bill pay,mobile_app,BATCH_20260601_B
T00002738,A000079,,,04/10/2026 23:15,INTEREST,Branch,credit,739.49,USD,Posted,Direct deposit,card_processor,BATCH_20260602_A
T00002739,A000123,,M0001,03/18/2026 16:58,REFUND,Branch,credit,311.35,CAD,Reversed,Cash withdrawal,branch_teller,BATCH_20260601_B
T00002740,A000126,,,2026-01-29 01:24:49,ACH,API,debit,219.1,GBP,posted ,Bill pay,core_banking,BATCH_20260601_A
T00002741,A000197,,M0020,01/25/2026 04:10,REFUND,Card,credit,84.66,USD,Posted,Transfer,core_banking,BATCH_20260602_A
T00002742,A000023,,,05/17/2026 20:44,ACH,Branch,debit,29.07,CAD,Posted,Direct deposit,branch_teller,BATCH_20260602_A
T00002743,A000089,,,2026-02-13 19:16:51,WIRE,Branch,debit,703.3499999999999,INR,Posted,Purchase,card_processor,BATCH_20260601_A
T00002744,A000117,,,02/15/2026 19:13,ACH,Card,debit,342.53,EUR,posted ,Direct deposit,core_banking,BATCH_20260601_A
T00002745,A000198,,,05/30/2026 07:35,ATM,API,debit,3.47,GBP,Pending,Direct deposit,mobile_app,BATCH_20260602_A
T00002746,A000126,,,03/04/2026 01:58,ACH,Card,debit,162.44,GBP,Posted,Direct deposit,card_processor,BATCH_20260602_A
T00002747,A000087,CRD000176,M0049,02/27/2026 14:00,POS,Card,debit,70.84,CAD,Posted,Purchase,card_processor,BATCH_20260601_A
T00002748,A000039,CRD000174,M0021,04/05/2026 02:15,POS,Branch,debit,88.49,EUR,Failed,Cash withdrawal,branch_teller,BATCH_20260602_A
T00002749,A000184,,,05/24/2026 23:08,WIRE,online ,debit,647.73,CAD,Failed,Transfer,card_processor,BATCH_20260602_A
T00002750,A000068,,,2026-05-05 19:27:58,FEE,ATM,debit,16.04,GBP,Pending,Cash withdrawal,branch_teller,BATCH_20260602_A
T00002751,A000067,,,01/17/2026 16:40,atm,Branch,debit,281.64,EUR,Pending,Direct deposit,card_processor,BATCH_20260602_A
T00002752,A000159,,,03/10/2026 16:27,PAYROLL,Branch,credit,190.52,USD,Pending,Purchase,mobile_app,BATCH_20260601_A
T00002753,A000137,,,2026-05-14 15:02:31,ACH,Card,debit,228.67,CAD,posted ,Transfer,mobile_app,BATCH_20260602_A
T00002754,A000161,,,02/05/2026 00:31,ACH,API,debit,109.82,USD,posted ,Cash withdrawal,core_banking,BATCH_20260602_A
T00002755,A000082,,,2026-04-15 01:11:20,PAYROLL,Branch,credit,265.55,CAD,posted ,Direct deposit,core_banking,BATCH_20260601_A
T00002756,A000186,,,2026-01-19 03:07:28,INTEREST,Online,credit,311.97,INR,Pending,Cash withdrawal,branch_teller,BATCH_20260601_B
T00002757,A000063,,,2026-01-19 22:12:28,PAYROLL,online ,credit,103.06,INR,POSTED,Direct deposit,card_processor,BATCH_20260602_A
T00002758,A000179,,,2026-01-27 05:25:55,ATM,Card,debit,706.48,GBP,Failed,Cash withdrawal,mobile_app,BATCH_20260602_A
T00002759,A000196,,,2026-05-12 22:11:15,ATM,ATM,debit,167.69,INR,Failed,Monthly fee,branch_teller,BATCH_20260601_B
T00002760,A000060,,,05/14/2026 18:40,INTEREST,Mobile,credit,435.3,USD,posted ,Bill pay,card_processor,BATCH_20260602_A
T00002761,A000064,CRD000071,M0049,05/16/2026 19:11,POS,Card,debit,94.54,EUR,Failed,Transfer,mobile_app,BATCH_20260602_A
T00002762,A000113,,,2026-04-21 15:58:02,INTEREST,online ,credit,61.39,EUR,POSTED,Cash withdrawal,card_processor,BATCH_20260601_B
T00002763,A000036,CRD000015,M0015,2026-04-02 07:34:21,POS,Card,debit,58.97,CAD,Reversed,Transfer,card_processor,BATCH_20260601_B
T00002764,A000127,CRD000070,M0001,04/07/2026 22:19,POS,Branch,debit,334.12,CAD,Reversed,Purchase,mobile_app,BATCH_20260601_B
T00002765,A000003,CRD000154,M0011,05/27/2026 00:25,POS,ATM,debit,187.35,EUR,Posted,Cash withdrawal,mobile_app,BATCH_20260601_A
T00002766,A000059,CRD000030,M0069,04/20/2026 20:44,POS,API,debit,64.33,CAD,Pending,Purchase,mobile_app,BATCH_20260601_B
T00002767,A000046,CRD000016,M0070,03/22/2026 23:26,POS,Mobile,debit,357.55,GBP,POSTED,Monthly fee,mobile_app,BATCH_20260601_B
T00002768,A000092,,,01/16/2026 09:23,ATM,Mobile,debit,328.36,INR,Reversed,Purchase,core_banking,BATCH_20260601_A
T00002769,A000061,,M0035,2026-01-01 21:28:47,REFUND,API,credit,232.12,INR,posted ,Transfer,card_processor,BATCH_20260602_A
T00002770,A000086,,,01/15/2026 14:13,ACH,online ,debit,-137.55,EUR,Pending,Bill pay,branch_teller,BATCH_20260601_A
T00002771,A000002,CRD000106,M0078,05/15/2026 21:37,POS,Branch,debit,950.48,EUR,Reversed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00002772,A000099,,M0047,2026-01-10 02:37:38,refund,Branch,credit,20.28,USD,Failed,Direct deposit,branch_teller,BATCH_20260602_A
T00002773,A000200,CRD000124,M0043,2026-01-24 22:14:48,POS,online ,debit,677.59,CAD,POSTED,Cash withdrawal,core_banking,BATCH_20260601_A
T00002774,A000122,CRD000100,M0030,2026-03-28 11:03:14,POS,Branch,debit,123.24,USD,POSTED,Monthly fee,card_processor,BATCH_20260601_A
T00002775,A000142,,,01/01/2026 11:14,PAYROLL,ATM,credit,326.38,EUR,Pending,Transfer,branch_teller,BATCH_20260601_A
T00002776,A000045,CRD000092,M0018,2026-04-02 08:57:52,pos,Online,debit,123.72,INR,POSTED,Purchase,card_processor,BATCH_20260601_A
T00002777,A000033,CRD000173,M0050,2026-04-10 19:03:05,POS,Mobile,debit,110.85,EUR,POSTED,Transfer,mobile_app,BATCH_20260601_A
T00002778,A000073,,M0034,2026-02-02 11:09:52,POS,Card,debit,81.84,USD,Posted,Purchase,card_processor,BATCH_20260602_A
T00002779,A000025,,,2026-04-26 15:02:22,WIRE,API,debit,23.64,CAD,Failed,Monthly fee,mobile_app,BATCH_20260602_A
T00002780,A000213,,,03/22/2026 13:02,FEE,Branch,debit,35.35,INR,posted ,Monthly fee,mobile_app,BATCH_20260602_A
T00002781,A000164,,,2026-05-28 02:47:46,PAYROLL,API,credit,374.3,EUR,Failed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00002782,A000032,,,04/28/2026 05:59,ACH,Mobile,debit,32.58,INR,Reversed,Monthly fee,core_banking,BATCH_20260601_A
T00002783,A000026,CRD000005,M0070,2026-05-03 12:54:53,POS,online ,debit,473.88,EUR,Reversed,Direct deposit,card_processor,BATCH_20260602_A
T00002784,A000171,,,2026-03-02 17:48:01,ACH,ATM,debit,293.52,INR,Posted,Bill pay,branch_teller,BATCH_20260601_A
T00002785,A000149,,M0032,2026-04-13 00:41:19,POS,API,debit,125.05,INR,POSTED,Monthly fee,card_processor,BATCH_20260601_B
T00002786,A000177,,,01/02/2026 18:13,ATM,ATM,debit,339.53,USD,Pending,Cash withdrawal,core_banking,BATCH_20260601_A
T00002787,A000107,CRD000091,M0063,05/24/2026 15:12,pos,online ,debit,78.73,INR,Reversed,Cash withdrawal,card_processor,BATCH_20260601_A
T00002788,A000200,,,02/20/2026 15:00,FEE,Branch,debit,1.15,CAD,Failed,Purchase,core_banking,BATCH_20260601_A
T00002789,A000115,,,2026-03-02 16:22:50,PAYROLL,ATM,credit,111.55,INR,posted ,Purchase,core_banking,BATCH_20260601_A
T00002790,A000104,,,04/24/2026 08:42,ACH,Mobile,debit,155.55,USD,Failed,Transfer,branch_teller,BATCH_20260601_A
T00002791,A000140,,,02/07/2026 08:29,ACH,Card,debit,150.57,USD,Failed,Cash withdrawal,mobile_app,BATCH_20260602_A
T00002792,A000068,CRD000167,M0074,04/16/2026 18:09,POS,Mobile,debit,76.5,GBP,Pending,Purchase,card_processor,BATCH_20260601_A
T00002793,A000073,CRD000150,M0010,01/15/2026 07:18,POS,ATM,debit,72.31,USD,Posted,Purchase,core_banking,BATCH_20260601_A
T00002794,A000106,CRD000149,M0069,05/23/2026 17:13,POS,Branch,debit,87.07,USD,Failed,Bill pay,card_processor,BATCH_20260601_A
T00002795,A000049,,,03/15/2026 20:28,ACH,Branch,debit,41.64,USD,Pending,Transfer,core_banking,BATCH_20260601_B
T00002796,A000175,,,2026-04-17 04:33:53,ACH,Branch,debit,126.59,USD,Pending,Direct deposit,core_banking,BATCH_20260601_B
T00002797,A000096,CRD000048,M0080,2026-03-10 16:45:31,POS,Mobile,debit,87.0,INR,POSTED,Transfer,core_banking,BATCH_20260602_A
T00002798,A000191,,,2026-03-26 04:28:10,PAYROLL,Branch,credit,469.4,GBP,Failed,Bill pay,card_processor,BATCH_20260601_B
T00002799,A000062,,,2026-01-01 05:45:07,FEE,Mobile,debit,20.32,CAD,posted ,Bill pay,card_processor,BATCH_20260601_A
T00002800,A000203,,,2026-01-18 00:53:58,ATM,API,debit,210.27,USD,Pending,Cash withdrawal,mobile_app,BATCH_20260601_A
T00002801,A000191,,,04/12/2026 03:50,ACH,ATM,debit,147.03,GBP,POSTED,Monthly fee,branch_teller,BATCH_20260602_A
T00002802,A000134,,,2026-02-16 17:37:01,ATM,Card,debit,284.85,GBP,Reversed,Cash withdrawal,branch_teller,BATCH_20260601_A
T00002803,A000060,,,04/27/2026 00:33,atm,Online,debit,260.1,USD,POSTED,Monthly fee,mobile_app,BATCH_20260601_A
T00002804,A000075,,M0064,2026-01-05 14:29:27,REFUND,Mobile,credit,113.15,GBP,posted ,Direct deposit,branch_teller,BATCH_20260602_A
T00002805,A000144,,,01/06/2026 03:02,WIRE,API,debit,253.14,USD,Pending,Bill pay,branch_teller,BATCH_20260602_A
T00002806,A000185,CRD000157,M0004,02/17/2026 22:54,POS,Branch,debit,27.52,USD,Pending,Direct deposit,branch_teller,BATCH_20260601_A
T00002807,A000124,,,2026-01-17 08:39:20,ACH,Online,debit,88.95,CAD,posted ,Purchase,card_processor,BATCH_20260602_A
T00002808,A000171,,,05/29/2026 10:08,INTEREST,Online,credit,84.19,INR,Reversed,Transfer,card_processor,BATCH_20260601_A
T00002809,A000143,,,04/15/2026 02:21,ACH,API,debit,319.47,GBP,Pending,Purchase,core_banking,BATCH_20260602_A
T00002810,A000102,,,2026-02-19 05:44:20,INTEREST,Branch,credit,182.78,EUR,Posted,Transfer,branch_teller,BATCH_20260602_A
T00002811,A000009,CRD000013,M0042,02/11/2026 18:51,POS,online ,debit,422.36,USD,posted ,Purchase,branch_teller,BATCH_20260602_A
T00002812,A000138,,,2026-02-07 12:02:09,ACH,ATM,debit,40.34,USD,posted ,Bill pay,core_banking,BATCH_20260601_A
T00002813,A000186,CRD000110,M0078,2026-03-07 07:50:12,POS,Branch,debit,56.6,INR,POSTED,Bill pay,core_banking,BATCH_20260601_B
T00002814,A000078,,M0004,2026-05-29 17:54:48,POS,API,debit,222.1,GBP,Failed,Purchase,mobile_app,BATCH_20260601_B
T00002815,A000136,,,01/23/2026 01:07,ACH,Card,debit,78.33,CAD,Reversed,Transfer,branch_teller,BATCH_20260601_A
T00002816,A000210,CRD000045,M0015,02/19/2026 06:33,POS,Online,debit,119.47,INR,POSTED,Bill pay,branch_teller,BATCH_20260602_A
T00002817,A000027,CRD000043,M0057,2026-04-09 07:00:30,POS,API,debit,56.18,INR,POSTED,Transfer,branch_teller,BATCH_20260601_A
T00002818,A000174,CRD000148,M0024,2026-02-10 09:42:16,POS,Card,debit,49.84,USD,Failed,Transfer,core_banking,BATCH_20260602_A
T00002819,A000018,,,05/01/2026 07:00,ATM,Online,debit,164.49,CAD,posted ,Cash withdrawal,branch_teller,BATCH_20260602_A
T00002820,A000092,,,2026-01-14 02:30:33,PAYROLL,online ,credit,439.65,INR,Posted,Direct deposit,card_processor,BATCH_20260602_A
T00002821,A000011,CRD000043,M0056,04/30/2026 05:36,POS,API,debit,181.89,EUR,Pending,Transfer,branch_teller,BATCH_20260602_A
T00002822,A000171,,,2026-02-13 19:27:53,INTEREST,Mobile,credit,352.1,INR,posted ,Monthly fee,card_processor,BATCH_20260602_A
T00002823,A999999,,M0026,02/20/2026 19:59,REFUND,Branch,credit,296.61,USD,POSTED,Purchase,mobile_app,BATCH_20260601_A
T00002824,A000187,CRD000122,M0010,02/21/2026 14:50,POS,online ,debit,213.08,CAD,posted ,Transfer,mobile_app,BATCH_20260601_B
T00002825,A000051,,,2026-04-10 22:54:17,interest,online ,credit,26.5,INR,Failed,Bill pay,branch_teller,BATCH_20260602_A
T00002826,A000073,CRD000153,M0072,2026-04-02 00:43:17,POS,Mobile,debit,220.25,USD,Posted,Direct deposit,branch_teller,BATCH_20260601_A
T00002827,A000120,,,2026-03-21 03:57:38,FEE,Mobile,debit,29.26,INR,Failed,Bill pay,mobile_app,BATCH_20260601_A
T00002828,A000193,,,04/10/2026 07:12,PAYROLL,online ,credit,123.87,EUR,Pending,Direct deposit,mobile_app,BATCH_20260601_A
T00002829,A000174,,,03/14/2026 17:10,ACH,online ,debit,30.49,EUR,Posted,Direct deposit,core_banking,BATCH_20260602_A
T00002830,A000145,,,04/03/2026 11:07,ACH,online ,debit,13.53,EUR,POSTED,Bill pay,branch_teller,BATCH_20260601_A
T00002831,A000008,CRD000180,M0058,2026-03-29 02:10:43,POS,Online,debit,52.57,EUR,Pending,Transfer,branch_teller,BATCH_20260601_B
T00002832,A000051,,,2026-05-18 01:17:09,ACH,online ,debit,131.43,INR,Failed,Monthly fee,mobile_app,BATCH_20260602_A
T00002833,A000178,,,2026-01-07 13:43:07,INTEREST,API,credit,56.2,USD,Failed,Direct deposit,card_processor,BATCH_20260602_A
T00002834,A000172,,,02/17/2026 14:44,FEE,Online,debit,37.6,USD,POSTED,Cash withdrawal,core_banking,BATCH_20260601_A
T00002835,A000210,,,2026-03-01 00:51:58,ACH,API,debit,409.31,INR,Reversed,Transfer,card_processor,BATCH_20260601_A
T00002836,A000208,,,2026-01-21 18:17:00,ATM,Mobile,debit,234.44,CAD,Failed,Cash withdrawal,mobile_app,BATCH_20260601_A
T00002837,A000125,,,04/10/2026 03:30,FEE,API,debit,9.19,USD,Pending,Transfer,core_banking,BATCH_20260602_A
T00002838,A000008,,,2026-04-27 19:19:17,ACH,ATM,debit,1.12,EUR,Failed,Direct deposit,branch_teller,BATCH_20260601_A
T00002839,A000080,CRD000060,M0059,2026-01-29 18:03:44,POS,ATM,debit,85.41,GBP,POSTED,Direct deposit,card_processor,BATCH_20260601_B
