telemetry_id,asset_id,reading_ts,power_output_kw,temperature_c,vibration_mm_s,frequency_hz,status_code,reading_date,site_id,asset_type,criticality,rated_capacity_kw,temperature_alert,vibration_alert,status_alert,anomaly_flag
AT0000057844,AST000040,2026-05-02 03:00:00,863.287,58.642,1.624,60.0741,WARNING,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057845,AST000040,2026-05-02 04:00:00,1402.694,55.732,0.774,59.9319,TRIP,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057846,AST000040,2026-05-02 05:00:00,1156.224,56.457,0.74,60.0521,TRIP,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057849,AST000040,2026-05-02 08:00:00,966.592,68.158,1.005,60.0528,WARNING,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057852,AST000040,2026-05-02 11:00:00,1196.549,45.239,2.635,59.9269,TRIP,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057857,AST000040,2026-05-02 16:00:00,1267.122,57.494,1.147,60.0274,TRIP,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057862,AST000040,2026-05-02 21:00:00,1025.428,46.361,0.757,59.9668,TRIP,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057863,AST000040,2026-05-02 22:00:00,468.13,39.834,1.982,59.9778,TRIP,2026-05-02,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057866,AST000040,2026-05-03 01:00:00,937.875,39.231,2.659,60.0758,TRIP,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057873,AST000040,2026-05-03 08:00:00,1526.271,46.908,1.408,60.0598,WARNING,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057874,AST000040,2026-05-03 09:00:00,551.499,44.743,2.275,60.003,WARNING,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057876,AST000040,2026-05-03 11:00:00,818.287,57.123,1.461,59.9968,WARNING,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057878,AST000040,2026-05-03 13:00:00,978.326,38.147,2.431,60.0593,WARNING,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057881,AST000040,2026-05-03 16:00:00,1468.746,49.166,0.961,59.9933,WARNING,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057884,AST000040,2026-05-03 19:00:00,1169.54,47.467,1.601,59.9665,WARNING,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057885,AST000040,2026-05-03 20:00:00,824.518,43.438,2.219,59.8941,TRIP,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057886,AST000040,2026-05-03 21:00:00,1152.462,54.055,1.886,60.0328,TRIP,2026-05-03,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057889,AST000040,2026-05-04 00:00:00,1021.019,37.522,3.133,59.9456,WARNING,2026-05-04,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057893,AST000040,2026-05-04 04:00:00,1202.557,58.42,1.963,60.0501,WARNING,2026-05-04,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057895,AST000040,2026-05-04 06:00:00,1075.626,65.46,2.992,59.9909,WARNING,2026-05-04,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057905,AST000040,2026-05-04 16:00:00,1024.247,35.983,1.184,60.0693,WARNING,2026-05-04,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057917,AST000040,2026-05-05 04:00:00,1016.56,43.383,1.728,60.0186,TRIP,2026-05-05,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057923,AST000040,2026-05-05 10:00:00,1319.931,50.849,1.36,60.0419,TRIP,2026-05-05,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057924,AST000040,2026-05-05 11:00:00,1170.395,49.809,1.946,59.971,WARNING,2026-05-05,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057928,AST000040,2026-05-05 15:00:00,1011.934,57.709,2.568,60.0232,WARNING,2026-05-05,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057929,AST000040,2026-05-05 16:00:00,1102.626,47.336,1.794,60.1102,TRIP,2026-05-05,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057937,AST000040,2026-05-06 00:00:00,842.335,53.717,1.979,60.0236,TRIP,2026-05-06,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057940,AST000040,2026-05-06 03:00:00,872.674,56.86,2.156,60.0358,WARNING,2026-05-06,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057944,AST000040,2026-05-06 07:00:00,1009.502,39.859,1.949,59.9429,TRIP,2026-05-06,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057945,AST000040,2026-05-06 08:00:00,828.291,66.96,1.596,59.9884,TRIP,2026-05-06,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057946,AST000040,2026-05-06 09:00:00,1428.917,35.032,2.965,60.0837,TRIP,2026-05-06,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057953,AST000040,2026-05-06 16:00:00,907.792,58.922,1.77,60.0402,WARNING,2026-05-06,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057956,AST000040,2026-05-06 19:00:00,1271.251,46.076,1.195,60.0301,WARNING,2026-05-06,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057962,AST000040,2026-05-07 01:00:00,1043.877,40.981,1.627,59.8956,TRIP,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057965,AST000040,2026-05-07 04:00:00,1247.946,59.077,1.88,59.9175,WARNING,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057966,AST000040,2026-05-07 05:00:00,994.793,50.259,1.759,60.0105,TRIP,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057967,AST000040,2026-05-07 06:00:00,568.494,59.572,1.274,59.9862,WARNING,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057970,AST000040,2026-05-07 09:00:00,1134.793,57.279,2.705,59.9579,TRIP,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057976,AST000040,2026-05-07 15:00:00,1255.186,60.289,2.632,59.9823,TRIP,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057977,AST000040,2026-05-07 16:00:00,1313.729,52.159,1.212,60.0172,TRIP,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057978,AST000040,2026-05-07 17:00:00,1134.297,50.529,1.674,59.9311,TRIP,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057980,AST000040,2026-05-07 19:00:00,1277.324,44.999,1.025,60.0238,WARNING,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057982,AST000040,2026-05-07 21:00:00,1534.115,41.286,3.075,60.0251,TRIP,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057984,AST000040,2026-05-07 23:00:00,1129.253,52.576,2.268,59.9534,WARNING,2026-05-07,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057990,AST000040,2026-05-08 05:00:00,956.906,26.017,2.416,60.0808,TRIP,2026-05-08,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057995,AST000040,2026-05-08 10:00:00,1587.28,48.335,1.95,60.0091,TRIP,2026-05-08,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000057998,AST000040,2026-05-08 13:00:00,1562.087,60.622,1.385,59.9727,WARNING,2026-05-08,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058001,AST000040,2026-05-08 16:00:00,1865.891,36.633,1.08,60.0517,TRIP,2026-05-08,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058006,AST000040,2026-05-08 21:00:00,1561.389,26.764,1.845,59.9917,WARNING,2026-05-08,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058007,AST000040,2026-05-08 22:00:00,1140.807,51.689,1.093,60.0546,WARNING,2026-05-08,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058012,AST000040,2026-05-09 03:00:00,1157.283,47.503,1.814,59.9204,TRIP,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058014,AST000040,2026-05-09 05:00:00,686.674,40.346,2.491,59.9864,WARNING,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058015,AST000040,2026-05-09 06:00:00,2033.206,47.609,0.449,60.0181,TRIP,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058016,AST000040,2026-05-09 07:00:00,1149.298,28.53,1.001,60.0927,WARNING,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058017,AST000040,2026-05-09 08:00:00,2080.768,54.238,0.982,60.0147,TRIP,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058018,AST000040,2026-05-09 09:00:00,1113.459,58.92,0.846,59.9718,TRIP,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058020,AST000040,2026-05-09 11:00:00,619.497,57.807,2.086,59.9406,TRIP,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058022,AST000040,2026-05-09 13:00:00,1659.4,43.921,1.767,60.0049,WARNING,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058024,AST000040,2026-05-09 15:00:00,916.557,48.554,1.633,60.1059,TRIP,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058025,AST000040,2026-05-09 16:00:00,1097.385,48.047,1.755,59.9698,WARNING,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058029,AST000040,2026-05-09 20:00:00,1706.212,47.803,2.029,60.0681,WARNING,2026-05-09,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058034,AST000040,2026-05-10 01:00:00,1070.632,29.75,1.301,60.0017,TRIP,2026-05-10,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058036,AST000040,2026-05-10 03:00:00,866.74,56.722,1.423,60.0199,WARNING,2026-05-10,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058037,AST000040,2026-05-10 04:00:00,1589.374,43.923,0.714,59.9957,WARNING,2026-05-10,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058056,AST000040,2026-05-10 23:00:00,930.195,46.299,1.329,59.9761,WARNING,2026-05-10,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058064,AST000040,2026-05-11 07:00:00,1555.676,45.113,2.12,59.9465,TRIP,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058070,AST000040,2026-05-11 13:00:00,1393.846,50.637,1.023,60.0726,WARNING,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058071,AST000040,2026-05-11 14:00:00,970.646,50.607,2.119,59.9787,WARNING,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058072,AST000040,2026-05-11 15:00:00,591.143,39.427,2.933,60.0523,WARNING,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058074,AST000040,2026-05-11 17:00:00,1594.504,51.667,1.738,60.007,WARNING,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058075,AST000040,2026-05-11 18:00:00,1807.784,51.278,1.772,60.0063,TRIP,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058076,AST000040,2026-05-11 19:00:00,1447.313,39.017,0.25,60.0335,TRIP,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058078,AST000040,2026-05-11 21:00:00,969.195,54.645,0.925,59.9716,TRIP,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058080,AST000040,2026-05-11 23:00:00,1739.872,61.885,1.052,60.0067,WARNING,2026-05-11,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058082,AST000040,2026-05-12 01:00:00,1293.681,49.698,0.809,60.0245,WARNING,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058084,AST000040,2026-05-12 03:00:00,1297.395,46.945,2.053,59.9585,TRIP,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058085,AST000040,2026-05-12 04:00:00,1205.244,44.826,2.865,59.9862,TRIP,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058086,AST000040,2026-05-12 05:00:00,803.055,40.107,2.268,60.0735,TRIP,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058087,AST000040,2026-05-12 06:00:00,1356.087,49.472,2.708,59.9798,WARNING,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058090,AST000040,2026-05-12 09:00:00,1711.929,49.913,3.347,59.9732,WARNING,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058092,AST000040,2026-05-12 11:00:00,1439.019,40.863,2.214,60.0977,TRIP,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058095,AST000040,2026-05-12 14:00:00,1086.444,43.997,1.404,60.04,WARNING,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058101,AST000040,2026-05-12 20:00:00,1132.459,60.275,2.434,60.0126,WARNING,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058104,AST000040,2026-05-12 23:00:00,1280.188,52.785,3.136,59.9926,TRIP,2026-05-12,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058107,AST000040,2026-05-13 02:00:00,1303.076,35.256,1.102,59.9469,WARNING,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058108,AST000040,2026-05-13 03:00:00,726.136,55.911,0.276,59.9469,TRIP,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058109,AST000040,2026-05-13 04:00:00,1018.646,62.125,2.759,59.9644,TRIP,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058110,AST000040,2026-05-13 05:00:00,1324.077,45.923,1.458,59.9918,TRIP,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058112,AST000040,2026-05-13 07:00:00,2254.132,44.758,2.214,59.9772,WARNING,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058119,AST000040,2026-05-13 14:00:00,1192.808,24.836,1.945,59.9695,TRIP,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058120,AST000040,2026-05-13 15:00:00,830.828,54.253,1.926,60.1258,WARNING,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058121,AST000040,2026-05-13 16:00:00,645.375,51.647,2.135,59.9747,WARNING,2026-05-13,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058129,AST000040,2026-05-14 00:00:00,1484.039,59.483,1.111,60.0455,WARNING,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058130,AST000040,2026-05-14 01:00:00,1488.704,51.739,2.081,60.0104,WARNING,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058136,AST000040,2026-05-14 07:00:00,642.699,57.207,2.759,60.1098,TRIP,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058137,AST000040,2026-05-14 08:00:00,1579.733,75.297,2.343,60.0315,NORMAL,2026-05-14,SITE0005,Feeder,Medium,3405.37,True,False,False,True
AT0000058138,AST000040,2026-05-14 09:00:00,1603.784,38.955,2.109,59.9785,WARNING,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058145,AST000040,2026-05-14 16:00:00,1229.532,50.455,1.413,59.942,TRIP,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058150,AST000040,2026-05-14 21:00:00,1265.493,49.55,1.873,59.9857,WARNING,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058151,AST000040,2026-05-14 22:00:00,746.581,36.183,2.193,59.9684,TRIP,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058152,AST000040,2026-05-14 23:00:00,543.845,56.925,1.313,59.9601,WARNING,2026-05-14,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058157,AST000040,2026-05-15 04:00:00,796.938,52.024,1.519,60.0376,TRIP,2026-05-15,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058159,AST000040,2026-05-15 06:00:00,1532.194,56.613,1.697,60.0446,WARNING,2026-05-15,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058168,AST000040,2026-05-15 15:00:00,1608.152,73.677,2.553,59.9883,WARNING,2026-05-15,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058172,AST000040,2026-05-15 19:00:00,1036.814,46.813,0.656,60.016,WARNING,2026-05-15,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058179,AST000040,2026-05-16 02:00:00,1203.496,48.32,2.309,60.0346,WARNING,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058184,AST000040,2026-05-16 07:00:00,1116.04,32.14,2.584,59.9955,WARNING,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058185,AST000040,2026-05-16 08:00:00,1066.353,44.547,1.657,59.9585,WARNING,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058189,AST000040,2026-05-16 12:00:00,965.207,30.348,2.19,59.9721,TRIP,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058190,AST000040,2026-05-16 13:00:00,997.232,54.503,0.669,59.906,TRIP,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058192,AST000040,2026-05-16 15:00:00,1475.352,39.967,1.71,60.0852,TRIP,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058193,AST000040,2026-05-16 16:00:00,1130.708,61.631,1.115,60.0482,TRIP,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058195,AST000040,2026-05-16 18:00:00,1634.79,46.501,2.441,60.0767,TRIP,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058197,AST000040,2026-05-16 20:00:00,1131.821,48.592,2.602,60.0512,WARNING,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058200,AST000040,2026-05-16 23:00:00,1467.619,51.839,2.587,59.9662,TRIP,2026-05-16,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058216,AST000040,2026-05-17 15:00:00,971.233,49.962,1.436,60.0359,WARNING,2026-05-17,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058219,AST000040,2026-05-17 18:00:00,1957.98,36.516,2.057,59.9713,WARNING,2026-05-17,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058222,AST000040,2026-05-17 21:00:00,833.248,58.695,1.737,59.9401,TRIP,2026-05-17,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058225,AST000040,2026-05-18 00:00:00,1387.198,38.247,2.438,60.0741,WARNING,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058227,AST000040,2026-05-18 02:00:00,1798.44,48.219,0.99,59.9144,TRIP,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058229,AST000040,2026-05-18 04:00:00,1094.254,46.256,1.447,60.0419,TRIP,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058230,AST000040,2026-05-18 05:00:00,1013.473,43.946,2.541,59.9446,WARNING,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058233,AST000040,2026-05-18 08:00:00,1460.064,41.545,1.843,59.9863,TRIP,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058234,AST000040,2026-05-18 09:00:00,1037.221,58.916,2.183,60.1273,WARNING,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058236,AST000040,2026-05-18 11:00:00,948.077,37.962,1.776,60.0141,TRIP,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058239,AST000040,2026-05-18 14:00:00,736.803,40.669,2.208,59.9976,TRIP,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058240,AST000040,2026-05-18 15:00:00,1377.702,44.056,1.057,59.9707,WARNING,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058242,AST000040,2026-05-18 17:00:00,905.484,27.697,1.541,60.092,WARNING,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058244,AST000040,2026-05-18 19:00:00,1642.73,55.368,1.327,60.0018,TRIP,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058245,AST000040,2026-05-18 20:00:00,463.846,38.837,0.983,59.8559,WARNING,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058246,AST000040,2026-05-18 21:00:00,1433.16,33.406,1.973,59.9643,WARNING,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058248,AST000040,2026-05-18 23:00:00,1692.259,51.54,1.459,60.0355,TRIP,2026-05-18,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058249,AST000040,2026-05-19 00:00:00,876.002,57.622,1.994,59.9842,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058250,AST000040,2026-05-19 01:00:00,1146.191,56.809,0.115,60.095,WARNING,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058251,AST000040,2026-05-19 02:00:00,1534.084,57.335,2.351,59.9623,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058253,AST000040,2026-05-19 04:00:00,1233.6,48.867,1.511,59.8989,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058257,AST000040,2026-05-19 08:00:00,1084.856,49.118,0.704,60.0277,WARNING,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058259,AST000040,2026-05-19 10:00:00,1725.283,60.857,2.178,60.0246,WARNING,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058260,AST000040,2026-05-19 11:00:00,1056.522,44.656,1.275,59.9677,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058261,AST000040,2026-05-19 12:00:00,1109.095,26.703,0.586,60.0025,WARNING,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058262,AST000040,2026-05-19 13:00:00,562.549,55.931,1.708,59.953,WARNING,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058263,AST000040,2026-05-19 14:00:00,1272.66,54.399,1.005,60.0315,WARNING,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058265,AST000040,2026-05-19 16:00:00,909.314,53.849,1.787,60.0571,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058267,AST000040,2026-05-19 18:00:00,916.538,53.661,1.634,60.0261,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058268,AST000040,2026-05-19 19:00:00,1277.347,49.42,3.219,59.9937,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058270,AST000040,2026-05-19 21:00:00,1308.809,46.438,1.744,60.1326,TRIP,2026-05-19,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058273,AST000040,2026-05-20 00:00:00,1737.903,50.783,1.698,60.0046,WARNING,2026-05-20,SITE0005,Feeder,Medium,3405.37,False,False,True,True
AT0000058278,AST000040,2026-05-20 05:00:00,1398.015,68.464,1.971,59.8209,TRIP,2026-05-20,SITE0005,Feeder,Medium,3405.37,False,False,True,True
