generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date,site_type,region,rated_capacity_mw,grid_zone,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition,capacity_factor,net_generation_mw
GEN0000018684,SITE0019,2026-05-17 11:00:00,54.3241,73.57,0.0,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 11:00:00,17.982,3.411,848.153,25.079,Storm,0.6916654995480068,54.3241
GEN0000018685,SITE0019,2026-05-17 12:00:00,53.1997,76.0626,3.7239,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 12:00:00,31.107,5.26,503.476,58.717,Storm,0.6773494098623649,49.4758
GEN0000018686,SITE0019,2026-05-17 13:00:00,44.8527,71.2013,0.4292,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 13:00:00,15.739,4.663,576.647,41.23,Clear,0.5710737067264231,44.4235
GEN0000018687,SITE0019,2026-05-17 14:00:00,42.8433,76.92,1.5605,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 14:00:00,0.473,4.109,571.065,43.31,Clear,0.5454896168879948,41.2828
GEN0000018688,SITE0019,2026-05-17 15:00:00,46.5345,70.4897,0.0,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 15:00:00,22.214,4.486,574.995,49.619,Clear,0.5924867266777861,46.5345
GEN0000018689,SITE0019,2026-05-17 16:00:00,59.8059,71.5449,0.0,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 16:00:00,28.481,8.833,676.244,38.098,Cloudy,0.7614608930367579,59.8059
GEN0000018690,SITE0019,2026-05-17 17:00:00,61.8257,77.4595,0.0,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 17:00:00,24.813,8.576,928.447,81.59,Cloudy,0.7871773977922359,61.8257
GEN0000018691,SITE0019,2026-05-17 18:00:00,59.9591,72.6567,0.0,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 18:00:00,20.144,8.907,533.656,84.897,Snow,0.7634114666225283,59.9591
GEN0000018692,SITE0019,2026-05-17 19:00:00,12.7133,70.3302,1.1461,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 19:00:00,21.623,7.582,394.438,37.515,Cloudy,0.16186832355075695,11.5672
GEN0000018693,SITE0019,2026-05-17 20:00:00,21.3103,73.5929,2.7267,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 20:00:00,20.171,9.288,0.0,58.594,Clear,0.27132707757731633,18.5836
GEN0000018694,SITE0019,2026-05-17 21:00:00,0.0,74.4157,0.0,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 21:00:00,29.393,3.372,0.0,72.591,Snow,0.0,0.0
GEN0000018695,SITE0019,2026-05-17 22:00:00,10.495,69.6068,1.4565,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 22:00:00,3.197,4.201,0.26,58.802,Cloudy,0.1336244763881285,9.038499999999999
GEN0000018696,SITE0019,2026-05-17 23:00:00,0.0,77.9797,0.0,scada,2026-05-17,Solar Farm,South,78.541,PJM,2026-05-17 23:00:00,29.26,7.929,58.926,72.504,Clear,0.0,0.0
GEN0000018697,SITE0019,2026-05-18 00:00:00,0.0,71.627,0.0,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 00:00:00,42.244,5.03,169.332,39.04,Rain,0.0,0.0
GEN0000018698,SITE0019,2026-05-18 01:00:00,17.753,69.6104,1.743,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 01:00:00,11.96,4.254,183.345,81.494,Clear,0.2260348098445398,16.01
GEN0000018699,SITE0019,2026-05-18 02:00:00,0.0,76.5055,0.4674,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 02:00:00,17.379,2.187,0.0,47.466,Storm,0.0,-0.4674
GEN0000018700,SITE0019,2026-05-18 03:00:00,0.0,70.0266,1.2608,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 03:00:00,25.108,5.982,0.0,48.682,Clear,0.0,-1.2608
GEN0000018701,SITE0019,2026-05-18 04:00:00,20.7501,71.6417,0.0,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 04:00:00,16.998,2.667,162.082,76.557,Clear,0.2641944971416203,20.7501
GEN0000018702,SITE0019,2026-05-18 05:00:00,0.0,71.7919,0.1675,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 05:00:00,13.535,10.877,0.0,86.982,Clear,0.0,-0.1675
GEN0000018703,SITE0019,2026-05-18 06:00:00,0.0,69.8421,0.8057,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 06:00:00,21.521,7.91,599.764,64.951,Clear,0.0,-0.8057
GEN0000018704,SITE0019,2026-05-18 07:00:00,49.485,70.1344,0.3412,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 07:00:00,25.56,12.057,458.459,65.171,Storm,0.6300530932888555,49.1438
GEN0000018705,SITE0019,2026-05-18 08:00:00,44.4216,69.1776,0.6013,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 08:00:00,16.957,1.515,422.837,44.869,Cloudy,0.565584853770642,43.820299999999996
GEN0000018706,SITE0019,2026-05-18 09:00:00,67.6455,72.8869,0.0,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 09:00:00,10.392,5.94,189.596,32.392,Storm,0.861276276085102,67.6455
GEN0000018707,SITE0019,2026-05-18 10:00:00,48.6705,78.4051,2.1901,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 10:00:00,16.976,4.16,523.785,54.549,Rain,0.6196827134872233,46.480399999999996
GEN0000018708,SITE0019,2026-05-18 11:00:00,54.7367,71.94,0.0,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 11:00:00,18.657,8.112,570.639,66.898,Snow,0.6969188067378821,54.7367
GEN0000018709,SITE0019,2026-05-18 12:00:00,50.342,69.9706,2.5765,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 12:00:00,26.031,7.294,462.714,25.88,Snow,0.6409645917418928,47.765499999999996
GEN0000018710,SITE0019,2026-05-18 13:00:00,68.8572,70.7798,0.2234,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 13:00:00,23.86,7.162,499.413,28.046,Snow,0.8767038871417477,68.63380000000001
GEN0000018711,SITE0019,2026-05-18 14:00:00,61.0873,75.487,0.3233,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 14:00:00,22.827,7.424,489.02,41.86,Clear,0.7777759386817077,60.763999999999996
GEN0000018712,SITE0019,2026-05-18 15:00:00,66.9008,72.5394,1.3859,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 15:00:00,28.285,11.045,717.601,29.475,Clear,0.8517946040921303,65.5149
GEN0000018713,SITE0019,2026-05-18 16:00:00,54.2502,77.4354,0.5783,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 16:00:00,18.583,7.546,389.297,49.17,Clear,0.6907245897047403,53.6719
GEN0000018714,SITE0019,2026-05-18 17:00:00,34.1382,76.7494,0.8306,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 17:00:00,9.841,8.375,643.133,43.615,Cloudy,0.43465451165633234,33.3076
GEN0000018715,SITE0019,2026-05-18 18:00:00,62.9577,69.3768,1.1866,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 18:00:00,6.207,7.433,382.129,65.684,Rain,0.8015902522249526,61.771100000000004
GEN0000018716,SITE0019,2026-05-18 19:00:00,0.6314,76.2326,1.5407,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 19:00:00,7.244,5.751,559.579,63.456,Storm,0.008039113329343909,-0.9093
GEN0000018717,SITE0019,2026-05-18 20:00:00,0.0,73.2869,0.0683,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 20:00:00,14.516,3.911,326.505,39.323,Storm,0.0,-0.0683
GEN0000018718,SITE0019,2026-05-18 21:00:00,5.1216,71.8017,1.6227,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 21:00:00,8.667,5.322,115.519,33.204,Rain,0.0652092537655492,3.4989
GEN0000018719,SITE0019,2026-05-18 22:00:00,0.0,70.7818,0.0,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 22:00:00,22.439,10.518,0.0,58.945,Clear,0.0,0.0
GEN0000018720,SITE0019,2026-05-18 23:00:00,4.7643,75.7536,2.4935,scada,2026-05-18,Solar Farm,South,78.541,PJM,2026-05-18 23:00:00,11.988,5.939,91.933,78.142,Storm,0.06066003743267848,2.2708000000000004
GEN0000018721,SITE0019,2026-05-19 00:00:00,0.0,76.7382,2.0362,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 00:00:00,14.056,2.8,85.348,61.499,Clear,0.0,-2.0362
GEN0000018722,SITE0019,2026-05-19 01:00:00,0.0,73.4546,1.1688,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 01:00:00,11.806,4.743,136.835,68.727,Rain,0.0,-1.1688
GEN0000018723,SITE0019,2026-05-19 02:00:00,0.0,77.035,0.0,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 02:00:00,11.013,2.529,0.0,50.726,Rain,0.0,0.0
GEN0000018724,SITE0019,2026-05-19 03:00:00,8.7532,76.8956,1.747,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 03:00:00,23.73,4.409,219.327,72.115,Storm,0.11144752422301728,7.0062
GEN0000018725,SITE0019,2026-05-19 04:00:00,6.9687,70.3545,2.9066,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 04:00:00,22.881,7.789,0.0,68.239,Snow,0.08872690696578857,4.0621
GEN0000018726,SITE0019,2026-05-19 05:00:00,0.0,71.312,0.0,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 05:00:00,10.931,8.195,0.0,33.075,Clear,0.0,0.0
GEN0000018727,SITE0019,2026-05-19 06:00:00,0.0,76.1226,0.3371,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 06:00:00,3.366,1.686,648.088,85.604,Clear,0.0,-0.3371
GEN0000018728,SITE0019,2026-05-19 07:00:00,40.5358,75.9983,0.4426,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 07:00:00,25.596,6.0,283.714,67.851,Snow,0.5161100571675941,40.0932
GEN0000018729,SITE0019,2026-05-19 08:00:00,50.6883,72.5517,1.3304,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 08:00:00,7.896,6.657,766.982,85.074,Snow,0.6453737538355764,49.3579
GEN0000018730,SITE0019,2026-05-19 09:00:00,34.8978,75.7847,1.213,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 09:00:00,10.977,1.672,905.583,73.57,Storm,0.444325893482385,33.684799999999996
GEN0000018731,SITE0019,2026-05-19 10:00:00,71.469,76.2094,0.8688,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 10:00:00,9.49,10.84,541.806,41.154,Storm,0.9099578564062082,70.6002
GEN0000018732,SITE0019,2026-05-19 11:00:00,58.0448,71.1251,0.79,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 11:00:00,16.473,10.055,661.948,50.233,Cloudy,0.739038209342891,57.2548
GEN0000018733,SITE0019,2026-05-19 12:00:00,77.5014,69.1922,1.5271,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 12:00:00,8.82,4.223,660.458,38.956,Clear,0.9867636011764557,75.9743
GEN0000018734,SITE0019,2026-05-19 13:00:00,53.4724,74.3293,0.0,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 13:00:00,2.681,4.519,807.852,65.601,Storm,0.6808214817738506,53.4724
GEN0000018735,SITE0019,2026-05-19 14:00:00,65.8565,76.8242,0.0,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 14:00:00,28.617,5.081,830.674,48.595,Rain,0.8384983639118422,65.8565
GEN0000018736,SITE0019,2026-05-19 15:00:00,59.4609,76.9695,2.7901,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 15:00:00,23.196,3.251,438.28,45.554,Clear,0.7570682828077056,56.6708
GEN0000018737,SITE0019,2026-05-19 16:00:00,44.1942,77.0757,0.7941,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 16:00:00,17.69,6.65,851.128,82.324,Storm,0.5626895506805363,43.4001
GEN0000018738,SITE0019,2026-05-19 17:00:00,63.7689,69.7478,0.2277,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 17:00:00,12.095,9.162,612.399,68.968,Clear,0.8119186157548287,63.5412
GEN0000018739,SITE0019,2026-05-19 18:00:00,50.4029,76.6842,1.5611,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 18:00:00,18.954,8.782,714.28,53.992,Clear,0.6417399829388473,48.8418
GEN0000018740,SITE0019,2026-05-19 19:00:00,15.6998,72.5561,0.0,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 19:00:00,20.203,7.777,270.44,93.639,Clear,0.19989304949007525,15.6998
GEN0000018741,SITE0019,2026-05-19 20:00:00,4.626,73.4568,0.0,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 20:00:00,8.825,6.091,0.0,45.933,Clear,0.0588991736799888,4.626
GEN0000018742,SITE0019,2026-05-19 21:00:00,0.0,73.1808,1.6419,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 21:00:00,18.458,1.78,39.133,53.583,Cloudy,0.0,-1.6419
GEN0000018743,SITE0019,2026-05-19 22:00:00,18.5544,75.9456,1.4913,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 22:00:00,19.055,7.172,0.0,18.285,Rain,0.23623839777950373,17.063100000000002
GEN0000018744,SITE0019,2026-05-19 23:00:00,0.0,69.6377,0.0,scada,2026-05-19,Solar Farm,South,78.541,PJM,2026-05-19 23:00:00,31.457,6.697,0.0,93.804,Snow,0.0,0.0
GEN0000018745,SITE0019,2026-05-20 00:00:00,3.0839,76.3045,0.3772,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 00:00:00,14.389,6.086,103.701,48.037,Rain,0.03926484256630295,2.7066999999999997
GEN0000018746,SITE0019,2026-05-20 01:00:00,11.2317,76.5077,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 01:00:00,20.382,6.925,112.493,35.704,Snow,0.14300429075260057,11.2317
GEN0000018747,SITE0019,2026-05-20 02:00:00,0.0,76.78,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 02:00:00,18.353,4.063,251.342,50.939,Storm,0.0,0.0
GEN0000018748,SITE0019,2026-05-20 03:00:00,0.0,74.5091,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 03:00:00,29.609,8.152,0.0,68.171,Storm,0.0,0.0
GEN0000018749,SITE0019,2026-05-20 04:00:00,0.0,71.601,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 04:00:00,35.838,9.023,0.0,97.462,Snow,0.0,0.0
GEN0000018750,SITE0019,2026-05-20 05:00:00,2.1077,72.4733,0.1993,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 05:00:00,24.565,3.32,0.0,46.001,Clear,0.026835665448619192,1.9083999999999999
GEN0000018751,SITE0019,2026-05-20 06:00:00,11.6667,74.6158,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 06:00:00,18.547,9.488,1017.415,76.307,Storm,0.14854279930227526,11.6667
GEN0000018752,SITE0019,2026-05-20 07:00:00,62.1737,76.1079,0.5114,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 07:00:00,30.994,11.788,755.597,44.012,Rain,0.7916082046319757,61.662299999999995
GEN0000018753,SITE0019,2026-05-20 08:00:00,70.8492,72.8972,0.1834,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 08:00:00,18.334,3.164,648.93,46.352,Clear,0.902066436638189,70.66579999999999
GEN0000018754,SITE0019,2026-05-20 09:00:00,41.5404,74.3113,0.1642,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 09:00:00,25.022,4.682,552.328,50.744,Rain,0.528900828866452,41.3762
GEN0000018755,SITE0019,2026-05-20 10:00:00,61.7098,78.4734,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 10:00:00,38.233,6.617,337.886,66.267,Storm,0.7857017353993456,61.7098
GEN0000018756,SITE0019,2026-05-20 11:00:00,68.1742,73.7174,1.7233,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 11:00:00,6.347,5.385,605.036,55.846,Clear,0.8680077921085803,66.4509
GEN0000018757,SITE0019,2026-05-20 12:00:00,55.1155,74.8431,2.5754,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 12:00:00,12.961,4.879,603.0,45.131,Snow,0.701741765447346,52.540099999999995
GEN0000018758,SITE0019,2026-05-20 13:00:00,78.541,72.8651,0.5771,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 13:00:00,44.595,12.437,734.028,75.473,Snow,1.0,77.9639
GEN0000018759,SITE0019,2026-05-20 14:00:00,45.2378,70.3438,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 14:00:00,21.758,10.565,343.756,67.251,Cloudy,0.5759768783183306,45.2378
GEN0000018760,SITE0019,2026-05-20 15:00:00,57.6727,70.2801,1.373,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 15:00:00,27.046,9.03,757.172,38.857,Rain,0.7343005563972957,56.2997
GEN0000018761,SITE0019,2026-05-20 16:00:00,51.3601,78.0453,1.527,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 16:00:00,19.514,5.454,415.314,68.796,Clear,0.6539272481888441,49.8331
GEN0000018762,SITE0019,2026-05-20 17:00:00,43.2258,74.162,2.6885,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 17:00:00,25.123,3.537,239.897,29.722,Storm,0.5503596847506398,40.5373
GEN0000018763,SITE0019,2026-05-20 18:00:00,75.0294,73.7325,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 18:00:00,22.939,4.609,616.023,51.905,Storm,0.9552895939700283,75.0294
GEN0000018764,SITE0019,2026-05-20 19:00:00,5.2157,73.8019,1.9848,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 19:00:00,27.215,5.672,606.844,26.156,Storm,0.06640735412077768,3.2309
GEN0000018765,SITE0019,2026-05-20 20:00:00,0.7227,76.5871,0.0,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 20:00:00,23.734,8.852,0.0,74.239,Cloudy,0.009201563514597472,0.7227
GEN0000018766,SITE0019,2026-05-20 21:00:00,12.8672,78.3867,1.2462,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 21:00:00,6.307,5.924,165.2,59.835,Storm,0.16382780967902116,11.621
GEN0000018767,SITE0019,2026-05-20 22:00:00,0.0,75.6791,0.7501,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 22:00:00,13.654,0.849,73.36,41.414,Clear,0.0,-0.7501
GEN0000018768,SITE0019,2026-05-20 23:00:00,0.0,72.9026,0.8564,scada,2026-05-20,Solar Farm,South,78.541,PJM,2026-05-20 23:00:00,14.719,7.685,0.0,89.742,Rain,0.0,-0.8564
GEN0000018769,SITE0019,2026-05-21 00:00:00,0.0,77.8837,2.5236,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 00:00:00,5.768,3.582,23.297,10.0,Snow,0.0,-2.5236
GEN0000018770,SITE0019,2026-05-21 01:00:00,5.2506,76.9282,0.5034,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 01:00:00,9.922,5.153,61.922,66.965,Clear,0.06685170802510791,4.7472
GEN0000018771,SITE0019,2026-05-21 02:00:00,0.0,71.8647,0.1406,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 02:00:00,15.047,3.045,34.516,29.518,Cloudy,0.0,-0.1406
GEN0000018772,SITE0019,2026-05-21 03:00:00,7.7337,74.8684,0.5687,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 03:00:00,15.132,7.882,83.805,12.649,Clear,0.09846704269107855,7.165
GEN0000018773,SITE0019,2026-05-21 04:00:00,0.0,77.3713,0.5553,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 04:00:00,30.703,3.644,214.458,64.971,Clear,0.0,-0.5553
GEN0000018774,SITE0019,2026-05-21 05:00:00,0.0,74.8695,3.5092,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 05:00:00,18.433,7.264,0.0,56.008,Rain,0.0,-3.5092
GEN0000018775,SITE0019,2026-05-21 06:00:00,0.0,70.7892,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 06:00:00,1.589,4.036,377.252,56.711,Rain,0.0,0.0
GEN0000018776,SITE0019,2026-05-21 07:00:00,63.2037,76.412,0.4635,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 07:00:00,27.013,6.512,697.464,59.88,Rain,0.8047223743013203,62.740199999999994
GEN0000018777,SITE0019,2026-05-21 08:00:00,67.3785,75.4295,2.2149,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 08:00:00,16.682,3.926,635.998,55.061,Rain,0.8578767777339225,65.1636
GEN0000018778,SITE0019,2026-05-21 09:00:00,50.8719,70.1824,1.8666,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 09:00:00,18.492,6.204,420.497,33.405,Clear,0.6477113864096459,49.0053
GEN0000018779,SITE0019,2026-05-21 10:00:00,55.0344,74.7205,1.389,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 10:00:00,46.626,3.984,324.601,75.587,Snow,0.7007091837384296,53.645399999999995
GEN0000018780,SITE0019,2026-05-21 11:00:00,61.9911,70.6537,1.0777,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 11:00:00,37.941,7.333,558.188,62.46,Cloudy,0.7892833042614686,60.9134
GEN0000018781,SITE0019,2026-05-21 12:00:00,56.7982,70.2173,1.6884,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 12:00:00,15.193,6.43,560.749,35.358,Rain,0.7231662443819152,55.1098
GEN0000018782,SITE0019,2026-05-21 13:00:00,74.7787,69.8381,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 13:00:00,12.886,2.891,651.464,71.801,Snow,0.9520976305369171,74.7787
GEN0000018783,SITE0019,2026-05-21 14:00:00,48.0316,78.4438,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 14:00:00,28.476,9.158,428.571,63.677,Snow,0.6115481086311608,48.0316
GEN0000018784,SITE0019,2026-05-21 15:00:00,71.5932,70.23,0.0792,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 15:00:00,18.547,3.908,619.465,23.89,Snow,0.9115391960886671,71.514
GEN0000018785,SITE0019,2026-05-21 16:00:00,51.5186,74.5589,0.7159,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 16:00:00,8.556,3.756,486.449,44.192,Storm,0.6559453024534957,50.8027
GEN0000018786,SITE0019,2026-05-21 17:00:00,27.354,74.0347,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 17:00:00,22.783,5.554,700.531,14.347,Cloudy,0.3482766962478196,27.354
GEN0000018787,SITE0019,2026-05-21 18:00:00,65.0123,74.5278,1.2878,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 18:00:00,25.594,5.808,726.238,25.566,Storm,0.8277498376644046,63.7245
GEN0000018788,SITE0019,2026-05-21 19:00:00,0.0,70.6753,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 19:00:00,18.644,8.097,585.276,65.142,Clear,0.0,0.0
GEN0000018789,SITE0019,2026-05-21 20:00:00,7.0739,71.8063,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 20:00:00,9.006,8.674,0.0,21.027,Clear,0.09006633478056048,7.0739
GEN0000018790,SITE0019,2026-05-21 21:00:00,10.3919,77.9119,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 21:00:00,9.997,7.376,70.743,44.135,Cloudy,0.13231178620083778,10.3919
GEN0000018791,SITE0019,2026-05-21 22:00:00,0.0,72.4388,2.5007,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 22:00:00,31.121,8.681,0.0,56.617,Cloudy,0.0,-2.5007
GEN0000018792,SITE0019,2026-05-21 23:00:00,4.5524,72.4542,0.0,scada,2026-05-21,Solar Farm,South,78.541,PJM,2026-05-21 23:00:00,21.054,5.623,467.335,71.239,Snow,0.05796208349779096,4.5524
GEN0000018793,SITE0019,2026-05-22 00:00:00,14.1518,71.2431,0.1411,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 00:00:00,24.01,7.558,43.708,69.863,Rain,0.18018359837537082,14.0107
GEN0000018794,SITE0019,2026-05-22 01:00:00,22.7064,75.2925,0.0,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 01:00:00,23.187,8.527,227.488,62.851,Snow,0.28910250697088147,22.7064
GEN0000018795,SITE0019,2026-05-22 02:00:00,10.1239,78.5378,2.5014,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 02:00:00,17.776,2.376,0.0,70.947,Clear,0.12889955564609568,7.6225000000000005
GEN0000018796,SITE0019,2026-05-22 03:00:00,1.7205,74.5399,1.027,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 03:00:00,18.969,5.99,243.229,53.784,Snow,0.02190575622923059,0.6935
GEN0000018797,SITE0019,2026-05-22 04:00:00,0.0,72.1367,0.0,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 04:00:00,18.611,5.361,177.986,38.267,Cloudy,0.0,0.0
GEN0000018798,SITE0019,2026-05-22 05:00:00,0.7138,75.5206,0.5228,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 05:00:00,4.263,5.522,0.0,67.371,Rain,0.009088246902891483,0.19099999999999995
GEN0000018799,SITE0019,2026-05-22 06:00:00,0.0,73.9988,0.9671,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 06:00:00,18.456,3.644,502.293,77.948,Snow,0.0,-0.9671
GEN0000018800,SITE0019,2026-05-22 07:00:00,32.8692,74.2005,0.0,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 07:00:00,21.686,3.953,739.3,80.537,Cloudy,0.4184973453355572,32.8692
GEN0000018801,SITE0019,2026-05-22 08:00:00,78.541,72.868,1.0058,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 08:00:00,26.636,5.555,630.94,38.003,Storm,1.0,77.5352
GEN0000018802,SITE0019,2026-05-22 09:00:00,78.541,70.0303,0.5177,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 09:00:00,17.451,7.356,638.588,44.671,Cloudy,1.0,78.02329999999999
GEN0000018803,SITE0019,2026-05-22 10:00:00,54.1051,76.6798,0.8915,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 10:00:00,15.248,5.062,634.42,71.359,Rain,0.6888771469678258,53.2136
GEN0000018804,SITE0019,2026-05-22 11:00:00,45.3824,75.6264,0.6166,scada,2026-05-22,Solar Farm,South,78.541,PJM,2026-05-22 11:00:00,21.187,3.618,783.008,41.202,Snow,0.5778179549534638,44.7658
