reading_id,meter_id,reading_ts,kwh,kw_demand,voltage,power_factor,quality_flag,source_system,ingestion_batch_id,reading_date
MR0000118723,MTR0000082,2026-04-06 18:00:00,13.9974,13.6604,243.9,0.9079,MISSING,ami_headend,AMI_20260601_B,2026-04-06
MR0000118724,MTR0000082,2026-04-06 19:00:00,12.957,10.4477,239.3,0.953,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-06
MR0000118728,MTR0000082,2026-04-06 23:00:00,5.5327,4.5735,241.71,0.9384,MISSING,ami_headend,AMI_20260602_A,2026-04-06
MR0000118729,MTR0000082,2026-04-07 00:00:00,2.6435,2.2522,239.44,0.9492,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-07
MR0000118732,MTR0000082,2026-04-07 03:00:00,5.1524,6.3248,231.2,0.9415,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-07
MR0000118744,MTR0000082,2026-04-07 15:00:00,10.2895,8.3871,246.47,0.9229,MISSING,ami_headend,AMI_20260602_A,2026-04-07
MR0000118746,MTR0000082,2026-04-07 17:00:00,9.5519,10.1012,236.94,1.0,MISSING,ami_headend,AMI_20260602_A,2026-04-07
MR0000118749,MTR0000082,2026-04-07 20:00:00,12.4137,15.1895,238.45,0.9505,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-07
MR0000118751,MTR0000082,2026-04-07 22:00:00,4.7939,4.5507,246.03,0.9528,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-07
MR0000118752,MTR0000082,2026-04-07 23:00:00,2.1502,2.86,234.73,0.9272,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-07
MR0000118756,MTR0000082,2026-04-08 03:00:00,5.6609,6.3164,230.53,0.9305,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-08
MR0000118757,MTR0000082,2026-04-08 04:00:00,5.6688,5.5424,239.11,0.9294,MISSING,ami_headend,AMI_20260602_A,2026-04-08
MR0000118761,MTR0000082,2026-04-08 08:00:00,13.1125,15.0799,236.73,0.9734,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-08
MR0000118762,MTR0000082,2026-04-08 09:00:00,12.0674,9.7612,240.03,0.9402,MISSING,ami_headend,AMI_20260601_B,2026-04-08
MR0000118763,MTR0000082,2026-04-08 10:00:00,9.9069,11.9414,239.49,0.9699,MISSING,ami_headend,AMI_20260602_A,2026-04-08
MR0000118764,MTR0000082,2026-04-08 11:00:00,10.4602,14.369,246.38,0.9586,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-08
MR0000118770,MTR0000082,2026-04-08 17:00:00,10.8405,11.2437,237.67,0.9252,MISSING,ami_headend,AMI_20260601_B,2026-04-08
MR0000118774,MTR0000082,2026-04-08 21:00:00,4.059,3.4264,229.27,0.8975,MISSING,ami_headend,AMI_20260602_A,2026-04-08
MR0000118776,MTR0000082,2026-04-08 23:00:00,5.9734,4.9475,238.49,0.9542,MISSING,ami_headend,AMI_20260601_B,2026-04-08
MR0000118779,MTR0000082,2026-04-09 02:00:00,4.4236,4.2062,239.62,0.9329,MISSING,ami_headend,AMI_20260602_A,2026-04-09
MR0000118780,MTR0000082,2026-04-09 03:00:00,2.7346,2.9724,230.08,0.9107,MISSING,ami_headend,AMI_20260602_A,2026-04-09
MR0000118781,MTR0000082,2026-04-09 04:00:00,6.8501,6.7273,239.59,0.8932,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000118784,MTR0000082,2026-04-09 07:00:00,4.4539,4.3485,245.32,0.9518,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000118787,MTR0000082,2026-04-09 10:00:00,10.5126,14.4383,239.35,0.963,MISSING,ami_headend,AMI_20260601_A,2026-04-09
MR0000118790,MTR0000082,2026-04-09 13:00:00,12.4621,11.4998,240.55,0.8914,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000118793,MTR0000082,2026-04-09 16:00:00,11.692,15.4598,243.49,0.9553,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-09
MR0000118796,MTR0000082,2026-04-09 19:00:00,13.6069,17.3194,245.02,0.951,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-09
MR0000118803,MTR0000082,2026-04-10 02:00:00,3.7797,4.2139,236.38,0.8823,MISSING,ami_headend,AMI_20260601_B,2026-04-10
MR0000118805,MTR0000082,2026-04-10 04:00:00,3.253,3.8159,242.51,0.9551,MISSING,ami_headend,AMI_20260601_B,2026-04-10
MR0000118808,MTR0000082,2026-04-10 07:00:00,3.8541,4.0272,235.06,0.8763,MISSING,ami_headend,AMI_20260602_A,2026-04-10
MR0000118810,MTR0000082,2026-04-10 09:00:00,11.2256,11.8313,243.68,0.9084,MISSING,ami_headend,AMI_20260601_B,2026-04-10
MR0000118812,MTR0000082,2026-04-10 11:00:00,11.4936,12.6198,236.27,0.9913,MISSING,ami_headend,AMI_20260601_B,2026-04-10
MR0000118814,MTR0000082,2026-04-10 13:00:00,12.5825,16.3562,239.2,0.9128,MISSING,ami_headend,AMI_20260601_B,2026-04-10
MR0000118818,MTR0000082,2026-04-10 17:00:00,12.3306,12.2416,241.75,0.9512,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-10
MR0000118821,MTR0000082,2026-04-10 20:00:00,10.1095,10.7932,243.48,0.9563,MISSING,ami_headend,AMI_20260601_A,2026-04-10
MR0000118825,MTR0000082,2026-04-11 00:00:00,1.3872,1.9228,237.31,0.9102,MISSING,ami_headend,AMI_20260601_A,2026-04-11
MR0000118830,MTR0000082,2026-04-11 05:00:00,5.0832,6.0752,232.66,0.9533,MISSING,ami_headend,AMI_20260602_A,2026-04-11
MR0000118833,MTR0000082,2026-04-11 08:00:00,8.5283,11.2831,239.12,0.9375,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-11
MR0000118836,MTR0000082,2026-04-11 11:00:00,8.4086,10.5094,236.46,0.9207,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-11
MR0000118837,MTR0000082,2026-04-11 12:00:00,10.924,10.6665,237.61,0.9262,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-11
MR0000118846,MTR0000082,2026-04-11 21:00:00,2.2709,2.5819,242.17,0.9688,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-11
MR0000118848,MTR0000082,2026-04-11 23:00:00,4.6051,5.376,232.52,0.962,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-11
MR0000118849,MTR0000082,2026-04-12 00:00:00,2.8154,3.4021,241.06,0.9591,MISSING,ami_headend,AMI_20260601_A,2026-04-12
MR0000118853,MTR0000082,2026-04-12 04:00:00,5.3178,6.4673,245.64,0.9584,MISSING,ami_headend,AMI_20260602_A,2026-04-12
MR0000118854,MTR0000082,2026-04-12 05:00:00,6.7344,6.9166,243.29,0.9764,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-12
MR0000118855,MTR0000082,2026-04-12 06:00:00,6.885,7.5459,237.27,0.9172,MISSING,ami_headend,AMI_20260601_B,2026-04-12
MR0000118857,MTR0000082,2026-04-12 08:00:00,14.2937,15.7688,239.29,0.9133,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-12
MR0000118866,MTR0000082,2026-04-12 17:00:00,9.546,10.826,242.66,0.9588,MISSING,ami_headend,AMI_20260601_A,2026-04-12
MR0000118868,MTR0000082,2026-04-12 19:00:00,9.5182,9.1916,236.59,0.8986,MISSING,ami_headend,AMI_20260601_A,2026-04-12
MR0000118869,MTR0000082,2026-04-12 20:00:00,7.2747,6.8519,239.75,0.9658,MISSING,ami_headend,AMI_20260601_A,2026-04-12
MR0000118870,MTR0000082,2026-04-12 21:00:00,2.6188,2.4387,250.31,0.9538,MISSING,ami_headend,AMI_20260602_A,2026-04-12
MR0000118871,MTR0000082,2026-04-12 22:00:00,3.6126,3.8717,238.76,0.9965,MISSING,ami_headend,AMI_20260601_A,2026-04-12
MR0000118872,MTR0000082,2026-04-12 23:00:00,2.2845,1.9131,241.73,0.9777,MISSING,ami_headend,AMI_20260601_A,2026-04-12
MR0000118877,MTR0000082,2026-04-13 04:00:00,4.3491,3.6962,235.43,0.9074,MISSING,ami_headend,AMI_20260602_A,2026-04-13
MR0000118880,MTR0000082,2026-04-13 07:00:00,6.6086,8.3092,239.5,0.8933,MISSING,ami_headend,AMI_20260601_A,2026-04-13
MR0000118882,MTR0000082,2026-04-13 09:00:00,12.9174,11.5088,238.33,0.9673,MISSING,ami_headend,AMI_20260601_B,2026-04-13
MR0000118884,MTR0000082,2026-04-13 11:00:00,10.4146,11.5452,241.17,0.9727,MISSING,ami_headend,AMI_20260602_A,2026-04-13
MR0000118888,MTR0000082,2026-04-13 15:00:00,11.5957,10.3447,231.66,0.916,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-13
MR0000118891,MTR0000082,2026-04-13 18:00:00,11.774,14.9456,235.91,0.9482,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-13
MR0000118893,MTR0000082,2026-04-13 20:00:00,10.408,12.0439,248.95,0.923,MISSING,ami_headend,AMI_20260601_A,2026-04-13
MR0000118896,MTR0000082,2026-04-13 23:00:00,5.1794,6.9462,248.37,0.9276,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-13
MR0000118897,MTR0000082,2026-04-14 00:00:00,4.1004,5.4892,241.34,0.9561,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-14
MR0000118901,MTR0000082,2026-04-14 04:00:00,5.4804,6.4094,240.33,0.934,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-14
MR0000118903,MTR0000082,2026-04-14 06:00:00,1.8609,2.5576,232.15,0.9563,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-14
MR0000118905,MTR0000082,2026-04-14 08:00:00,11.7198,11.4029,240.36,0.9825,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-14
MR0000118907,MTR0000082,2026-04-14 10:00:00,8.6802,11.0849,235.46,0.9469,MISSING,ami_headend,AMI_20260602_A,2026-04-14
MR0000118909,MTR0000082,2026-04-14 12:00:00,12.9198,12.965,235.93,0.9464,MISSING,ami_headend,AMI_20260601_A,2026-04-14
MR0000118918,MTR0000082,2026-04-14 21:00:00,1.3766,1.838,236.8,0.9182,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-14
MR0000118919,MTR0000082,2026-04-14 22:00:00,1.9105,1.6762,229.54,0.9498,MISSING,ami_headend,AMI_20260601_A,2026-04-14
MR0000118923,MTR0000082,2026-04-15 02:00:00,5.5184,6.8137,242.17,0.9266,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-15
MR0000118926,MTR0000082,2026-04-15 05:00:00,6.6642,8.0393,237.5,0.9712,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-15
MR0000118928,MTR0000082,2026-04-15 07:00:00,4.0396,4.9166,244.96,0.914,MISSING,ami_headend,AMI_20260601_A,2026-04-15
MR0000118933,MTR0000082,2026-04-15 12:00:00,10.2758,10.014,243.25,0.9673,MISSING,ami_headend,AMI_20260601_B,2026-04-15
MR0000118936,MTR0000082,2026-04-15 15:00:00,12.06,10.1717,241.0,0.9082,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-15
MR0000118937,MTR0000082,2026-04-15 16:00:00,9.1903,7.7929,238.74,0.9869,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-15
MR0000118939,MTR0000082,2026-04-15 18:00:00,13.1363,17.4078,241.84,0.9757,MISSING,ami_headend,AMI_20260601_A,2026-04-15
MR0000118941,MTR0000082,2026-04-15 20:00:00,13.7146,17.3233,243.76,0.9656,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-15
MR0000118942,MTR0000082,2026-04-15 21:00:00,5.7164,6.5356,241.35,0.9336,MISSING,ami_headend,AMI_20260601_A,2026-04-15
MR0000118946,MTR0000082,2026-04-16 01:00:00,5.7203,5.3737,237.69,0.952,MISSING,ami_headend,AMI_20260601_B,2026-04-16
MR0000118947,MTR0000082,2026-04-16 02:00:00,5.3562,5.4122,241.68,0.9209,MISSING,ami_headend,AMI_20260601_A,2026-04-16
MR0000118948,MTR0000082,2026-04-16 03:00:00,5.1253,5.9157,239.68,0.9273,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-16
MR0000118956,MTR0000082,2026-04-16 11:00:00,8.7553,9.9283,243.26,0.9505,MISSING,ami_headend,AMI_20260602_A,2026-04-16
MR0000118959,MTR0000082,2026-04-16 14:00:00,10.3415,11.3873,241.64,0.9585,MISSING,ami_headend,AMI_20260602_A,2026-04-16
MR0000118962,MTR0000082,2026-04-16 17:00:00,11.289,11.8754,239.83,0.9522,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-16
MR0000118965,MTR0000082,2026-04-16 20:00:00,15.3566,13.3376,238.78,0.9701,MISSING,ami_headend,AMI_20260602_A,2026-04-16
MR0000118970,MTR0000082,2026-04-17 01:00:00,3.2158,4.0959,239.29,0.9366,MISSING,ami_headend,AMI_20260602_A,2026-04-17
MR0000118973,MTR0000082,2026-04-17 04:00:00,5.4184,6.2924,235.51,0.9679,MISSING,ami_headend,AMI_20260601_B,2026-04-17
MR0000118978,MTR0000082,2026-04-17 09:00:00,12.6985,13.3685,241.51,0.9572,MISSING,ami_headend,AMI_20260601_A,2026-04-17
MR0000118981,MTR0000082,2026-04-17 12:00:00,10.7076,10.7127,241.24,0.8468,MISSING,ami_headend,AMI_20260601_A,2026-04-17
MR0000118983,MTR0000082,2026-04-17 14:00:00,10.0213,13.7167,240.44,0.9643,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-17
MR0000118985,MTR0000082,2026-04-17 16:00:00,10.2435,12.5503,238.66,0.9196,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-17
MR0000118991,MTR0000082,2026-04-17 22:00:00,7.2851,9.3575,240.28,0.9638,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-17
MR0000118992,MTR0000082,2026-04-17 23:00:00,6.4352,6.4973,250.1,1.0,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-17
MR0000118993,MTR0000082,2026-04-18 00:00:00,6.8801,5.5289,239.77,0.9773,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-18
MR0000118994,MTR0000082,2026-04-18 01:00:00,4.8986,5.284,246.01,0.9401,MISSING,ami_headend,AMI_20260601_A,2026-04-18
MR0000118995,MTR0000082,2026-04-18 02:00:00,2.8502,3.0905,238.54,0.9492,MISSING,ami_headend,AMI_20260601_A,2026-04-18
MR0000118996,MTR0000082,2026-04-18 03:00:00,3.1008,3.5885,242.24,0.9499,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-18
MR0000118997,MTR0000082,2026-04-18 04:00:00,3.9976,3.2905,239.37,0.9262,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-18
MR0000118999,MTR0000082,2026-04-18 06:00:00,4.0104,5.5469,240.21,0.934,MISSING,ami_headend,AMI_20260601_B,2026-04-18
MR0000119001,MTR0000082,2026-04-18 08:00:00,11.5719,15.6685,241.9,0.9658,MISSING,ami_headend,AMI_20260602_A,2026-04-18
MR0000119005,MTR0000082,2026-04-18 12:00:00,10.2169,10.1361,248.99,0.9469,MISSING,ami_headend,AMI_20260601_B,2026-04-18
MR0000119006,MTR0000082,2026-04-18 13:00:00,6.9718,9.6903,238.02,0.9147,MISSING,ami_headend,AMI_20260602_A,2026-04-18
MR0000119008,MTR0000082,2026-04-18 15:00:00,8.2178,6.9012,232.28,0.9081,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-18
MR0000119010,MTR0000082,2026-04-18 17:00:00,8.5755,7.4234,242.26,0.931,MISSING,ami_headend,AMI_20260602_A,2026-04-18
MR0000119011,MTR0000082,2026-04-18 18:00:00,11.1814,10.746,242.74,0.9281,MISSING,ami_headend,AMI_20260601_B,2026-04-18
MR0000119016,MTR0000082,2026-04-18 23:00:00,3.7805,3.1453,232.98,0.9547,MISSING,ami_headend,AMI_20260601_B,2026-04-18
MR0000119018,MTR0000082,2026-04-19 01:00:00,-3.4466,0.0,234.92,0.9747,MISSING,ami_headend,AMI_20260601_A,2026-04-19
MR0000119019,MTR0000082,2026-04-19 02:00:00,5.0027,5.9627,242.74,0.9508,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-19
MR0000119020,MTR0000082,2026-04-19 03:00:00,5.0262,4.811,235.18,0.9295,MISSING,ami_headend,AMI_20260601_B,2026-04-19
MR0000119021,MTR0000082,2026-04-19 04:00:00,4.8907,6.816,240.92,0.9649,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-19
MR0000119028,MTR0000082,2026-04-19 11:00:00,9.7949,11.2362,242.32,0.9779,MISSING,ami_headend,AMI_20260601_B,2026-04-19
MR0000119030,MTR0000082,2026-04-19 13:00:00,10.5136,10.5015,232.94,0.92,MISSING,ami_headend,AMI_20260602_A,2026-04-19
MR0000119032,MTR0000082,2026-04-19 15:00:00,9.1028,8.9327,240.66,0.8834,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-19
MR0000119033,MTR0000082,2026-04-19 16:00:00,7.8609,7.8092,236.5,0.9638,MISSING,ami_headend,AMI_20260601_B,2026-04-19
MR0000119034,MTR0000082,2026-04-19 17:00:00,11.0285,10.2856,242.26,0.9346,MISSING,ami_headend,AMI_20260601_B,2026-04-19
MR0000119035,MTR0000082,2026-04-19 18:00:00,10.1522,12.4002,239.37,0.9065,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-19
MR0000119039,MTR0000082,2026-04-19 22:00:00,1.4568,1.9642,242.81,0.8947,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-19
MR0000119041,MTR0000082,2026-04-20 00:00:00,4.3195,5.4573,236.49,0.9599,MISSING,ami_headend,AMI_20260601_A,2026-04-20
MR0000119048,MTR0000082,2026-04-20 07:00:00,4.3723,5.7113,241.94,0.9422,MISSING,ami_headend,AMI_20260601_A,2026-04-20
MR0000119052,MTR0000082,2026-04-20 11:00:00,10.913,9.1021,239.01,0.9019,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-20
MR0000119058,MTR0000082,2026-04-20 17:00:00,11.907,15.7028,243.61,0.9826,MISSING,ami_headend,AMI_20260602_A,2026-04-20
MR0000119061,MTR0000082,2026-04-20 20:00:00,13.1408,11.6217,244.76,0.9031,MISSING,ami_headend,AMI_20260601_A,2026-04-20
MR0000119065,MTR0000082,2026-04-21 00:00:00,6.094,4.8948,248.22,0.9233,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-21
MR0000119071,MTR0000082,2026-04-21 06:00:00,5.916,4.9318,241.09,0.927,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-21
MR0000119077,MTR0000082,2026-04-21 12:00:00,14.2259,14.5032,244.14,0.9261,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-21
MR0000119089,MTR0000082,2026-04-22 00:00:00,6.2593,5.575,242.68,0.9739,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-22
MR0000119097,MTR0000082,2026-04-22 08:00:00,12.7022,12.7217,239.66,0.9519,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-22
MR0000119104,MTR0000082,2026-04-22 15:00:00,14.0,12.1172,241.6,0.9602,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-22
MR0000119107,MTR0000082,2026-04-22 18:00:00,11.9245,15.5708,235.48,0.9742,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-22
MR0000119113,MTR0000082,2026-04-23 00:00:00,2.5874,2.5552,237.48,0.9219,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-23
MR0000119114,MTR0000082,2026-04-23 01:00:00,3.1123,4.03,243.92,0.9275,MISSING,ami_headend,AMI_20260601_B,2026-04-23
MR0000119118,MTR0000082,2026-04-23 05:00:00,6.3454,8.3916,229.17,0.9307,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-23
MR0000119122,MTR0000082,2026-04-23 09:00:00,11.571,14.5419,236.87,0.9403,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-23
MR0000119134,MTR0000082,2026-04-23 21:00:00,4.8671,6.3489,238.44,0.9368,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-23
MR0000119135,MTR0000082,2026-04-23 22:00:00,4.133,4.0289,242.94,0.9483,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-23
MR0000119138,MTR0000082,2026-04-24 01:00:00,4.1837,4.196,239.85,0.9395,MISSING,ami_headend,AMI_20260601_B,2026-04-24
MR0000119147,MTR0000082,2026-04-24 10:00:00,12.0982,12.878,235.58,0.9275,MISSING,ami_headend,AMI_20260602_A,2026-04-24
MR0000119148,MTR0000082,2026-04-24 11:00:00,10.272,13.8449,247.94,0.9077,MISSING,ami_headend,AMI_20260602_A,2026-04-24
MR0000119149,MTR0000082,2026-04-24 12:00:00,12.9614,16.9608,238.76,0.934,MISSING,ami_headend,AMI_20260602_A,2026-04-24
MR0000119151,MTR0000082,2026-04-24 14:00:00,14.5964,13.0468,241.87,0.9439,MISSING,ami_headend,AMI_20260601_B,2026-04-24
MR0000119155,MTR0000082,2026-04-24 18:00:00,13.8487,12.632,237.48,0.9232,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-24
MR0000119156,MTR0000082,2026-04-24 19:00:00,11.1296,8.94,240.13,0.9328,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-24
MR0000119157,MTR0000082,2026-04-24 20:00:00,9.4483,9.3183,240.76,0.9649,MISSING,ami_headend,AMI_20260601_B,2026-04-24
MR0000119160,MTR0000082,2026-04-24 23:00:00,6.6298,5.7463,230.51,0.9251,MISSING,ami_headend,AMI_20260601_B,2026-04-24
MR0000119162,MTR0000082,2026-04-25 01:00:00,5.518,7.5618,241.4,0.9235,MISSING,ami_headend,AMI_20260601_B,2026-04-25
MR0000119163,MTR0000082,2026-04-25 02:00:00,4.4178,4.8958,241.02,0.9459,MISSING,ami_headend,AMI_20260601_B,2026-04-25
MR0000119165,MTR0000082,2026-04-25 04:00:00,0.2576,0.3135,233.95,0.9525,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-25
MR0000119166,MTR0000082,2026-04-25 05:00:00,1.3796,1.4809,236.51,0.9403,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-25
MR0000119168,MTR0000082,2026-04-25 07:00:00,2.9956,3.7712,235.82,0.9653,MISSING,ami_headend,AMI_20260602_A,2026-04-25
MR0000119171,MTR0000082,2026-04-25 10:00:00,6.7924,7.3791,240.93,0.9131,MISSING,ami_headend,AMI_20260601_B,2026-04-25
MR0000119173,MTR0000082,2026-04-25 12:00:00,10.1813,10.0145,237.42,0.9521,MISSING,ami_headend,AMI_20260601_A,2026-04-25
MR0000119175,MTR0000082,2026-04-25 14:00:00,10.9854,11.7988,239.91,0.9328,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-25
MR0000119177,MTR0000082,2026-04-25 16:00:00,10.6418,13.1508,241.09,0.9563,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-25
MR0000119179,MTR0000082,2026-04-25 18:00:00,8.6257,12.0042,240.03,0.9866,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-25
MR0000119182,MTR0000082,2026-04-25 21:00:00,1.6538,1.9813,239.27,0.9491,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-25
MR0000119183,MTR0000082,2026-04-25 22:00:00,2.514,3.4213,239.61,0.9406,MISSING,ami_headend,AMI_20260601_A,2026-04-25
MR0000119185,MTR0000082,2026-04-26 00:00:00,1.2272,1.0499,241.63,0.9279,MISSING,ami_headend,AMI_20260601_B,2026-04-26
MR0000119189,MTR0000082,2026-04-26 04:00:00,4.4446,5.4314,234.26,0.9285,MISSING,ami_headend,AMI_20260602_A,2026-04-26
MR0000119191,MTR0000082,2026-04-26 06:00:00,5.3669,7.4797,235.96,0.9528,MISSING,ami_headend,AMI_20260601_A,2026-04-26
MR0000119192,MTR0000082,2026-04-26 07:00:00,5.5154,6.3254,241.37,0.9391,MISSING,ami_headend,AMI_20260601_B,2026-04-26
MR0000119193,MTR0000082,2026-04-26 08:00:00,7.2608,7.6015,238.25,0.9315,MISSING,ami_headend,AMI_20260601_B,2026-04-26
MR0000119194,MTR0000082,2026-04-26 09:00:00,10.3135,9.6463,247.37,0.9198,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-26
MR0000119199,MTR0000082,2026-04-26 14:00:00,9.4416,13.0562,237.84,0.947,MISSING,ami_headend,AMI_20260601_B,2026-04-26
MR0000119201,MTR0000082,2026-04-26 16:00:00,10.8931,11.9172,241.01,0.9379,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-26
MR0000119203,MTR0000082,2026-04-26 18:00:00,9.803,10.0426,232.69,0.9537,MISSING,ami_headend,AMI_20260602_A,2026-04-26
MR0000119207,MTR0000082,2026-04-26 22:00:00,2.7747,2.4875,242.06,0.9436,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-26
MR0000119208,MTR0000082,2026-04-26 23:00:00,5.0503,6.4805,236.77,0.9325,MISSING,ami_headend,AMI_20260602_A,2026-04-26
MR0000119210,MTR0000082,2026-04-27 01:00:00,3.7135,2.9815,239.82,0.9427,MISSING,ami_headend,AMI_20260601_A,2026-04-27
MR0000119211,MTR0000082,2026-04-27 02:00:00,2.0454,2.0518,245.16,0.981,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-27
MR0000119216,MTR0000082,2026-04-27 07:00:00,7.7406,9.212,235.25,0.9686,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-27
MR0000119219,MTR0000082,2026-04-27 10:00:00,13.2954,16.2265,243.75,0.9953,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-27
MR0000119220,MTR0000082,2026-04-27 11:00:00,11.0133,11.0685,240.09,0.936,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-27
MR0000119223,MTR0000082,2026-04-27 14:00:00,8.9231,11.9576,238.24,0.9019,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-27
MR0000119230,MTR0000082,2026-04-27 21:00:00,6.9183,6.0624,238.58,0.9398,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-27
MR0000119234,MTR0000082,2026-04-28 01:00:00,5.6507,7.5529,239.85,0.8546,MISSING,ami_headend,AMI_20260601_B,2026-04-28
MR0000119241,MTR0000082,2026-04-28 08:00:00,13.1288,14.7557,245.09,0.9438,MISSING,ami_headend,AMI_20260601_A,2026-04-28
MR0000119242,MTR0000082,2026-04-28 09:00:00,10.0693,11.9685,243.91,0.9176,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-28
MR0000119245,MTR0000082,2026-04-28 12:00:00,13.264,14.5802,239.43,0.9583,MISSING,ami_headend,AMI_20260601_A,2026-04-28
MR0000119248,MTR0000082,2026-04-28 15:00:00,10.8971,9.4585,245.51,0.925,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-28
MR0000119249,MTR0000082,2026-04-28 16:00:00,10.8756,11.5464,234.48,0.8954,ESTIMATED,ami_headend,AMI_20260601_A,2026-04-28
MR0000119250,MTR0000082,2026-04-28 17:00:00,12.2881,14.667,240.97,0.9327,ESTIMATED,ami_headend,AMI_20260601_B,2026-04-28
MR0000119251,MTR0000082,2026-04-28 18:00:00,11.6433,15.2436,238.47,0.8884,MISSING,ami_headend,AMI_20260601_B,2026-04-28
MR0000119253,MTR0000082,2026-04-28 20:00:00,10.7609,13.8268,234.32,0.9667,MISSING,ami_headend,AMI_20260602_A,2026-04-28
MR0000119256,MTR0000082,2026-04-28 23:00:00,7.3042,9.7359,245.33,0.9466,MISSING,ami_headend,AMI_20260601_B,2026-04-28
MR0000119258,MTR0000082,2026-04-29 01:00:00,2.7771,2.9354,236.92,0.9543,ESTIMATED,ami_headend,AMI_20260602_A,2026-04-29
