session_id,subscriber_id,cell_id,session_start_ts,session_end_ts,data_mb,avg_downlink_mbps,avg_uplink_mbps,latency_ms,packet_loss_pct,roaming_flag,source_system,session_date,customer_id,plan_id,device_id,home_region,site_id,technology,data_gb,poor_qoe_flag,month
DATA0000026220,SUB00000669,CELL000025,2026-05-02 13:26:24,2026-05-02 15:50:24,17.603,111.69,32.94,50.768,2.181,True,pgw,2026-05-02,CUST00001853,PLN005,DEV0000039,Southeast,SITE00006,5G NR,0.0171904296875,True,2026-05
DATA0000026257,SUB00003456,CELL000121,2026-04-05 18:24:47,2026-04-05 21:01:47,149.304,152.118,47.749,28.488,2.2905,False,pgw,2026-04-05,CUST00001291,PLN008,DEV0002106,Midwest,SITE00028,4G LTE,0.1458046875,True,2026-04
DATA0000026263,SUB00003870,CELL000028,2026-04-09 05:51:52,2026-04-09 08:48:52,2661.841,147.25,15.285,22.844,2.6765,True,pgw,2026-04-09,CUST00001803,PLN001,DEV0002089,Northeast,SITE00006,5G NR,2.5994541015625,True,2026-04
DATA0000026266,SUB00002886,CELL000141,2026-04-28 21:10:22,2026-04-28 21:15:22,1344.015,45.471,52.651,27.957,2.2175,False,pgw,2026-04-28,CUST00003348,PLN001,DEV0001796,West,SITE00033,5G NR,1.3125146484375,True,2026-04
DATA0000026281,SUB00001681,CELL000169,2026-05-01 18:54:11,2026-05-01 21:35:11,244.959,121.909,26.667,58.104,2.2112,False,pgw,2026-05-01,CUST00002208,PLN007,DEV0001245,Midwest,SITE00040,4G LTE,0.2392177734375,True,2026-05
DATA0000026290,SUB00001130,CELL000062,2026-04-24 21:22:58,2026-04-24 23:04:58,374.56,93.032,18.139,61.691,2.2553,False,pgw,2026-04-24,CUST00000502,PLN009,DEV0000090,Midwest,SITE00014,5G NR,0.36578125,True,2026-04
DATA0000026311,SUB00004138,CELL000110,2026-04-25 12:57:01,2026-04-25 13:30:01,303.161,94.232,29.891,40.148,2.6362,False,pgw,2026-04-25,CUST00003281,PLN008,DEV0000916,Southeast,SITE00026,5G NR,0.2960556640625,True,2026-04
DATA0000026324,SUB00003261,CELL000121,2026-04-12 10:28:29,2026-04-12 10:57:29,3308.346,160.09,12.276,39.645,2.039,True,pgw,2026-04-12,CUST00002920,PLN016,DEV0002104,Northeast,SITE00028,4G LTE,3.230806640625,True,2026-04
DATA0000026330,SUB00003798,CELL000020,2026-04-10 01:35:19,2026-04-10 02:25:19,866.961,168.709,30.131,19.016,2.4896,False,pgw,2026-04-10,CUST00000815,PLN011,DEV0000762,West,SITE00004,4G LTE,0.8466416015625,True,2026-04
DATA0000026342,SUB00000091,CELL000250,2026-05-10 12:30:51,2026-05-10 13:33:51,83.89,142.035,25.753,40.133,3.0196,False,pgw,2026-05-10,CUST00000586,PLN001,DEV0000043,Southwest,SITE00059,4G LTE,0.081923828125,True,2026-05
DATA0000026347,SUB00004139,CELL000102,2026-05-29 05:31:22,2026-05-29 06:49:22,819.465,168.852,34.444,32.051,2.2333,False,pgw,2026-05-29,CUST00002293,PLN009,DEV0001140,Northeast,SITE00023,4G LTE,0.8002587890625,True,2026-05
DATA0000026382,SUB00002880,CELL000245,2026-05-28 22:24:53,2026-05-28 23:40:53,265.358,78.156,16.423,21.212,2.1217,False,pgw,2026-05-28,CUST00003764,PLN006,DEV0002310,Northeast,SITE00057,4G LTE,0.259138671875,True,2026-05
DATA0000026435,SUB00000181,CELL000164,2026-04-09 14:42:48,2026-04-09 17:28:48,45.385,108.317,33.141,23.816,2.2068,True,pgw,2026-04-09,CUST00002739,PLN015,DEV0002297,Southwest,SITE00038,5G NR,0.0443212890625,True,2026-04
DATA0000026449,SUB00002195,CELL000152,2026-04-05 09:56:02,2026-04-05 12:37:02,841.397,82.937,31.603,59.898,2.312,False,pgw,2026-04-05,CUST00002267,PLN011,DEV0002267,Midwest,SITE00036,5G NR,0.8216767578125,True,2026-04
DATA0000026452,SUB00000012,CELL000060,2026-04-14 05:29:12,2026-04-14 08:14:12,73.148,128.134,20.469,56.739,2.4866,True,pgw,2026-04-14,CUST00003920,PLN009,DEV0002031,Midwest,SITE00013,4G LTE,0.07143359375,True,2026-04
DATA0000026456,SUB00004164,CELL000016,2026-05-20 15:54:08,2026-05-20 17:37:08,193.655,204.648,35.939,39.298,2.0159,False,pgw,2026-05-20,CUST00003144,PLN019,DEV0000216,Southwest,SITE00004,4G LTE,0.1891162109375,True,2026-05
DATA0000026480,SUB00004179,CELL000035,2026-05-02 14:09:19,2026-05-02 14:39:19,385.598,205.845,16.888,47.925,2.1234,True,pgw,2026-05-02,CUST00001595,PLN015,DEV0000664,Northeast,SITE00007,5G NR,0.376560546875,True,2026-05
DATA0000026488,SUB00002274,CELL000190,2026-04-29 09:16:44,2026-04-29 10:19:44,350.588,124.385,16.29,19.029,2.6853,False,pgw,2026-04-29,CUST00001818,PLN013,DEV0000300,West,SITE00045,4G LTE,0.34237109375,True,2026-04
DATA0000026521,SUB00002200,CELL000121,2026-04-05 01:03:54,2026-04-05 02:04:54,563.747,117.363,30.412,58.261,2.3985,False,pgw,2026-04-05,CUST00003622,PLN013,DEV0000891,Northeast,SITE00028,4G LTE,0.5505341796875,True,2026-04
DATA0000026558,SUB00004346,CELL000237,2026-05-20 02:19:21,2026-05-20 05:02:21,177.028,146.039,30.652,26.311,2.3487,False,pgw,2026-05-20,CUST00003288,PLN014,DEV0002137,Southeast,SITE00055,4G LTE,0.17287890625,True,2026-05
DATA0000026594,SUB00001598,CELL000165,2026-04-15 04:45:06,2026-04-15 05:38:06,205.309,134.873,40.242,61.555,2.0875,False,pgw,2026-04-15,CUST00001808,PLN014,DEV0000078,Southwest,SITE00039,5G NR,0.2004970703125,True,2026-04
DATA0000026602,SUB00003741,CELL000238,2026-04-02 11:13:20,2026-04-02 12:30:20,105.424,223.983,14.827,30.66,2.5984,True,pgw,2026-04-02,CUST00000410,PLN003,DEV0000824,Northeast,SITE00056,5G NR,0.102953125,True,2026-04
DATA0000026613,SUB00004289,CELL000041,2026-05-06 03:25:14,2026-05-06 05:49:14,218.126,101.622,37.405,41.158,2.1017,True,pgw,2026-05-06,CUST00001777,PLN012,DEV0002447,Northeast,SITE00009,5G NR,0.213013671875,True,2026-05
DATA0000026650,SUB00004297,CELL000039,2026-04-25 20:51:11,2026-04-25 23:02:11,197.825,204.708,30.285,31.448,2.2717,False,pgw,2026-04-25,CUST00000815,PLN015,DEV0000450,West,SITE00008,4G LTE,0.1931884765625,True,2026-04
DATA0000026660,SUB00003409,CELL000128,2026-05-04 02:01:14,2026-05-04 04:44:14,1381.653,114.393,31.681,27.076,2.0911,True,pgw,2026-05-04,CUST00003095,PLN013,DEV0001226,Southeast,SITE00030,4G LTE,1.3492705078125,True,2026-05
DATA0000026707,SUB00001326,CELL000254,2026-05-29 18:30:59,2026-05-29 19:38:59,192.268,109.781,25.647,50.606,2.2465,False,pgw,2026-05-29,CUST00002118,PLN016,DEV0001424,Midwest,SITE00060,4G LTE,0.18776171875,True,2026-05
DATA0000026716,SUB00003857,CELL000095,2026-04-03 04:16:35,2026-04-03 07:06:35,605.555,129.32,16.16,44.688,2.2115,True,pgw,2026-04-03,CUST00000372,PLN016,DEV0000869,Northeast,SITE00022,4G LTE,0.5913623046875,True,2026-04
DATA0000026724,SUB00004305,CELL000031,2026-04-22 21:56:00,2026-04-22 22:47:00,1191.629,162.864,13.351,36.567,2.0303,True,pgw,2026-04-22,CUST00002612,PLN005,DEV0001201,Southeast,SITE00007,4G LTE,1.1637001953125,True,2026-04
DATA0000026761,SUB00001929,CELL000187,2026-04-25 07:36:37,2026-04-25 10:10:37,646.898,115.735,30.167,32.874,2.4183,False,pgw,2026-04-25,CUST00001785,PLN017,DEV0001217,Midwest,SITE00044,4G LTE,0.631736328125,True,2026-04
DATA0000026770,SUB00002638,CELL000177,2026-04-22 09:55:53,2026-04-22 12:18:53,1071.067,77.768,36.844,35.385,2.5009,False,pgw,2026-04-22,CUST00003676,PLN005,DEV0001012,Northeast,SITE00042,5G NR,1.0459638671875,True,2026-04
DATA0000026772,SUB00003067,CELL000146,2026-04-04 01:15:49,2026-04-04 02:28:49,181.246,70.588,27.42,34.54,2.2249,True,pgw,2026-04-04,CUST00001061,PLN009,DEV0001967,Northeast,SITE00035,5G NR,0.176998046875,True,2026-04
DATA0000026774,SUB00000614,CELL000013,2026-04-23 17:05:03,2026-04-23 18:12:03,1174.502,129.214,37.396,20.987,2.1135,False,pgw,2026-04-23,CUST00002136,PLN013,DEV0001079,Southwest,SITE00003,4G LTE,1.146974609375,True,2026-04
DATA0000026775,SUB00003209,CELL000131,2026-05-01 07:20:14,2026-05-01 08:31:14,335.078,103.241,14.121,64.723,2.9123,False,pgw,2026-05-01,CUST00003571,PLN012,DEV0000016,Southeast,SITE00031,5G NR,0.327224609375,True,2026-05
DATA0000026782,SUB00001274,CELL000031,2026-05-24 23:47:08,2026-05-24 23:49:08,225.897,80.593,26.854,54.017,2.3669,False,pgw,2026-05-24,CUST00001321,PLN015,DEV0000005,Northeast,SITE00007,4G LTE,0.2206025390625,True,2026-05
DATA0000026785,SUB00001612,CELL000022,2026-04-05 20:35:03,2026-04-05 20:39:03,1022.683,58.102,30.054,56.532,2.029,False,pgw,2026-04-05,CUST00002326,PLN006,DEV0001423,Midwest,SITE00005,4G LTE,0.9987138671875,True,2026-04
DATA0000026788,SUB00001400,CELL000159,2026-05-26 22:00:50,2026-05-27 00:55:50,90.941,79.497,31.794,29.586,2.2511,False,pgw,2026-05-26,CUST00002154,PLN007,DEV0000643,Southwest,SITE00037,5G NR,0.0888095703125,True,2026-05
DATA0000026808,SUB00002648,CELL000174,2026-05-12 00:00:43,2026-05-12 01:28:43,586.288,95.687,36.127,48.481,2.1048,False,pgw,2026-05-12,CUST00000427,PLN012,DEV0000887,Southwest,SITE00041,4G LTE,0.572546875,True,2026-05
DATA0000026812,SUB00002043,CELL000090,2026-04-01 04:17:37,2026-04-01 04:24:37,998.224,95.068,44.416,48.928,2.0191,False,pgw,2026-04-01,CUST00000843,PLN018,DEV0001820,Southeast,SITE00020,4G LTE,0.974828125,True,2026-04
DATA0000026833,SUB00001866,CELL000052,2026-04-11 20:52:01,2026-04-11 20:55:01,283.421,97.731,17.028,43.936,2.3643,False,pgw,2026-04-11,CUST00002988,PLN012,DEV0001487,Northeast,SITE00011,5G NR,0.2767783203125,True,2026-04
DATA0000026843,SUB00004528,CELL000203,2026-04-06 08:03:48,2026-04-06 10:06:48,74.143,161.143,16.683,55.93,2.8194,True,pgw,2026-04-06,CUST00002466,PLN006,DEV0000261,Southwest,SITE00048,5G NR,0.0724052734375,True,2026-04
DATA0000026914,SUB00000467,CELL000018,2026-04-28 20:23:08,2026-04-28 23:17:08,456.437,134.047,33.243,12.872,2.1948,False,pgw,2026-04-28,CUST00000790,PLN009,DEV0001201,Midwest,SITE00004,5G NR,0.4457392578125,True,2026-04
DATA0000026953,SUB00004765,CELL000137,2026-05-16 21:54:31,2026-05-16 23:55:31,296.534,25.195,16.766,47.589,2.4198,False,pgw,2026-05-16,CUST00002683,PLN017,DEV0002311,West,SITE00032,5G NR,0.289583984375,True,2026-05
DATA0000026961,SUB00002939,CELL000108,2026-05-23 01:52:22,2026-05-23 02:41:22,1222.096,91.907,34.712,20.013,2.3213,True,pgw,2026-05-23,CUST00001304,PLN002,DEV0001945,Northeast,SITE00025,4G LTE,1.193453125,True,2026-05
DATA0000027006,SUB00002707,CELL000134,2026-04-29 01:21:41,2026-04-29 03:12:41,501.958,85.535,45.838,26.81,2.0177,False,pgw,2026-04-29,CUST00004464,PLN013,DEV0001459,Southeast,SITE00031,4G LTE,0.490193359375,True,2026-04
DATA0000027010,SUB00001895,CELL000167,2026-04-09 14:14:34,2026-04-09 17:00:34,1128.459,19.533,22.593,24.023,2.0572,False,pgw,2026-04-09,CUST00004325,PLN012,DEV0000992,West,SITE00039,4G LTE,1.1020107421875,True,2026-04
DATA0000027025,SUB00003479,CELL000135,2026-04-17 22:34:10,2026-04-18 00:26:10,61.993,110.391,37.473,46.336,2.0921,False,pgw,2026-04-17,CUST00002114,PLN013,DEV0002426,Southeast,SITE00031,4G LTE,0.0605400390625,True,2026-04
DATA0000027031,SUB00003435,CELL000013,2026-05-02 21:55:43,2026-05-03 00:27:43,1070.378,106.06,6.2,46.043,2.5735,True,pgw,2026-05-02,CUST00000408,PLN018,DEV0000577,Midwest,SITE00003,4G LTE,1.045291015625,True,2026-05
DATA0000027039,SUB00001099,CELL000255,2026-05-14 01:54:19,2026-05-14 03:01:19,340.307,113.657,27.741,10.891,2.1515,False,pgw,2026-05-14,CUST00001278,PLN017,DEV0002424,Midwest,SITE00060,5G NR,0.3323310546875,True,2026-05
DATA0000027052,SUB00002476,CELL000217,2026-05-02 16:36:59,2026-05-02 17:07:59,342.993,226.703,27.087,41.888,2.8781,False,pgw,2026-05-02,CUST00003822,PLN015,DEV0000028,Southeast,SITE00051,4G LTE,0.3349541015625,True,2026-05
DATA0000027062,SUB00004971,CELL000024,2026-04-01 23:08:32,2026-04-02 01:26:32,100.481,52.213,41.568,41.492,2.4309,True,pgw,2026-04-01,CUST00003306,PLN007,DEV0000404,Southeast,SITE00005,5G NR,0.0981259765625,True,2026-04
DATA0000027082,SUB00003873,CELL000094,2026-04-30 23:19:56,2026-05-01 00:04:56,208.649,89.462,45.027,45.357,2.3279,False,pgw,2026-04-30,CUST00003957,PLN005,DEV0000807,Southwest,SITE00022,5G NR,0.2037587890625,True,2026-04
DATA0000027122,SUB00003463,CELL000134,2026-05-04 07:50:17,2026-05-04 09:27:17,478.841,109.847,24.834,4.807,2.7129,True,pgw,2026-05-04,CUST00001556,PLN018,DEV0001923,Northeast,SITE00031,4G LTE,0.4676181640625,True,2026-05
DATA0000027127,SUB00001616,CELL000054,2026-05-21 22:47:52,2026-05-22 00:50:52,19.955,114.583,43.315,44.911,2.0593,False,pgw,2026-05-21,CUST00002668,PLN002,DEV0002399,Southeast,SITE00012,5G NR,0.0194873046875,True,2026-05
DATA0000027128,SUB00000728,CELL000022,2026-04-23 06:54:22,2026-04-23 07:34:22,468.594,159.104,24.835,17.648,2.4218,False,pgw,2026-04-23,CUST00001850,PLN002,DEV0001909,West,SITE00005,4G LTE,0.457611328125,True,2026-04
DATA0000027137,SUB00001370,CELL000109,2026-04-05 22:53:02,2026-04-05 23:41:02,362.398,154.388,29.202,17.366,2.2793,False,pgw,2026-04-05,CUST00004487,PLN015,DEV0000490,Southwest,SITE00025,5G NR,0.353904296875,True,2026-04
DATA0000027173,SUB00001082,CELL000042,2026-05-12 22:04:42,2026-05-13 00:37:42,253.513,163.503,39.801,49.412,3.0459,False,pgw,2026-05-12,CUST00002068,PLN009,DEV0001092,Midwest,SITE00009,4G LTE,0.2475712890625,True,2026-05
DATA0000027192,SUB00003340,CELL000102,2026-05-02 18:31:37,2026-05-02 20:24:37,36.983,57.326,38.413,35.474,2.0685,False,pgw,2026-05-02,CUST00000974,PLN009,DEV0001924,Midwest,SITE00023,4G LTE,0.0361162109375,True,2026-05
DATA0000027203,SUB00004844,CELL000089,2026-04-20 18:11:39,2026-04-20 18:37:39,653.002,182.873,34.939,32.76,2.0661,False,pgw,2026-04-20,CUST00001130,PLN019,DEV0001832,Midwest,SITE00020,5G NR,0.637697265625,True,2026-04
DATA0000027216,SUB00000085,CELL000031,2026-04-12 04:48:28,2026-04-12 07:31:28,276.037,140.422,18.457,23.012,2.2133,False,pgw,2026-04-12,CUST00000450,PLN014,DEV0001704,Northeast,SITE00007,4G LTE,0.2695673828125,True,2026-04
DATA0000027241,SUB00000145,CELL000034,2026-04-10 17:25:13,2026-04-10 18:04:13,155.25,91.638,13.759,2.0,2.2363,False,pgw,2026-04-10,CUST00002825,PLN004,DEV0002218,Northeast,SITE00007,4G LTE,0.151611328125,True,2026-04
DATA0000027245,SUB00001598,CELL000097,2026-05-02 23:53:07,2026-05-03 01:16:07,140.19,120.031,21.913,38.121,2.4223,False,pgw,2026-05-02,CUST00001808,PLN014,DEV0000078,Southwest,SITE00022,4G LTE,0.136904296875,True,2026-05
DATA0000027248,SUB00001091,CELL000201,2026-04-13 20:27:43,2026-04-13 20:48:43,2230.028,159.16,56.406,31.627,2.0748,False,pgw,2026-04-13,CUST00004022,PLN014,DEV0001104,Southeast,SITE00048,5G NR,2.17776171875,True,2026-04
DATA0000027251,SUB00000083,CELL000169,2026-04-09 01:13:19,2026-04-09 03:33:19,847.197,44.16,31.899,50.112,2.3598,False,pgw,2026-04-09,CUST00004209,PLN019,DEV0002360,West,SITE00040,4G LTE,0.8273408203125,True,2026-04
DATA0000027264,SUB00001406,CELL000190,2026-05-13 05:57:15,2026-05-13 06:39:15,225.355,103.67,31.066,34.54,2.1943,False,pgw,2026-05-13,CUST00000567,PLN001,DEV0000883,Northeast,SITE00045,4G LTE,0.2200732421875,True,2026-05
DATA0000027271,SUB00000903,CELL000039,2026-05-15 10:13:51,2026-05-15 12:43:51,34.078,141.309,32.868,28.357,2.247,False,pgw,2026-05-15,CUST00003949,PLN009,DEV0002322,West,SITE00008,4G LTE,0.033279296875,True,2026-05
DATA0000027295,SUB00002547,CELL000138,2026-05-02 17:48:15,2026-05-02 19:58:15,2155.486,149.691,46.213,29.056,2.6148,False,pgw,2026-05-02,CUST00002471,PLN008,DEV0002221,Northeast,SITE00032,5G NR,2.104966796875,True,2026-05
DATA0000027298,SUB00000192,CELL000072,2026-05-25 23:19:28,2026-05-26 01:11:28,454.294,48.921,31.031,11.403,2.3142,False,pgw,2026-05-25,CUST00003094,PLN009,DEV0000281,Northeast,SITE00017,5G NR,0.443646484375,True,2026-05
DATA0000027348,SUB00001228,CELL000089,2026-05-12 16:49:36,2026-05-12 16:53:36,295.18,93.592,25.11,23.211,2.1241,True,pgw,2026-05-12,CUST00003332,PLN005,DEV0001129,Midwest,SITE00020,5G NR,0.28826171875,True,2026-05
DATA0000027368,SUB00000180,CELL000206,2026-04-09 00:16:10,2026-04-09 00:32:10,544.763,180.515,36.087,19.693,2.1076,False,pgw,2026-04-09,CUST00003673,PLN008,DEV0001488,West,SITE00048,4G LTE,0.5319951171875,True,2026-04
DATA0000027369,SUB00004323,CELL000190,2026-05-25 21:28:53,2026-05-26 00:20:53,166.932,154.14,32.53,87.522,0.7864,False,pgw,2026-05-25,CUST00004286,PLN017,DEV0000019,Southeast,SITE00045,4G LTE,0.16301953125,True,2026-05
DATA0000027374,SUB00001855,CELL000086,2026-05-13 09:34:37,2026-05-13 12:29:37,192.551,77.768,5.951,24.942,2.681,False,pgw,2026-05-13,CUST00003689,PLN009,DEV0000692,Midwest,SITE00020,4G LTE,0.1880380859375,True,2026-05
DATA0000027375,SUB00004380,CELL000192,2026-04-01 10:20:26,2026-04-01 10:49:26,1216.255,158.258,12.004,2.0,2.2388,False,pgw,2026-04-01,CUST00002918,PLN001,DEV0001184,Northeast,SITE00046,4G LTE,1.1877490234375,True,2026-04
DATA0000027424,SUB00001699,CELL000245,2026-04-04 01:07:22,2026-04-04 01:12:22,243.937,110.994,31.096,63.113,2.1163,True,pgw,2026-04-04,CUST00002709,PLN004,DEV0002124,Northeast,SITE00057,4G LTE,0.2382197265625,True,2026-04
DATA0000027425,SUB00003093,CELL000083,2026-04-30 19:27:11,2026-04-30 19:53:11,8.688,154.162,29.244,39.112,2.1433,False,pgw,2026-04-30,CUST00002027,PLN013,DEV0001597,Southeast,SITE00019,4G LTE,0.008484375,True,2026-04
DATA0000027434,SUB00000102,CELL000084,2026-05-24 21:37:43,2026-05-24 23:14:43,1154.84,55.512,28.785,33.674,2.5356,True,pgw,2026-05-24,CUST00004306,PLN011,DEV0001443,Midwest,SITE00019,5G NR,1.1277734375,True,2026-05
DATA0000027445,SUB00000458,CELL000138,2026-05-12 12:52:19,2026-05-12 14:21:19,2033.086,28.193,19.494,64.934,2.3881,False,pgw,2026-05-12,CUST00004119,PLN012,DEV0001895,Northeast,SITE00032,5G NR,1.985435546875,True,2026-05
DATA0000027451,SUB00001978,CELL000071,2026-04-11 06:41:03,2026-04-11 08:06:03,412.463,116.261,29.395,30.521,2.3826,False,pgw,2026-04-11,CUST00000670,PLN007,DEV0002012,Midwest,SITE00016,4G LTE,0.4027958984375,True,2026-04
DATA0000027453,SUB00002368,CELL000156,2026-04-17 21:57:17,2026-04-17 23:57:17,2669.04,73.54,13.79,38.235,2.3011,False,pgw,2026-04-17,CUST00003779,PLN005,DEV0001940,Midwest,SITE00037,4G LTE,2.606484375,True,2026-04
DATA0000027462,SUB00000150,CELL000248,2026-05-02 04:58:41,2026-05-02 05:46:41,1729.698,104.028,35.81,53.906,2.2112,False,pgw,2026-05-02,CUST00003140,PLN011,DEV0002317,West,SITE00058,5G NR,1.689158203125,True,2026-05
DATA0000027474,SUB00000427,CELL000081,2026-05-12 19:25:32,2026-05-12 20:51:32,3090.38,142.576,22.168,39.808,2.1131,False,pgw,2026-05-12,CUST00003302,PLN008,DEV0000497,Northeast,SITE00018,4G LTE,3.01794921875,True,2026-05
DATA0000027499,SUB00000511,CELL000153,2026-04-10 03:18:05,2026-04-10 04:39:05,375.244,75.104,0.858,54.064,2.0718,False,pgw,2026-04-10,CUST00001368,PLN011,DEV0000267,Northeast,SITE00036,5G NR,0.36644921875,True,2026-04
DATA0000027549,SUB00000554,CELL000125,2026-05-03 20:02:01,2026-05-03 20:54:01,708.516,138.825,13.644,47.032,2.522,False,pgw,2026-05-03,CUST00000766,PLN002,DEV0001155,West,SITE00030,5G NR,0.69191015625,True,2026-05
DATA0000027552,SUB00000177,CELL000221,2026-05-27 10:10:21,2026-05-27 13:10:21,1716.148,132.789,43.301,36.74,2.056,False,pgw,2026-05-27,CUST00002458,PLN017,DEV0001000,West,SITE00052,5G NR,1.67592578125,True,2026-05
DATA0000027556,SUB00003456,CELL000206,2026-05-08 21:37:59,2026-05-09 00:24:59,556.249,11.613,18.637,27.989,2.6225,False,pgw,2026-05-08,CUST00001291,PLN008,DEV0002106,Midwest,SITE00048,4G LTE,0.5432119140625,True,2026-05
DATA0000027557,SUB00004699,CELL000206,2026-05-24 15:35:01,2026-05-24 16:38:01,1560.773,42.506,33.99,38.946,2.0218,False,pgw,2026-05-24,CUST00002068,PLN015,DEV0001651,Midwest,SITE00048,4G LTE,1.5241923828125,True,2026-05
DATA0000027558,SUB00002048,CELL000174,2026-05-05 23:02:57,2026-05-06 01:38:57,13.968,197.27,46.241,49.117,2.02,False,pgw,2026-05-05,CUST00003752,PLN016,DEV0001999,Midwest,SITE00041,4G LTE,0.013640625,True,2026-05
DATA0000027563,SUB00001157,CELL000087,2026-04-24 07:29:09,2026-04-24 07:57:09,54.232,72.798,41.586,17.357,2.1335,False,pgw,2026-04-24,CUST00002810,PLN013,DEV0000228,Midwest,SITE00020,4G LTE,0.0529609375,True,2026-04
DATA0000027581,SUB00002394,CELL000120,2026-04-24 10:22:38,2026-04-24 12:44:38,1339.725,93.556,7.054,16.375,2.0165,False,pgw,2026-04-24,CUST00003422,PLN008,DEV0000098,Northeast,SITE00028,4G LTE,1.3083251953125,True,2026-04
DATA0000027610,SUB00001095,CELL000015,2026-04-28 04:16:46,2026-04-28 07:03:46,3847.91,194.936,26.528,21.184,2.096,False,pgw,2026-04-28,CUST00000777,PLN019,DEV0001775,Southwest,SITE00004,5G NR,3.757724609375,True,2026-04
DATA0000027623,SUB00002342,CELL000083,2026-04-14 05:23:49,2026-04-14 05:58:49,82.816,58.713,22.782,42.568,2.4797,True,pgw,2026-04-14,CUST00000911,PLN011,DEV0000627,Midwest,SITE00019,4G LTE,0.080875,True,2026-04
DATA0000027635,SUB00003413,CELL000238,2026-04-30 08:45:09,2026-04-30 09:34:09,1030.686,109.245,22.312,48.039,2.2146,False,pgw,2026-04-30,CUST00001085,PLN006,DEV0001094,West,SITE00056,5G NR,1.006529296875,True,2026-04
DATA0000027655,SUB00002571,CELL000179,2026-04-17 10:09:42,2026-04-17 10:42:42,612.473,86.889,33.884,22.143,2.2572,False,pgw,2026-04-17,CUST00002084,PLN019,DEV0000824,Southeast,SITE00042,5G NR,0.5981181640625,True,2026-04
DATA0000027660,SUB00003006,CELL000231,2026-05-09 17:45:02,2026-05-09 17:46:02,36.69,213.762,30.048,40.37,2.4171,False,pgw,2026-05-09,CUST00000363,PLN003,DEV0001818,Northeast,SITE00054,5G NR,0.035830078125,True,2026-05
DATA0000027671,SUB00000747,CELL000086,2026-05-26 18:18:56,2026-05-26 19:11:56,168.705,242.457,17.798,12.834,2.0355,False,pgw,2026-05-26,CUST00002715,PLN019,DEV0000549,West,SITE00020,4G LTE,0.1647509765625,True,2026-05
DATA0000027685,SUB00002045,CELL000193,2026-05-17 04:43:57,2026-05-17 06:49:57,202.011,146.222,25.124,87.502,0.0,False,pgw,2026-05-17,CUST00003046,PLN010,DEV0002004,Northeast,SITE00046,4G LTE,0.1972763671875,True,2026-05
DATA0000027714,SUB00000010,CELL000074,2026-04-11 05:37:42,2026-04-11 07:07:42,608.066,40.858,36.943,35.314,2.5805,False,pgw,2026-04-11,CUST00001193,PLN019,DEV0000528,Midwest,SITE00017,5G NR,0.593814453125,True,2026-04
DATA0000027727,SUB00004983,CELL000006,2026-05-08 22:53:50,2026-05-09 00:57:50,72.423,158.312,24.815,32.253,2.634,False,pgw,2026-05-08,CUST00002521,PLN020,DEV0000151,West,SITE00001,4G LTE,0.0707255859375,True,2026-05
DATA0000027737,SUB00001152,CELL000171,2026-05-05 14:37:56,2026-05-05 16:48:56,3237.087,107.286,20.3,23.386,2.0068,False,pgw,2026-05-05,CUST00003241,PLN019,DEV0000413,Midwest,SITE00040,5G NR,3.1612177734375,True,2026-05
DATA0000027803,SUB00002391,CELL000159,2026-04-03 00:54:00,2026-04-03 02:48:00,177.222,53.517,21.581,50.535,3.0431,False,pgw,2026-04-03,CUST00003520,PLN014,DEV0001295,West,SITE00037,5G NR,0.173068359375,True,2026-04
DATA0000027807,SUB00003464,CELL000126,2026-05-12 16:19:27,2026-05-12 18:04:27,1284.907,92.353,31.544,35.979,2.3522,False,pgw,2026-05-12,CUST00000258,PLN010,DEV0001592,Southwest,SITE00030,4G LTE,1.2547919921875,True,2026-05
