bill_id,customer_id,billing_month,bill_date,due_date,energy_charge,demand_charge,fixed_charge,tax_amount,total_amount,bill_status
BILL00001342,CUST0000671,2026-05-01,2026-05-28,2026-06-17,7829.39,1204.52,301.13,702.64,10037.68,Past Due
BILL00001343,CUST0000672,2026-04-01,2026-04-28,2026-05-18,2112.63,325.02,81.26,189.6,2708.5,Past Due
BILL00001344,CUST0000672,2026-05-01,2026-05-28,2026-06-17,17546.11,2699.4,674.85,1574.65,22495.01,Open
BILL00001345,CUST0000673,2026-04-01,2026-04-28,2026-05-18,1439.03,221.39,55.35,129.14,1844.91,Open
BILL00001346,CUST0000673,2026-05-01,2026-05-28,2026-06-17,631.56,97.16,24.29,56.68,809.7,Past Due
BILL00001347,CUST0000674,2026-04-01,2026-04-28,2026-05-18,4797.27,738.04,184.51,430.52,6150.35,Past Due
BILL00001348,CUST0000674,2026-05-01,2026-05-28,2026-06-17,1340.27,206.2,51.55,120.28,1718.3,Open
BILL00001349,CUST0000675,2026-04-01,2026-04-28,2026-05-18,9158.34,1408.98,352.24,821.9,11741.46,Past Due
BILL00001350,CUST0000675,2026-05-01,2026-05-28,2026-06-17,4509.01,693.69,173.42,404.65,5780.78,Past Due
BILL00001351,CUST0000676,2026-04-01,2026-04-28,2026-05-18,10810.91,1663.22,415.8,970.21,13860.14,Past Due
BILL00001352,CUST0000676,2026-05-01,2026-05-28,2026-06-17,11475.99,1765.54,441.38,1029.9,14712.81,Open
BILL00001353,CUST0000677,2026-04-01,2026-04-28,2026-05-18,8592.59,1321.94,330.48,771.13,11016.14,Open
BILL00001354,CUST0000677,2026-05-01,2026-05-28,2026-06-17,16709.66,2570.72,642.68,1499.59,21422.64,Cancelled
BILL00001355,CUST0000678,2026-04-01,2026-04-28,2026-05-18,3896.42,599.45,149.86,349.68,4995.41,Cancelled
BILL00001356,CUST0000678,2026-05-01,2026-05-28,2026-06-17,17663.32,2717.43,679.36,1585.17,22645.29,Past Due
BILL00001357,CUST0000679,2026-04-01,2026-04-28,2026-05-18,6477.05,996.47,249.12,581.27,8303.92,Open
BILL00001358,CUST0000679,2026-05-01,2026-05-28,2026-06-17,307.87,47.36,11.84,27.63,394.7,Cancelled
BILL00001359,CUST0000680,2026-04-01,2026-04-28,2026-05-18,2260.32,347.74,86.94,202.85,2897.84,Cancelled
BILL00001360,CUST0000680,2026-05-01,2026-05-28,2026-06-17,8785.17,1351.56,337.89,788.41,11263.04,Cancelled
BILL00001361,CUST0000681,2026-04-01,2026-04-28,2026-05-18,13672.84,2103.51,525.88,1227.05,17529.29,Open
BILL00001362,CUST0000681,2026-05-01,2026-05-28,2026-06-17,4120.42,633.91,158.48,369.78,5282.59,Cancelled
BILL00001363,CUST0000682,2026-04-01,2026-04-28,2026-05-18,2647.86,407.36,101.84,237.63,3394.69,Paid
BILL00001364,CUST0000682,2026-05-01,2026-05-28,2026-06-17,14006.34,2154.82,538.71,1256.98,17956.85,Cancelled
BILL00001365,CUST0000683,2026-04-01,2026-04-28,2026-05-18,11248.59,1730.55,432.64,1009.49,14421.26,Open
BILL00001366,CUST0000683,2026-05-01,2026-05-28,2026-06-17,11653.46,1792.84,448.21,1045.82,14940.33,Paid
BILL00001367,CUST0000684,2026-04-01,2026-04-28,2026-05-18,5418.02,833.54,208.39,486.23,6946.18,Open
BILL00001368,CUST0000684,2026-05-01,2026-05-28,2026-06-17,4550.28,700.04,175.01,408.36,5833.69,Open
BILL00001369,CUST0000685,2026-04-01,2026-04-28,2026-05-18,8743.4,1345.14,336.28,784.66,11209.48,Open
BILL00001370,CUST0000685,2026-05-01,2026-05-28,2026-06-17,14312.01,2201.85,550.46,1284.41,18348.73,Cancelled
BILL00001371,CUST0000686,2026-04-01,2026-04-28,2026-05-18,15203.6,2339.01,584.75,1364.43,19491.79,Past Due
BILL00001372,CUST0000686,2026-05-01,2026-05-28,2026-06-17,10060.0,1547.69,386.92,902.82,12897.44,Open
BILL00001373,CUST0000687,2026-04-01,2026-04-28,2026-05-18,4357.19,670.34,167.58,391.03,5586.14,Cancelled
BILL00001374,CUST0000687,2026-05-01,2026-05-28,2026-06-17,16074.05,2472.93,618.23,1442.54,20607.75,Paid
BILL00001375,CUST0000688,2026-04-01,2026-04-28,2026-05-18,9943.2,1529.72,382.43,892.34,12747.69,Past Due
BILL00001376,CUST0000688,2026-05-01,2026-05-28,2026-06-17,15378.89,2365.98,591.5,1380.16,19716.52,Paid
BILL00001377,CUST0000689,2026-04-01,2026-04-28,2026-05-18,17697.74,2722.73,680.68,1588.26,22689.4,Open
BILL00001378,CUST0000689,2026-05-01,2026-05-28,2026-06-17,8558.92,1316.76,329.19,768.11,10972.98,Paid
BILL00001379,CUST0000690,2026-04-01,2026-04-28,2026-05-18,18954.59,2916.09,729.02,1701.05,24300.75,Cancelled
BILL00001380,CUST0000690,2026-05-01,2026-05-28,2026-06-17,4837.15,744.18,186.04,434.1,6201.48,Past Due
BILL00001381,CUST0000691,2026-04-01,2026-04-28,2026-05-18,569.93,87.68,21.92,51.15,730.68,Open
BILL00001382,CUST0000691,2026-05-01,2026-05-28,2026-06-17,17990.01,2767.69,691.92,1614.49,23064.11,Open
BILL00001383,CUST0000692,2026-04-01,2026-04-28,2026-05-18,2136.95,328.76,82.19,191.78,2739.68,Cancelled
BILL00001384,CUST0000692,2026-05-01,2026-05-28,2026-06-17,15188.02,2336.62,584.15,1363.03,19471.82,Past Due
BILL00001385,CUST0000693,2026-04-01,2026-04-28,2026-05-18,8836.3,1359.43,339.86,793.0,11328.59,Past Due
BILL00001386,CUST0000693,2026-05-01,2026-05-28,2026-06-17,12243.86,1883.67,470.92,1098.81,15697.26,Cancelled
BILL00001387,CUST0000694,2026-04-01,2026-04-28,2026-05-18,3485.54,536.24,134.06,312.8,4468.64,Paid
BILL00001388,CUST0000694,2026-05-01,2026-05-28,2026-06-17,4127.83,635.05,158.76,370.45,5292.1,Open
BILL00001389,CUST0000695,2026-04-01,2026-04-28,2026-05-18,12428.04,1912.01,478.0,1115.34,15933.38,Paid
BILL00001390,CUST0000695,2026-05-01,2026-05-28,2026-06-17,4769.32,733.74,183.44,428.02,6114.51,Open
BILL00001391,CUST0000696,2026-04-01,2026-04-28,2026-05-18,4279.2,658.34,164.58,384.03,5486.16,Open
BILL00001392,CUST0000696,2026-05-01,2026-05-28,2026-06-17,14810.7,2278.57,569.64,1329.17,18988.08,Open
BILL00001393,CUST0000697,2026-04-01,2026-04-28,2026-05-18,8982.54,1381.93,345.48,806.13,11516.08,Open
BILL00001394,CUST0000697,2026-05-01,2026-05-28,2026-06-17,6825.41,1050.06,262.52,612.54,8750.52,Paid
BILL00001395,CUST0000698,2026-04-01,2026-04-28,2026-05-18,8590.12,1321.56,330.39,770.91,11012.97,Cancelled
BILL00001396,CUST0000698,2026-05-01,2026-05-28,2026-06-17,17070.11,2626.17,656.54,1531.93,21884.75,Past Due
BILL00001397,CUST0000699,2026-04-01,2026-04-28,2026-05-18,12331.61,1897.17,474.29,1106.68,15809.76,Paid
BILL00001398,CUST0000699,2026-05-01,2026-05-28,2026-06-17,9562.84,1471.21,367.8,858.2,12260.05,Open
BILL00001399,CUST0000700,2026-04-01,2026-04-28,2026-05-18,238.37,36.67,9.17,21.39,305.61,Open
BILL00001400,CUST0000700,2026-05-01,2026-05-28,2026-06-17,9859.77,1516.89,379.22,884.85,12640.73,Open
BILL00001401,CUST0000701,2026-04-01,2026-04-28,2026-05-18,18990.19,2921.57,730.39,1704.25,24346.4,Paid
BILL00001402,CUST0000701,2026-05-01,2026-05-28,2026-06-17,3992.73,614.27,153.57,358.32,5118.88,Cancelled
BILL00001403,CUST0000702,2026-04-01,2026-04-28,2026-05-18,1040.81,160.12,40.03,93.41,1334.37,Past Due
BILL00001404,CUST0000702,2026-05-01,2026-05-28,2026-06-17,1531.24,235.58,58.89,137.42,1963.13,Open
BILL00001405,CUST0000703,2026-04-01,2026-04-28,2026-05-18,5809.42,893.76,223.44,521.36,7447.98,Cancelled
BILL00001406,CUST0000703,2026-05-01,2026-05-28,2026-06-17,858.5,132.08,33.02,77.04,1100.64,Cancelled
BILL00001407,CUST0000704,2026-04-01,2026-04-28,2026-05-18,2404.05,369.85,92.46,215.75,3082.11,Paid
BILL00001408,CUST0000704,2026-05-01,2026-05-28,2026-06-17,12841.76,1975.65,493.91,1152.47,16463.79,Open
BILL00001409,CUST0000705,2026-04-01,2026-04-28,2026-05-18,13397.19,2061.11,515.28,1202.31,17175.88,Open
BILL00001410,CUST0000705,2026-05-01,2026-05-28,2026-06-17,9317.81,1433.51,358.38,836.21,11945.91,Open
BILL00001411,CUST0000706,2026-04-01,2026-04-28,2026-05-18,15437.61,2375.02,593.75,1385.43,19791.81,Cancelled
BILL00001412,CUST0000706,2026-05-01,2026-05-28,2026-06-17,525.93,80.91,20.23,47.2,674.27,Open
BILL00001413,CUST0000707,2026-04-01,2026-04-28,2026-05-18,440.8,67.82,16.95,39.56,565.13,Open
BILL00001414,CUST0000707,2026-05-01,2026-05-28,2026-06-17,11941.16,1837.1,459.28,1071.64,15309.18,Open
BILL00001415,CUST0000708,2026-04-01,2026-04-28,2026-05-18,15100.68,2323.18,580.8,1355.19,19359.85,Open
BILL00001416,CUST0000708,2026-05-01,2026-05-28,2026-06-17,5093.95,783.68,195.92,457.15,6530.71,Past Due
BILL00001417,CUST0000709,2026-04-01,2026-04-28,2026-05-18,6418.41,987.45,246.86,576.01,8228.74,Paid
BILL00001418,CUST0000709,2026-05-01,2026-05-28,2026-06-17,9969.49,1533.77,383.44,894.7,12781.4,Past Due
BILL00001419,CUST0000710,2026-04-01,2026-04-28,2026-05-18,9953.1,1531.25,382.81,893.23,12760.38,Past Due
BILL00001420,CUST0000710,2026-05-01,2026-05-28,2026-06-17,4606.35,708.67,177.17,413.39,5905.58,Open
BILL00001421,CUST0000711,2026-04-01,2026-04-28,2026-05-18,7485.44,1151.61,287.9,671.77,9596.72,Cancelled
BILL00001422,CUST0000711,2026-05-01,2026-05-28,2026-06-17,12163.11,1871.25,467.81,1091.56,15593.73,Open
BILL00001423,CUST0000712,2026-04-01,2026-04-28,2026-05-18,9998.97,1538.3,384.58,897.34,12819.19,Cancelled
BILL00001424,CUST0000712,2026-05-01,2026-05-28,2026-06-17,5397.33,830.36,207.59,484.38,6919.65,Open
BILL00001425,CUST0000713,2026-04-01,2026-04-28,2026-05-18,355.1,54.63,13.66,31.87,455.25,Past Due
BILL00001426,CUST0000713,2026-05-01,2026-05-28,2026-06-17,8200.39,1261.6,315.4,735.93,10513.32,Open
BILL00001427,CUST0000714,2026-04-01,2026-04-28,2026-05-18,11721.69,1803.34,450.83,1051.95,15027.81,Cancelled
BILL00001428,CUST0000714,2026-05-01,2026-05-28,2026-06-17,14724.14,2265.25,566.31,1321.4,18877.1,Open
BILL00001429,CUST0000715,2026-04-01,2026-04-28,2026-05-18,16105.14,2477.71,619.43,1445.33,20647.61,Cancelled
BILL00001430,CUST0000715,2026-05-01,2026-05-28,2026-06-17,6857.12,1054.94,263.74,615.38,8791.18,Open
BILL00001431,CUST0000716,2026-04-01,2026-04-28,2026-05-18,3427.82,527.36,131.84,307.62,4394.64,Cancelled
BILL00001432,CUST0000716,2026-05-01,2026-05-28,2026-06-17,7226.69,1111.8,277.95,648.55,9264.99,Open
BILL00001433,CUST0000717,2026-04-01,2026-04-28,2026-05-18,7234.75,1113.04,278.26,649.27,9275.32,Past Due
BILL00001434,CUST0000717,2026-05-01,2026-05-28,2026-06-17,13875.85,2134.75,533.69,1245.27,17789.55,Past Due
BILL00001435,CUST0000718,2026-04-01,2026-04-28,2026-05-18,12617.17,1941.1,485.28,1132.31,16175.86,Paid
BILL00001436,CUST0000718,2026-05-01,2026-05-28,2026-06-17,4873.08,749.7,187.43,437.33,6247.53,Open
BILL00001437,CUST0000719,2026-04-01,2026-04-28,2026-05-18,13090.52,2013.93,503.48,1174.79,16782.71,Past Due
BILL00001438,CUST0000719,2026-05-01,2026-05-28,2026-06-17,1897.79,291.97,72.99,170.31,2433.06,Open
BILL00001439,CUST0000720,2026-04-01,2026-04-28,2026-05-18,18028.43,2773.61,693.4,1617.94,23113.38,Paid
BILL00001440,CUST0000720,2026-05-01,2026-05-28,2026-06-17,10251.08,1577.09,394.27,919.97,13142.41,Cancelled
BILL00001441,CUST0000721,2026-04-01,2026-04-28,2026-05-18,9856.8,1516.43,379.11,884.59,12636.93,Past Due
BILL00001442,CUST0000721,2026-05-01,2026-05-28,2026-06-17,7029.06,1081.39,270.35,630.81,9011.62,Open
BILL00001443,CUST0000722,2026-04-01,2026-04-28,2026-05-18,4160.46,640.07,160.02,373.37,5333.92,Paid
BILL00001444,CUST0000722,2026-05-01,2026-05-28,2026-06-17,16367.6,2518.09,629.52,1468.89,20984.1,Cancelled
BILL00001445,CUST0000723,2026-04-01,2026-04-28,2026-05-18,10497.62,1615.02,403.75,942.09,13458.49,Cancelled
BILL00001446,CUST0000723,2026-05-01,2026-05-28,2026-06-17,15314.93,2356.14,589.04,1374.42,19634.52,Open
BILL00001447,CUST0000724,2026-04-01,2026-04-28,2026-05-18,14095.65,2168.56,542.14,1264.99,18071.34,Paid
BILL00001448,CUST0000724,2026-05-01,2026-05-28,2026-06-17,8720.67,1341.64,335.41,782.62,11180.35,Past Due
BILL00001449,CUST0000725,2026-04-01,2026-04-28,2026-05-18,3197.76,491.96,122.99,286.98,4099.69,Paid
BILL00001450,CUST0000725,2026-05-01,2026-05-28,2026-06-17,4307.52,662.7,165.67,386.57,5522.46,Cancelled
BILL00001451,CUST0000726,2026-04-01,2026-04-28,2026-05-18,19472.28,2995.74,748.93,1747.51,24964.46,Open
BILL00001452,CUST0000726,2026-05-01,2026-05-28,2026-06-17,2464.11,379.09,94.77,221.14,3159.12,Past Due
BILL00001453,CUST0000727,2026-04-01,2026-04-28,2026-05-18,10712.47,1648.07,412.02,961.38,13733.93,Open
BILL00001454,CUST0000727,2026-05-01,2026-05-28,2026-06-17,15397.56,2368.86,592.21,1381.83,19740.46,Open
BILL00001455,CUST0000728,2026-04-01,2026-04-28,2026-05-18,19203.12,2954.33,738.58,1723.36,24619.38,Cancelled
BILL00001456,CUST0000728,2026-05-01,2026-05-28,2026-06-17,13144.6,2022.25,505.56,1179.64,16852.05,Past Due
BILL00001457,CUST0000729,2026-04-01,2026-04-28,2026-05-18,10912.69,1678.87,419.72,979.34,13990.62,Cancelled
BILL00001458,CUST0000729,2026-05-01,2026-05-28,2026-06-17,5603.51,862.08,215.52,502.88,7183.98,Open
BILL00001459,CUST0000730,2026-04-01,2026-04-28,2026-05-18,15003.1,2308.17,577.04,1346.43,19234.74,Open
BILL00001460,CUST0000730,2026-05-01,2026-05-28,2026-06-17,5512.15,848.02,212.01,494.68,7066.86,Paid
BILL00001461,CUST0000731,2026-04-01,2026-04-28,2026-05-18,18777.13,2888.79,722.2,1685.13,24073.25,Open
BILL00001462,CUST0000731,2026-05-01,2026-05-28,2026-06-17,18987.91,2921.22,730.3,1704.04,24343.47,Open
BILL00001463,CUST0000732,2026-04-01,2026-04-28,2026-05-18,617.56,95.01,23.75,55.42,791.75,Cancelled
BILL00001464,CUST0000732,2026-05-01,2026-05-28,2026-06-17,3138.13,482.79,120.7,281.63,4023.24,Cancelled
BILL00001465,CUST0000733,2026-04-01,2026-04-28,2026-05-18,18313.96,2817.53,704.38,1643.56,23479.43,Cancelled
BILL00001466,CUST0000733,2026-05-01,2026-05-28,2026-06-17,14409.77,2216.89,554.22,1293.18,18474.06,Paid
BILL00001467,CUST0000734,2026-04-01,2026-04-28,2026-05-18,12765.53,1963.93,490.98,1145.62,16366.06,Cancelled
BILL00001468,CUST0000734,2026-05-01,2026-05-28,2026-06-17,18371.1,2826.32,706.58,1648.69,23552.69,Paid
BILL00001469,CUST0000735,2026-04-01,2026-04-28,2026-05-18,13481.29,2074.05,518.51,1209.86,17283.71,Paid
BILL00001470,CUST0000735,2026-05-01,2026-05-28,2026-06-17,2226.42,342.53,85.63,199.81,2854.39,Open
BILL00001471,CUST0000736,2026-04-01,2026-04-28,2026-05-18,6489.16,998.33,249.58,582.36,8319.44,Open
BILL00001472,CUST0000736,2026-05-01,2026-05-28,2026-06-17,17490.33,2690.82,672.7,1569.64,22423.5,Past Due
BILL00001473,CUST0000737,2026-04-01,2026-04-28,2026-05-18,877.59,135.01,33.75,78.76,1125.12,Open
BILL00001474,CUST0000737,2026-05-01,2026-05-28,2026-06-17,14980.86,2304.75,576.19,1344.44,19206.23,Paid
BILL00001475,CUST0000738,2026-04-01,2026-04-28,2026-05-18,6458.13,993.56,248.39,579.58,8279.66,Open
BILL00001476,CUST0000738,2026-05-01,2026-05-28,2026-06-17,7997.78,1230.43,307.61,717.75,10253.57,Open
BILL00001477,CUST0000739,2026-04-01,2026-04-28,2026-05-18,11002.85,1692.75,423.19,987.44,14106.22,Open
BILL00001478,CUST0000739,2026-05-01,2026-05-28,2026-06-17,13280.78,2043.2,510.8,1191.86,17026.64,Cancelled
BILL00001479,CUST0000740,2026-04-01,2026-04-28,2026-05-18,3204.59,493.01,123.25,287.59,4108.45,Cancelled
BILL00001480,CUST0000740,2026-05-01,2026-05-28,2026-06-17,8247.93,1268.91,317.23,740.2,10574.27,Past Due
BILL00001481,CUST0000741,2026-04-01,2026-04-28,2026-05-18,4516.35,694.82,173.71,405.31,5790.19,Open
BILL00001482,CUST0000741,2026-05-01,2026-05-28,2026-06-17,8454.48,1300.69,325.17,758.73,10839.07,Open
BILL00001483,CUST0000742,2026-04-01,2026-04-28,2026-05-18,13223.03,2034.31,508.58,1186.68,16952.6,Paid
BILL00001484,CUST0000742,2026-05-01,2026-05-28,2026-06-17,13401.05,2061.7,515.42,1202.66,17180.83,Open
BILL00001485,CUST0000743,2026-04-01,2026-04-28,2026-05-18,15440.06,2375.39,593.85,1385.65,19794.95,Past Due
BILL00001486,CUST0000743,2026-05-01,2026-05-28,2026-06-17,6474.12,996.02,249.0,581.01,8300.15,Paid
BILL00001487,CUST0000744,2026-04-01,2026-04-28,2026-05-18,18144.46,2791.46,697.86,1628.35,23262.13,Open
BILL00001488,CUST0000744,2026-05-01,2026-05-28,2026-06-17,17586.31,2705.59,676.4,1578.26,22546.55,Open
BILL00001489,CUST0000745,2026-04-01,2026-04-28,2026-05-18,17071.36,2626.36,656.59,1532.05,21886.36,Open
BILL00001490,CUST0000745,2026-05-01,2026-05-28,2026-06-17,14783.06,2274.32,568.58,1326.68,18952.64,Past Due
BILL00001491,CUST0000746,2026-04-01,2026-04-28,2026-05-18,1476.59,227.17,56.79,132.51,1893.07,Cancelled
BILL00001492,CUST0000746,2026-05-01,2026-05-28,2026-06-17,9963.86,1532.9,383.23,894.19,12774.18,Paid
BILL00001493,CUST0000747,2026-04-01,2026-04-28,2026-05-18,18137.44,2790.38,697.59,1627.72,23253.13,Past Due
BILL00001494,CUST0000747,2026-05-01,2026-05-28,2026-06-17,7291.48,1121.77,280.44,654.36,9348.05,Past Due
BILL00001495,CUST0000748,2026-04-01,2026-04-28,2026-05-18,13803.37,2123.6,530.9,1238.76,17696.63,Cancelled
BILL00001496,CUST0000748,2026-05-01,2026-05-28,2026-06-17,7955.19,1223.87,305.97,713.93,10198.96,Paid
BILL00001497,CUST0000749,2026-04-01,2026-04-28,2026-05-18,8496.85,1307.21,326.8,762.54,10893.4,Cancelled
BILL00001498,CUST0000749,2026-05-01,2026-05-28,2026-06-17,18822.72,2895.8,723.95,1689.22,24131.69,Open
BILL00001499,CUST0000750,2026-04-01,2026-04-28,2026-05-18,7822.48,1203.46,300.86,702.02,10028.82,Past Due
BILL00001500,CUST0000750,2026-05-01,2026-05-28,2026-06-17,12578.71,1935.19,483.8,1128.86,16126.55,Open
BILL00001501,CUST0000751,2026-04-01,2026-04-28,2026-05-18,3943.48,606.69,151.67,353.9,5055.74,Paid
BILL00001502,CUST0000751,2026-05-01,2026-05-28,2026-06-17,14324.67,2203.79,550.95,1285.55,18364.96,Open
BILL00001503,CUST0000752,2026-04-01,2026-04-28,2026-05-18,6092.66,937.33,234.33,546.78,7811.11,Open
BILL00001504,CUST0000752,2026-05-01,2026-05-28,2026-06-17,18653.76,2869.81,717.45,1674.06,23915.08,Open
BILL00001505,CUST0000753,2026-04-01,2026-04-28,2026-05-18,4983.96,766.76,191.69,447.28,6389.69,Past Due
BILL00001506,CUST0000753,2026-05-01,2026-05-28,2026-06-17,5700.71,877.03,219.26,511.6,7308.6,Open
BILL00001507,CUST0000754,2026-04-01,2026-04-28,2026-05-18,18453.16,2838.95,709.74,1656.05,23657.89,Paid
BILL00001508,CUST0000754,2026-05-01,2026-05-28,2026-06-17,14048.23,2161.27,540.32,1260.74,18010.55,Open
BILL00001509,CUST0000755,2026-04-01,2026-04-28,2026-05-18,14968.98,2302.92,575.73,1343.37,19191.0,Open
BILL00001510,CUST0000755,2026-05-01,2026-05-28,2026-06-17,10257.3,1578.05,394.51,920.53,13150.39,Past Due
BILL00001511,CUST0000756,2026-04-01,2026-04-28,2026-05-18,10628.07,1635.09,408.77,953.8,13625.73,Cancelled
BILL00001512,CUST0000756,2026-05-01,2026-05-28,2026-06-17,7737.72,1190.42,297.6,694.41,9920.15,Paid
BILL00001513,CUST0000757,2026-04-01,2026-04-28,2026-05-18,8538.48,1313.61,328.4,766.27,10946.77,Open
BILL00001514,CUST0000757,2026-05-01,2026-05-28,2026-06-17,9688.02,1490.46,372.62,869.44,12420.54,Paid
BILL00001515,CUST0000758,2026-04-01,2026-04-28,2026-05-18,4915.52,756.23,189.06,441.14,6301.95,Past Due
BILL00001516,CUST0000758,2026-05-01,2026-05-28,2026-06-17,10803.34,1662.05,415.51,969.53,13850.44,Cancelled
BILL00001517,CUST0000759,2026-04-01,2026-04-28,2026-05-18,2415.72,371.65,92.91,216.8,3097.08,Open
BILL00001518,CUST0000759,2026-05-01,2026-05-28,2026-06-17,1282.74,197.34,49.34,115.12,1644.54,Cancelled
BILL00001519,CUST0000760,2026-04-01,2026-04-28,2026-05-18,10771.13,1657.1,414.27,966.64,13809.14,Past Due
BILL00001520,CUST0000760,2026-05-01,2026-05-28,2026-06-17,12526.2,1927.11,481.78,1124.15,16059.23,Paid
BILL00001521,CUST0000761,2026-04-01,2026-04-28,2026-05-18,3217.69,495.03,123.76,288.77,4125.24,Open
BILL00001522,CUST0000761,2026-05-01,2026-05-28,2026-06-17,12951.24,1992.5,498.12,1162.29,16604.16,Open
BILL00001523,CUST0000762,2026-04-01,2026-04-28,2026-05-18,15951.61,2454.09,613.52,1431.55,20450.78,Cancelled
BILL00001524,CUST0000762,2026-05-01,2026-05-28,2026-06-17,3176.6,488.71,122.18,285.08,4072.57,Cancelled
BILL00001525,CUST0000763,2026-04-01,2026-04-28,2026-05-18,14920.75,2295.5,573.87,1339.04,19129.17,Past Due
BILL00001526,CUST0000763,2026-05-01,2026-05-28,2026-06-17,14968.46,2302.84,575.71,1343.32,19190.34,Past Due
BILL00001527,CUST0000764,2026-04-01,2026-04-28,2026-05-18,10027.33,1542.67,385.67,899.89,12855.55,Cancelled
BILL00001528,CUST0000764,2026-05-01,2026-05-28,2026-06-17,10086.54,1551.78,387.94,905.2,12931.47,Cancelled
BILL00001529,CUST0000765,2026-04-01,2026-04-28,2026-05-18,16321.91,2511.06,627.77,1464.79,20925.52,Paid
BILL00001530,CUST0000765,2026-05-01,2026-05-28,2026-06-17,512.72,78.88,19.72,46.01,657.33,Open
BILL00001531,CUST0000766,2026-04-01,2026-04-28,2026-05-18,940.84,144.74,36.19,84.43,1206.2,Open
BILL00001532,CUST0000766,2026-05-01,2026-05-28,2026-06-17,10394.03,1599.08,399.77,932.8,13325.67,Open
BILL00001533,CUST0000767,2026-04-01,2026-04-28,2026-05-18,4675.93,719.37,179.84,419.64,5994.79,Open
BILL00001534,CUST0000767,2026-05-01,2026-05-28,2026-06-17,18224.54,2803.77,700.94,1635.54,23364.79,Paid
BILL00001535,CUST0000768,2026-04-01,2026-04-28,2026-05-18,17296.69,2661.03,665.26,1552.27,22175.24,Paid
BILL00001536,CUST0000768,2026-05-01,2026-05-28,2026-06-17,3902.78,600.43,150.11,350.25,5003.56,Open
BILL00001537,CUST0000769,2026-04-01,2026-04-28,2026-05-18,3692.44,568.07,142.02,331.37,4733.9,Past Due
BILL00001538,CUST0000769,2026-05-01,2026-05-28,2026-06-17,14523.32,2234.36,558.59,1303.37,18619.64,Past Due
BILL00001539,CUST0000770,2026-04-01,2026-04-28,2026-05-18,13460.06,2070.78,517.69,1207.95,17256.48,Paid
BILL00001540,CUST0000770,2026-05-01,2026-05-28,2026-06-17,1855.05,285.39,71.35,166.48,2378.27,Paid
BILL00001541,CUST0000771,2026-04-01,2026-04-28,2026-05-18,2578.38,396.67,99.17,231.39,3305.62,Past Due
BILL00001542,CUST0000771,2026-05-01,2026-05-28,2026-06-17,18170.46,2795.46,698.86,1630.68,23295.46,Open
BILL00001543,CUST0000772,2026-04-01,2026-04-28,2026-05-18,17481.01,2689.39,672.35,1568.81,22411.56,Cancelled
BILL00001544,CUST0000772,2026-05-01,2026-05-28,2026-06-17,2414.54,371.47,92.87,216.69,3095.56,Open
BILL00001545,CUST0000773,2026-04-01,2026-04-28,2026-05-18,10237.77,1575.04,393.76,918.77,13125.34,Open
BILL00001546,CUST0000773,2026-05-01,2026-05-28,2026-06-17,5685.74,874.73,218.68,510.26,7289.42,Paid
BILL00001547,CUST0000774,2026-04-01,2026-04-28,2026-05-18,5348.58,822.86,205.71,480.0,6857.16,Open
BILL00001548,CUST0000774,2026-05-01,2026-05-28,2026-06-17,12760.89,1963.21,490.8,1145.21,16360.11,Paid
BILL00001549,CUST0000775,2026-04-01,2026-04-28,2026-05-18,1201.58,184.86,46.21,107.83,1540.48,Past Due
BILL00001550,CUST0000775,2026-05-01,2026-05-28,2026-06-17,2796.92,430.3,107.57,251.01,3585.79,Paid
BILL00001551,CUST0000776,2026-04-01,2026-04-28,2026-05-18,1242.34,191.13,47.78,111.49,1592.74,Open
BILL00001552,CUST0000776,2026-05-01,2026-05-28,2026-06-17,1252.07,192.63,48.16,112.37,1605.21,Open
BILL00001553,CUST0000777,2026-04-01,2026-04-28,2026-05-18,3282.74,505.04,126.26,294.6,4208.64,Open
BILL00001554,CUST0000777,2026-05-01,2026-05-28,2026-06-17,8620.41,1326.22,331.55,773.63,11051.81,Open
BILL00001555,CUST0000778,2026-04-01,2026-04-28,2026-05-18,11662.36,1794.21,448.55,1046.62,14951.75,Cancelled
BILL00001556,CUST0000778,2026-05-01,2026-05-28,2026-06-17,1025.75,157.81,39.45,92.05,1315.07,Cancelled
BILL00001557,CUST0000779,2026-04-01,2026-04-28,2026-05-18,11873.29,1826.66,456.66,1065.55,15222.17,Cancelled
BILL00001558,CUST0000779,2026-05-01,2026-05-28,2026-06-17,17986.25,2767.12,691.78,1614.15,23059.29,Open
BILL00001559,CUST0000780,2026-04-01,2026-04-28,2026-05-18,1461.97,224.92,56.23,131.2,1874.32,Past Due
BILL00001560,CUST0000780,2026-05-01,2026-05-28,2026-06-17,13843.42,2129.76,532.44,1242.36,17747.98,Open
BILL00001561,CUST0000781,2026-04-01,2026-04-28,2026-05-18,161.11,24.79,6.2,14.46,206.55,Open
BILL00001562,CUST0000781,2026-05-01,2026-05-28,2026-06-17,12063.86,1855.98,463.99,1082.65,15466.49,Cancelled
BILL00001563,CUST0000782,2026-04-01,2026-04-28,2026-05-18,16528.39,2542.83,635.71,1483.32,21190.24,Past Due
BILL00001564,CUST0000782,2026-05-01,2026-05-28,2026-06-17,2146.87,330.29,82.57,192.67,2752.39,Cancelled
BILL00001565,CUST0000783,2026-04-01,2026-04-28,2026-05-18,16918.62,2602.86,650.72,1518.34,21690.54,Open
