site_id,weather_ts,temperature_c,wind_speed_mps,solar_irradiance_wm2,humidity_pct,weather_condition
SITE0018,2026-05-10 06:00:00,33.88,3.97,687.119,44.575,Clear
SITE0018,2026-05-10 07:00:00,22.253,5.38,669.816,36.943,Cloudy
SITE0018,2026-05-10 08:00:00,6.732,9.899,975.919,49.488,Clear
SITE0018,2026-05-10 09:00:00,23.309,4.924,370.101,12.867,Rain
SITE0018,2026-05-10 10:00:00,17.578,5.342,459.703,100.0,Snow
SITE0018,2026-05-10 11:00:00,28.228,2.416,787.428,88.728,Snow
SITE0018,2026-05-10 12:00:00,18.191,5.344,304.832,65.881,Storm
SITE0018,2026-05-10 13:00:00,32.637,6.519,734.653,64.092,Cloudy
SITE0018,2026-05-10 14:00:00,-2.568,9.168,882.275,75.997,Cloudy
SITE0018,2026-05-10 15:00:00,4.503,5.592,646.142,53.793,Storm
SITE0018,2026-05-10 16:00:00,17.885,8.508,596.793,62.204,Clear
SITE0018,2026-05-10 17:00:00,20.477,10.072,292.356,54.981,Storm
SITE0018,2026-05-10 18:00:00,34.72,3.739,476.286,73.738,Cloudy
SITE0018,2026-05-10 19:00:00,17.486,6.297,476.345,62.365,Clear
SITE0018,2026-05-10 20:00:00,26.049,7.755,78.013,77.584,Cloudy
SITE0018,2026-05-10 21:00:00,22.835,9.117,0.0,62.235,Storm
SITE0018,2026-05-10 22:00:00,9.324,4.705,0.0,95.554,Clear
SITE0018,2026-05-10 23:00:00,13.069,4.625,225.584,66.575,Storm
SITE0018,2026-05-11 00:00:00,27.528,7.307,78.455,33.758,Clear
SITE0018,2026-05-11 01:00:00,27.491,5.375,0.0,37.038,Clear
SITE0018,2026-05-11 02:00:00,10.827,9.712,354.496,73.529,Snow
SITE0018,2026-05-11 03:00:00,18.355,8.945,0.0,54.45,Cloudy
SITE0018,2026-05-11 04:00:00,24.073,3.355,121.091,72.341,Clear
SITE0018,2026-05-11 05:00:00,32.451,8.606,31.69,89.344,Storm
SITE0018,2026-05-11 06:00:00,14.018,1.533,782.776,37.669,Storm
SITE0018,2026-05-11 07:00:00,19.97,4.134,616.641,45.26,Clear
SITE0018,2026-05-11 08:00:00,18.889,4.301,701.521,82.21,Storm
SITE0018,2026-05-11 09:00:00,17.712,5.655,708.206,66.287,Cloudy
SITE0018,2026-05-11 10:00:00,13.294,5.89,622.775,66.206,Cloudy
SITE0018,2026-05-11 11:00:00,14.964,7.837,547.505,49.868,Cloudy
SITE0018,2026-05-11 12:00:00,-1.35,6.334,668.48,85.945,Rain
SITE0018,2026-05-11 13:00:00,5.806,8.441,348.478,21.932,Snow
SITE0018,2026-05-11 14:00:00,19.693,2.52,585.847,67.822,Clear
SITE0018,2026-05-11 15:00:00,22.376,7.568,441.186,62.35,Storm
SITE0018,2026-05-11 16:00:00,24.521,2.969,972.752,52.125,Cloudy
SITE0018,2026-05-11 17:00:00,11.062,9.586,565.715,71.662,Cloudy
SITE0018,2026-05-11 18:00:00,28.599,7.301,572.286,71.818,Clear
SITE0018,2026-05-11 19:00:00,23.853,8.984,504.127,26.091,Cloudy
SITE0018,2026-05-11 20:00:00,25.575,6.219,0.0,69.86,Rain
SITE0018,2026-05-11 21:00:00,20.849,3.235,140.938,63.178,Snow
SITE0018,2026-05-11 22:00:00,6.289,0.927,163.993,50.213,Clear
SITE0018,2026-05-11 23:00:00,34.998,4.954,54.917,62.846,Storm
SITE0018,2026-05-12 00:00:00,20.899,7.153,0.0,71.322,Rain
SITE0018,2026-05-12 01:00:00,17.617,4.592,0.0,86.485,Clear
SITE0018,2026-05-12 02:00:00,30.765,4.932,18.94,41.13,Clear
SITE0018,2026-05-12 03:00:00,25.688,0.0,146.518,67.507,Clear
SITE0018,2026-05-12 04:00:00,19.641,6.648,15.61,65.67,Cloudy
SITE0018,2026-05-12 05:00:00,24.082,1.521,200.146,39.855,Clear
SITE0018,2026-05-12 06:00:00,27.211,9.549,452.971,52.466,Storm
SITE0018,2026-05-12 07:00:00,19.054,4.705,487.372,48.681,Clear
SITE0018,2026-05-12 08:00:00,18.7,5.252,761.289,17.994,Cloudy
SITE0018,2026-05-12 09:00:00,23.459,3.128,610.971,58.874,Clear
SITE0018,2026-05-12 10:00:00,16.284,3.969,658.864,51.784,Cloudy
SITE0018,2026-05-12 11:00:00,23.961,3.406,761.68,40.96,Cloudy
SITE0018,2026-05-12 12:00:00,23.586,8.517,854.229,63.188,Rain
SITE0018,2026-05-12 13:00:00,9.701,5.463,845.839,72.32,Cloudy
SITE0018,2026-05-12 14:00:00,20.037,5.279,609.949,40.513,Clear
SITE0018,2026-05-12 15:00:00,24.93,4.434,529.575,70.698,Snow
SITE0018,2026-05-12 16:00:00,26.04,6.53,917.895,48.888,Clear
SITE0018,2026-05-12 17:00:00,13.449,4.137,567.771,80.12,Storm
SITE0018,2026-05-12 18:00:00,8.653,9.175,929.298,69.171,Cloudy
SITE0018,2026-05-12 19:00:00,23.451,3.104,591.03,79.744,Cloudy
SITE0018,2026-05-12 20:00:00,25.709,7.205,0.0,78.048,Snow
SITE0018,2026-05-12 21:00:00,16.386,4.586,0.0,42.013,Clear
SITE0018,2026-05-12 22:00:00,29.986,3.595,240.343,65.512,Rain
SITE0018,2026-05-12 23:00:00,21.878,4.858,29.881,49.546,Clear
SITE0018,2026-05-13 00:00:00,11.781,3.845,0.0,27.729,Storm
SITE0018,2026-05-13 01:00:00,29.829,5.821,228.946,67.204,Storm
SITE0018,2026-05-13 02:00:00,29.911,10.614,60.482,63.499,Storm
SITE0018,2026-05-13 03:00:00,14.76,2.125,99.826,47.512,Clear
SITE0018,2026-05-13 04:00:00,32.603,7.2,0.0,38.814,Clear
SITE0018,2026-05-13 05:00:00,19.209,1.986,235.709,54.116,Snow
SITE0018,2026-05-13 06:00:00,13.192,6.844,699.498,61.28,Snow
SITE0018,2026-05-13 07:00:00,8.955,5.483,735.173,24.129,Rain
SITE0018,2026-05-13 08:00:00,29.441,5.084,524.921,31.085,Clear
SITE0018,2026-05-13 09:00:00,11.636,8.582,370.02,82.589,Cloudy
SITE0018,2026-05-13 10:00:00,26.843,9.161,502.356,57.835,Snow
SITE0018,2026-05-13 11:00:00,8.367,5.426,520.231,78.034,Snow
SITE0018,2026-05-13 12:00:00,1.466,6.15,308.872,34.004,Clear
SITE0018,2026-05-13 13:00:00,11.074,2.285,580.516,78.951,Clear
SITE0018,2026-05-13 14:00:00,18.799,6.782,709.182,58.36,Clear
SITE0018,2026-05-13 15:00:00,23.434,0.0,558.347,43.514,Snow
SITE0018,2026-05-13 16:00:00,10.806,9.268,465.085,43.532,Snow
SITE0018,2026-05-13 17:00:00,23.581,5.765,587.742,60.821,Clear
SITE0018,2026-05-13 18:00:00,14.456,6.297,346.257,59.948,Storm
SITE0018,2026-05-13 19:00:00,22.217,7.765,817.931,46.426,Cloudy
SITE0018,2026-05-13 20:00:00,1.522,8.883,344.739,54.422,Clear
SITE0018,2026-05-13 21:00:00,26.321,4.196,219.672,70.484,Cloudy
SITE0018,2026-05-13 22:00:00,24.03,7.655,89.917,72.121,Clear
SITE0018,2026-05-13 23:00:00,27.576,12.329,0.0,72.213,Clear
SITE0018,2026-05-14 00:00:00,34.409,4.534,55.885,54.634,Clear
SITE0018,2026-05-14 01:00:00,11.665,7.274,0.0,53.834,Clear
SITE0018,2026-05-14 02:00:00,26.154,2.619,0.0,49.175,Clear
SITE0018,2026-05-14 03:00:00,6.105,4.17,138.309,60.003,Clear
SITE0018,2026-05-14 04:00:00,22.312,3.343,0.0,72.604,Rain
SITE0018,2026-05-14 05:00:00,24.492,11.06,0.0,36.542,Snow
SITE0018,2026-05-14 06:00:00,27.295,6.253,413.925,57.234,Clear
SITE0018,2026-05-14 07:00:00,20.426,8.572,275.838,68.951,Clear
SITE0018,2026-05-14 08:00:00,23.952,7.514,668.876,93.902,Clear
SITE0018,2026-05-14 09:00:00,8.836,6.798,529.967,45.707,Cloudy
SITE0018,2026-05-14 10:00:00,24.193,6.702,614.866,55.189,Cloudy
SITE0018,2026-05-14 11:00:00,21.177,5.227,929.932,51.995,Clear
SITE0018,2026-05-14 12:00:00,15.914,8.481,848.251,57.495,Cloudy
SITE0018,2026-05-14 13:00:00,11.317,9.038,672.924,94.367,Snow
SITE0018,2026-05-14 14:00:00,15.813,5.694,638.39,82.789,Snow
SITE0018,2026-05-14 15:00:00,17.744,2.567,545.633,63.615,Snow
SITE0018,2026-05-14 16:00:00,14.232,7.042,143.666,64.532,Rain
SITE0018,2026-05-14 17:00:00,21.022,3.457,564.221,60.548,Storm
SITE0018,2026-05-14 18:00:00,25.397,4.539,620.681,55.043,Rain
SITE0018,2026-05-14 19:00:00,18.795,4.681,533.26,54.738,Cloudy
SITE0018,2026-05-14 20:00:00,16.657,7.424,18.223,80.665,Rain
SITE0018,2026-05-14 21:00:00,12.213,6.222,286.106,73.629,Storm
SITE0018,2026-05-14 22:00:00,2.916,4.725,0.0,42.863,Clear
SITE0018,2026-05-14 23:00:00,-6.748,3.774,359.158,60.843,Snow
SITE0018,2026-05-15 00:00:00,20.109,4.28,17.936,70.894,Clear
SITE0018,2026-05-15 01:00:00,25.179,6.454,101.606,55.168,Rain
SITE0018,2026-05-15 02:00:00,19.887,6.41,0.0,61.401,Clear
SITE0018,2026-05-15 03:00:00,19.508,4.201,0.0,44.202,Snow
SITE0018,2026-05-15 04:00:00,15.714,3.129,0.0,88.02,Storm
SITE0018,2026-05-15 05:00:00,9.386,1.03,7.906,69.969,Rain
SITE0018,2026-05-15 06:00:00,26.405,5.555,570.471,53.197,Storm
SITE0018,2026-05-15 07:00:00,34.973,9.723,464.946,46.963,Clear
SITE0018,2026-05-15 08:00:00,32.784,6.96,558.27,87.767,Clear
SITE0018,2026-05-15 09:00:00,13.854,6.886,596.635,37.645,Clear
SITE0018,2026-05-15 10:00:00,17.153,7.93,601.974,73.323,Clear
SITE0018,2026-05-15 11:00:00,22.419,10.617,749.783,49.633,Rain
SITE0018,2026-05-15 12:00:00,11.075,4.414,911.782,69.838,Storm
SITE0018,2026-05-15 13:00:00,33.07,3.284,746.506,65.752,Storm
SITE0018,2026-05-15 14:00:00,12.711,5.801,642.21,79.342,Snow
SITE0018,2026-05-15 15:00:00,27.846,4.105,794.836,46.45,Clear
SITE0018,2026-05-15 16:00:00,5.281,7.629,363.575,81.234,Rain
SITE0018,2026-05-15 17:00:00,12.236,9.213,455.835,76.986,Snow
SITE0018,2026-05-15 18:00:00,21.04,2.56,764.841,46.555,Clear
SITE0018,2026-05-15 19:00:00,21.586,7.212,707.022,76.429,Rain
SITE0018,2026-05-15 20:00:00,28.967,8.713,150.955,50.429,Rain
SITE0018,2026-05-15 21:00:00,28.266,4.757,155.919,54.738,Clear
SITE0018,2026-05-15 22:00:00,35.756,2.259,30.853,41.738,Rain
SITE0018,2026-05-15 23:00:00,19.375,9.884,56.277,48.674,Storm
SITE0018,2026-05-16 00:00:00,18.681,5.698,246.572,63.998,Clear
SITE0018,2026-05-16 01:00:00,38.48,6.932,0.0,54.758,Snow
SITE0018,2026-05-16 02:00:00,35.765,6.514,0.0,80.82,Cloudy
SITE0018,2026-05-16 03:00:00,20.959,7.524,103.404,68.812,Clear
SITE0018,2026-05-16 04:00:00,20.448,6.351,206.406,68.698,Cloudy
SITE0018,2026-05-16 05:00:00,12.779,6.652,0.0,25.597,Storm
SITE0018,2026-05-16 06:00:00,-2.046,4.021,645.017,58.92,Cloudy
SITE0018,2026-05-16 07:00:00,19.436,4.058,835.548,37.109,Storm
SITE0018,2026-05-16 08:00:00,36.601,8.892,503.278,37.122,Clear
SITE0018,2026-05-16 09:00:00,24.942,4.913,463.385,56.841,Clear
SITE0018,2026-05-16 10:00:00,16.742,6.224,745.876,57.749,Rain
SITE0018,2026-05-16 11:00:00,22.788,4.845,631.795,79.495,Snow
SITE0018,2026-05-16 12:00:00,-1.102,4.281,388.47,70.377,Rain
SITE0018,2026-05-16 13:00:00,15.45,3.73,1097.667,81.491,Clear
SITE0018,2026-05-16 14:00:00,23.78,4.91,338.408,44.061,Snow
SITE0018,2026-05-16 15:00:00,6.581,6.247,524.92,52.548,Storm
SITE0018,2026-05-16 16:00:00,21.724,6.187,660.027,42.197,Clear
SITE0018,2026-05-16 17:00:00,30.567,11.62,382.919,53.577,Rain
SITE0018,2026-05-16 18:00:00,24.174,6.706,377.226,22.919,Cloudy
SITE0018,2026-05-16 19:00:00,16.635,5.913,647.049,63.252,Cloudy
SITE0018,2026-05-16 20:00:00,7.058,3.594,0.0,62.26,Snow
SITE0018,2026-05-16 21:00:00,2.285,7.998,184.634,62.728,Rain
SITE0018,2026-05-16 22:00:00,-5.018,9.527,219.608,41.742,Clear
SITE0018,2026-05-16 23:00:00,21.204,6.664,26.564,38.711,Clear
SITE0018,2026-05-17 00:00:00,36.299,6.452,203.383,74.118,Clear
SITE0018,2026-05-17 01:00:00,41.312,9.64,0.0,44.286,Clear
SITE0018,2026-05-17 02:00:00,16.645,5.347,29.511,33.012,Snow
SITE0018,2026-05-17 03:00:00,6.316,8.07,0.0,24.566,Clear
SITE0018,2026-05-17 04:00:00,29.382,2.789,0.0,80.88,Snow
SITE0018,2026-05-17 05:00:00,6.419,5.273,164.104,38.897,Clear
SITE0018,2026-05-17 06:00:00,11.271,6.244,858.497,33.866,Snow
SITE0018,2026-05-17 07:00:00,29.268,10.233,764.461,61.607,Clear
SITE0018,2026-05-17 08:00:00,24.133,6.937,621.826,29.146,Clear
SITE0018,2026-05-17 09:00:00,12.384,0.0,701.884,64.343,Snow
SITE0018,2026-05-17 10:00:00,13.262,8.089,690.547,63.247,Storm
SITE0018,2026-05-17 11:00:00,14.694,2.578,832.886,43.537,Cloudy
SITE0018,2026-05-17 12:00:00,20.16,9.221,653.642,54.689,Snow
SITE0018,2026-05-17 13:00:00,24.049,5.096,595.292,85.816,Storm
SITE0018,2026-05-17 14:00:00,22.743,8.922,420.684,86.329,Rain
SITE0018,2026-05-17 15:00:00,32.911,7.891,616.823,46.437,Clear
SITE0018,2026-05-17 16:00:00,26.948,4.798,562.246,78.688,Clear
SITE0018,2026-05-17 17:00:00,10.331,1.674,732.299,74.828,Clear
SITE0018,2026-05-17 18:00:00,21.208,7.217,677.526,100.0,Clear
SITE0018,2026-05-17 19:00:00,9.322,2.155,480.567,52.163,Clear
SITE0018,2026-05-17 20:00:00,12.03,2.532,0.0,71.918,Clear
SITE0018,2026-05-17 21:00:00,12.553,3.749,0.0,52.149,Clear
SITE0018,2026-05-17 22:00:00,16.884,3.265,0.0,70.693,Storm
SITE0018,2026-05-17 23:00:00,-1.782,7.689,208.392,67.753,Clear
SITE0018,2026-05-18 00:00:00,27.133,4.884,0.0,49.019,Cloudy
SITE0018,2026-05-18 01:00:00,8.335,4.954,0.0,41.297,Storm
SITE0018,2026-05-18 02:00:00,22.507,1.33,0.0,62.706,Cloudy
SITE0018,2026-05-18 03:00:00,30.262,8.603,172.993,84.55,Clear
SITE0018,2026-05-18 04:00:00,23.096,4.704,0.0,72.147,Storm
SITE0018,2026-05-18 05:00:00,24.817,5.634,0.0,61.32,Snow
SITE0018,2026-05-18 06:00:00,25.251,8.009,456.542,59.597,Clear
SITE0018,2026-05-18 07:00:00,-1.616,6.934,792.229,33.468,Cloudy
SITE0018,2026-05-18 08:00:00,20.461,5.766,575.461,57.478,Rain
SITE0018,2026-05-18 09:00:00,19.435,4.579,702.707,50.15,Cloudy
SITE0018,2026-05-18 10:00:00,5.53,4.918,535.76,61.123,Snow
SITE0018,2026-05-18 11:00:00,18.644,7.777,444.696,45.431,Storm
SITE0018,2026-05-18 12:00:00,10.056,5.997,249.677,48.754,Snow
SITE0018,2026-05-18 13:00:00,17.101,7.126,431.9,49.968,Cloudy
SITE0018,2026-05-18 14:00:00,6.106,8.026,859.429,58.735,Storm
SITE0018,2026-05-18 15:00:00,11.097,10.895,393.705,51.217,Cloudy
SITE0018,2026-05-18 16:00:00,22.784,6.258,556.551,52.423,Rain
SITE0018,2026-05-18 17:00:00,35.17,3.287,520.475,60.489,Clear
SITE0018,2026-05-18 18:00:00,24.301,3.208,712.385,71.707,Cloudy
SITE0018,2026-05-18 19:00:00,9.933,4.607,315.248,52.144,Storm
SITE0018,2026-05-18 20:00:00,23.845,3.478,263.781,50.107,Storm
SITE0018,2026-05-18 21:00:00,15.249,2.095,103.983,42.766,Snow
SITE0018,2026-05-18 22:00:00,17.8,2.734,0.0,32.86,Storm
SITE0018,2026-05-18 23:00:00,12.678,9.528,86.155,72.512,Clear
SITE0018,2026-05-19 00:00:00,21.561,3.694,0.0,59.44,Clear
SITE0018,2026-05-19 01:00:00,16.606,2.223,15.334,76.479,Storm
SITE0018,2026-05-19 02:00:00,11.761,3.175,0.0,47.649,Rain
SITE0018,2026-05-19 03:00:00,14.578,3.667,221.061,33.471,Cloudy
SITE0018,2026-05-19 04:00:00,28.629,7.638,107.864,35.999,Clear
SITE0018,2026-05-19 05:00:00,13.572,7.527,0.0,46.062,Clear
SITE0018,2026-05-19 06:00:00,8.319,0.665,668.257,55.957,Rain
SITE0018,2026-05-19 07:00:00,17.09,7.031,697.783,68.276,Rain
SITE0018,2026-05-19 08:00:00,20.419,12.599,756.698,26.633,Snow
SITE0018,2026-05-19 09:00:00,9.008,3.016,498.786,87.729,Clear
SITE0018,2026-05-19 10:00:00,24.769,8.789,504.93,58.218,Snow
SITE0018,2026-05-19 11:00:00,22.745,3.892,635.896,62.077,Rain
SITE0018,2026-05-19 12:00:00,17.059,7.08,579.879,49.995,Clear
SITE0018,2026-05-19 13:00:00,27.187,3.423,525.258,61.156,Cloudy
SITE0018,2026-05-19 14:00:00,10.683,10.507,661.121,82.006,Cloudy
SITE0018,2026-05-19 15:00:00,21.165,3.514,859.684,81.352,Snow
SITE0018,2026-05-19 16:00:00,31.89,6.044,517.641,46.969,Clear
SITE0018,2026-05-19 17:00:00,31.962,9.127,593.14,70.152,Snow
SITE0018,2026-05-19 18:00:00,30.127,6.826,621.535,59.476,Clear
SITE0018,2026-05-19 19:00:00,28.416,2.41,322.746,43.974,Rain
SITE0018,2026-05-19 20:00:00,30.099,0.447,128.069,57.905,Clear
SITE0018,2026-05-19 21:00:00,26.146,6.305,43.52,63.875,Rain
SITE0018,2026-05-19 22:00:00,-1.38,1.417,79.559,58.183,Snow
SITE0018,2026-05-19 23:00:00,26.453,7.988,165.098,71.917,Snow
SITE0018,2026-05-20 00:00:00,28.692,3.368,0.0,42.291,Clear
SITE0018,2026-05-20 01:00:00,18.423,1.922,211.366,63.284,Storm
SITE0018,2026-05-20 02:00:00,15.306,4.484,56.378,49.481,Clear
SITE0018,2026-05-20 03:00:00,24.412,3.579,0.0,45.881,Cloudy
SITE0018,2026-05-20 04:00:00,25.28,4.084,0.0,47.693,Clear
SITE0018,2026-05-20 05:00:00,28.984,3.839,40.521,51.563,Clear
SITE0018,2026-05-20 06:00:00,31.711,1.097,996.517,36.764,Clear
SITE0018,2026-05-20 07:00:00,15.049,5.514,881.275,29.612,Clear
SITE0018,2026-05-20 08:00:00,38.654,9.041,871.436,52.761,Snow
SITE0018,2026-05-20 09:00:00,24.041,3.415,542.447,47.736,Clear
SITE0018,2026-05-20 10:00:00,18.649,10.168,665.527,47.722,Cloudy
SITE0018,2026-05-20 11:00:00,16.65,0.0,524.005,64.764,Rain
SITE0018,2026-05-20 12:00:00,15.108,7.292,672.084,50.328,Cloudy
SITE0018,2026-05-20 13:00:00,26.889,4.969,505.715,58.971,Storm
SITE0018,2026-05-20 14:00:00,24.934,9.383,865.925,56.836,Rain
SITE0018,2026-05-20 15:00:00,11.357,4.328,180.777,100.0,Storm
SITE0018,2026-05-20 16:00:00,14.606,3.897,259.975,67.91,Clear
SITE0018,2026-05-20 17:00:00,4.443,1.115,634.783,56.998,Clear
SITE0018,2026-05-20 18:00:00,25.63,8.692,526.081,58.578,Clear
SITE0018,2026-05-20 19:00:00,19.071,6.903,766.12,50.79,Clear
SITE0018,2026-05-20 20:00:00,32.176,5.259,0.0,40.901,Cloudy
SITE0018,2026-05-20 21:00:00,15.987,1.294,78.606,52.668,Storm
SITE0018,2026-05-20 22:00:00,27.968,7.716,0.0,72.704,Clear
SITE0018,2026-05-20 23:00:00,25.874,3.992,24.269,72.399,Cloudy
SITE0018,2026-05-21 00:00:00,25.878,6.018,169.021,89.25,Cloudy
SITE0018,2026-05-21 01:00:00,0.289,7.881,0.0,76.273,Clear
SITE0018,2026-05-21 02:00:00,-1.053,3.577,0.0,69.882,Snow
SITE0018,2026-05-21 03:00:00,31.0,6.261,372.286,64.334,Clear
SITE0018,2026-05-21 04:00:00,23.88,4.918,95.767,19.277,Storm
SITE0018,2026-05-21 05:00:00,3.901,3.138,0.0,77.494,Rain
SITE0018,2026-05-21 06:00:00,17.72,5.129,323.661,83.498,Snow
SITE0018,2026-05-21 07:00:00,15.573,5.407,632.347,66.904,Snow
SITE0018,2026-05-21 08:00:00,15.002,5.366,741.189,60.417,Cloudy
SITE0018,2026-05-21 09:00:00,22.377,6.406,363.909,61.409,Storm
SITE0018,2026-05-21 10:00:00,33.329,4.642,472.099,55.486,Rain
SITE0018,2026-05-21 11:00:00,40.802,4.382,662.946,60.091,Rain
SITE0018,2026-05-21 12:00:00,15.458,2.671,607.723,40.506,Storm
SITE0018,2026-05-21 13:00:00,17.954,8.52,503.699,68.6,Clear
SITE0018,2026-05-21 14:00:00,14.697,8.95,684.391,57.011,Clear
SITE0018,2026-05-21 15:00:00,18.994,11.001,793.747,53.843,Cloudy
SITE0018,2026-05-21 16:00:00,21.282,6.568,706.414,69.58,Rain
SITE0018,2026-05-21 17:00:00,8.473,3.951,499.774,63.287,Cloudy
SITE0018,2026-05-21 18:00:00,34.423,7.279,258.934,76.336,Snow
SITE0018,2026-05-21 19:00:00,31.188,8.423,838.114,71.666,Clear
SITE0018,2026-05-21 20:00:00,26.163,9.716,109.148,78.101,Snow
SITE0018,2026-05-21 21:00:00,29.708,6.015,100.811,65.614,Clear
SITE0018,2026-05-21 22:00:00,33.026,8.551,0.0,41.669,Clear
SITE0018,2026-05-21 23:00:00,22.251,8.245,211.361,89.767,Clear
SITE0018,2026-05-22 00:00:00,34.921,6.529,0.0,81.304,Snow
SITE0018,2026-05-22 01:00:00,16.932,12.366,96.402,65.845,Clear
SITE0018,2026-05-22 02:00:00,22.351,8.295,125.335,41.948,Rain
SITE0018,2026-05-22 03:00:00,18.478,4.285,504.095,87.195,Rain
SITE0018,2026-05-22 04:00:00,19.284,1.08,127.186,60.918,Rain
SITE0018,2026-05-22 05:00:00,0.767,7.597,57.728,64.338,Clear
SITE0018,2026-05-22 06:00:00,30.826,8.037,583.221,37.238,Clear
SITE0018,2026-05-22 07:00:00,30.898,1.257,582.802,45.623,Rain
SITE0018,2026-05-22 08:00:00,16.937,3.291,698.138,72.856,Snow
SITE0018,2026-05-22 09:00:00,26.545,4.591,868.85,64.778,Snow
SITE0018,2026-05-22 10:00:00,32.134,4.215,654.207,95.226,Clear
SITE0018,2026-05-22 11:00:00,15.441,4.72,484.113,75.254,Cloudy
SITE0018,2026-05-22 12:00:00,21.157,4.578,517.988,38.511,Cloudy
SITE0018,2026-05-22 13:00:00,21.293,6.943,682.021,51.453,Clear
SITE0018,2026-05-22 14:00:00,21.317,5.434,676.026,42.653,Rain
SITE0018,2026-05-22 15:00:00,28.99,1.749,543.684,47.171,Rain
SITE0018,2026-05-22 16:00:00,15.189,5.944,573.903,25.606,Cloudy
SITE0018,2026-05-22 17:00:00,20.476,6.659,553.045,62.138,Rain
SITE0018,2026-05-22 18:00:00,19.985,7.2,491.992,72.412,Rain
SITE0018,2026-05-22 19:00:00,7.623,4.633,582.125,75.669,Clear
SITE0018,2026-05-22 20:00:00,23.857,2.758,0.0,29.318,Rain
SITE0018,2026-05-22 21:00:00,18.167,9.785,0.0,32.859,Cloudy
SITE0018,2026-05-22 22:00:00,22.508,4.479,0.0,33.781,Clear
SITE0018,2026-05-22 23:00:00,22.585,7.499,0.0,69.748,Rain
SITE0018,2026-05-23 00:00:00,16.692,4.093,0.0,10.335,Clear
SITE0018,2026-05-23 01:00:00,30.688,2.611,0.0,68.886,Clear
SITE0018,2026-05-23 02:00:00,7.075,5.024,140.543,72.073,Clear
SITE0018,2026-05-23 03:00:00,18.914,9.734,206.637,40.585,Storm
SITE0018,2026-05-23 04:00:00,24.092,9.704,0.0,53.418,Clear
SITE0018,2026-05-23 05:00:00,18.964,8.151,0.0,50.15,Clear
SITE0018,2026-05-23 06:00:00,20.32,8.358,519.219,59.946,Storm
SITE0018,2026-05-23 07:00:00,32.544,4.471,783.993,48.548,Rain
SITE0018,2026-05-23 08:00:00,17.723,7.595,834.004,70.589,Clear
SITE0018,2026-05-23 09:00:00,28.116,7.449,451.371,56.615,Rain
SITE0018,2026-05-23 10:00:00,18.052,4.001,527.093,30.077,Clear
SITE0018,2026-05-23 11:00:00,12.398,9.581,846.165,69.851,Cloudy
SITE0018,2026-05-23 12:00:00,38.721,9.007,592.96,47.715,Cloudy
SITE0018,2026-05-23 13:00:00,8.991,6.877,510.452,61.799,Clear
SITE0018,2026-05-23 14:00:00,25.231,2.342,834.137,64.699,Snow
SITE0018,2026-05-23 15:00:00,22.323,6.289,465.34,70.827,Storm
SITE0018,2026-05-23 16:00:00,26.349,6.862,718.421,54.639,Snow
SITE0018,2026-05-23 17:00:00,-0.957,4.235,559.363,80.802,Clear
SITE0018,2026-05-23 18:00:00,15.48,3.565,521.967,60.257,Snow
SITE0018,2026-05-23 19:00:00,6.241,6.046,605.635,64.828,Snow
SITE0018,2026-05-23 20:00:00,25.1,5.006,146.699,39.237,Cloudy
SITE0018,2026-05-23 21:00:00,0.161,4.381,0.0,69.488,Storm
SITE0018,2026-05-23 22:00:00,30.955,2.115,18.229,39.035,Snow
SITE0018,2026-05-23 23:00:00,29.335,5.854,354.974,79.758,Storm
SITE0018,2026-05-24 00:00:00,19.283,6.431,87.01,30.101,Clear
SITE0018,2026-05-24 01:00:00,25.469,3.538,275.328,63.21,Clear
SITE0018,2026-05-24 02:00:00,27.043,4.524,0.0,43.939,Rain
SITE0018,2026-05-24 03:00:00,29.041,7.891,0.0,65.685,Snow
SITE0018,2026-05-24 04:00:00,4.317,8.089,132.194,25.271,Rain
SITE0018,2026-05-24 05:00:00,41.119,5.909,0.0,39.074,Clear
SITE0018,2026-05-24 06:00:00,22.657,4.238,537.258,77.885,Storm
SITE0018,2026-05-24 07:00:00,32.925,6.707,879.267,44.869,Snow
SITE0018,2026-05-24 08:00:00,25.155,1.569,446.888,46.454,Storm
SITE0018,2026-05-24 09:00:00,18.897,6.559,666.294,77.073,Clear
SITE0018,2026-05-24 10:00:00,29.358,10.689,578.425,71.53,Cloudy
SITE0018,2026-05-24 11:00:00,26.26,5.132,748.007,67.641,Clear
SITE0018,2026-05-24 12:00:00,33.606,8.287,435.917,66.598,Clear
SITE0018,2026-05-24 13:00:00,33.957,7.771,868.272,40.164,Clear
SITE0018,2026-05-24 14:00:00,5.89,4.776,553.435,63.731,Snow
SITE0018,2026-05-24 15:00:00,21.205,5.334,697.747,52.316,Rain
SITE0018,2026-05-24 16:00:00,21.166,5.452,472.538,78.833,Snow
SITE0018,2026-05-24 17:00:00,0.532,5.025,545.433,80.681,Clear
SITE0018,2026-05-24 18:00:00,2.929,6.715,684.123,33.83,Cloudy
SITE0018,2026-05-24 19:00:00,25.966,4.91,481.663,66.318,Storm
SITE0018,2026-05-24 20:00:00,18.726,3.389,123.58,44.12,Snow
SITE0018,2026-05-24 21:00:00,10.517,5.688,0.0,49.977,Snow
SITE0018,2026-05-24 22:00:00,12.564,8.108,0.0,68.517,Snow
SITE0018,2026-05-24 23:00:00,7.05,11.404,0.0,42.74,Cloudy
