generation_id,site_id,reading_ts,generation_mw,available_capacity_mw,curtailment_mw,source_system,reading_date
GEN0000014194,SITE0014,2026-05-13 09:00:00,46.1946,136.1264,0.868,scada,2026-05-13
GEN0000014195,SITE0014,2026-05-13 10:00:00,43.937,145.6076,0.0,scada,2026-05-13
GEN0000014196,SITE0014,2026-05-13 11:00:00,68.7072,130.768,0.0,scada,2026-05-13
GEN0000014197,SITE0014,2026-05-13 12:00:00,44.1594,142.0611,0.5627,scada,2026-05-13
GEN0000014198,SITE0014,2026-05-13 13:00:00,46.6137,137.6748,0.0,scada,2026-05-13
GEN0000014199,SITE0014,2026-05-13 14:00:00,111.2335,145.6493,1.151,scada,2026-05-13
GEN0000014200,SITE0014,2026-05-13 15:00:00,78.0578,148.1164,0.4077,scada,2026-05-13
GEN0000014201,SITE0014,2026-05-13 16:00:00,30.729,136.4883,0.0,scada,2026-05-13
GEN0000014202,SITE0014,2026-05-13 17:00:00,98.4117,138.0786,0.4212,scada,2026-05-13
GEN0000014203,SITE0014,2026-05-13 18:00:00,34.6286,132.3777,0.7952,scada,2026-05-13
GEN0000014204,SITE0014,2026-05-13 19:00:00,78.8212,143.441,1.6328,scada,2026-05-13
GEN0000014205,SITE0014,2026-05-13 20:00:00,65.1683,138.9966,0.4752,scada,2026-05-13
GEN0000014206,SITE0014,2026-05-13 21:00:00,56.6222,142.5274,2.6484,scada,2026-05-13
GEN0000014207,SITE0014,2026-05-13 22:00:00,45.5922,143.7289,4.7042,scada,2026-05-13
GEN0000014208,SITE0014,2026-05-13 23:00:00,56.9397,139.7937,2.1069,scada,2026-05-13
GEN0000014209,SITE0014,2026-05-14 00:00:00,94.9734,144.5813,0.0,scada,2026-05-14
GEN0000014210,SITE0014,2026-05-14 01:00:00,61.0117,131.983,0.4002,scada,2026-05-14
GEN0000014211,SITE0014,2026-05-14 02:00:00,54.5892,134.5663,2.1083,scada,2026-05-14
GEN0000014212,SITE0014,2026-05-14 03:00:00,35.6029,147.8176,0.0,scada,2026-05-14
GEN0000014213,SITE0014,2026-05-14 04:00:00,89.3249,134.7172,2.6934,scada,2026-05-14
GEN0000014214,SITE0014,2026-05-14 05:00:00,105.9664,146.4952,0.0,scada,2026-05-14
GEN0000014215,SITE0014,2026-05-14 06:00:00,67.4374,141.4073,0.0,scada,2026-05-14
GEN0000014216,SITE0014,2026-05-14 07:00:00,68.3328,141.9669,3.3419,scada,2026-05-14
GEN0000014217,SITE0014,2026-05-14 08:00:00,70.0839,147.0898,0.0,scada,2026-05-14
GEN0000014218,SITE0014,2026-05-14 09:00:00,45.5467,139.7841,0.0,scada,2026-05-14
GEN0000014219,SITE0014,2026-05-14 10:00:00,82.5254,142.2572,1.6027,scada,2026-05-14
GEN0000014220,SITE0014,2026-05-14 11:00:00,37.5575,139.3395,0.0,scada,2026-05-14
GEN0000014221,SITE0014,2026-05-14 12:00:00,41.7837,143.1,1.0351,scada,2026-05-14
GEN0000014222,SITE0014,2026-05-14 13:00:00,52.1998,141.0626,1.6048,scada,2026-05-14
GEN0000014223,SITE0014,2026-05-14 14:00:00,57.4629,139.7578,2.5506,scada,2026-05-14
GEN0000014224,SITE0014,2026-05-14 15:00:00,52.3439,147.4658,1.518,scada,2026-05-14
GEN0000014225,SITE0014,2026-05-14 16:00:00,57.9855,145.1965,0.0,scada,2026-05-14
GEN0000014226,SITE0014,2026-05-14 17:00:00,87.6212,141.8663,0.4271,scada,2026-05-14
GEN0000014227,SITE0014,2026-05-14 18:00:00,47.6623,147.5191,0.0,scada,2026-05-14
GEN0000014228,SITE0014,2026-05-14 19:00:00,74.7956,144.9082,0.0,scada,2026-05-14
GEN0000014229,SITE0014,2026-05-14 20:00:00,70.4247,146.6558,0.6401,scada,2026-05-14
GEN0000014230,SITE0014,2026-05-14 21:00:00,59.6964,146.1268,0.4304,scada,2026-05-14
GEN0000014231,SITE0014,2026-05-14 22:00:00,65.2142,139.4658,0.3933,scada,2026-05-14
GEN0000014232,SITE0014,2026-05-14 23:00:00,67.4566,137.0473,1.7523,scada,2026-05-14
GEN0000014233,SITE0014,2026-05-15 00:00:00,27.7303,135.0677,2.1976,scada,2026-05-15
GEN0000014234,SITE0014,2026-05-15 01:00:00,66.5911,138.3857,0.0,scada,2026-05-15
GEN0000014235,SITE0014,2026-05-15 02:00:00,96.1379,143.2483,0.0,scada,2026-05-15
GEN0000014236,SITE0014,2026-05-15 03:00:00,59.3377,147.0763,0.6791,scada,2026-05-15
GEN0000014237,SITE0014,2026-05-15 04:00:00,110.4259,133.1366,2.5167,scada,2026-05-15
GEN0000014238,SITE0014,2026-05-15 05:00:00,74.8145,138.2286,0.3326,scada,2026-05-15
GEN0000014239,SITE0014,2026-05-15 06:00:00,101.1155,131.946,0.037,scada,2026-05-15
GEN0000014240,SITE0014,2026-05-15 07:00:00,56.9255,135.0197,1.3756,scada,2026-05-15
GEN0000014241,SITE0014,2026-05-15 08:00:00,84.0416,147.8096,0.0207,scada,2026-05-15
GEN0000014242,SITE0014,2026-05-15 09:00:00,61.5552,139.2537,0.2657,scada,2026-05-15
GEN0000014243,SITE0014,2026-05-15 10:00:00,50.7074,135.0154,0.0,scada,2026-05-15
GEN0000014244,SITE0014,2026-05-15 11:00:00,68.2248,145.2967,0.5961,scada,2026-05-15
GEN0000014245,SITE0014,2026-05-15 12:00:00,97.0047,140.4317,3.074,scada,2026-05-15
GEN0000014246,SITE0014,2026-05-15 13:00:00,57.4593,131.0677,1.2264,scada,2026-05-15
GEN0000014247,SITE0014,2026-05-15 14:00:00,73.9479,146.0908,2.1761,scada,2026-05-15
GEN0000014248,SITE0014,2026-05-15 15:00:00,32.2893,131.9479,0.7853,scada,2026-05-15
GEN0000014249,SITE0014,2026-05-15 16:00:00,50.9864,141.565,0.0,scada,2026-05-15
GEN0000014250,SITE0014,2026-05-15 17:00:00,80.7259,147.238,0.997,scada,2026-05-15
GEN0000014251,SITE0014,2026-05-15 18:00:00,57.7751,141.4415,0.5467,scada,2026-05-15
GEN0000014252,SITE0014,2026-05-15 19:00:00,61.0637,142.904,1.0735,scada,2026-05-15
GEN0000014253,SITE0014,2026-05-15 20:00:00,53.0549,144.823,0.0,scada,2026-05-15
GEN0000014254,SITE0014,2026-05-15 21:00:00,57.6559,146.6686,1.4478,scada,2026-05-15
GEN0000014255,SITE0014,2026-05-15 22:00:00,75.689,136.9739,0.5364,scada,2026-05-15
GEN0000014256,SITE0014,2026-05-15 23:00:00,72.2373,144.1526,0.8535,scada,2026-05-15
GEN0000014257,SITE0014,2026-05-16 00:00:00,54.0187,137.2557,1.3472,scada,2026-05-16
GEN0000014258,SITE0014,2026-05-16 01:00:00,90.2967,140.3802,2.4732,scada,2026-05-16
GEN0000014259,SITE0014,2026-05-16 02:00:00,58.0263,133.9942,0.2664,scada,2026-05-16
GEN0000014260,SITE0014,2026-05-16 03:00:00,116.0685,138.4137,1.3689,scada,2026-05-16
GEN0000014261,SITE0014,2026-05-16 04:00:00,75.7322,133.9054,1.154,scada,2026-05-16
GEN0000014262,SITE0014,2026-05-16 05:00:00,96.3648,132.6801,2.005,scada,2026-05-16
GEN0000014263,SITE0014,2026-05-16 06:00:00,43.734,141.5448,1.8062,scada,2026-05-16
GEN0000014264,SITE0014,2026-05-16 07:00:00,43.3028,137.1381,1.3318,scada,2026-05-16
GEN0000014265,SITE0014,2026-05-16 08:00:00,17.7309,139.8325,1.3413,scada,2026-05-16
GEN0000014266,SITE0014,2026-05-16 09:00:00,71.9183,136.4158,1.0749,scada,2026-05-16
GEN0000014267,SITE0014,2026-05-16 10:00:00,82.3578,142.5046,0.0,scada,2026-05-16
GEN0000014268,SITE0014,2026-05-16 11:00:00,19.4328,143.6343,0.0,scada,2026-05-16
GEN0000014269,SITE0014,2026-05-16 12:00:00,64.6974,138.7252,2.7472,scada,2026-05-16
GEN0000014270,SITE0014,2026-05-16 13:00:00,80.4948,134.1487,0.398,scada,2026-05-16
GEN0000014271,SITE0014,2026-05-16 14:00:00,38.7972,132.056,0.8918,scada,2026-05-16
GEN0000014272,SITE0014,2026-05-16 15:00:00,100.1112,145.9433,0.1506,scada,2026-05-16
GEN0000014273,SITE0014,2026-05-16 16:00:00,56.7914,137.4429,0.4419,scada,2026-05-16
GEN0000014274,SITE0014,2026-05-16 17:00:00,65.3583,144.2706,0.9589,scada,2026-05-16
GEN0000014275,SITE0014,2026-05-16 18:00:00,72.9882,131.5549,1.3791,scada,2026-05-16
GEN0000014276,SITE0014,2026-05-16 19:00:00,67.5065,133.9565,0.0,scada,2026-05-16
GEN0000014277,SITE0014,2026-05-16 20:00:00,57.412,142.4066,1.5866,scada,2026-05-16
GEN0000014278,SITE0014,2026-05-16 21:00:00,57.8265,147.3911,0.0,scada,2026-05-16
GEN0000014279,SITE0014,2026-05-16 22:00:00,19.2229,142.4594,0.0,scada,2026-05-16
GEN0000014280,SITE0014,2026-05-16 23:00:00,94.095,137.9378,0.8558,scada,2026-05-16
GEN0000014281,SITE0014,2026-05-17 00:00:00,79.5733,143.7226,3.2282,scada,2026-05-17
GEN0000014282,SITE0014,2026-05-17 01:00:00,59.4906,136.1996,2.7128,scada,2026-05-17
GEN0000014283,SITE0014,2026-05-17 02:00:00,56.7857,137.0179,0.0,scada,2026-05-17
GEN0000014284,SITE0014,2026-05-17 03:00:00,86.1472,140.2589,2.1346,scada,2026-05-17
GEN0000014285,SITE0014,2026-05-17 04:00:00,94.8966,145.7851,0.4581,scada,2026-05-17
GEN0000014286,SITE0014,2026-05-17 05:00:00,69.3229,141.2397,0.1827,scada,2026-05-17
GEN0000014287,SITE0014,2026-05-17 06:00:00,48.0282,132.4785,0.0,scada,2026-05-17
GEN0000014288,SITE0014,2026-05-17 07:00:00,53.6081,132.576,1.1485,scada,2026-05-17
GEN0000014289,SITE0014,2026-05-17 08:00:00,65.1694,142.6227,0.0,scada,2026-05-17
GEN0000014290,SITE0014,2026-05-17 09:00:00,64.1272,137.7615,0.0,scada,2026-05-17
GEN0000014291,SITE0014,2026-05-17 10:00:00,70.0335,138.5915,0.0,scada,2026-05-17
GEN0000014292,SITE0014,2026-05-17 11:00:00,64.4674,132.3766,0.3641,scada,2026-05-17
GEN0000014293,SITE0014,2026-05-17 12:00:00,89.6828,136.2148,0.7799,scada,2026-05-17
GEN0000014294,SITE0014,2026-05-17 13:00:00,26.9199,136.3639,1.832,scada,2026-05-17
GEN0000014295,SITE0014,2026-05-17 14:00:00,75.2265,137.7643,0.3194,scada,2026-05-17
GEN0000014296,SITE0014,2026-05-17 15:00:00,55.4068,147.6547,2.028,scada,2026-05-17
GEN0000014297,SITE0014,2026-05-17 16:00:00,21.5434,141.0304,0.0,scada,2026-05-17
GEN0000014298,SITE0014,2026-05-17 17:00:00,42.4959,130.9864,0.0,scada,2026-05-17
GEN0000014299,SITE0014,2026-05-17 18:00:00,96.2044,141.3679,2.3172,scada,2026-05-17
GEN0000014300,SITE0014,2026-05-17 19:00:00,54.5217,139.2516,0.0,scada,2026-05-17
GEN0000014301,SITE0014,2026-05-17 20:00:00,66.198,133.4242,1.0184,scada,2026-05-17
GEN0000014302,SITE0014,2026-05-17 21:00:00,97.4566,131.0554,1.8286,scada,2026-05-17
GEN0000014303,SITE0014,2026-05-17 22:00:00,15.2644,131.4546,0.0,scada,2026-05-17
GEN0000014304,SITE0014,2026-05-17 23:00:00,93.069,134.1075,1.1856,scada,2026-05-17
GEN0000014305,SITE0014,2026-05-18 00:00:00,59.5864,130.7966,2.9498,scada,2026-05-18
GEN0000014306,SITE0014,2026-05-18 01:00:00,30.1347,136.7511,0.0,scada,2026-05-18
GEN0000014307,SITE0014,2026-05-18 02:00:00,50.0665,131.8565,3.1061,scada,2026-05-18
GEN0000014308,SITE0014,2026-05-18 03:00:00,58.8485,133.9775,1.8689,scada,2026-05-18
GEN0000014309,SITE0014,2026-05-18 04:00:00,45.8318,136.8147,1.7332,scada,2026-05-18
GEN0000014310,SITE0014,2026-05-18 05:00:00,82.0085,132.3846,0.2415,scada,2026-05-18
GEN0000014311,SITE0014,2026-05-18 06:00:00,99.0645,146.7738,0.7107,scada,2026-05-18
GEN0000014312,SITE0014,2026-05-18 07:00:00,57.2845,132.1198,0.0,scada,2026-05-18
GEN0000014313,SITE0014,2026-05-18 08:00:00,95.4773,143.0137,1.7329,scada,2026-05-18
GEN0000014314,SITE0014,2026-05-18 09:00:00,99.9287,145.2594,1.8214,scada,2026-05-18
GEN0000014315,SITE0014,2026-05-18 10:00:00,56.1371,135.1207,2.0154,scada,2026-05-18
GEN0000014316,SITE0014,2026-05-18 11:00:00,80.9944,146.3637,0.0,scada,2026-05-18
GEN0000014317,SITE0014,2026-05-18 12:00:00,91.6741,135.0326,0.0,scada,2026-05-18
GEN0000014318,SITE0014,2026-05-18 13:00:00,67.4645,142.1586,0.0,scada,2026-05-18
GEN0000014319,SITE0014,2026-05-18 14:00:00,49.0864,146.2913,0.9142,scada,2026-05-18
GEN0000014320,SITE0014,2026-05-18 15:00:00,83.0955,142.3511,0.1376,scada,2026-05-18
GEN0000014321,SITE0014,2026-05-18 16:00:00,82.0555,143.7079,0.0672,scada,2026-05-18
GEN0000014322,SITE0014,2026-05-18 17:00:00,60.3832,147.9047,0.3297,scada,2026-05-18
GEN0000014323,SITE0014,2026-05-18 18:00:00,15.8785,132.0774,1.3498,scada,2026-05-18
GEN0000014324,SITE0014,2026-05-18 19:00:00,77.1103,138.7163,0.0,scada,2026-05-18
GEN0000014325,SITE0014,2026-05-18 20:00:00,48.0201,145.6046,0.7157,scada,2026-05-18
GEN0000014326,SITE0014,2026-05-18 21:00:00,58.0835,147.1792,0.0,scada,2026-05-18
GEN0000014327,SITE0014,2026-05-18 22:00:00,48.2504,138.9511,0.0,scada,2026-05-18
GEN0000014328,SITE0014,2026-05-18 23:00:00,59.0422,133.988,0.3412,scada,2026-05-18
GEN0000014329,SITE0014,2026-05-19 00:00:00,68.9207,136.5615,2.2822,scada,2026-05-19
GEN0000014330,SITE0014,2026-05-19 01:00:00,81.9011,133.6177,2.9325,scada,2026-05-19
GEN0000014331,SITE0014,2026-05-19 02:00:00,44.4358,142.9984,0.0,scada,2026-05-19
GEN0000014332,SITE0014,2026-05-19 03:00:00,39.5931,139.9225,0.0,scada,2026-05-19
GEN0000014333,SITE0014,2026-05-19 04:00:00,54.724,146.2922,0.9003,scada,2026-05-19
GEN0000014334,SITE0014,2026-05-19 05:00:00,23.346,143.8848,4.4341,scada,2026-05-19
GEN0000014335,SITE0014,2026-05-19 06:00:00,15.8688,145.2744,0.56,scada,2026-05-19
GEN0000014336,SITE0014,2026-05-19 07:00:00,63.1487,140.4641,0.7716,scada,2026-05-19
GEN0000014337,SITE0014,2026-05-19 08:00:00,81.5207,145.6253,0.0,scada,2026-05-19
GEN0000014338,SITE0014,2026-05-19 09:00:00,93.241,136.4218,1.4204,scada,2026-05-19
GEN0000014339,SITE0014,2026-05-19 10:00:00,41.3707,131.7259,1.2059,scada,2026-05-19
GEN0000014340,SITE0014,2026-05-19 11:00:00,54.2813,136.335,0.0,scada,2026-05-19
GEN0000014341,SITE0014,2026-05-19 12:00:00,65.8449,144.9843,0.6976,scada,2026-05-19
GEN0000014342,SITE0014,2026-05-19 13:00:00,82.2763,144.2446,0.2474,scada,2026-05-19
GEN0000014343,SITE0014,2026-05-19 14:00:00,72.5674,137.5411,2.962,scada,2026-05-19
GEN0000014344,SITE0014,2026-05-19 15:00:00,66.1609,146.5047,0.0,scada,2026-05-19
GEN0000014345,SITE0014,2026-05-19 16:00:00,79.8522,136.2631,0.2381,scada,2026-05-19
GEN0000014346,SITE0014,2026-05-19 17:00:00,91.0367,134.6948,0.0,scada,2026-05-19
GEN0000014347,SITE0014,2026-05-19 18:00:00,46.8442,142.7378,2.2124,scada,2026-05-19
GEN0000014348,SITE0014,2026-05-19 19:00:00,60.3066,138.0978,0.0,scada,2026-05-19
GEN0000014349,SITE0014,2026-05-19 20:00:00,70.9023,141.6635,1.9727,scada,2026-05-19
GEN0000014350,SITE0014,2026-05-19 21:00:00,61.271,131.5864,1.1003,scada,2026-05-19
GEN0000014351,SITE0014,2026-05-19 22:00:00,34.325,143.6745,0.1459,scada,2026-05-19
GEN0000014352,SITE0014,2026-05-19 23:00:00,67.6814,148.3368,1.8474,scada,2026-05-19
GEN0000014353,SITE0014,2026-05-20 00:00:00,45.8815,143.0567,2.1547,scada,2026-05-20
GEN0000014354,SITE0014,2026-05-20 01:00:00,66.1501,139.5823,1.4542,scada,2026-05-20
GEN0000014355,SITE0014,2026-05-20 02:00:00,39.9887,139.3087,0.0,scada,2026-05-20
GEN0000014356,SITE0014,2026-05-20 03:00:00,98.6889,142.8004,0.6409,scada,2026-05-20
GEN0000014357,SITE0014,2026-05-20 04:00:00,24.3375,147.5483,0.0,scada,2026-05-20
GEN0000014358,SITE0014,2026-05-20 05:00:00,63.0482,147.5847,0.5861,scada,2026-05-20
GEN0000014359,SITE0014,2026-05-20 06:00:00,50.2295,132.6086,0.0,scada,2026-05-20
GEN0000014360,SITE0014,2026-05-20 07:00:00,77.0059,133.8113,0.8827,scada,2026-05-20
GEN0000014361,SITE0014,2026-05-20 08:00:00,57.9279,140.054,1.1951,scada,2026-05-20
GEN0000014362,SITE0014,2026-05-20 09:00:00,35.2698,136.667,0.0,scada,2026-05-20
GEN0000014363,SITE0014,2026-05-20 10:00:00,66.8798,145.0245,2.1494,scada,2026-05-20
GEN0000014364,SITE0014,2026-05-20 11:00:00,66.1709,136.2054,1.5305,scada,2026-05-20
GEN0000014365,SITE0014,2026-05-20 12:00:00,60.4287,144.1672,0.7919,scada,2026-05-20
GEN0000014366,SITE0014,2026-05-20 13:00:00,40.6203,134.7461,0.6179,scada,2026-05-20
GEN0000014367,SITE0014,2026-05-20 14:00:00,84.3579,131.7102,0.0,scada,2026-05-20
GEN0000014368,SITE0014,2026-05-20 15:00:00,44.8148,146.1513,1.07,scada,2026-05-20
GEN0000014369,SITE0014,2026-05-20 16:00:00,44.3328,139.7275,0.0,scada,2026-05-20
GEN0000014370,SITE0014,2026-05-20 17:00:00,44.8439,139.8828,0.5111,scada,2026-05-20
GEN0000014371,SITE0014,2026-05-20 18:00:00,22.5139,136.7301,2.7123,scada,2026-05-20
GEN0000014372,SITE0014,2026-05-20 19:00:00,71.9477,136.7643,4.1264,scada,2026-05-20
GEN0000014373,SITE0014,2026-05-20 20:00:00,74.2809,137.0229,2.1515,scada,2026-05-20
GEN0000014374,SITE0014,2026-05-20 21:00:00,34.1715,142.6734,0.0721,scada,2026-05-20
GEN0000014375,SITE0014,2026-05-20 22:00:00,120.0798,132.261,1.2401,scada,2026-05-20
GEN0000014376,SITE0014,2026-05-20 23:00:00,56.7475,132.7057,1.5941,scada,2026-05-20
GEN0000014377,SITE0014,2026-05-21 00:00:00,71.4907,142.8949,1.3179,scada,2026-05-21
GEN0000014378,SITE0014,2026-05-21 01:00:00,46.4067,130.7737,2.0405,scada,2026-05-21
GEN0000014379,SITE0014,2026-05-21 02:00:00,57.8673,142.7,0.6191,scada,2026-05-21
GEN0000014380,SITE0014,2026-05-21 03:00:00,60.72,131.6867,0.0974,scada,2026-05-21
GEN0000014381,SITE0014,2026-05-21 04:00:00,62.4773,148.1066,0.2855,scada,2026-05-21
GEN0000014382,SITE0014,2026-05-21 05:00:00,58.8436,144.7547,0.0,scada,2026-05-21
GEN0000014383,SITE0014,2026-05-21 06:00:00,88.5755,147.8817,0.0603,scada,2026-05-21
GEN0000014384,SITE0014,2026-05-21 07:00:00,52.4823,147.6252,0.6751,scada,2026-05-21
GEN0000014385,SITE0014,2026-05-21 08:00:00,76.3933,148.0532,1.4718,scada,2026-05-21
GEN0000014386,SITE0014,2026-05-21 09:00:00,18.4056,132.0553,2.5702,scada,2026-05-21
GEN0000014387,SITE0014,2026-05-21 10:00:00,49.7022,145.6735,0.7454,scada,2026-05-21
GEN0000014388,SITE0014,2026-05-21 11:00:00,52.9246,132.6115,1.0779,scada,2026-05-21
GEN0000014389,SITE0014,2026-05-21 12:00:00,68.5378,147.5802,0.7082,scada,2026-05-21
GEN0000014390,SITE0014,2026-05-21 13:00:00,57.0899,148.1359,2.39,scada,2026-05-21
GEN0000014391,SITE0014,2026-05-21 14:00:00,76.946,147.0152,0.8822,scada,2026-05-21
GEN0000014392,SITE0014,2026-05-21 15:00:00,71.0883,139.1264,0.1163,scada,2026-05-21
GEN0000014393,SITE0014,2026-05-21 16:00:00,80.5322,142.6011,0.1482,scada,2026-05-21
GEN0000014394,SITE0014,2026-05-21 17:00:00,53.3589,132.3705,3.0969,scada,2026-05-21
GEN0000014395,SITE0014,2026-05-21 18:00:00,99.8739,143.7676,0.9647,scada,2026-05-21
GEN0000014396,SITE0014,2026-05-21 19:00:00,118.4164,135.6822,0.0,scada,2026-05-21
GEN0000014397,SITE0014,2026-05-21 20:00:00,60.7671,136.7475,0.0,scada,2026-05-21
GEN0000014398,SITE0014,2026-05-21 21:00:00,123.5532,134.9382,0.5333,scada,2026-05-21
GEN0000014399,SITE0014,2026-05-21 22:00:00,55.0088,144.1299,0.0,scada,2026-05-21
GEN0000014400,SITE0014,2026-05-21 23:00:00,59.3627,139.307,0.0,scada,2026-05-21
GEN0000014401,SITE0014,2026-05-22 00:00:00,88.0731,139.373,1.3436,scada,2026-05-22
GEN0000014402,SITE0014,2026-05-22 01:00:00,73.3937,130.917,0.1286,scada,2026-05-22
GEN0000014403,SITE0014,2026-05-22 02:00:00,82.9941,131.5057,2.2577,scada,2026-05-22
GEN0000014404,SITE0014,2026-05-22 03:00:00,57.3323,142.837,0.8592,scada,2026-05-22
GEN0000014405,SITE0014,2026-05-22 04:00:00,78.964,144.5203,1.5762,scada,2026-05-22
GEN0000014406,SITE0014,2026-05-22 05:00:00,45.1621,142.8949,3.1936,scada,2026-05-22
GEN0000014407,SITE0014,2026-05-22 06:00:00,50.1113,146.1443,0.0,scada,2026-05-22
GEN0000014408,SITE0014,2026-05-22 07:00:00,48.22,144.1349,0.7374,scada,2026-05-22
GEN0000014409,SITE0014,2026-05-22 08:00:00,65.7853,137.9048,0.0,scada,2026-05-22
GEN0000014410,SITE0014,2026-05-22 09:00:00,72.6873,131.95,0.4698,scada,2026-05-22
GEN0000014411,SITE0014,2026-05-22 10:00:00,80.9513,146.6284,1.7166,scada,2026-05-22
GEN0000014412,SITE0014,2026-05-22 11:00:00,66.7685,146.6466,0.0,scada,2026-05-22
GEN0000014413,SITE0014,2026-05-22 12:00:00,68.6385,136.8123,1.3506,scada,2026-05-22
GEN0000014414,SITE0014,2026-05-22 13:00:00,74.7211,138.7588,1.9337,scada,2026-05-22
GEN0000014415,SITE0014,2026-05-22 14:00:00,95.3249,136.7048,0.0,scada,2026-05-22
GEN0000014416,SITE0014,2026-05-22 15:00:00,45.1915,144.4783,0.2142,scada,2026-05-22
GEN0000014417,SITE0014,2026-05-22 16:00:00,39.0677,138.404,0.5352,scada,2026-05-22
GEN0000014418,SITE0014,2026-05-22 17:00:00,44.7042,131.8623,2.357,scada,2026-05-22
GEN0000014419,SITE0014,2026-05-22 18:00:00,82.9383,138.144,0.0,scada,2026-05-22
GEN0000014420,SITE0014,2026-05-22 19:00:00,106.7771,145.2909,0.2847,scada,2026-05-22
GEN0000014421,SITE0014,2026-05-22 20:00:00,4.8788,142.957,0.0059,scada,2026-05-22
GEN0000014422,SITE0014,2026-05-22 21:00:00,61.0697,139.1131,0.0,scada,2026-05-22
GEN0000014423,SITE0014,2026-05-22 22:00:00,88.4868,136.7054,1.4705,scada,2026-05-22
GEN0000014424,SITE0014,2026-05-22 23:00:00,40.2788,136.0552,0.0,scada,2026-05-22
GEN0000014425,SITE0014,2026-05-23 00:00:00,17.7129,145.7139,0.0,scada,2026-05-23
GEN0000014426,SITE0014,2026-05-23 01:00:00,72.0192,141.2772,0.5843,scada,2026-05-23
GEN0000014427,SITE0014,2026-05-23 02:00:00,82.5013,148.0123,0.0,scada,2026-05-23
GEN0000014428,SITE0014,2026-05-23 03:00:00,79.1016,132.3358,0.1132,scada,2026-05-23
GEN0000014429,SITE0014,2026-05-23 04:00:00,29.0615,143.4498,1.1528,scada,2026-05-23
GEN0000014430,SITE0014,2026-05-23 05:00:00,122.9486,132.3973,0.0,scada,2026-05-23
GEN0000014431,SITE0014,2026-05-23 06:00:00,50.6917,137.7548,1.6318,scada,2026-05-23
GEN0000014432,SITE0014,2026-05-23 07:00:00,27.2451,145.0153,0.0,scada,2026-05-23
GEN0000014433,SITE0014,2026-05-23 08:00:00,26.1818,141.923,2.1596,scada,2026-05-23
GEN0000014434,SITE0014,2026-05-23 09:00:00,65.82,132.4889,1.0334,scada,2026-05-23
GEN0000014435,SITE0014,2026-05-23 10:00:00,35.5851,132.1811,0.0,scada,2026-05-23
GEN0000014436,SITE0014,2026-05-23 11:00:00,74.8578,144.6487,0.0,scada,2026-05-23
GEN0000014437,SITE0014,2026-05-23 12:00:00,56.0076,142.9012,0.1376,scada,2026-05-23
GEN0000014438,SITE0014,2026-05-23 13:00:00,80.4123,137.7896,0.0,scada,2026-05-23
GEN0000014439,SITE0014,2026-05-23 14:00:00,118.0714,144.1593,1.386,scada,2026-05-23
GEN0000014440,SITE0014,2026-05-23 15:00:00,26.0229,139.7135,0.0,scada,2026-05-23
GEN0000014441,SITE0014,2026-05-23 16:00:00,108.7339,147.8314,0.5181,scada,2026-05-23
GEN0000014442,SITE0014,2026-05-23 17:00:00,58.5872,136.0894,0.0,scada,2026-05-23
GEN0000014443,SITE0014,2026-05-23 18:00:00,58.7334,133.2622,0.8723,scada,2026-05-23
GEN0000014444,SITE0014,2026-05-23 19:00:00,63.2641,138.0913,0.0,scada,2026-05-23
GEN0000014445,SITE0014,2026-05-23 20:00:00,34.0629,137.8293,1.8561,scada,2026-05-23
GEN0000014446,SITE0014,2026-05-23 21:00:00,52.7805,135.6895,1.1283,scada,2026-05-23
GEN0000014447,SITE0014,2026-05-23 22:00:00,72.3426,141.9168,1.756,scada,2026-05-23
GEN0000014448,SITE0014,2026-05-23 23:00:00,69.5457,142.9721,0.0,scada,2026-05-23
GEN0000014449,SITE0014,2026-05-24 00:00:00,27.4069,140.0591,0.0,scada,2026-05-24
GEN0000014450,SITE0014,2026-05-24 01:00:00,55.9345,140.2282,2.3936,scada,2026-05-24
GEN0000014451,SITE0014,2026-05-24 02:00:00,89.8724,135.9246,3.1752,scada,2026-05-24
GEN0000014452,SITE0014,2026-05-24 03:00:00,69.6872,135.6005,0.4014,scada,2026-05-24
GEN0000014453,SITE0014,2026-05-24 04:00:00,78.4145,131.7488,0.3338,scada,2026-05-24
GEN0000014454,SITE0014,2026-05-24 05:00:00,62.8009,143.0851,0.0,scada,2026-05-24
GEN0000014455,SITE0014,2026-05-24 06:00:00,96.2667,141.678,2.2719,scada,2026-05-24
GEN0000014456,SITE0014,2026-05-24 07:00:00,48.0598,132.7725,0.0,scada,2026-05-24
GEN0000014457,SITE0014,2026-05-24 08:00:00,76.6556,134.4745,0.7688,scada,2026-05-24
GEN0000014458,SITE0014,2026-05-24 09:00:00,60.1133,144.6102,0.0,scada,2026-05-24
GEN0000014459,SITE0014,2026-05-24 10:00:00,63.6768,144.3481,1.3113,scada,2026-05-24
GEN0000014460,SITE0014,2026-05-24 11:00:00,89.4826,135.1307,0.0,scada,2026-05-24
GEN0000014461,SITE0014,2026-05-24 12:00:00,31.5025,142.7717,0.5026,scada,2026-05-24
GEN0000014462,SITE0014,2026-05-24 13:00:00,73.8143,144.5324,1.297,scada,2026-05-24
GEN0000014463,SITE0014,2026-05-24 14:00:00,60.8866,134.3425,3.3283,scada,2026-05-24
GEN0000014464,SITE0014,2026-05-24 15:00:00,64.0201,145.9712,0.0,scada,2026-05-24
