po_line_id,po_id,line_number,product_id,ordered_qty,unit_cost,line_status,_bronze_loaded_at_utc,_source_file
POL0000001152,PO00000455,1,SKU0000266,-5,151.11,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001153,PO00000455,2,SKU0000100,-5,224.42,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001154,PO00000455,3,SKU0000135,100,18.79,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001155,PO00000455,4,SKU0000456,,294.63,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001156,PO00000456,1,SKU0000688,-5,8.45,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001157,PO00000456,2,SKU0000640,500,136.35,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001158,PO00000457,1,SKU0000199,500,237.35,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001159,PO00000458,1,SKU0000595,1000,192.33,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001160,PO00000458,2,SKU0000441,500,216.68,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001161,PO00000458,3,SKU0000392,,57.28,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001162,PO00000459,1,SKU0000005,,199.28,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001163,PO00000459,2,SKU0000246,100,22.56,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001164,PO00000459,3,SKU0000538,1000,227.35,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001165,PO00000459,4,SKU0000341,50,250.42,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001166,PO00000460,1,SKU0000440,-5,140.15,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001167,PO00000460,2,SKU0000139,100,82.17,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001168,PO00000460,3,SKU0000110,50,170.29,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001169,PO00000461,1,SKU0000396,500,140.96,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001170,PO00000461,2,SKU0000119,,103.26,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001171,PO00000461,3,SKU0000175,100,226.42,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001172,PO00000462,1,SKU0000047,50,62.67,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001173,PO00000462,2,SKU0000483,,126.24,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001174,PO00000463,1,SKU0000633,100,50.73,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001175,PO00000463,2,SKU0000190,500,230.54,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001176,PO00000463,3,SKU0000589,-5,56.46,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001177,PO00000463,4,SKU0000398,-5,292.05,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001178,PO00000464,1,SKU0000650,500,14.28,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001179,PO00000465,1,SKU0000384,,289.40,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001180,PO00000465,2,SKU0000195,250,140.49,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001181,PO00000465,3,SKU0000342,1000,34.76,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001182,PO00000465,4,SKU0000479,100,258.67,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001183,PO00000466,1,SKU0000663,,112.15,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001184,PO00000466,2,SKU0000530,100,286.42,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001185,PO00000467,1,SKU0000074,500,101.16,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001186,PO00000467,2,SKU0000266,250,151.11,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001187,PO00000467,3,SKU0000206,-5,51.47,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001188,PO00000468,1,SKU0000543,-5,12.31,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001189,PO00000468,2,SKU0000438,250,133.72,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001190,PO00000469,1,SKU0000521,250,278.47,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001191,PO00000469,2,SKU0000666,100,191.23,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001192,PO00000469,3,SKU0000456,-5,294.63,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001193,PO00000470,1,SKU0000201,100,201.87,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001194,PO00000470,2,SKU0000079,,175.49,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001195,PO00000471,1,SKU0000653,1000,55.07,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001196,PO00000471,2,SKU0000609,50,212.09,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001197,PO00000471,3,SKU0000071,,92.75,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001198,PO00000472,1,SKU0000444,50,234.25,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001199,PO00000472,2,SKU0000274,,84.98,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001200,PO00000472,3,SKU0000613,50,23.69,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001201,PO00000473,1,SKU0000388,-5,208.78,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001202,PO00000474,1,SKU0000075,50,21.18,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001203,PO00000474,2,SKU0000355,100,180.72,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001204,PO00000474,3,SKU0000216,50,261.16,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001205,PO00000475,1,SKU0000685,250,278.17,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001206,PO00000476,1,SKU0000039,250,186.43,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001207,PO00000476,2,SKU0000604,250,253.92,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001208,PO00000477,1,SKU0000120,-5,249.11,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001209,PO00000477,2,SKU0000356,500,3.68,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001210,PO00000477,3,SKU0000580,-5,64.94,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001211,PO00000477,4,SKU0000274,-5,84.98,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001212,PO00000478,1,SKU0000090,500,238.51,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001213,PO00000479,1,SKU0000565,1000,76.53,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001214,PO00000480,1,SKU0000065,-5,90.37,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001215,PO00000480,2,SKU0000553,100,167.03,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001216,PO00000480,3,SKU0000585,,185.08,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001217,PO00000481,1,SKU0000103,1000,265.22,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001218,PO00000481,2,SKU0000177,-5,271.24,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001219,PO00000481,3,SKU0000445,50,263.85,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001220,PO00000482,1,SKU0000039,-5,186.43,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001221,PO00000482,2,SKU0000203,1000,72.74,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001222,PO00000483,1,SKU0000266,,151.11,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001223,PO00000483,2,SKU0000420,500,158.76,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001224,PO00000483,3,SKU0000159,100,49.49,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001225,PO00000483,4,SKU0000522,,18.75,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001226,PO00000484,1,SKU0000505,1000,147.45,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001227,PO00000484,2,SKU0000455,250,130.54,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001228,PO00000484,3,SKU0000561,500,144.73,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001229,PO00000485,1,SKU0000590,1000,131.36,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001230,PO00000485,2,SKU0000527,-5,70.18,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001231,PO00000485,3,SKU0000452,,47.74,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001232,PO00000486,1,SKU0000645,-5,160.80,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001233,PO00000486,2,SKU0000504,,93.71,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001234,PO00000486,3,SKU0000386,500,285.34,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001235,PO00000486,4,SKU0000498,100,295.03,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001236,PO00000487,1,SKU0000501,500,233.50,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001237,PO00000488,1,SKU0000489,-5,248.68,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001238,PO00000488,2,SKU0000434,,34.39,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001239,PO00000489,1,SKU0000685,,278.17,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001240,PO00000489,2,SKU0000003,250,65.98,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001241,PO00000489,3,SKU0000302,,222.80,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001242,PO00000489,4,SKU0000460,250,163.81,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001243,PO00000490,1,SKU0000653,,55.07,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001244,PO00000490,2,SKU0000576,250,289.95,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001245,PO00000491,1,SKU0000309,50,205.81,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001246,PO00000491,2,SKU0000259,50,181.31,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001247,PO00000492,1,SKU0000239,1000,85.21,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001248,PO00000493,1,SKU0000283,1000,31.39,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001249,PO00000493,2,SKU0000014,500,187.40,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001250,PO00000493,3,SKU0000130,50,291.40,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001251,PO00000494,1,SKU0000466,-5,79.72,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001252,PO00000495,1,SKU0000268,500,293.05,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001253,PO00000495,2,SKU0000357,-5,137.90,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001254,PO00000496,1,SKU0000040,-5,287.52,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001255,PO00000496,2,SKU0000649,1000,127.15,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001256,PO00000496,3,SKU0000409,250,102.60,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001257,PO00000497,1,SKU0000303,1000,25.44,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001258,PO00000497,2,SKU0000270,250,30.68,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001259,PO00000497,3,SKU0000482,50,146.90,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001260,PO00000497,4,SKU0000112,-5,268.19,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001261,PO00000498,1,SKU0000308,,56.00,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001262,PO00000498,2,SKU0000492,,141.52,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001263,PO00000499,1,SKU0000485,1000,293.48,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001264,PO00000499,2,SKU0000415,250,220.81,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001265,PO00000499,3,SKU0000632,-5,135.05,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001266,PO00000499,4,SKU0000684,-5,116.84,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001267,PO00000500,1,SKU0000630,250,262.31,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001268,PO00000500,2,SKU0000253,500,179.86,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001269,PO00000500,3,SKU0000641,500,175.09,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001270,PO00000500,4,SKU0000515,1000,143.97,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001271,PO00000501,1,SKU0000065,100,90.37,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001272,PO00000502,1,SKU0000154,-5,285.85,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001273,PO00000503,1,SKU0000638,-5,225.27,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001274,PO00000503,2,SKU0000526,500,49.91,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001275,PO00000503,3,SKU0000007,1000,151.15,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001276,PO00000503,4,SKU0000355,-5,180.72,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001277,PO00000504,1,SKU0000004,100,11.66,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001278,PO00000504,2,SKU0000048,-5,bad,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001279,PO00000504,3,SKU0000077,-5,83.37,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001280,PO00000504,4,SKU0000106,500,71.95,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001281,PO00000505,1,SKU0000145,50,104.02,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001282,PO00000505,2,SKU0000058,500,170.69,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001283,PO00000505,3,SKU0000458,100,175.67,Partial,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001284,PO00000506,1,SKU0000631,100,212.84,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001285,PO00000506,2,SKU0000289,1000,191.42,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001286,PO00000506,3,SKU0000416,500,16.56,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001287,PO00000506,4,SKU0000496,100,3.10,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001288,PO00000507,1,SKU0000136,1000,92.53,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001289,PO00000507,2,SKU0000139,1000,82.17,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001290,PO00000507,3,SKU0000308,-5,56.00,Received,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001291,PO00000508,1,SKU0000146,100,223.17,Cancelled,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001292,PO00000509,1,SKU0000431,500,101.72,Open,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
POL0000001293,PO00000509,2,SKU0000619,,285.44,open ,2026-06-20T05:01:24.070881+00:00,data/raw/transactions/purchase_order_lines.csv
