call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system
CALL0000011698,SUB00004349,CELL000010,04/16/2026 08:57,62,MT,Completed,N,switch
CALL0000011699,SUB00004942,CELL000125,2026-04-30 11:33:47,338,MT,Completed,Y,switch
CALL0000011700,SUB00004508,CELL000010,05/06/2026 10:02,46,mo ,Completed,N,switch
CALL0000011701,SUB00002918,CELL000006,05/20/2026 23:52,62,mo ,Completed,Y,switch
CALL0000011702,SUB00002689,CELL000188,2026-04-15 09:34:24,1,mo ,Dropped,Y,switch
CALL0000011703,SUB00003654,CELL000200,2026-05-16 23:11:52,32,MT,Completed,N,switch
CALL0000011704,SUB00003641,CELL000083,04/21/2026 03:07,105,MT,Failed,N,switch
CALL0000011705,SUB00004096,CELL000018,04/19/2026 06:10,90,mo ,Failed,No,switch
CALL0000011706,SUB00004038,CELL000155,05/24/2026 11:25,110,MT,Dropped,No,switch
CALL0000011707,SUB00002602,CELL000172,04/25/2026 20:18,28,mo ,completed ,N,switch
CALL0000011708,SUB00003298,CELL000051,05/06/2026 15:22,339,mo ,Dropped,N,switch
CALL0000011709,SUB00003043,CELL000232,04/21/2026 16:41,280,MT,Completed,N,switch
CALL0000011710,SUB00001125,CELL000087,04/24/2026 04:44,176,mo ,Completed,N,switch
CALL0000011711,SUB00001297,CELL000177,2026-05-22 11:57:18,80,mo ,Failed,Y,switch
CALL0000011712,SUB00000300,CELL000018,04/25/2026 16:48,10,mo ,Dropped,No,switch
CALL0000011713,SUB00004325,CELL000170,2026-04-12 23:44:59,50,mo ,Failed,N,switch
CALL0000011714,SUB00002294,CELL000174,2026-05-29 02:24:15,255,mo ,Completed,N,switch
CALL0000011715,SUB00001589,CELL000028,2026-04-29 16:51:41,56,MT,Failed,N,switch
CALL0000011716,SUB00001267,CELL000150,05/06/2026 02:41,115,MO,Dropped,N,switch
CALL0000011717,SUB00003119,CELL000186,04/11/2026 06:04,55,MO,completed ,N,switch
CALL0000011718,SUB00002201,CELL000205,04/19/2026 06:06,278,MO,Failed,N,switch
CALL0000011719,SUB00003076,CELL000181,05/17/2026 11:01,336,mo ,Completed,No,switch
CALL0000011720,SUB00004136,CELL000078,05/29/2026 04:21,2,MO,completed ,N,switch
CALL0000011721,SUB00000707,CELL000100,2026-04-15 23:10:59,11,MT,Completed,Y,switch
CALL0000011722,SUB00004923,CELL000061,05/03/2026 20:17,489,MO,Completed,N,switch
CALL0000011723,SUB00002702,CELL000251,2026-05-12 04:33:14,16,mo ,Completed,N,switch
CALL0000011724,SUB00002915,CELL000245,04/20/2026 05:42,447,MO,Completed,N,switch
CALL0000011725,SUB00001498,CELL000059,2026-05-03 12:46:55,751,mo ,Dropped,N,switch
CALL0000011726,SUB00001854,CELL000049,04/30/2026 02:40,245,MT,Failed,N,switch
CALL0000011727,SUB00001262,CELL000050,04/01/2026 20:24,257,mo ,Dropped,Y,switch
CALL0000011728,SUB00002078,CELL000011,04/03/2026 01:11,692,mo ,Completed,N,switch
CALL0000011729,SUB00004957,CELL000247,2026-05-27 01:01:06,215,mo ,completed ,Y,switch
CALL0000011730,SUB00002437,CELL000025,2026-05-18 23:22:59,25,MT,Completed,No,switch
CALL0000011731,SUB00001851,CELL000163,05/21/2026 14:28,95,MT,completed ,N,switch
CALL0000011732,SUB00002376,CELL000199,2026-05-16 18:07:26,160,MT,Completed,N,switch
CALL0000011733,SUB00000987,CELL000079,05/29/2026 07:46,37,mo ,Completed,N,switch
CALL0000011734,SUB00001149,CELL000206,2026-05-22 13:05:13,369,MT,Dropped,N,switch
CALL0000011735,SUB00002636,CELL000237,2026-04-10 04:09:26,107,MO,Completed,N,switch
CALL0000011736,SUB00002243,CELL000209,04/03/2026 02:02,8,mo ,Completed,N,switch
CALL0000011737,SUB00001777,CELL000103,2026-05-28 05:31:43,10,mo ,completed ,N,switch
CALL0000011738,SUB00002954,CELL000234,05/10/2026 08:15,11,mo ,Completed,N,switch
CALL0000011739,SUB00001540,CELL000248,2026-04-24 06:26:13,379,mo ,Dropped,N,switch
CALL0000011740,SUB00002250,CELL000056,05/24/2026 08:50,709,MT,Completed,N,switch
CALL0000011741,SUB00001468,CELL000239,04/08/2026 21:38,47,MO,Completed,No,switch
CALL0000011742,SUB00003985,CELL000208,04/19/2026 23:20,11,MT,Completed,N,switch
CALL0000011743,SUB00003807,CELL000015,2026-05-02 22:13:12,149,MO,Dropped,Y,switch
CALL0000011744,SUB00000046,CELL000080,2026-04-12 09:09:47,73,MO,Completed,N,switch
CALL0000011745,SUB00000219,CELL000219,2026-05-02 09:55:41,90,MO,Dropped,Y,switch
CALL0000011746,SUB00002196,CELL000067,04/29/2026 07:51,171,mo ,Dropped,Y,switch
CALL0000011747,SUB00001989,CELL000221,2026-04-21 19:50:05,55,MO,completed ,N,switch
CALL0000011748,SUB00001193,CELL000131,2026-05-24 13:21:24,26,MT,Failed,N,switch
CALL0000011749,SUB00000645,CELL000225,05/04/2026 12:45,99,MO,Failed,No,switch
CALL0000011750,SUB00001755,CELL000152,04/13/2026 02:27,174,MO,completed ,N,switch
CALL0000011751,SUB00004524,CELL000136,2026-04-02 12:18:18,162,MO,Completed,N,switch
CALL0000011752,SUB00000499,CELL000060,05/25/2026 02:21,107,MT,Completed,No,switch
CALL0000011753,SUB00004608,CELL000204,2026-04-01 22:52:29,246,mo ,Dropped,N,switch
CALL0000011754,SUB00001533,CELL000249,2026-05-14 06:30:35,329,MT,completed ,No,switch
CALL0000011755,SUB00003667,CELL000129,2026-05-28 08:36:21,437,MT,Failed,Y,switch
CALL0000011756,SUB00003963,CELL000006,2026-05-25 00:06:24,117,MT,Dropped,N,switch
CALL0000011757,SUB00002703,CELL000018,04/09/2026 22:42,968,MO,Failed,N,switch
CALL0000011758,SUB00000350,CELL000215,2026-05-04 10:28:18,121,MT,Completed,N,switch
CALL0000011759,SUB00004529,CELL000112,2026-04-28 09:18:01,143,MT,Completed,No,switch
CALL0000011760,SUB00003767,CELL000082,2026-05-23 11:07:17,20,MO,Failed,N,switch
CALL0000011761,SUB00000838,CELL000052,05/16/2026 15:53,68,MT,Completed,N,switch
CALL0000011762,SUB00004248,CELL000217,2026-05-15 07:30:39,100,MO,Completed,N,switch
CALL0000011763,SUB00002280,CELL000031,2026-05-01 11:10:32,121,mo ,Completed,N,switch
CALL0000011764,SUB00003956,CELL000120,05/07/2026 00:54,140,mo ,completed ,N,switch
CALL0000011765,SUB00001912,CELL000167,04/23/2026 19:09,34,mo ,Dropped,N,switch
CALL0000011766,SUB00004853,CELL000025,05/05/2026 02:39,220,mo ,Completed,No,switch
CALL0000011767,SUB00002222,CELL000221,05/11/2026 10:03,83,MO,Failed,N,switch
CALL0000011768,SUB00003604,CELL000143,2026-04-23 17:52:59,64,MT,Completed,Y,switch
CALL0000011769,SUB00000771,CELL000218,2026-05-17 16:50:12,313,MO,Completed,No,switch
CALL0000011770,SUB00000083,CELL000042,05/30/2026 20:58,10,MT,Completed,N,switch
CALL0000011771,SUB00004936,CELL000217,2026-05-08 15:39:08,22,MT,Failed,N,switch
CALL0000011772,SUB00003959,CELL000087,05/07/2026 06:53,33,MT,Dropped,N,switch
CALL0000011773,SUB00004967,CELL000152,2026-05-09 03:49:44,62,MT,Dropped,N,switch
CALL0000011774,SUB00000181,CELL000202,2026-05-15 11:09:13,389,MT,Failed,N,switch
CALL0000011775,SUB00004497,CELL000031,05/17/2026 12:01,214,MT,Completed,N,switch
CALL0000011776,SUB00002057,CELL000187,04/11/2026 20:15,110,mo ,Completed,N,switch
CALL0000011777,SUB00001946,CELL000002,2026-04-05 05:35:46,724,MO,Failed,N,switch
CALL0000011778,SUB00001171,CELL000091,2026-04-04 04:49:36,809,mo ,completed ,No,switch
CALL0000011779,SUB00004480,CELL000181,05/17/2026 08:28,37,MT,Failed,Y,switch
CALL0000011780,SUB00004986,CELL000122,05/30/2026 04:59,123,MO,Failed,N,switch
CALL0000011781,SUB00002214,CELL000072,05/15/2026 22:39,311,mo ,completed ,N,switch
CALL0000011782,SUB00004926,CELL000082,05/01/2026 22:04,33,mo ,Completed,N,switch
CALL0000011783,SUB00001943,CELL000064,04/08/2026 06:46,98,mo ,completed ,N,switch
CALL0000011784,SUB00002963,CELL000016,2026-04-18 21:17:16,52,MT,Completed,N,switch
CALL0000011785,SUB00001545,CELL000202,04/19/2026 03:48,4,mo ,completed ,N,switch
CALL0000011786,SUB00002107,CELL000230,04/21/2026 20:40,39,MO,Dropped,N,switch
CALL0000011787,SUB00003385,CELL000093,2026-05-29 00:21:42,123,MT,completed ,N,switch
CALL0000011788,SUB00003851,CELL000090,04/20/2026 01:26,114,mo ,Completed,No,switch
CALL0000011789,SUB00000224,CELL000057,04/27/2026 15:50,38,MT,Failed,No,switch
CALL0000011790,SUB00002572,CELL000079,05/25/2026 06:05,89,MT,Completed,Y,switch
CALL0000011791,SUB00002915,CELL000131,2026-05-25 00:44:34,137,MT,completed ,N,switch
CALL0000011792,SUB00000539,CELL000186,2026-04-02 09:21:14,177,MT,Failed,Y,switch
CALL0000011793,SUB00002769,CELL000098,05/06/2026 13:43,209,MT,Failed,N,switch
CALL0000011794,SUB00000624,CELL000247,04/25/2026 18:35,136,MO,Completed,N,switch
CALL0000011795,SUB00000527,CELL000189,2026-05-31 18:14:18,81,MO,completed ,N,switch
CALL0000011796,SUB00003595,CELL000238,2026-04-24 22:56:26,13,MO,Completed,N,switch
CALL0000011797,SUB00004028,CELL000255,2026-05-05 09:12:23,12,MO,Failed,N,switch
CALL0000011798,SUB00004649,CELL000091,04/05/2026 02:27,234,MO,Failed,Y,switch
CALL0000011799,SUB00003719,CELL000011,04/25/2026 11:28,2,mo ,Completed,Y,switch
CALL0000011800,SUB00002774,CELL000077,2026-05-06 12:00:50,281,MO,Completed,N,switch
CALL0000011801,SUB00004713,CELL000048,2026-05-23 09:18:00,196,mo ,Completed,No,switch
CALL0000011802,SUB00004887,CELL000023,04/05/2026 11:16,417,mo ,Completed,N,switch
CALL0000011803,SUB00004556,CELL000040,2026-04-14 09:20:40,20,mo ,Dropped,N,switch
CALL0000011804,SUB00000556,CELL000198,05/14/2026 01:12,283,MT,completed ,N,switch
CALL0000011805,SUB00001434,CELL000046,04/24/2026 04:36,bad,mo ,Completed,N,switch
CALL0000011806,SUB00004897,CELL000083,05/23/2026 02:09,57,MO,Dropped,N,switch
CALL0000011807,SUB00001584,CELL000144,04/14/2026 00:48,17,MT,Failed,Y,switch
CALL0000011808,SUB00000895,CELL000204,2026-04-01 19:28:35,111,MT,Dropped,N,switch
CALL0000011809,SUB00002537,CELL000206,2026-04-10 08:52:43,466,MO,completed ,N,switch
CALL0000011810,SUB00002730,CELL000061,05/12/2026 13:17,233,MT,Completed,N,switch
CALL0000011811,SUB00002782,CELL000200,2026-05-05 04:37:29,422,mo ,Completed,N,switch
CALL0000011812,SUB00001944,CELL000033,05/05/2026 08:50,69,mo ,completed ,N,switch
CALL0000011813,SUB00001171,CELL000252,2026-04-27 16:07:06,bad,MT,Failed,Y,switch
CALL0000011814,SUB00004217,CELL000174,2026-05-25 12:36:11,17,MO,Completed,N,switch
CALL0000011815,SUB00002568,CELL000211,04/03/2026 03:16,384,mo ,Failed,No,switch
CALL0000011816,SUB00002004,CELL000171,05/31/2026 05:03,241,mo ,completed ,No,switch
CALL0000011817,SUB00001095,CELL000130,04/30/2026 22:34,65,MT,Dropped,No,switch
CALL0000011818,SUB00003968,CELL000153,2026-05-08 15:44:51,bad,MO,Completed,N,switch
CALL0000011819,SUB00001797,CELL000245,2026-05-28 00:00:00,46,MT,Completed,N,switch
CALL0000011820,SUB00000371,CELL000149,2026-05-17 08:52:22,48,MO,completed ,N,switch
CALL0000011821,SUB00000107,CELL000007,2026-04-24 02:18:52,1153,mo ,Dropped,N,switch
CALL0000011822,SUB00001131,CELL000167,04/17/2026 13:57,47,mo ,completed ,No,switch
CALL0000011823,SUB00002159,CELL000068,05/13/2026 07:41,33,MO,completed ,Y,switch
CALL0000011824,SUB00003707,CELL000179,2026-04-11 13:53:08,222,MO,Failed,N,switch
CALL0000011825,SUB00003270,CELL000028,2026-05-10 12:05:07,323,MT,Dropped,N,switch
CALL0000011826,SUB00004490,CELL000084,04/05/2026 08:12,246,MT,Dropped,N,switch
CALL0000011827,SUB00000600,CELL000249,2026-04-05 19:59:00,134,MO,Completed,N,switch
CALL0000011828,SUB00002467,CELL000250,2026-05-11 16:45:29,220,MT,completed ,Y,switch
CALL0000011829,SUB00001537,CELL000010,04/03/2026 22:30,48,MO,Failed,N,switch
CALL0000011830,SUB00002685,CELL000101,04/22/2026 16:07,153,MO,Completed,No,switch
CALL0000011831,SUB00004309,CELL000015,2026-05-21 12:22:11,29,mo ,Completed,N,switch
CALL0000011832,SUB00004695,CELL000244,2026-04-10 01:17:21,86,mo ,Failed,N,switch
CALL0000011833,SUB00003385,CELL000211,05/20/2026 03:22,282,mo ,Dropped,N,switch
CALL0000011834,SUB00000665,CELL000207,2026-04-08 02:46:09,35,MT,Completed,Y,switch
CALL0000011835,SUB00003219,CELL000071,2026-04-22 13:08:27,126,MO,Completed,N,switch
CALL0000011836,SUB00002759,CELL000029,04/19/2026 01:00,27,MO,completed ,No,switch
CALL0000011837,SUB00000665,CELL000145,04/25/2026 09:29,61,MT,Failed,No,switch
CALL0000011838,SUB00000461,CELL000177,04/26/2026 16:38,188,MT,Failed,N,switch
CALL0000011839,SUB00000591,CELL000146,04/10/2026 13:04,390,mo ,Failed,N,switch
CALL0000011840,SUB00002886,CELL000122,04/12/2026 13:47,5,MT,Completed,N,switch
CALL0000011841,SUB00004295,CELL000165,05/28/2026 21:20,129,MT,Completed,N,switch
CALL0000011842,SUB00000623,CELL000124,05/05/2026 03:38,114,mo ,Dropped,No,switch
CALL0000011843,SUB00001717,CELL000226,2026-05-17 08:02:56,433,MO,Failed,Y,switch
CALL0000011844,SUB00004891,CELL000155,2026-04-14 21:25:18,58,mo ,Dropped,N,switch
CALL0000011845,SUB00002974,CELL000183,2026-04-10 16:06:25,140,mo ,completed ,Y,switch
CALL0000011846,SUB00004385,CELL000054,05/30/2026 14:11,1,mo ,Completed,No,switch
CALL0000011847,SUB00002635,CELL000065,05/07/2026 03:50,131,MT,Completed,N,switch
CALL0000011848,SUB00001467,CELL000050,05/18/2026 12:27,19,MT,Failed,N,switch
CALL0000011849,SUB00004529,CELL000146,2026-04-21 07:58:03,211,mo ,Completed,Y,switch
CALL0000011850,SUB00004697,CELL000033,05/19/2026 09:37,159,MO,Completed,No,switch
CALL0000011851,SUB00001132,CELL000148,05/17/2026 02:18,63,MO,Completed,N,switch
CALL0000011852,SUB00004692,CELL000236,2026-04-07 16:21:24,177,MT,Completed,N,switch
CALL0000011853,SUB00002651,CELL000148,2026-05-20 11:53:56,131,MT,Completed,N,switch
CALL0000011854,SUB00002293,CELL000074,04/01/2026 02:39,431,MT,Dropped,N,switch
CALL0000011855,SUB00000316,CELL000035,04/03/2026 08:35,22,MO,Completed,N,switch
CALL0000011856,SUB00004858,CELL000247,2026-04-25 05:49:52,314,MT,completed ,N,switch
CALL0000011857,SUB00000362,CELL000199,04/09/2026 12:10,148,MO,Completed,No,switch
CALL0000011858,SUB00003159,CELL000030,04/27/2026 17:19,341,MO,Dropped,Y,switch
CALL0000011859,SUB00000077,CELL000046,2026-05-19 04:46:33,33,MO,Completed,N,switch
CALL0000011860,SUB00002507,CELL000080,04/28/2026 03:06,99,MT,Dropped,N,switch
CALL0000011861,SUB00000157,CELL000086,04/19/2026 20:41,12,MT,completed ,No,switch
CALL0000011862,SUB00001048,CELL000214,05/01/2026 04:27,276,mo ,Completed,Y,switch
CALL0000011863,SUB00002758,CELL000138,2026-05-26 17:52:39,bad,MT,Dropped,N,switch
CALL0000011864,SUB00004910,CELL000038,2026-05-28 00:04:06,58,MT,Failed,N,switch
CALL0000011865,SUB00004771,CELL000250,05/23/2026 08:31,143,MT,completed ,No,switch
CALL0000011866,SUB00001420,CELL000113,2026-04-18 19:42:22,166,mo ,Dropped,N,switch
CALL0000011867,SUB00003073,CELL000088,05/28/2026 03:59,219,MT,Dropped,N,switch
CALL0000011868,SUB00002905,CELL000200,05/14/2026 07:58,143,MO,Completed,N,switch
CALL0000011869,SUB00002097,CELL000048,2026-05-09 12:25:10,72,mo ,completed ,Y,switch
CALL0000011870,SUB00003712,CELL000022,05/07/2026 21:23,7,MT,Completed,N,switch
CALL0000011871,SUB00003534,CELL000063,04/15/2026 02:32,230,MT,Failed,Y,switch
CALL0000011872,SUB00001219,CELL000244,2026-04-17 02:29:44,115,mo ,Dropped,Y,switch
CALL0000011873,SUB00003925,CELL000067,2026-04-01 10:42:27,545,mo ,Completed,N,switch
CALL0000011874,SUB00004658,CELL000218,05/17/2026 04:07,45,MO,Completed,No,switch
CALL0000011875,SUB00000502,CELL000212,04/23/2026 00:25,277,MO,Completed,Y,switch
CALL0000011876,SUB00002300,CELL000150,2026-04-09 14:43:30,890,mo ,completed ,N,switch
CALL0000011877,SUB00000427,CELL000177,2026-05-20 05:08:00,57,mo ,completed ,N,switch
CALL0000011878,SUB00002294,CELL000109,2026-05-01 18:09:30,118,MO,completed ,N,switch
CALL0000011879,SUB00000680,CELL000129,04/30/2026 18:56,80,MO,Completed,N,switch
CALL0000011880,SUB00000789,CELL000178,04/17/2026 05:36,314,mo ,Completed,Y,switch
CALL0000011881,SUB00004747,CELL000128,04/19/2026 19:14,125,MO,completed ,N,switch
CALL0000011882,SUB00001239,CELL000085,04/29/2026 21:18,73,MO,Completed,N,switch
CALL0000011883,SUB00001982,CELL000249,2026-05-14 13:24:55,501,MO,Completed,N,switch
CALL0000011884,SUB00002269,CELL000103,2026-04-07 03:54:46,293,MO,completed ,N,switch
CALL0000011885,SUB00004481,CELL000106,2026-04-30 20:35:03,122,MO,completed ,Y,switch
CALL0000011886,SUB00000317,CELL000088,2026-04-04 03:08:31,83,MO,Completed,N,switch
CALL0000011887,SUB00000987,CELL000180,04/04/2026 03:47,108,mo ,Failed,N,switch
CALL0000011888,SUB00004068,CELL000108,05/08/2026 23:55,13,MT,Completed,Y,switch
CALL0000011889,SUB00003701,CELL000062,04/28/2026 18:19,57,MT,completed ,N,switch
CALL0000011890,SUB00004029,CELL000098,04/27/2026 05:38,50,MT,Completed,No,switch
CALL0000011891,SUB00001830,CELL000130,2026-04-14 19:22:21,427,MT,Completed,N,switch
CALL0000011892,SUB00004294,CELL000250,05/08/2026 14:14,199,mo ,Failed,N,switch
CALL0000011893,SUB00002787,CELL000248,2026-05-14 12:37:27,225,MO,Completed,N,switch
CALL0000011894,SUB00002664,CELL000042,04/16/2026 19:06,15,MO,Completed,N,switch
CALL0000011895,SUB00000641,CELL000189,05/23/2026 19:41,310,MO,Failed,N,switch
CALL0000011896,SUB00002992,CELL000116,04/10/2026 03:34,34,mo ,Completed,N,switch
CALL0000011897,SUB00001623,CELL000032,04/14/2026 00:49,217,MO,Completed,No,switch
CALL0000011898,SUB00002610,CELL000147,04/01/2026 20:34,230,mo ,Dropped,N,switch
CALL0000011899,SUB00003360,CELL000231,2026-05-31 22:18:01,186,mo ,Completed,N,switch
CALL0000011900,SUB00001670,CELL000062,04/29/2026 15:01,181,MO,Failed,No,switch
CALL0000011901,SUB00004998,CELL000006,2026-04-03 18:02:11,19,MT,Completed,N,switch
CALL0000011902,SUB00001180,CELL000181,05/12/2026 04:31,30,mo ,Completed,N,switch
CALL0000011903,SUB00004402,CELL000195,04/20/2026 18:46,108,MO,completed ,N,switch
CALL0000011904,SUB00002198,CELL000195,2026-04-03 04:13:29,51,MO,Dropped,Y,switch
CALL0000011905,SUB00004104,CELL000142,04/13/2026 00:19,51,mo ,Completed,N,switch
CALL0000011906,SUB00004409,CELL000235,05/26/2026 06:21,52,mo ,Completed,Y,switch
CALL0000011907,SUB00004619,CELL000199,05/07/2026 11:53,891,mo ,Failed,N,switch
CALL0000011908,SUB00002785,CELL000091,2026-04-24 15:14:13,227,MT,Completed,N,switch
CALL0000011909,SUB00001041,CELL000004,2026-04-15 15:34:21,63,mo ,Dropped,N,switch
CALL0000011910,SUB00004511,CELL000042,05/27/2026 07:45,249,mo ,Dropped,Y,switch
CALL0000011911,SUB00002889,CELL000064,2026-04-11 18:43:24,40,MO,Completed,N,switch
CALL0000011912,SUB00004005,CELL000066,2026-04-29 17:59:03,42,MO,Completed,N,switch
CALL0000011913,SUB00000190,CELL_BAD,2026-04-07 10:25:19,233,mo ,Completed,N,switch
CALL0000011914,SUB00002130,CELL000202,2026-04-08 00:07:28,165,MT,Failed,Y,switch
CALL0000011915,SUB00002011,CELL000075,2026-05-08 22:56:25,175,mo ,Failed,Y,switch
CALL0000011916,SUB00003065,CELL000099,05/27/2026 14:46,68,MO,completed ,No,switch
CALL0000011917,SUB00003539,CELL000024,05/11/2026 11:31,10,mo ,completed ,Y,switch
CALL0000011918,SUB00002734,CELL000182,2026-05-24 18:35:43,129,mo ,Failed,Y,switch
CALL0000011919,SUB00004584,CELL000172,2026-05-08 00:17:28,34,MT,completed ,N,switch
CALL0000011920,SUB00004254,CELL000116,2026-04-26 17:25:11,296,MO,Completed,N,switch
CALL0000011921,SUB00003044,CELL000070,05/11/2026 01:17,641,MO,completed ,Y,switch
CALL0000011922,SUB00001884,CELL000218,2026-04-21 17:10:01,116,MO,Failed,Y,switch
CALL0000011923,SUB00004643,CELL000229,04/10/2026 07:28,331,mo ,Dropped,N,switch
CALL0000011924,SUB00002860,CELL000193,04/05/2026 11:53,280,MT,Completed,No,switch
CALL0000011925,SUB00001958,CELL000254,04/15/2026 13:29,26,MT,Dropped,N,switch
CALL0000011926,SUB00004469,CELL000122,2026-04-15 23:07:39,47,mo ,completed ,Y,switch
CALL0000011927,SUB00000203,CELL000191,05/14/2026 12:17,192,MO,Dropped,Y,switch
CALL0000011928,SUB00002059,CELL000017,05/18/2026 10:43,26,MT,Dropped,N,switch
CALL0000011929,SUB00001624,CELL000241,04/28/2026 14:43,195,MT,Dropped,No,switch
CALL0000011930,SUB00004870,CELL000123,2026-05-12 08:46:49,220,mo ,Failed,No,switch
CALL0000011931,SUB00003348,CELL000243,2026-05-29 00:37:56,86,mo ,completed ,N,switch
CALL0000011932,SUB00004322,CELL000059,05/15/2026 02:34,175,mo ,Dropped,N,switch
CALL0000011933,SUB00000018,CELL000060,2026-05-31 01:17:38,303,MO,Dropped,N,switch
CALL0000011934,SUB00000787,CELL000032,2026-04-02 17:59:51,62,MO,Dropped,Y,switch
CALL0000011935,SUB00001864,CELL000087,2026-05-30 08:01:52,414,MO,Dropped,Y,switch
CALL0000011936,SUB00000495,CELL000238,2026-04-05 19:51:08,307,mo ,completed ,N,switch
CALL0000011937,SUB00003668,CELL000242,2026-05-04 00:57:01,22,MO,completed ,No,switch
CALL0000011938,SUB00002830,CELL000121,04/04/2026 14:41,618,MO,completed ,N,switch
CALL0000011939,SUB00001533,CELL000255,05/06/2026 06:11,230,MO,Completed,No,switch
CALL0000011940,SUB00001187,CELL000207,05/29/2026 06:14,65,MT,Completed,No,switch
CALL0000011941,SUB00001135,CELL000228,04/20/2026 01:45,175,MO,Completed,N,switch
CALL0000011942,SUB00003899,CELL000059,05/12/2026 00:40,21,MO,Completed,Y,switch
CALL0000011943,SUB00002084,CELL000030,04/02/2026 14:44,12,MT,Completed,No,switch
CALL0000011944,SUB00000413,CELL000005,2026-05-08 21:04:50,545,MO,Completed,Y,switch
CALL0000011945,SUB00003447,CELL000021,2026-04-09 18:49:32,240,mo ,Completed,N,switch
CALL0000011946,SUB00002546,CELL000181,04/20/2026 15:16,197,mo ,Failed,N,switch
CALL0000011947,SUB00002460,CELL000214,2026-05-17 21:31:55,6,MT,Dropped,N,switch
CALL0000011948,SUB00001970,CELL000213,05/21/2026 20:45,138,MT,Failed,N,switch
CALL0000011949,SUB00004406,CELL000163,04/11/2026 14:01,812,MT,Completed,N,switch
