transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,quarantine_reason
TL0000018195,TXN000005182,2,SKU0000517,,122.87,122.87,,0.0,6.14,Voided,False,Bad quantity or unit price
TL0000018199,TXN000005183,2,SKU0000209,,282.0,331.76,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000018202,TXN000005184,2,SKU0000078,,39.7,46.7,PRM00058,0.0,3.57,Voided,False,Bad quantity or unit price
TL0000018207,TXN000005185,2,SKU0000388,,600.62,600.62,,0.0,30.03,Sold,False,Bad quantity or unit price
TL0000018210,TXN000005185,5,SKU0000523,-1.0,118.56,118.56,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018224,TXN000005189,3,SKU0000323,,309.24,325.52,,5.0,27.83,Sold,False,Bad quantity or unit price
TL0000018226,TXN000005189,5,SKU0000291,,296.07,370.09,,0.0,20.73,Sold,False,Bad quantity or unit price
TL0000018227,TXN000005190,1,SKU0000346,-1.0,203.67,254.59,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018228,TXN000005191,1,SKU0000358,,402.63,402.63,,5.0,20.13,Sold,False,Bad quantity or unit price
TL0000018234,TXN000005192,4,SKU0000200,,504.97,631.21,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018241,TXN000005193,5,SKU0000273,,277.42,326.38,PRM00026,0.0,13.87,Sold,False,Bad quantity or unit price
TL0000018248,TXN000005196,1,SKU0000510,,532.2,532.2,,2.0,47.9,Voided,False,Bad quantity or unit price
TL0000018256,TXN000005198,3,SKU0000446,,53.74,53.74,,5.0,2.69,Voided,False,Bad quantity or unit price
TL0000018265,TXN000005200,4,SKU0000558,,506.59,533.25,,0.0,35.46,Voided,False,Bad quantity or unit price
TL0000018268,TXN000005201,2,SKU0000285,-1.0,305.37,381.71,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018271,TXN000005202,3,SKU0000066,,651.9,651.9,,1.0,58.67,Sold,False,Bad quantity or unit price
TL0000018273,TXN000005204,1,SKU0000452,-1.0,325.0,325.0,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018286,TXN000005208,5,SKU0000449,-1.0,116.56,116.56,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018287,TXN000005209,1,SKU0000415,,300.73,334.14,,0.0,15.04,Sold,False,Bad quantity or unit price
TL0000018288,TXN000005209,2,SKU0000300,-1.0,483.74,604.68,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018292,TXN000005210,1,SKU0000172,,269.28,283.45,,0.0,13.46,Sold,False,Bad quantity or unit price
TL0000018294,TXN000005210,3,SKU0000172,,283.45,283.45,PRM00050,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018302,TXN000005213,2,SKU0000235,-1.0,234.88,234.88,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018303,TXN000005213,3,SKU0000310,,236.78,278.57,,5.0,16.57,Sold,False,Bad quantity or unit price
TL0000018304,TXN000005213,4,SKU0000156,-1.0,394.54,464.17,PRM00015,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018308,TXN000005215,3,SKU0000116,-1.0,910.2,910.2,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018309,TXN000005215,4,SKU0000195,-1.0,,838.72,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018313,TXN000005216,4,SKU0000131,,397.27,397.27,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018314,TXN000005216,5,SKU0000507,-1.0,694.63,731.19,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018321,TXN000005218,3,SKU0000316,-1.0,483.36,483.36,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018327,TXN000005219,5,SKU0000207,,487.57,541.74,,0.0,43.88,Sold,False,Bad quantity or unit price
TL0000018331,TXN000005221,1,SKU0000118,,517.75,545.0,,0.0,46.6,Sold,False,Bad quantity or unit price
TL0000018340,TXN000005223,1,SKU0000159,,534.86,563.01,,0.0,48.14,Sold,False,Bad quantity or unit price
TL0000018342,TXN000005223,3,SKU0000352,,737.47,819.41,,0.0,36.87,Sold,False,Bad quantity or unit price
TL0000018344,TXN000005223,5,SKU0000554,,88.37,88.37,,5.0,6.19,Voided,False,Bad quantity or unit price
TL0000018347,TXN000005225,1,SKU0000178,,924.12,924.12,,0.0,46.21,Sold,False,Bad quantity or unit price
TL0000018350,TXN000005225,4,SKU0000421,-1.0,311.41,311.41,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018357,TXN000005227,1,SKU0000326,-1.0,242.96,255.75,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018358,TXN000005227,2,SKU0000178,-1.0,785.5,924.12,PRM00047,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018366,TXN000005230,2,SKU0000004,,370.46,411.62,,0.0,33.34,Sold,False,Bad quantity or unit price
TL0000018369,TXN000005231,1,SKU0000055,,60.18,63.35,,5.0,3.01,Sold,False,Bad quantity or unit price
TL0000018374,TXN000005232,1,SKU0000134,-1.0,435.96,512.89,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018377,TXN000005233,1,SKU0000442,-1.0,39.52,39.52,,1.0,0.0,Voided,False,Bad quantity or unit price
TL0000018378,TXN000005234,1,SKU0000080,,433.14,433.14,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018384,TXN000005235,5,SKU0000487,2.0,,3.12,,0.0,0.27,Sold,False,Bad quantity or unit price
TL0000018397,TXN000005239,5,SKU0000251,,380.38,380.38,,0.0,34.23,Sold,False,Bad quantity or unit price
TL0000018405,TXN000005241,2,SKU0000415,-1.0,267.31,334.14,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018415,TXN000005243,4,SKU0000203,-1.0,821.32,864.55,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018423,TXN000005245,2,SKU0000388,,570.59,600.62,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018441,TXN000005254,1,SKU0000368,-1.0,135.98,159.98,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000018444,TXN000005255,2,SKU0000254,-1.0,271.52,285.81,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018446,TXN000005255,4,SKU0000214,-1.0,491.09,491.09,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018447,TXN000005255,5,SKU0000427,-1.0,863.97,863.97,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018448,TXN000005255,6,SKU0000010,,427.36,502.78,,0.0,38.46,Sold,False,Bad quantity or unit price
TL0000018452,TXN000005257,1,SKU0000438,-1.0,579.57,643.97,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018468,TXN000005261,2,SKU0000544,-1.0,470.58,470.58,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018478,TXN000005264,4,SKU0000230,-1.0,460.05,541.24,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018479,TXN000005264,5,SKU0000030,-1.0,290.53,341.8,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018484,TXN000005266,3,SKU0000389,-1.0,811.46,811.46,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018485,TXN000005266,4,SKU0000258,-1.0,144.76,170.31,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018491,TXN000005270,2,SKU0000402,-1.0,369.82,369.82,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018495,TXN000005271,3,SKU0000386,-1.0,722.33,722.33,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018496,TXN000005271,4,SKU0000106,-1.0,39.27,43.63,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018497,TXN000005271,5,SKU0000473,,305.73,305.73,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000018499,TXN000005272,1,SKU0000271,-1.0,689.3,861.62,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018501,TXN000005272,3,SKU0000195,-1.0,754.85,838.72,PRM00047,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018507,TXN000005275,1,SKU0000517,-1.0,110.58,122.87,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018526,TXN000005280,1,SKU0000552,,560.35,659.24,,1.0,28.02,Voided,False,Bad quantity or unit price
TL0000018527,TXN000005280,2,SKU0000155,,403.07,403.07,,2.0,28.21,Voided,False,Bad quantity or unit price
TL0000018528,TXN000005281,1,SKU0000509,-1.0,214.37,214.37,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018530,TXN000005281,3,SKU0000116,,773.67,910.2,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018540,TXN000005284,2,SKU0000292,,101.18,119.04,,0.0,7.08,Sold,False,Bad quantity or unit price
TL0000018541,TXN000005284,3,SKU0000383,,502.89,502.89,,5.0,45.26,Sold,False,Bad quantity or unit price
TL0000018551,TXN000005287,2,SKU0000161,,562.1,562.1,,0.0,50.59,Sold,False,Bad quantity or unit price
TL0000018556,TXN000005289,1,SKU0000476,-1.0,196.21,196.21,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018561,TXN000005289,6,SKU0000498,-1.0,502.46,628.07,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018571,TXN000005293,3,SKU0000254,,285.81,285.81,,0.0,14.29,Sold,False,Bad quantity or unit price
TL0000018574,TXN000005294,1,SKU0000400,,212.09,235.65,PRM00015,5.0,10.6,Sold,False,Bad quantity or unit price
TL0000018578,TXN000005294,5,SKU0000495,,277.23,308.03,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018580,TXN000005295,2,SKU0000456,-1.0,224.21,224.21,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018589,TXN000005297,2,SKU0000516,,359.94,359.94,PRM00059,1.0,25.2,Sold,False,Bad quantity or unit price
TL0000018592,TXN000005298,2,SKU0000251,,323.32,380.38,,0.0,22.63,Sold,False,Bad quantity or unit price
TL0000018603,TXN000005301,1,SKU0000023,,237.66,264.07,,0.0,16.64,Voided,False,Bad quantity or unit price
TL0000018612,TXN000005303,5,SKU0000574,-1.0,458.39,482.52,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018613,TXN000005303,6,SKU0000408,-1.0,163.49,172.1,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018614,TXN000005304,1,SKU0000337,-1.0,678.01,678.01,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018618,TXN000005304,5,SKU0000092,-1.0,396.89,417.78,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000018625,TXN000005306,3,SKU0000094,,90.52,90.52,PRM00022,0.0,6.34,Sold,False,Bad quantity or unit price
TL0000018631,TXN000005307,4,SKU0000579,-1.0,180.19,225.24,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018646,TXN000005313,1,SKU0000565,,72.2,80.22,,2.0,5.05,Sold,False,Bad quantity or unit price
TL0000018647,TXN000005313,2,SKU0000001,-1.0,315.61,332.22,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018657,TXN000005316,1,SKU0000024,-1.0,349.75,349.75,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018659,TXN000005316,3,SKU0000164,,714.59,714.59,PRM00023,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018663,TXN000005317,1,SKU0000282,-1.0,446.89,558.61,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018669,TXN000005318,1,SKU0000231,,312.35,328.79,,0.0,15.62,Sold,False,Bad quantity or unit price
TL0000018674,TXN000005320,1,SKU0000043,-1.0,563.66,563.66,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018678,TXN000005321,2,SKU0000179,-1.0,501.88,501.88,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018685,TXN000005323,1,SKU0000225,-1.0,458.74,458.74,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018688,TXN000005323,4,SKU0000415,,267.31,334.14,,5.0,18.71,Sold,False,Bad quantity or unit price
TL0000018698,TXN000005327,1,SKU0000485,,370.73,370.73,,0.0,25.95,Voided,False,Bad quantity or unit price
TL0000018700,TXN000005329,1,SKU0000063,-1.0,848.14,997.81,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018703,TXN000005330,2,SKU0000515,-1.0,538.39,538.39,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018705,TXN000005330,4,SKU0000330,-1.0,19.0,19.0,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018706,TXN000005330,5,SKU0000371,-1.0,488.92,488.92,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018710,TXN000005331,3,SKU0000011,,101.03,112.26,,2.0,9.09,Sold,False,Bad quantity or unit price
TL0000018721,TXN000005335,1,SKU0000122,-1.0,443.44,466.78,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018730,TXN000005336,4,SKU0000008,-1.0,198.1,247.63,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018737,TXN000005338,1,SKU0000119,,400.66,400.66,,5.0,28.05,Sold,False,Bad quantity or unit price
TL0000018743,TXN000005340,2,SKU0000007,,322.03,378.86,,5.0,16.1,Sold,False,Bad quantity or unit price
TL0000018750,TXN000005342,1,SKU0000330,,19.0,19.0,,5.0,0.95,Voided,False,Bad quantity or unit price
TL0000018755,TXN000005343,2,SKU0000182,,567.19,708.99,,1.0,51.05,Sold,False,Bad quantity or unit price
TL0000018757,TXN000005343,4,SKU0000106,-1.0,43.63,43.63,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018761,TXN000005344,2,SKU0000326,,255.75,255.75,,2.0,12.79,Sold,False,Bad quantity or unit price
TL0000018764,TXN000005344,5,SKU0000067,1.0,,774.41,,1.0,59.24,Sold,False,Bad quantity or unit price
TL0000018765,TXN000005344,6,SKU0000538,-1.0,858.28,1009.74,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018770,TXN000005347,2,SKU0000281,,780.39,780.39,PRM00005,2.0,70.24,Sold,False,Bad quantity or unit price
TL0000018773,TXN000005347,5,SKU0000223,1.0,,908.65,,5.0,81.78,Voided,False,Bad quantity or unit price
TL0000018774,TXN000005347,6,SKU0000418,,323.67,359.63,,0.0,29.13,Sold,False,Bad quantity or unit price
TL0000018775,TXN000005348,1,SKU0000296,,358.44,377.31,,0.0,32.26,Sold,False,Bad quantity or unit price
TL0000018778,TXN000005348,4,SKU0000160,-1.0,598.74,665.27,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018783,TXN000005350,2,SKU0000114,-1.0,233.27,233.27,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018785,TXN000005351,1,SKU0000539,,332.58,415.73,PRM00058,0.0,29.93,Sold,False,Bad quantity or unit price
TL0000018787,TXN000005351,3,SKU0000486,-1.0,850.29,850.29,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018791,TXN000005353,1,SKU0000376,-1.0,394.47,438.3,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000018796,TXN000005353,6,SKU0000404,,66.34,78.05,,1.0,4.64,Sold,False,Bad quantity or unit price
TL0000018797,TXN000005354,1,SKU0000127,,441.06,551.32,PRM00029,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018805,TXN000005356,2,SKU0000023,-1.0,264.07,264.07,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018808,TXN000005356,5,SKU0000523,,118.56,118.56,,0.0,5.93,Sold,False,Bad quantity or unit price
TL0000018813,TXN000005357,4,SKU0000131,-1.0,317.82,397.27,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018826,TXN000005362,2,SKU0000273,-1.0,310.06,326.38,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018836,TXN000005366,3,SKU0000430,,309.57,325.86,,0.0,21.67,Sold,False,Bad quantity or unit price
TL0000018845,TXN000005368,2,SKU0000081,-1.0,528.22,528.22,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000018846,TXN000005369,1,SKU0000445,,254.03,254.03,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018852,TXN000005370,2,SKU0000451,-1.0,98.95,109.95,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018854,TXN000005371,2,SKU0000200,,568.09,631.21,,5.0,51.13,Voided,False,Bad quantity or unit price
TL0000018855,TXN000005371,3,SKU0000243,,136.35,136.35,,5.0,9.54,Voided,False,Bad quantity or unit price
TL0000018857,TXN000005372,1,SKU0000545,-1.0,496.32,496.32,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018859,TXN000005372,3,SKU0000458,-1.0,175.06,218.82,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018864,TXN000005373,2,SKU0000286,-1.0,521.29,579.21,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018865,TXN000005373,3,SKU0000399,,681.33,717.19,,1.0,47.69,Sold,False,Bad quantity or unit price
TL0000018881,TXN000005377,4,SKU0000296,,377.31,377.31,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018895,TXN000005381,2,SKU0000299,,23.71,27.89,,2.0,1.66,Sold,False,Bad quantity or unit price
TL0000018904,TXN000005383,1,SKU0000483,,93.6,117.0,,0.0,6.55,Sold,False,Bad quantity or unit price
TL0000018906,TXN000005384,2,SKU0000390,-1.0,212.35,249.82,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018914,TXN000005386,1,SKU0000500,-1.0,263.42,263.42,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000018924,TXN000005387,5,SKU0000397,,975.3,975.3,,0.0,48.77,Voided,False,Bad quantity or unit price
TL0000018926,TXN000005388,2,SKU0000218,-1.0,330.6,388.94,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000018928,TXN000005389,1,SKU0000226,,170.14,212.68,,0.0,11.91,Sold,False,Bad quantity or unit price
TL0000018929,TXN000005389,2,SKU0000232,-1.0,391.99,461.17,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018931,TXN000005390,2,SKU0000002,,1062.46,1062.46,,5.0,53.12,Sold,False,Bad quantity or unit price
TL0000018932,TXN000005390,3,SKU0000162,,326.52,326.52,,0.0,16.33,Sold,False,Bad quantity or unit price
TL0000018936,TXN000005391,2,SKU0000451,,109.95,109.95,,0.0,9.9,Sold,False,Bad quantity or unit price
TL0000018937,TXN000005391,3,SKU0000312,5.0,,340.27,,0.0,145.47,Sold,False,Bad quantity or unit price
TL0000018942,TXN000005392,5,SKU0000518,-1.0,188.94,198.88,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018950,TXN000005396,1,SKU0000118,-1.0,545.0,545.0,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018954,TXN000005397,2,SKU0000507,-1.0,731.19,731.19,,5.0,0.0,Sold,False,Bad quantity or unit price
TL0000018957,TXN000005397,5,SKU0000222,-1.0,504.98,504.98,PRM00045,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018963,TXN000005399,2,SKU0000044,,794.45,836.26,,2.0,39.72,Sold,False,Bad quantity or unit price
TL0000018973,TXN000005401,4,SKU0000369,,222.99,222.99,,0.0,11.15,Sold,False,Bad quantity or unit price
TL0000018977,TXN000005402,2,SKU0000204,,627.47,627.47,,0.0,31.37,Sold,False,Bad quantity or unit price
TL0000018983,TXN000005404,2,SKU0000232,-1.0,461.17,461.17,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000018990,TXN000005406,4,SKU0000391,,129.63,144.03,,0.0,9.07,Sold,False,Bad quantity or unit price
TL0000019002,TXN000005409,2,SKU0000076,,339.23,376.92,,0.0,23.75,Sold,False,Bad quantity or unit price
TL0000019008,TXN000005411,2,SKU0000035,-1.0,208.45,231.61,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019014,TXN000005414,3,SKU0000119,-1.0,400.66,400.66,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000019017,TXN000005415,1,SKU0000476,-1.0,156.97,196.21,,5.0,0.0,Voided,False,Bad quantity or unit price
TL0000019018,TXN000005415,2,SKU0000259,,31.0,31.0,,0.0,2.17,Sold,False,Bad quantity or unit price
TL0000019032,TXN000005419,2,SKU0000455,-1.0,465.12,465.12,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000019042,TXN000005421,2,SKU0000083,-1.0,501.55,501.55,PRM00030,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019045,TXN000005422,1,SKU0000430,,325.86,325.86,,1.0,16.29,Sold,False,Bad quantity or unit price
TL0000019052,TXN000005423,3,SKU0000228,,374.33,374.33,PRM00036,1.0,33.69,Sold,False,Bad quantity or unit price
TL0000019058,TXN000005424,5,SKU0000150,2.0,,1180.75,,0.0,165.31,Sold,False,Bad quantity or unit price
TL0000019063,TXN000005426,2,SKU0000444,,199.58,199.58,,0.0,17.96,Voided,False,Bad quantity or unit price
TL0000019065,TXN000005427,1,SKU0000076,,376.92,376.92,,0.0,26.38,Sold,False,Bad quantity or unit price
TL0000019067,TXN000005427,3,SKU0000045,,801.69,943.16,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000019071,TXN000005428,4,SKU0000430,-1.0,325.86,325.86,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019072,TXN000005428,5,SKU0000378,,441.27,490.3,PRM00053,2.0,30.89,Voided,False,Bad quantity or unit price
TL0000019078,TXN000005429,6,SKU0000183,,675.71,750.79,,0.0,47.3,Voided,False,Bad quantity or unit price
TL0000019079,TXN000005430,1,SKU0000112,,314.02,314.02,,0.0,21.98,Sold,False,Bad quantity or unit price
TL0000019099,TXN000005436,5,SKU0000316,-1.0,483.36,483.36,PRM00030,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000019103,TXN000005438,2,SKU0000441,-1.0,437.71,486.34,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019111,TXN000005440,3,SKU0000239,,211.81,211.81,PRM00050,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019112,TXN000005440,4,SKU0000213,,1021.27,1021.27,,1.0,71.49,Voided,False,Bad quantity or unit price
TL0000019121,TXN000005443,1,SKU0000556,,717.91,717.91,PRM00031,0.0,35.9,Sold,False,Bad quantity or unit price
TL0000019123,TXN000005443,3,SKU0000074,-1.0,418.22,418.22,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019126,TXN000005444,1,SKU0000185,-1.0,116.24,129.15,,0.0,0.0,Voided,False,Bad quantity or unit price
TL0000019128,TXN000005445,2,SKU0000060,-1.0,717.94,897.42,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000019130,TXN000005445,4,SKU0000213,,970.21,1021.27,,0.0,87.32,Voided,False,Bad quantity or unit price
TL0000019139,TXN000005447,5,SKU0000102,,418.37,418.37,,0.0,29.29,Sold,False,Bad quantity or unit price
TL0000019147,TXN000005449,1,SKU0000107,,389.33,486.66,,5.0,35.04,Sold,False,Bad quantity or unit price
TL0000019155,TXN000005452,1,SKU0000472,-1.0,443.22,521.44,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000019157,TXN000005452,3,SKU0000432,,625.04,694.49,,0.0,31.25,Sold,False,Bad quantity or unit price
TL0000019163,TXN000005454,2,SKU0000040,,118.74,124.99,,2.0,5.94,Sold,False,Bad quantity or unit price
TL0000019164,TXN000005455,1,SKU0000101,,657.58,730.64,,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019166,TXN000005455,3,SKU0000127,,551.32,551.32,PRM00033,0.0,0.0,Sold,False,Bad quantity or unit price
TL0000019170,TXN000005456,4,SKU0000260,,305.67,305.67,,0.0,27.51,Sold,False,Bad quantity or unit price
TL0000019181,TXN000005459,2,SKU0000287,-1.0,200.59,200.59,,1.0,0.0,Sold,False,Bad quantity or unit price
TL0000019184,TXN000005459,5,SKU0000273,,310.06,326.38,,2.0,0.0,Voided,False,Bad quantity or unit price
TL0000019190,TXN000005461,2,SKU0000297,,225.6,250.67,,2.0,20.3,Voided,False,Bad quantity or unit price
TL0000019191,TXN000005461,3,SKU0000220,,383.12,383.12,PRM00060,0.0,26.82,Sold,False,Bad quantity or unit price
TL0000019196,TXN000005463,1,SKU0000457,-1.0,363.55,363.55,,2.0,0.0,Sold,False,Bad quantity or unit price
TL0000019198,TXN000005464,1,SKU0000393,,412.33,485.09,,0.0,37.11,Sold,False,Bad quantity or unit price
TL0000019201,TXN000005464,4,SKU0000388,-1.0,510.53,600.62,,0.0,0.0,Sold,False,Bad quantity or unit price
