transaction_id,store_id,register_id,associate_id,customer_id,transaction_ts,transaction_type,sales_channel,receipt_status,batch_id,transaction_date,quarantine_reason
TXN000004472,STR0010,REG015,ASC000122,CUST00000770,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004473,STR0001,REG007,ASC000475,CUST00000847,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004474,STR0017,REG026,ASC000429,CUST00000234,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004475,STR0001,REG015,ASC000475,CUST00001032,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004477,STR0022,REG011,ASC000454,CUST00000651,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004481,STR0023,REG028,ASC000236,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004482,STR0010,REG014,ASC000010,CUST00001343,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004484,STR0001,REG011,ASC000288,CUST00000717,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004485,STR0006,REG021,ASC000156,,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004487,STR0019,REG017,ASC000026,CUST00000887,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004490,STR0012,REG018,ASC000069,CUST00001098,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004493,STR0015,REG017,ASC000029,CUST00001002,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004496,STR0017,REG004,ASC000024,CUST00000716,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004497,STR0021,REG008,ASC000113,CUST00000668,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004498,STR0016,REG018,ASC000182,CUST00001476,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004502,STR0011,REG023,ASC000432,CUST00000152,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004506,STR0024,REG007,ASC000418,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004507,STR0010,REG003,ASC000122,CUST00001722,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004511,STR0015,REG024,ASC000412,CUST00000719,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004514,STR0004,REG028,ASC000074,CUST00000552,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004516,STR0024,REG016,ASC000225,CUST00000913,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004517,STR0022,REG021,ASC000369,CUST00000052,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000004521,STR0005,REG019,ASC000015,,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004522,STR0004,REG007,ASC000354,CUST00001027,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004524,STR0011,REG012,ASC000135,CUST00001700,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004526,STR0015,REG006,ASC000014,CUST00000309,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004527,STR0014,REG006,ASC000066,CUST00000626,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004528,STR0008,REG023,ASC000303,CUST00000340,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004534,STR0022,REG017,ASC000369,,,VOID,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004535,STR0011,REG021,ASC000065,CUST00001130,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004538,STR0024,REG021,ASC000323,CUST00001235,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004542,STR0013,REG009,ASC000053,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004543,STR0011,REG023,ASC000123,,,SALE,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000004545,STR0012,REG012,ASC000237,CUST00000068,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004546,STR0025,REG005,ASC000174,CUST00001584,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004550,STR0024,REG014,ASC000340,,,VOID,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004553,STR0020,REG024,ASC000175,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004554,STR0012,REG012,ASC000023,CUST00000289,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004556,STR0008,REG010,ASC000428,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004557,STR0002,REG015,ASC000038,CUST00001131,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004558,STR0004,REG009,ASC000471,CUST00001069,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004562,STR0016,REG021,ASC000482,CUST00000096,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004564,STR0006,REG014,ASC000305,CUST00000665,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004566,STR0012,REG018,ASC000201,CUST00000369,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004568,STR0004,REG027,ASC000074,CUST00000107,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004570,STR0008,REG020,ASC000106,CUST00001702,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004573,STR0002,REG004,ASC000348,CUST00000282,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004574,STR0014,REG008,ASC000066,CUST00000723,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004577,STR0005,REG028,ASC000086,CUST00000940,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004578,STR0016,REG021,ASC000331,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004580,STR0014,REG008,ASC000444,CUST00000561,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004582,STR0018,REG002,ASC000491,CUST00001217,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004583,STR0003,REG014,ASC000073,CUST00001037,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004586,STR0018,REG009,ASC000157,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004589,STR0016,REG007,ASC000172,CUST00001534,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004590,STR0003,REG005,ASC000082,CUST00000411,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004592,STR0015,REG005,ASC000274,CUST00000720,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004595,STR0014,REG014,ASC000046,CUST00000317,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004596,STR0021,REG006,ASC000336,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004597,STR0004,REG008,ASC000154,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004599,STR0011,REG023,ASC000357,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004601,STR0001,REG022,ASC000254,CUST00001118,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004602,STR0004,REG002,ASC000471,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004605,STR0020,REG020,ASC000282,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004606,STR0022,REG013,ASC000219,CUST00001727,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004608,STR0018,REG018,ASC000401,CUST00001789,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004610,STR0019,REG028,ASC000291,CUST00001415,,VOID,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004611,STR0001,REG016,ASC000045,CUST00000478,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004612,STR0006,REG019,ASC000446,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004614,STR0017,REG007,ASC000232,CUST00000337,,VOID,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004616,STR0011,REG002,ASC000357,CUST00001037,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004618,STR0004,REG007,ASC000275,CUST00000269,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004622,STR0005,REG010,ASC000229,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004623,STR0001,REG001,ASC000475,,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004625,STR0015,REG020,ASC000412,CUST00001639,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004627,STR0009,REG024,ASC000155,CUST00001674,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004629,STR0025,REG023,ASC000465,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004632,STR0008,REG027,ASC000383,,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004636,STR0007,REG014,ASC000148,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004638,STR0020,REG024,ASC000282,CUST00000069,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004641,STR0023,REG005,ASC000032,CUST00001096,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004642,STR0019,REG017,ASC000026,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004643,STR0009,REG006,ASC000362,CUST00000268,,SALE,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004644,STR0008,REG004,ASC000298,CUST00001349,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004646,STR0013,REG014,ASC000163,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004647,STR0001,REG003,ASC000254,,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004648,STR0010,REG015,ASC000426,CUST00001170,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004649,STR0002,REG028,ASC000253,CUST00000167,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004651,STR0006,REG014,ASC000319,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004652,STR0014,REG005,ASC000293,CUST00000694,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004657,STR0023,REG020,ASC000056,CUST00001549,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004661,STR0022,REG010,ASC000369,,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004664,STR0017,REG004,ASC000130,CUST00001597,,SALE,Pickup,Suspended,POS_A,,Bad transaction timestamp
TXN000004666,STR0021,REG017,ASC000347,CUST00000600,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004667,STR0024,REG006,ASC000139,CUST00000532,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004672,STR0008,REG013,ASC000455,,,VOID,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004673,STR0023,REG012,ASC000185,CUST00001292,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004674,STR0020,REG017,ASC000208,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004675,STR0017,REG019,ASC000250,CUST00001429,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004676,STR0002,REG026,ASC000348,CUST00000333,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004681,STR0011,REG023,ASC000325,CUST00000107,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004682,STR0017,REG027,ASC000001,CUST00000215,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004683,STR0020,REG018,ASC000358,CUST00000171,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004684,STR0011,REG019,ASC000033,CUST00001706,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004685,STR0024,REG012,ASC000376,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004687,STR0007,REG011,ASC000228,CUST00001281,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004688,STR0023,REG028,ASC000363,CUST00000397,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004692,STR0005,REG021,ASC000334,CUST00000911,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004696,STR0009,REG019,ASC000246,CUST00000396,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004698,STR0010,REG015,ASC000335,CUST00000413,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004700,STR0023,REG012,ASC000088,CUST00000178,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004702,STR0022,REG018,ASC000124,CUST00001155,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004704,STR0024,REG022,ASC000108,CUST00000928,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004705,STR0012,REG016,ASC000209,CUST00001499,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004708,STR0014,REG001,ASC000444,CUST00000731,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004710,STR0014,REG024,ASC000498,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004712,STR0007,REG018,ASC000393,CUST00001657,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004713,STR0024,REG023,ASC000337,CUST00000130,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004717,STR0003,REG021,ASC000500,CUST00001437,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004719,STR0004,REG010,ASC000220,,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004720,STR0018,REG009,ASC000093,,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004725,STR0007,REG025,ASC000239,CUST00001188,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004726,STR0024,REG018,ASC000108,CUST00000571,,VOID,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004729,STR0006,REG022,ASC000449,CUST00000924,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004730,STR0019,REG003,ASC000013,CUST00000395,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004736,STR0003,REG013,ASC000082,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004737,STR0025,REG002,ASC000213,CUST00000553,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004744,STR0008,REG028,ASC000176,CUST00000402,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004748,STR0001,REG014,ASC000231,CUST00001561,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004750,STR0018,REG025,ASC000451,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004751,STR0012,REG025,ASC000333,CUST00001397,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004752,STR0011,REG009,ASC000447,CUST00001750,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004754,STR0004,REG019,ASC000280,CUST00001257,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004758,STR0010,REG016,ASC000402,,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004760,STR0003,REG003,ASC000082,CUST00000397,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004761,STR0011,REG002,ASC000432,CUST00000458,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004762,STR0018,REG019,ASC000365,CUST00001588,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004763,STR0023,REG006,ASC000032,CUST00000648,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004764,STR0001,REG002,ASC000006,CUST00001499,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004765,STR0013,REG015,ASC000437,CUST00000202,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004766,STR0020,REG007,ASC000358,,,VOID,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004768,STR0013,REG001,ASC000372,,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004771,STR0023,REG001,ASC000088,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004772,STR0015,REG019,ASC000375,CUST00000192,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004773,STR0011,REG008,ASC000065,CUST00000342,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004774,STR0010,REG027,ASC000402,CUST00000275,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004778,STR0013,REG002,ASC000149,CUST00001357,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004782,STR0004,REG018,ASC000154,CUST00000583,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004784,STR0002,REG015,ASC000114,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004785,STR0001,REG019,ASC000413,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004790,STR0012,REG011,ASC000005,CUST00000500,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004791,STR0010,REG027,ASC000368,,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004792,STR0020,REG015,ASC000170,CUST00001759,,VOID,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004796,STR0006,REG009,ASC000052,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004799,STR0025,REG020,ASC000083,CUST00000274,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004802,STR0003,REG021,ASC000115,CUST00001488,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004803,STR0011,REG023,ASC000136,CUST00001681,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004806,STR0022,REG010,ASC000081,,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004807,STR0007,REG025,ASC000393,CUST00000323,,VOID,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004810,STR0010,REG011,ASC000064,,,VOID,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004811,STR0020,REG022,ASC000468,CUST00000736,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004813,STR0014,REG028,ASC000381,CUST00000652,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004819,STR0009,REG022,ASC000178,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004821,STR0023,REG008,ASC000056,CUST00001053,,SALE,Store,Voided,POS_A,,Bad transaction timestamp
TXN000004822,STR0021,REG010,ASC000234,CUST00000534,,SALE,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004823,STR0005,REG010,ASC000086,CUST00000706,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004825,STR0002,REG006,ASC000253,CUST_BAD,,SALE,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004826,STR0014,REG020,ASC000469,CUST00001489,,SALE,Pickup,Voided,POS_C,,Bad transaction timestamp
TXN000004829,STR0015,REG025,ASC000431,CUST00000026,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004831,STR0019,REG022,ASC000004,CUST00001264,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004832,STR0021,REG004,ASC000101,CUST00000267,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004834,STR0003,REG008,ASC000264,,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004836,STR0019,REG014,ASC000462,CUST00001718,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004837,STR0023,REG019,ASC000281,CUST00001025,,SALE,Store,Voided,POS_B,,Bad transaction timestamp
TXN000004838,STR0024,REG003,ASC000373,CUST00000151,,VOID,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004839,STR0018,REG017,ASC000036,CUST00000424,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004840,STR0010,REG012,ASC000414,CUST00000595,,VOID,Store,Voided,POS_C,,Bad transaction timestamp
TXN000004842,STR0024,REG006,ASC000225,CUST00000290,,VOID,Store,Completed,POS_C,,Bad transaction timestamp
TXN000004844,STR0022,REG024,ASC000081,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004847,STR0001,REG012,ASC000360,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004852,STR0024,REG025,ASC000418,CUST00000123,,SALE,Store,Suspended,POS_B,,Bad transaction timestamp
TXN000004853,STR0005,REG005,ASC000334,CUST00001652,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004854,STR0006,REG007,ASC000216,CUST00001299,,SALE,Pickup,Completed,POS_C,,Bad transaction timestamp
TXN000004855,STR0017,REG020,ASC000141,CUST00001116,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004857,STR0017,REG015,ASC000071,,,SALE,Store,Completed,POS_B,,Bad transaction timestamp
TXN000004858,STR0003,REG022,ASC000355,CUST00001703,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004859,STR0020,REG003,ASC000208,,,SALE,Store,Suspended,POS_C,,Bad transaction timestamp
TXN000004863,STR0016,REG016,ASC000158,,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004864,STR0017,REG027,ASC000232,CUST00000158,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004865,STR0024,REG009,ASC000418,CUST00001335,,VOID,Pickup,Suspended,POS_C,,Bad transaction timestamp
TXN000004867,STR0004,REG018,ASC000154,CUST00000149,,SALE,Store,Suspended,POS_A,,Bad transaction timestamp
TXN000004868,STR0024,REG007,ASC000441,CUST00000071,,SALE,Pickup,Voided,POS_B,,Bad transaction timestamp
TXN000004869,STR0008,REG006,ASC000383,,,SALE,Pickup,Voided,POS_A,,Bad transaction timestamp
TXN000004871,STR0011,REG007,ASC000120,CUST00000281,,SALE,Store,Completed,POS_A,,Bad transaction timestamp
TXN000004873,STR0009,REG005,ASC_BAD,,,SALE,Pickup,Completed,POS_A,,Bad transaction timestamp
TXN000004875,STR0025,REG019,ASC000008,CUST00000498,,SALE,Pickup,Completed,POS_B,,Bad transaction timestamp
TXN000004876,STR0020,REG007,ASC000099,,,VOID,Pickup,Suspended,POS_B,,Bad transaction timestamp
TXN000004877,STR0024,REG015,ASC000186,CUST00000798,,VOID,Store,Completed,POS_B,,Bad transaction timestamp
