online_order_line_id,online_order_id,line_number,product_id,quantity,unit_price,discount_amount,line_status,valid_values,quarantine_reason
OL0000004193,WEB00001395,3,SKU0000105,,162.0,0.0,Cancelled,False,Bad online line quantity or price
OL0000004202,WEB00001398,3,SKU0000580,,613.86,0.0,Shipped,False,Bad online line quantity or price
OL0000004203,WEB00001398,4,SKU0000264,-1.0,125.8,2.0,Shipped,False,Bad online line quantity or price
OL0000004204,WEB00001399,1,SKU0000571,-1.0,43.0,1.0,Open,False,Bad online line quantity or price
OL0000004207,WEB00001399,4,SKU0000555,-1.0,537.47,0.0,Cancelled,False,Bad online line quantity or price
OL0000004209,WEB00001400,1,SKU0000454,-1.0,216.29,2.0,Allocated,False,Bad online line quantity or price
OL0000004219,WEB00001403,1,SKU0000317,,95.59,2.0,Picked,False,Bad online line quantity or price
OL0000004225,WEB00001404,5,SKU0000543,,183.59,0.0,Picked,False,Bad online line quantity or price
OL0000004228,WEB00001406,1,SKU0000390,-1.0,249.82,5.0,Cancelled,False,Bad online line quantity or price
OL0000004229,WEB00001406,2,SKU0000564,-1.0,612.13,5.0,Shipped,False,Bad online line quantity or price
OL0000004231,WEB00001406,4,SKU0000260,-1.0,305.67,2.0,Cancelled,False,Bad online line quantity or price
OL0000004242,WEB00001411,1,SKU0000571,,43.0,1.0,Allocated,False,Bad online line quantity or price
OL0000004251,WEB00001415,1,SKU0000465,,434.43,2.0,Open,False,Bad online line quantity or price
OL0000004252,WEB00001415,2,SKU0000509,-1.0,,1.0,Cancelled,False,Bad online line quantity or price
OL0000004255,WEB00001415,5,SKU0000076,-1.0,376.92,0.0,Cancelled,False,Bad online line quantity or price
OL0000004264,WEB00001419,1,SKU0000137,,352.75,1.0,Open,False,Bad online line quantity or price
OL0000004268,WEB00001421,2,SKU0000112,,314.02,0.0,Shipped,False,Bad online line quantity or price
OL0000004272,WEB00001422,3,SKU0000469,-1.0,745.78,1.0,Allocated,False,Bad online line quantity or price
OL0000004276,WEB00001423,2,SKU0000366,,463.8,5.0,Picked,False,Bad online line quantity or price
OL0000004277,WEB00001423,3,SKU0000001,,332.22,0.0,Cancelled,False,Bad online line quantity or price
OL0000004281,WEB00001424,3,SKU0000267,,85.77,2.0,Shipped,False,Bad online line quantity or price
OL0000004284,WEB00001425,1,SKU0000071,-1.0,454.76,0.0,Open,False,Bad online line quantity or price
OL0000004286,WEB00001425,3,SKU0000189,-1.0,241.14,2.0,Open,False,Bad online line quantity or price
OL0000004288,WEB00001426,2,SKU0000473,-1.0,305.73,0.0,Shipped,False,Bad online line quantity or price
OL0000004302,WEB00001431,1,SKU0000194,,281.87,0.0,Shipped,False,Bad online line quantity or price
OL0000004305,WEB00001431,4,SKU0000377,-1.0,104.96,0.0,Picked,False,Bad online line quantity or price
OL0000004310,WEB00001432,4,SKU0000557,-1.0,157.18,0.0,Cancelled,False,Bad online line quantity or price
OL0000004311,WEB00001432,5,SKU0000355,-1.0,,0.0,Allocated,False,Bad online line quantity or price
OL0000004315,WEB00001433,4,SKU0000018,-1.0,685.31,0.0,Cancelled,False,Bad online line quantity or price
OL0000004323,WEB00001437,2,SKU0000235,,234.88,1.0,Open,False,Bad online line quantity or price
OL0000004324,WEB00001437,3,SKU0000507,,731.19,1.0,Open,False,Bad online line quantity or price
OL0000004325,WEB00001437,4,SKU0000226,,212.68,0.0,Picked,False,Bad online line quantity or price
OL0000004327,WEB00001438,2,SKU0000318,-1.0,93.25,0.0,Cancelled,False,Bad online line quantity or price
OL0000004328,WEB00001438,3,SKU0000099,-1.0,79.39,2.0,Shipped,False,Bad online line quantity or price
OL0000004331,WEB00001440,1,SKU0000253,-1.0,779.26,0.0,Allocated,False,Bad online line quantity or price
OL0000004332,WEB00001440,2,SKU0000038,-1.0,914.63,5.0,Cancelled,False,Bad online line quantity or price
OL0000004333,WEB00001441,1,SKU0000033,,711.31,0.0,Picked,False,Bad online line quantity or price
OL0000004334,WEB00001441,2,SKU0000468,-1.0,372.36,0.0,Open,False,Bad online line quantity or price
OL0000004337,WEB00001441,5,SKU0000381,-1.0,958.36,0.0,Picked,False,Bad online line quantity or price
OL0000004339,WEB00001442,2,SKU0000113,-1.0,313.01,1.0,Shipped,False,Bad online line quantity or price
OL0000004341,WEB00001443,2,SKU0000474,-1.0,27.78,0.0,Allocated,False,Bad online line quantity or price
OL0000004342,WEB00001443,3,SKU0000394,,889.1,1.0,Cancelled,False,Bad online line quantity or price
OL0000004344,WEB00001444,2,SKU0000213,,1021.27,2.0,Cancelled,False,Bad online line quantity or price
OL0000004346,WEB00001444,4,SKU0000130,,686.38,0.0,Open,False,Bad online line quantity or price
OL0000004350,WEB00001445,3,SKU0000071,,454.76,2.0,Shipped,False,Bad online line quantity or price
OL0000004363,WEB00001449,1,SKU0000284,-1.0,389.78,5.0,Picked,False,Bad online line quantity or price
OL0000004366,WEB00001450,3,SKU0000524,,959.9,2.0,Allocated,False,Bad online line quantity or price
OL0000004372,WEB00001451,4,SKU0000346,,254.59,0.0,Cancelled,False,Bad online line quantity or price
OL0000004382,WEB00001456,2,SKU0000445,,254.03,0.0,Shipped,False,Bad online line quantity or price
OL0000004383,WEB00001456,3,SKU0000473,,305.73,5.0,Open,False,Bad online line quantity or price
OL0000004385,WEB00001457,1,SKU0000551,,469.71,0.0,Open,False,Bad online line quantity or price
OL0000004386,WEB00001457,2,SKU0000293,,786.6,1.0,Cancelled,False,Bad online line quantity or price
OL0000004390,WEB00001458,1,SKU0000127,-1.0,551.32,1.0,Picked,False,Bad online line quantity or price
OL0000004397,WEB00001460,4,SKU0000523,,118.56,0.0,Allocated,False,Bad online line quantity or price
OL0000004398,WEB00001460,5,SKU0000351,,11.23,0.0,Cancelled,False,Bad online line quantity or price
OL0000004400,WEB00001461,2,SKU0000515,-1.0,538.39,0.0,Cancelled,False,Bad online line quantity or price
OL0000004404,WEB00001463,1,SKU0000484,-1.0,909.84,0.0,Picked,False,Bad online line quantity or price
OL0000004405,WEB00001463,2,SKU0000159,-1.0,563.01,0.0,Shipped,False,Bad online line quantity or price
OL0000004406,WEB00001463,3,SKU0000345,-1.0,322.74,1.0,Shipped,False,Bad online line quantity or price
OL0000004410,WEB00001464,3,SKU0000054,-1.0,208.2,1.0,Picked,False,Bad online line quantity or price
OL0000004412,WEB00001465,1,SKU0000425,,294.46,2.0,Shipped,False,Bad online line quantity or price
OL0000004421,WEB00001467,2,SKU0000181,-1.0,198.31,0.0,Allocated,False,Bad online line quantity or price
OL0000004425,WEB00001468,3,SKU0000381,-1.0,958.36,0.0,Open,False,Bad online line quantity or price
OL0000004429,WEB00001469,4,SKU0000076,-1.0,376.92,2.0,Picked,False,Bad online line quantity or price
OL0000004433,WEB00001470,3,SKU0000549,,158.94,5.0,Open,False,Bad online line quantity or price
OL0000004434,WEB00001471,1,SKU0000474,-1.0,27.78,0.0,Open,False,Bad online line quantity or price
OL0000004435,WEB00001472,1,SKU0000458,-1.0,218.82,5.0,Shipped,False,Bad online line quantity or price
OL0000004436,WEB00001473,1,SKU0000197,-1.0,718.88,2.0,Shipped,False,Bad online line quantity or price
OL0000004441,WEB00001474,2,SKU0000207,-1.0,541.74,0.0,Cancelled,False,Bad online line quantity or price
OL0000004443,WEB00001476,1,SKU0000350,,94.95,2.0,Picked,False,Bad online line quantity or price
OL0000004453,WEB00001480,3,SKU0000110,-1.0,611.54,0.0,Shipped,False,Bad online line quantity or price
OL0000004460,WEB00001482,4,SKU0000008,,247.63,0.0,Cancelled,False,Bad online line quantity or price
OL0000004463,WEB00001483,2,SKU0000483,-1.0,117.0,1.0,Allocated,False,Bad online line quantity or price
OL0000004466,WEB00001484,1,SKU0000474,,27.78,2.0,Cancelled,False,Bad online line quantity or price
OL0000004467,WEB00001485,1,SKU0000265,-1.0,215.52,0.0,Shipped,False,Bad online line quantity or price
OL0000004468,WEB00001485,2,SKU0000320,,56.1,1.0,Cancelled,False,Bad online line quantity or price
OL0000004473,WEB00001486,3,SKU0000419,-1.0,30.1,5.0,Picked,False,Bad online line quantity or price
OL0000004477,WEB00001487,4,SKU0000205,,108.28,0.0,Shipped,False,Bad online line quantity or price
OL0000004478,WEB00001487,5,SKU0000271,,861.62,0.0,Picked,False,Bad online line quantity or price
OL0000004482,WEB00001489,2,SKU0000396,-1.0,321.57,5.0,Allocated,False,Bad online line quantity or price
OL0000004483,WEB00001490,1,SKU0000356,,327.8,5.0,Open,False,Bad online line quantity or price
OL0000004484,WEB00001490,2,SKU0000121,,98.03,0.0,Shipped,False,Bad online line quantity or price
OL0000004488,WEB00001491,3,SKU0000287,,200.59,2.0,Cancelled,False,Bad online line quantity or price
OL0000004496,WEB00001494,1,SKU0000495,,308.03,1.0,Cancelled,False,Bad online line quantity or price
OL0000004498,WEB00001494,3,SKU0000475,,150.21,1.0,Cancelled,False,Bad online line quantity or price
OL0000004499,WEB00001494,4,SKU0000363,-1.0,644.09,0.0,Cancelled,False,Bad online line quantity or price
OL0000004503,WEB00001496,2,SKU0000021,-1.0,748.96,0.0,Allocated,False,Bad online line quantity or price
OL0000004509,WEB00001497,3,SKU0000299,-1.0,27.89,0.0,Shipped,False,Bad online line quantity or price
OL0000004515,WEB00001499,2,SKU0000414,,231.7,2.0,Shipped,False,Bad online line quantity or price
OL0000004517,WEB00001500,2,SKU0000440,,510.18,1.0,Cancelled,False,Bad online line quantity or price
OL0000004518,WEB00001500,3,SKU0000541,-1.0,398.78,0.0,Cancelled,False,Bad online line quantity or price
OL0000004519,WEB00001501,1,SKU0000123,-1.0,96.72,0.0,Open,False,Bad online line quantity or price
OL0000004522,WEB00001503,1,SKU0000130,-1.0,686.38,5.0,Cancelled,False,Bad online line quantity or price
OL0000004523,WEB00001503,2,SKU0000394,,889.1,0.0,Allocated,False,Bad online line quantity or price
OL0000004524,WEB00001503,3,SKU0000146,,42.14,0.0,Open,False,Bad online line quantity or price
OL0000004525,WEB00001504,1,SKU0000106,,43.63,0.0,Picked,False,Bad online line quantity or price
OL0000004535,WEB00001507,2,SKU0000577,-1.0,26.91,2.0,Allocated,False,Bad online line quantity or price
OL0000004538,WEB00001507,5,SKU0000444,-1.0,199.58,0.0,Picked,False,Bad online line quantity or price
OL0000004550,WEB00001512,3,SKU0000412,-1.0,177.1,5.0,Picked,False,Bad online line quantity or price
OL0000004555,WEB00001513,3,SKU0000112,-1.0,314.02,0.0,Open,False,Bad online line quantity or price
OL0000004558,WEB00001514,1,SKU0000087,,640.94,1.0,Allocated,False,Bad online line quantity or price
OL0000004562,WEB00001516,1,SKU0000172,,283.45,0.0,Allocated,False,Bad online line quantity or price
OL0000004563,WEB00001516,2,SKU0000506,,138.59,2.0,Cancelled,False,Bad online line quantity or price
OL0000004564,WEB00001516,3,SKU0000069,,545.82,1.0,Picked,False,Bad online line quantity or price
OL0000004574,WEB00001518,4,SKU0000473,,305.73,0.0,Picked,False,Bad online line quantity or price
OL0000004580,WEB00001520,2,SKU0000451,,109.95,0.0,Picked,False,Bad online line quantity or price
OL0000004583,WEB00001521,1,SKU0000379,-1.0,572.14,5.0,Open,False,Bad online line quantity or price
OL0000004587,WEB00001522,1,SKU0000323,,325.52,0.0,Shipped,False,Bad online line quantity or price
OL0000004589,WEB00001522,3,SKU0000041,-1.0,177.6,5.0,Shipped,False,Bad online line quantity or price
OL0000004595,WEB00001525,1,SKU0000072,-1.0,697.8,0.0,Picked,False,Bad online line quantity or price
OL0000004597,WEB00001526,2,SKU0000134,,512.89,2.0,Open,False,Bad online line quantity or price
OL0000004601,WEB00001527,4,SKU0000142,-1.0,518.66,0.0,Picked,False,Bad online line quantity or price
OL0000004602,WEB00001528,1,SKU0000295,-1.0,326.51,5.0,Shipped,False,Bad online line quantity or price
OL0000004604,WEB00001528,3,SKU0000579,,225.24,0.0,Open,False,Bad online line quantity or price
OL0000004612,WEB00001531,1,SKU0000256,-1.0,580.4,0.0,Cancelled,False,Bad online line quantity or price
OL0000004613,WEB00001532,1,SKU0000429,-1.0,356.5,0.0,Allocated,False,Bad online line quantity or price
OL0000004615,WEB00001533,1,SKU0000302,,8.3,0.0,Picked,False,Bad online line quantity or price
OL0000004616,WEB00001533,2,SKU0000346,-1.0,254.59,0.0,Picked,False,Bad online line quantity or price
OL0000004618,WEB00001533,4,SKU0000547,-1.0,595.93,0.0,Open,False,Bad online line quantity or price
OL0000004619,WEB00001533,5,SKU0000206,-1.0,548.65,5.0,Open,False,Bad online line quantity or price
OL0000004620,WEB00001534,1,SKU0000060,,897.42,5.0,Shipped,False,Bad online line quantity or price
OL0000004625,WEB00001535,5,SKU0000455,,465.12,0.0,Cancelled,False,Bad online line quantity or price
OL0000004634,WEB00001538,4,SKU0000053,,276.92,0.0,Cancelled,False,Bad online line quantity or price
OL0000004635,WEB00001538,5,SKU0000488,-1.0,96.15,0.0,Allocated,False,Bad online line quantity or price
OL0000004637,WEB00001539,2,SKU0000246,-1.0,188.87,0.0,Allocated,False,Bad online line quantity or price
OL0000004640,WEB00001540,2,SKU0000533,-1.0,286.14,0.0,Allocated,False,Bad online line quantity or price
OL0000004644,WEB00001541,1,SKU0000136,-1.0,558.45,5.0,Cancelled,False,Bad online line quantity or price
OL0000004646,WEB00001541,3,SKU0000226,-1.0,212.68,0.0,Open,False,Bad online line quantity or price
OL0000004648,WEB00001541,5,SKU0000296,,377.31,0.0,Shipped,False,Bad online line quantity or price
OL0000004650,WEB00001542,2,SKU0000506,-1.0,138.59,1.0,Picked,False,Bad online line quantity or price
OL0000004651,WEB00001542,3,SKU0000493,-1.0,209.83,0.0,Picked,False,Bad online line quantity or price
OL0000004653,WEB00001543,1,SKU0000362,,580.18,1.0,Allocated,False,Bad online line quantity or price
OL0000004656,WEB00001544,1,SKU0000411,,551.97,0.0,Shipped,False,Bad online line quantity or price
OL0000004659,WEB00001545,2,SKU0000237,-1.0,892.35,2.0,Cancelled,False,Bad online line quantity or price
OL0000004674,WEB00001550,2,SKU0000199,,46.13,2.0,Open,False,Bad online line quantity or price
OL0000004675,WEB00001550,3,SKU0000398,-1.0,551.87,5.0,Allocated,False,Bad online line quantity or price
OL0000004677,WEB00001550,5,SKU0000455,-1.0,465.12,0.0,Allocated,False,Bad online line quantity or price
OL0000004683,WEB00001552,2,SKU0000425,-1.0,294.46,0.0,Shipped,False,Bad online line quantity or price
OL0000004685,WEB00001552,4,SKU0000389,-1.0,811.46,0.0,Picked,False,Bad online line quantity or price
OL0000004686,WEB00001553,1,SKU0000229,,905.99,0.0,Cancelled,False,Bad online line quantity or price
OL0000004687,WEB00001553,2,SKU0000125,,482.59,0.0,Open,False,Bad online line quantity or price
OL0000004688,WEB00001553,3,SKU0000367,-1.0,727.13,1.0,Shipped,False,Bad online line quantity or price
OL0000004690,WEB00001554,2,SKU0000045,,943.16,1.0,Allocated,False,Bad online line quantity or price
OL0000004692,WEB00001555,2,SKU0000236,-1.0,70.14,0.0,Open,False,Bad online line quantity or price
OL0000004695,WEB00001555,5,SKU0000389,-1.0,811.46,5.0,Picked,False,Bad online line quantity or price
OL0000004696,WEB00001556,1,SKU0000108,,601.15,1.0,Cancelled,False,Bad online line quantity or price
OL0000004698,WEB00001557,2,SKU0000263,2.0,,0.0,Shipped,False,Bad online line quantity or price
OL0000004702,WEB00001558,1,SKU0000209,-1.0,331.76,5.0,Open,False,Bad online line quantity or price
OL0000004703,WEB00001558,2,SKU0000396,,321.57,2.0,Allocated,False,Bad online line quantity or price
OL0000004707,WEB00001561,2,SKU0000221,-1.0,426.23,0.0,Picked,False,Bad online line quantity or price
OL0000004710,WEB00001562,3,SKU_BAD,-1.0,94.95,0.0,Allocated,False,Bad online line quantity or price
OL0000004712,WEB00001562,5,SKU0000324,,268.84,0.0,Cancelled,False,Bad online line quantity or price
OL0000004726,WEB00001568,2,SKU0000527,-1.0,156.1,0.0,Shipped,False,Bad online line quantity or price
OL0000004730,WEB00001569,3,SKU0000523,,118.56,0.0,Cancelled,False,Bad online line quantity or price
OL0000004732,WEB00001569,5,SKU0000163,,462.78,5.0,Cancelled,False,Bad online line quantity or price
OL0000004738,WEB00001571,2,SKU0000001,,332.22,1.0,Cancelled,False,Bad online line quantity or price
OL0000004740,WEB00001571,4,SKU0000261,-1.0,315.85,5.0,Allocated,False,Bad online line quantity or price
OL0000004742,WEB00001573,1,SKU0000277,,244.44,1.0,Open,False,Bad online line quantity or price
OL0000004755,WEB00001577,4,SKU0000058,-1.0,834.85,2.0,Open,False,Bad online line quantity or price
OL0000004756,WEB00001578,1,SKU0000091,,190.56,5.0,Cancelled,False,Bad online line quantity or price
OL0000004757,WEB00001578,2,SKU0000095,,325.16,0.0,Picked,False,Bad online line quantity or price
OL0000004759,WEB00001578,4,SKU0000359,,508.18,0.0,Open,False,Bad online line quantity or price
OL0000004773,WEB00001583,1,SKU0000260,-1.0,305.67,0.0,Open,False,Bad online line quantity or price
OL0000004774,WEB00001583,2,SKU0000047,-1.0,21.74,0.0,Cancelled,False,Bad online line quantity or price
OL0000004775,WEB00001583,3,SKU0000577,,26.91,0.0,Picked,False,Bad online line quantity or price
OL0000004777,WEB00001583,5,SKU0000402,-1.0,369.82,1.0,Open,False,Bad online line quantity or price
OL0000004782,WEB00001585,2,SKU0000490,,27.28,5.0,Allocated,False,Bad online line quantity or price
OL0000004786,WEB00001587,1,SKU0000380,-1.0,,0.0,Shipped,False,Bad online line quantity or price
OL0000004787,WEB00001587,2,SKU0000463,3.0,,0.0,Shipped,False,Bad online line quantity or price
OL0000004788,WEB00001587,3,SKU0000524,,959.9,0.0,Open,False,Bad online line quantity or price
OL0000004792,WEB00001588,2,SKU0000391,-1.0,144.03,2.0,Shipped,False,Bad online line quantity or price
OL0000004798,WEB00001589,3,SKU0000482,-1.0,751.13,1.0,Shipped,False,Bad online line quantity or price
OL0000004799,WEB00001589,4,SKU0000573,-1.0,446.39,5.0,Shipped,False,Bad online line quantity or price
OL0000004800,WEB00001590,1,SKU0000031,-1.0,289.05,1.0,Allocated,False,Bad online line quantity or price
OL0000004805,WEB00001592,3,SKU0000090,-1.0,710.58,1.0,Open,False,Bad online line quantity or price
OL0000004808,WEB00001594,1,SKU0000276,-1.0,418.45,0.0,Allocated,False,Bad online line quantity or price
OL0000004813,WEB00001596,2,SKU0000288,-1.0,292.4,0.0,Open,False,Bad online line quantity or price
OL0000004816,WEB00001596,5,SKU0000439,,75.5,1.0,Shipped,False,Bad online line quantity or price
OL0000004817,WEB00001597,1,SKU0000031,-1.0,289.05,1.0,Cancelled,False,Bad online line quantity or price
OL0000004818,WEB00001597,2,SKU0000313,,77.02,1.0,Picked,False,Bad online line quantity or price
OL0000004821,WEB00001599,2,SKU0000562,,1143.66,1.0,Open,False,Bad online line quantity or price
OL0000004826,WEB00001601,2,SKU0000096,,83.21,0.0,Picked,False,Bad online line quantity or price
OL0000004827,WEB00001602,1,SKU0000487,,3.12,0.0,Cancelled,False,Bad online line quantity or price
