call_id,subscriber_id,cell_id,call_start_ts,duration_seconds,call_direction,call_status,roaming_flag,source_system,call_date
CALL0000015423,SUB00001276,CELL000193,2026-05-05 14:47:00,413.0,MO,Completed,False,switch,2026-05-05
CALL0000015424,SUB00002787,CELL000224,2026-05-18 06:50:00,65.0,MT,Completed,False,switch,2026-05-18
CALL0000015425,SUB00000855,CELL000208,2026-04-26 15:01:00,114.0,MT,Completed,False,switch,2026-04-26
CALL0000015426,SUB00001503,CELL000139,,452.0,MT,Failed,False,switch,
CALL0000015427,SUB00001337,CELL000041,2026-05-02 01:32:00,44.0,MO,Completed,True,switch,2026-05-02
CALL0000015428,SUB00003985,CELL000045,2026-05-20 18:44:00,324.0,MO,Completed,False,switch,2026-05-20
CALL0000015429,SUB00000530,CELL000252,,241.0,MO,Completed,False,switch,
CALL0000015430,SUB00004017,CELL000162,2026-05-14 22:36:00,37.0,MO,Completed,False,switch,2026-05-14
CALL0000015431,SUB00003283,CELL000136,,186.0,MT,Completed,False,switch,
CALL0000015432,SUB00001952,CELL000138,,26.0,MO,Dropped,False,switch,
CALL0000015433,SUB00003907,CELL000059,2026-05-13 20:28:00,128.0,MO,Completed,False,switch,2026-05-13
CALL0000015434,SUB00002641,CELL000156,2026-05-03 19:47:00,20.0,MT,Failed,True,switch,2026-05-03
CALL0000015435,SUB00003043,CELL000147,2026-04-13 10:00:00,38.0,MO,Dropped,False,switch,2026-04-13
CALL0000015436,SUB00004887,CELL000151,,93.0,MT,Completed,False,switch,
CALL0000015437,SUB00001975,CELL000032,2026-04-09 04:51:00,150.0,MO,Dropped,False,switch,2026-04-09
CALL0000015438,SUB00002852,CELL000229,,80.0,MO,Dropped,False,switch,
CALL0000015439,SUB00003226,CELL000200,,120.0,MT,Failed,False,switch,
CALL0000015440,SUB00000560,CELL000236,2026-05-28 06:30:00,382.0,MO,Dropped,True,switch,2026-05-28
CALL0000015441,SUB00001830,CELL000108,2026-04-13 04:06:00,150.0,MO,Completed,False,switch,2026-04-13
CALL0000015442,SUB00004341,CELL000241,,128.0,MT,Completed,False,switch,
CALL0000015443,SUB00001307,CELL000105,,119.0,MT,Completed,False,switch,
CALL0000015444,SUB00004182,CELL000025,,801.0,MO,Completed,False,switch,
CALL0000015445,SUB00003313,CELL000001,,25.0,MO,Dropped,False,switch,
CALL0000015446,SUB00003874,CELL000037,2026-04-12 21:59:00,1.0,MT,Completed,False,switch,2026-04-12
CALL0000015447,SUB00003289,CELL000009,2026-04-05 04:39:00,82.0,MT,Dropped,True,switch,2026-04-05
CALL0000015448,SUB00002297,CELL000029,,115.0,MO,Dropped,False,switch,
CALL0000015449,SUB00001097,CELL000147,2026-05-11 08:13:00,318.0,MT,Dropped,False,switch,2026-05-11
CALL0000015450,SUB00004075,CELL000017,2026-05-21 11:56:00,59.0,MO,Failed,False,switch,2026-05-21
CALL0000015451,SUB00004080,CELL000138,2026-04-10 21:52:00,173.0,MT,Dropped,True,switch,2026-04-10
CALL0000015452,SUB00000881,CELL000209,2026-05-07 07:09:00,1271.0,MO,Dropped,True,switch,2026-05-07
CALL0000015453,SUB00004407,CELL000125,2026-05-15 07:18:00,274.0,MT,Dropped,True,switch,2026-05-15
CALL0000015454,SUB00004081,CELL000095,2026-04-08 07:18:00,156.0,MO,Completed,True,switch,2026-04-08
CALL0000015455,SUB00001387,CELL000199,,17.0,MO,Dropped,False,switch,
CALL0000015456,SUB00003530,CELL000247,2026-04-28 06:47:00,279.0,MO,Dropped,False,switch,2026-04-28
CALL0000015457,SUB00002253,CELL000061,,54.0,MO,Completed,True,switch,
CALL0000015458,SUB00000460,CELL000209,2026-05-21 08:08:00,105.0,MT,Completed,False,switch,2026-05-21
CALL0000015459,SUB00003361,CELL000048,2026-04-28 18:04:00,1.0,MO,Failed,True,switch,2026-04-28
CALL0000015460,SUB00001305,CELL000015,2026-05-26 17:16:00,50.0,MT,Dropped,False,switch,2026-05-26
CALL0000015461,SUB00004077,CELL000208,,31.0,MO,Dropped,False,switch,
CALL0000015462,SUB00004561,CELL000120,2026-04-07 07:36:00,167.0,MT,Completed,True,switch,2026-04-07
CALL0000015463,SUB00001600,CELL000055,,822.0,MO,Completed,False,switch,
CALL0000015464,SUB00002880,CELL000217,,78.0,MO,Dropped,False,switch,
CALL0000015465,SUB00001976,CELL000091,,207.0,MO,Failed,False,switch,
CALL0000015466,SUB00004712,CELL000098,,171.0,MO,Dropped,False,switch,
CALL0000015467,SUB00002084,CELL000003,2026-04-09 03:26:00,184.0,MT,Completed,False,switch,2026-04-09
CALL0000015468,SUB00001799,CELL000198,2026-05-23 20:14:00,254.0,MO,Failed,False,switch,2026-05-23
CALL0000015469,SUB00001510,CELL000015,,116.0,MT,Failed,False,switch,
CALL0000015470,SUB00001842,CELL000017,,323.0,MO,Failed,False,switch,
CALL0000015471,SUB00002478,CELL000146,2026-05-03 02:46:00,96.0,MO,Completed,False,switch,2026-05-03
CALL0000015472,SUB00003758,CELL000186,,171.0,MO,Dropped,True,switch,
CALL0000015473,SUB00001243,CELL000001,,279.0,MO,Completed,False,switch,
CALL0000015474,SUB00003504,CELL000176,2026-05-17 22:11:00,312.0,MO,Dropped,False,switch,2026-05-17
CALL0000015475,SUB00002315,CELL000208,,326.0,MT,Completed,True,switch,
CALL0000015476,SUB00002163,CELL000032,,122.0,MO,Completed,False,switch,
CALL0000015477,SUB00000740,CELL000020,2026-05-31 01:30:00,393.0,MT,Completed,True,switch,2026-05-31
CALL0000015478,SUB00003573,CELL000225,,164.0,MT,Dropped,False,switch,
CALL0000015479,SUB00001414,CELL000134,2026-04-29 04:00:00,348.0,MO,Completed,True,switch,2026-04-29
CALL0000015480,SUB00002332,CELL000175,,209.0,MO,Completed,False,switch,
CALL0000015481,SUB00001610,CELL000202,,223.0,MT,Dropped,False,switch,
CALL0000015482,SUB00001469,CELL000156,,278.0,MO,Dropped,True,switch,
CALL0000015483,SUB00001829,CELL000142,,179.0,MO,Completed,False,switch,
CALL0000015484,SUB00004466,CELL000076,2026-05-03 23:11:00,96.0,MO,Failed,False,switch,2026-05-03
CALL0000015485,SUB00004535,CELL000087,2026-04-24 06:20:00,201.0,MT,Completed,False,switch,2026-04-24
CALL0000015486,SUB00001292,CELL000028,,9.0,MO,Failed,False,switch,
CALL0000015487,SUB00003211,CELL000037,2026-05-27 04:14:00,46.0,MT,Failed,True,switch,2026-05-27
CALL0000015488,SUB00004164,CELL000030,,57.0,MT,Completed,False,switch,
CALL0000015489,SUB00004092,CELL000056,,92.0,MT,Dropped,False,switch,
CALL0000015490,SUB00004889,CELL000182,,115.0,MO,Completed,True,switch,
CALL0000015491,SUB00003622,CELL000239,2026-05-15 12:43:00,24.0,MO,Failed,False,switch,2026-05-15
CALL0000015492,SUB00003458,CELL000057,,129.0,MO,Completed,False,switch,
CALL0000015493,SUB00002176,CELL000239,,161.0,MO,Failed,False,switch,
CALL0000015494,SUB00002839,CELL000017,2026-04-05 23:37:00,131.0,MO,Completed,False,switch,2026-04-05
CALL0000015495,SUB00004714,CELL000068,2026-04-04 03:11:00,35.0,MO,Completed,False,switch,2026-04-04
CALL0000015496,SUB00000843,CELL000118,2026-05-29 19:50:00,69.0,MO,Completed,False,switch,2026-05-29
CALL0000015497,SUB00003391,CELL000237,2026-04-15 10:41:00,505.0,MT,Dropped,False,switch,2026-04-15
CALL0000015498,SUB00003367,CELL000234,,409.0,MT,Completed,False,switch,
CALL0000015499,SUB00000615,CELL000214,,169.0,MO,Failed,False,switch,
CALL0000015500,SUB00000197,CELL000076,,95.0,MT,Failed,False,switch,
CALL0000015501,SUB00001784,CELL000212,,419.0,MO,Completed,False,switch,
CALL0000015502,SUB00004846,CELL000053,,45.0,MT,Completed,False,switch,
CALL0000015503,SUB00000007,CELL000123,2026-04-01 17:28:00,1134.0,MO,Dropped,False,switch,2026-04-01
CALL0000015504,SUB00002026,CELL000190,,186.0,MT,Failed,False,switch,
CALL0000015505,SUB00002633,CELL000138,,20.0,MO,Completed,False,switch,
CALL0000015506,SUB00003741,CELL000104,2026-05-12 15:57:00,25.0,MT,Completed,False,switch,2026-05-12
CALL0000015507,SUB00004898,CELL000182,2026-04-04 03:38:00,378.0,MO,Completed,False,switch,2026-04-04
CALL0000015508,SUB00004188,CELL000187,2026-05-09 17:16:00,162.0,MO,Dropped,False,switch,2026-05-09
CALL0000015509,SUB00004166,CELL000005,,28.0,MT,Completed,False,switch,
CALL0000015510,SUB00000319,CELL000177,2026-05-15 05:48:00,118.0,MT,Failed,False,switch,2026-05-15
CALL0000015511,SUB00001711,CELL000061,2026-05-24 01:27:00,203.0,MO,Completed,False,switch,2026-05-24
CALL0000015512,SUB00001906,CELL000006,2026-04-13 13:33:00,37.0,MT,Failed,False,switch,2026-04-13
CALL0000015513,SUB00004337,CELL000196,,10.0,MO,Completed,False,switch,
CALL0000015514,SUB00004404,CELL000056,,434.0,MO,Completed,False,switch,
CALL0000015515,SUB00003613,CELL000058,,74.0,MT,Dropped,False,switch,
CALL0000015516,SUB00003800,CELL000102,2026-04-27 15:54:00,264.0,MO,Dropped,False,switch,2026-04-27
CALL0000015517,SUB00003849,CELL000141,,9.0,MO,Failed,False,switch,
CALL0000015518,SUB00001197,CELL000197,2026-05-31 17:49:00,32.0,MO,Completed,False,switch,2026-05-31
CALL0000015519,SUB00002011,CELL000188,,16.0,MO,Completed,False,switch,
CALL0000015520,SUB00004328,CELL000184,,137.0,MT,Dropped,False,switch,
CALL0000015521,SUB00003282,CELL000086,,131.0,MT,Completed,False,switch,
CALL0000015522,SUB00000800,CELL000093,,15.0,MT,Completed,False,switch,
CALL0000015523,SUB00001322,CELL000021,2026-05-31 11:04:00,6.0,MT,Completed,False,switch,2026-05-31
CALL0000015524,SUB00001450,CELL000110,,484.0,MO,Dropped,False,switch,
CALL0000015525,SUB00002614,CELL000161,2026-04-02 03:12:00,277.0,MO,Completed,False,switch,2026-04-02
CALL0000015526,SUB00004005,CELL000251,2026-05-17 07:31:00,222.0,MO,Failed,False,switch,2026-05-17
CALL0000015527,SUB00002553,CELL000215,,113.0,MO,Dropped,False,switch,
CALL0000015528,SUB00002909,CELL000058,,456.0,MO,Completed,False,switch,
CALL0000015529,SUB00002324,CELL000128,,215.0,MO,Failed,True,switch,
CALL0000015530,SUB00002229,CELL000078,2026-05-30 23:51:00,438.0,MT,Failed,False,switch,2026-05-30
CALL0000015531,SUB00001500,CELL000179,2026-05-20 07:23:00,27.0,MO,Completed,False,switch,2026-05-20
CALL0000015532,SUB00001441,CELL000168,2026-05-29 21:21:00,98.0,MO,Failed,True,switch,2026-05-29
CALL0000015533,SUB00000104,CELL000151,2026-04-12 12:55:00,122.0,MO,Completed,False,switch,2026-04-12
CALL0000015534,SUB00002657,CELL000174,,82.0,MO,Dropped,True,switch,
CALL0000015535,SUB00002697,CELL000135,2026-05-07 00:21:00,47.0,MO,Completed,False,switch,2026-05-07
CALL0000015536,SUB00002707,CELL000008,2026-05-30 11:55:00,57.0,MO,Dropped,False,switch,2026-05-30
CALL0000015537,SUB00000926,CELL000078,,43.0,MO,Completed,True,switch,
CALL0000015538,SUB00002029,CELL000143,,113.0,MO,Completed,True,switch,
CALL0000015539,SUB00001170,CELL000060,,260.0,MT,Failed,False,switch,
CALL0000015540,SUB00003323,CELL000082,2026-04-19 20:52:00,62.0,MO,Dropped,False,switch,2026-04-19
CALL0000015541,SUB00000940,CELL000056,2026-05-04 14:18:00,72.0,MO,Failed,False,switch,2026-05-04
CALL0000015542,SUB00001142,CELL000012,,592.0,MO,Completed,False,switch,
CALL0000015543,SUB00003027,CELL000066,,265.0,MT,Completed,False,switch,
CALL0000015544,SUB00001730,CELL000196,,302.0,MT,Completed,True,switch,
CALL0000015545,SUB00003506,CELL000061,,338.0,MO,Completed,True,switch,
CALL0000015546,SUB00001919,CELL000162,2026-05-01 21:28:00,99.0,MO,Failed,False,switch,2026-05-01
CALL0000015547,SUB00000834,CELL000074,,102.0,MO,Completed,False,switch,
CALL0000015548,SUB00000204,CELL000082,,8.0,MO,Completed,False,switch,
CALL0000015549,SUB00004679,CELL000053,,288.0,MT,Failed,False,switch,
CALL0000015550,SUB00004044,CELL000166,,183.0,MO,Dropped,False,switch,
CALL0000015551,SUB00002403,CELL000192,,182.0,MO,Failed,False,switch,
CALL0000015552,SUB00004868,CELL000033,,71.0,MO,Completed,False,switch,
CALL0000015553,SUB00004294,CELL000105,,66.0,MO,Completed,False,switch,
CALL0000015554,SUB00001465,CELL000009,,361.0,MO,Failed,True,switch,
CALL0000015555,SUB00002147,CELL000189,,102.0,MO,Completed,False,switch,
CALL0000015556,SUB00000970,CELL000241,,7.0,MO,Completed,False,switch,
CALL0000015557,SUB00004108,CELL000046,2026-04-09 10:15:00,234.0,MT,Completed,False,switch,2026-04-09
CALL0000015558,SUB00004496,CELL000037,2026-05-06 01:37:00,122.0,MT,Completed,True,switch,2026-05-06
CALL0000015559,SUB00001211,CELL000195,2026-04-07 07:19:00,7.0,MT,Completed,False,switch,2026-04-07
CALL0000015560,SUB00003887,CELL000050,2026-04-27 08:06:00,14.0,MO,Completed,True,switch,2026-04-27
CALL0000015561,SUB00001867,CELL000086,,347.0,MT,Dropped,False,switch,
CALL0000015562,SUB00003388,CELL000176,2026-05-20 09:27:00,59.0,MT,Completed,False,switch,2026-05-20
CALL0000015563,SUB00003180,CELL000075,2026-05-17 19:20:00,15.0,MT,Dropped,False,switch,2026-05-17
CALL0000015564,SUB00004059,CELL000245,,53.0,MO,Failed,False,switch,
CALL0000015565,SUB00001540,CELL000205,2026-05-19 02:48:00,425.0,MT,Dropped,False,switch,2026-05-19
CALL0000015566,SUB00002270,CELL000062,,79.0,MT,Completed,True,switch,
CALL0000015567,SUB00001114,CELL000147,,399.0,MT,Completed,False,switch,
CALL0000015568,SUB00001298,CELL000247,,30.0,MO,Dropped,False,switch,
CALL0000015569,SUB00000769,CELL000089,,28.0,MO,Completed,False,switch,
CALL0000015570,SUB00004093,CELL000047,2026-04-16 17:10:00,958.0,MT,Failed,False,switch,2026-04-16
CALL0000015571,SUB00001941,CELL000070,2026-04-09 03:54:00,96.0,MO,Completed,False,switch,2026-04-09
CALL0000015572,SUB00001317,CELL000011,,214.0,MO,Dropped,False,switch,
CALL0000015573,SUB00003358,CELL000019,2026-04-26 20:45:00,1.0,MO,Completed,True,switch,2026-04-26
CALL0000015574,SUB00003112,CELL000184,2026-04-21 14:50:00,65.0,MT,Completed,False,switch,2026-04-21
CALL0000015575,SUB00000739,CELL000177,2026-05-02 18:07:00,79.0,MT,Completed,False,switch,2026-05-02
CALL0000015576,SUB00001685,CELL000224,2026-05-16 14:33:00,44.0,MO,Completed,False,switch,2026-05-16
CALL0000015577,SUB00001199,CELL000224,,207.0,MO,Completed,False,switch,
CALL0000015578,SUB00002017,CELL000206,2026-04-02 23:49:00,223.0,MO,Completed,False,switch,2026-04-02
CALL0000015579,SUB00003578,CELL000102,2026-05-05 02:10:00,113.0,MT,Failed,True,switch,2026-05-05
CALL0000015580,SUB00002003,CELL000088,,263.0,MO,Completed,False,switch,
CALL0000015581,SUB00004288,CELL000023,,30.0,MO,Failed,False,switch,
CALL0000015582,SUB00001604,CELL000037,,481.0,MT,Completed,False,switch,
CALL0000015583,SUB00004865,CELL000208,2026-05-16 22:47:00,67.0,MT,Completed,False,switch,2026-05-16
CALL0000015584,SUB00000145,CELL000230,,27.0,MT,Failed,False,switch,
CALL0000015585,SUB00002528,CELL000001,2026-04-05 06:01:00,50.0,MT,Completed,False,switch,2026-04-05
CALL0000015586,SUB00003350,CELL000075,2026-04-03 11:24:00,503.0,MO,Completed,False,switch,2026-04-03
CALL0000015587,SUB00001885,CELL000142,,34.0,MT,Completed,False,switch,
CALL0000015588,SUB00001144,CELL000060,,36.0,MO,Completed,False,switch,
CALL0000015589,SUB00001810,CELL000108,2026-04-11 17:33:00,352.0,MO,Completed,False,switch,2026-04-11
CALL0000015590,SUB00001077,CELL000206,,313.0,MT,Failed,False,switch,
CALL0000015591,SUB00001900,CELL000167,2026-04-05 00:21:00,238.0,MO,Completed,False,switch,2026-04-05
CALL0000015592,SUB00003814,CELL000133,2026-04-29 00:32:00,366.0,MO,Failed,False,switch,2026-04-29
CALL0000015593,SUB00002814,CELL000013,2026-05-06 19:02:00,43.0,MT,Completed,False,switch,2026-05-06
CALL0000015594,SUB00001073,CELL000191,,221.0,MO,Completed,False,switch,
CALL0000015595,SUB00004417,CELL000226,,226.0,MO,Failed,False,switch,
CALL0000015596,SUB00004161,CELL000188,2026-04-13 18:40:00,17.0,MT,Failed,False,switch,2026-04-13
CALL0000015597,SUB00000145,CELL000089,2026-05-29 15:59:00,197.0,MO,Dropped,False,switch,2026-05-29
CALL0000015598,SUB00001954,CELL000130,2026-05-21 16:07:00,153.0,MO,Failed,False,switch,2026-05-21
CALL0000015599,SUB00000514,CELL000169,,286.0,MO,Completed,False,switch,
CALL0000015600,SUB00003436,CELL000062,,33.0,MT,Completed,False,switch,
CALL0000015601,SUB00003051,CELL000049,2026-04-15 05:17:00,64.0,MT,Failed,False,switch,2026-04-15
CALL0000015602,SUB00002305,CELL000244,2026-04-17 04:56:00,872.0,MO,Completed,True,switch,2026-04-17
CALL0000015603,SUB00000677,CELL000166,2026-05-15 20:34:00,34.0,MT,Completed,True,switch,2026-05-15
CALL0000015604,SUB00003441,CELL000055,,82.0,MO,Dropped,True,switch,
CALL0000015605,SUB00002036,CELL000173,2026-05-26 00:36:00,25.0,MT,Completed,False,switch,2026-05-26
CALL0000015606,SUB00004254,CELL000152,,103.0,MO,Completed,False,switch,
CALL0000015607,SUB00004541,CELL000132,,195.0,MO,Completed,False,switch,
CALL0000015608,SUB00001638,CELL000113,2026-05-15 16:24:00,85.0,MO,Completed,False,switch,2026-05-15
CALL0000015609,SUB00003709,CELL000065,2026-05-16 17:57:00,16.0,MO,Completed,False,switch,2026-05-16
CALL0000015610,SUB00001495,CELL000215,2026-04-17 09:58:00,20.0,MO,Completed,False,switch,2026-04-17
CALL0000015611,SUB00000427,CELL000002,2026-04-02 04:23:00,78.0,MO,Failed,False,switch,2026-04-02
CALL0000015612,SUB00003391,CELL000072,2026-04-02 03:25:00,24.0,MT,Completed,False,switch,2026-04-02
CALL0000015613,SUB00002707,CELL000137,2026-04-06 14:58:00,250.0,MO,Failed,False,switch,2026-04-06
CALL0000015614,SUB00004144,CELL000175,2026-04-05 17:25:00,256.0,MO,Completed,False,switch,2026-04-05
CALL0000015615,SUB00002708,CELL000026,2026-05-23 10:09:00,27.0,MO,Completed,True,switch,2026-05-23
CALL0000015616,SUB00000593,CELL000227,2026-05-20 23:18:00,85.0,MO,Completed,False,switch,2026-05-20
CALL0000015617,SUB00001130,CELL000111,,534.0,MT,Completed,False,switch,
CALL0000015618,SUB00002342,CELL000076,2026-04-14 06:02:00,125.0,MO,Completed,False,switch,2026-04-14
CALL0000015619,SUB00001264,CELL000160,2026-04-12 14:31:00,63.0,MT,Failed,False,switch,2026-04-12
CALL0000015620,SUB00001408,CELL000158,2026-04-17 13:57:00,128.0,MO,Completed,False,switch,2026-04-17
CALL0000015621,SUB00003233,CELL000043,,194.0,MO,Completed,False,switch,
CALL0000015622,SUB00003360,CELL000153,2026-04-10 23:35:00,153.0,MT,Completed,False,switch,2026-04-10
CALL0000015623,SUB00002906,CELL000027,,240.0,MO,Completed,False,switch,
CALL0000015624,SUB00004376,CELL000030,2026-05-24 05:29:00,396.0,MT,Completed,True,switch,2026-05-24
CALL0000015625,SUB00000549,CELL000181,,90.0,MT,Dropped,False,switch,
CALL0000015626,SUB00000865,CELL000010,2026-04-04 22:04:00,438.0,MT,Dropped,False,switch,2026-04-04
CALL0000015627,SUB00000775,CELL000174,2026-04-12 10:44:00,20.0,MO,Completed,True,switch,2026-04-12
CALL0000015628,SUB00002835,CELL000189,2026-05-06 13:51:00,109.0,MT,Completed,False,switch,2026-05-06
CALL0000015629,SUB00003188,CELL000208,2026-05-24 07:09:00,61.0,MO,Completed,False,switch,2026-05-24
CALL0000015630,SUB00002220,CELL000094,2026-04-24 08:04:00,77.0,MO,Failed,False,switch,2026-04-24
CALL0000015631,SUB00004717,CELL000102,,337.0,MO,Failed,False,switch,
CALL0000015632,SUB00002720,CELL000081,,861.0,MT,Completed,False,switch,
CALL0000015633,SUB00004665,CELL000191,2026-05-05 03:32:00,231.0,MO,Failed,False,switch,2026-05-05
CALL0000015634,SUB00002104,CELL000163,2026-05-10 18:57:00,73.0,MT,Completed,False,switch,2026-05-10
CALL0000015635,SUB00004239,CELL000217,,76.0,MT,Completed,False,switch,
CALL0000015636,SUB00001443,CELL000227,2026-05-17 03:50:00,314.0,MO,Completed,False,switch,2026-05-17
CALL0000015637,SUB00001331,CELL000175,2026-05-24 14:31:00,169.0,MT,Completed,True,switch,2026-05-24
CALL0000015638,SUB00000359,CELL000161,2026-05-10 20:45:00,133.0,MO,Completed,False,switch,2026-05-10
CALL0000015639,SUB00004623,CELL000232,2026-05-17 05:40:00,27.0,MO,Completed,False,switch,2026-05-17
CALL0000015640,SUB00004412,CELL000042,,15.0,MO,Completed,False,switch,
CALL0000015641,SUB00004454,CELL000225,2026-05-16 06:18:00,191.0,MT,Completed,False,switch,2026-05-16
CALL0000015642,SUB00000800,CELL000223,2026-04-01 00:27:00,182.0,MT,Completed,False,switch,2026-04-01
CALL0000015643,SUB00003967,CELL000166,,78.0,MT,Completed,False,switch,
CALL0000015644,SUB00000900,CELL000102,,15.0,MO,Completed,False,switch,
CALL0000015645,SUB00001346,CELL000232,2026-05-23 00:58:00,37.0,MO,Completed,False,switch,2026-05-23
CALL0000015646,SUB00004408,CELL000189,,210.0,MO,Completed,False,switch,
CALL0000015647,SUB00001004,CELL000216,2026-04-17 11:14:00,326.0,MO,Completed,False,switch,2026-04-17
CALL0000015648,SUB00004605,CELL000020,2026-05-12 04:35:00,83.0,MT,Dropped,False,switch,2026-05-12
CALL0000015649,SUB_BAD,CELL000244,,133.0,MO,Failed,True,switch,
CALL0000015650,SUB00003584,CELL000137,2026-04-23 13:40:00,44.0,MT,Failed,False,switch,2026-04-23
CALL0000015651,SUB00002483,CELL000234,2026-05-28 17:50:00,29.0,MT,Completed,True,switch,2026-05-28
CALL0000015652,SUB00004906,CELL000236,,166.0,MT,Completed,True,switch,
CALL0000015653,SUB00002199,CELL000149,,34.0,MO,Completed,False,switch,
CALL0000015654,SUB00003032,CELL000068,2026-05-26 00:01:00,,MO,Dropped,False,switch,2026-05-26
CALL0000015655,SUB00000082,CELL000171,2026-05-27 15:17:00,39.0,MO,Completed,False,switch,2026-05-27
CALL0000015656,SUB00001795,CELL000243,,21.0,MO,Completed,False,switch,
CALL0000015657,SUB00002373,CELL000146,,568.0,MO,Completed,False,switch,
CALL0000015658,SUB00002434,CELL000192,,42.0,MT,Completed,False,switch,
CALL0000015659,SUB00002164,CELL000254,2026-04-10 06:49:00,154.0,MO,Dropped,False,switch,2026-04-10
CALL0000015660,SUB00001254,CELL000069,,204.0,MO,Failed,False,switch,
CALL0000015661,SUB00000112,CELL000065,,13.0,MO,Completed,False,switch,
CALL0000015662,SUB00003811,CELL000052,,80.0,MO,Completed,True,switch,
CALL0000015663,SUB00003611,CELL000089,,43.0,MO,Completed,False,switch,
