payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_status
PMT500002405,INV500002405,2026-06-15,54.55,CASH,Posted
PMT400002406,INV400002406,2026-05-20,257.07,ACH,Pending
PMT500002406,INV500002406,2026-06-02,123.6,CASH,Failed
PMT400002407,INV400002407,2026-05-16,114.88,CASH,Failed
PMT400002408,INV400002408,2026-05-20,99.3,CARD,Reversed
PMT400002409,INV400002409,2026-05-20,40.57,ACH,Posted
PMT500002409,INV500002409,2026-07-02,164.31,CASH,Reversed
PMT500002410,INV500002410,2026-06-15,170.89,CASH,Failed
PMT400002411,INV400002411,2026-05-20,175.14,ACH,Posted
PMT500002411,INV500002411,2026-07-02,26.77,CHECK,Posted
PMT400002412,INV400002412,2026-05-20,167.11,CHECK,Posted
PMT400002413,INV400002413,2026-05-16,178.22,CARD,Posted
PMT500002413,INV500002413,2026-06-19,149.43,CASH,Posted
PMT400002414,INV400002414,2026-05-08,242.07,CASH,Failed
PMT500002414,INV500002414,2026-06-07,69.06,CASH,Posted
PMT400002415,INV400002415,2026-05-03,77.59,CASH,Reversed
PMT500002415,INV500002415,2026-06-07,224.24,CARD,Reversed
PMT400002416,INV400002416,2026-05-03,182.34,CARD,Posted
PMT500002416,INV500002416,2026-06-07,124.17,CARD,Posted
PMT400002417,INV400002417,2026-05-08,124.85,CARD,Pending
PMT500002417,INV500002417,2026-06-02,122.07,ACH,Failed
PMT400002418,INV400002418,2026-05-20,116.66,CASH,Posted
PMT500002418,INV500002418,2026-06-15,81.94,ACH,Posted
PMT400002419,INV400002419,2026-05-16,108.73,CARD,Posted
PMT500002419,INV500002419,2026-06-15,75.53,CHECK,Reversed
PMT400002420,INV400002420,2026-06-02,105.29,CHECK,Posted
PMT500002420,INV500002420,2026-06-02,61.19,ACH,Failed
PMT400002421,INV400002421,2026-05-16,180.2,CHECK,Reversed
PMT500002421,INV500002421,2026-06-07,97.91,CARD,Posted
PMT500002422,INV500002422,2026-06-15,169.44,CASH,Posted
PMT400002423,INV400002423,2026-05-20,157.91,CARD,Reversed
PMT500002423,INV500002423,2026-07-02,81.95,CASH,Posted
PMT400002424,INV400002424,2026-06-02,85.06,ACH,Posted
PMT500002424,INV500002424,2026-06-07,238.33,ACH,Reversed
PMT400002425,INV400002425,2026-05-03,166.68,CARD,Reversed
PMT500002425,INV500002425,2026-06-07,255.47,CASH,Failed
PMT400002426,INV400002426,2026-05-20,82.27,CASH,Failed
PMT500002426,INV500002426,2026-06-07,67.35,CARD,Pending
PMT400002427,INV400002427,2026-05-16,96.47,CHECK,Posted
PMT500002427,INV500002427,2026-06-15,182.86,CHECK,Posted
PMT400002428,INV400002428,2026-05-20,256.14,CHECK,Posted
PMT400002429,INV400002429,2026-05-08,82.47,CARD,Posted
PMT500002429,INV500002429,2026-06-19,87.34,CARD,Pending
PMT400002430,INV400002430,2026-06-02,29.58,CHECK,Posted
PMT500002430,INV500002430,2026-06-15,204.97,CASH,Pending
PMT400002431,INV400002431,2026-05-20,29.61,CHECK,Reversed
PMT400002432,INV400002432,2026-05-03,244.31,CHECK,Posted
PMT500002432,INV500002432,2026-06-19,122.42,ACH,Pending
PMT400002433,INV400002433,2026-05-16,41.29,ACH,Failed
PMT500002433,INV500002433,2026-06-15,65.97,CARD,Pending
PMT400002434,INV400002434,2026-05-03,26.3,ACH,Posted
PMT500002435,INV500002435,2026-07-02,83.15,ACH,Failed
PMT400002436,INV400002436,2026-05-20,108.14,CARD,Posted
PMT500002436,INV500002436,2026-07-02,228.39,CASH,Posted
PMT400002437,INV400002437,2026-06-02,189.08,ACH,Pending
PMT400002438,INV400002438,2026-05-20,122.64,CARD,Pending
PMT500002438,INV500002438,2026-06-15,115.54,ACH,Reversed
PMT400002439,INV400002439,2026-05-20,112.75,ACH,Pending
PMT500002439,INV500002439,2026-06-15,50.71,CHECK,Posted
PMT400002440,INV400002440,2026-05-08,14.18,ACH,Posted
PMT500002440,INV500002440,2026-06-19,151.19,ACH,Failed
PMT400002441,INV400002441,2026-05-08,89.11,CASH,Reversed
PMT500002441,INV500002441,2026-06-02,82.91,CHECK,Posted
PMT400002442,INV400002442,2026-05-08,153.36,ACH,Posted
PMT400002443,INV400002443,2026-05-20,98.67,CARD,Pending
PMT500002443,INV500002443,2026-06-15,219.93,ACH,Posted
PMT400002444,INV400002444,2026-06-02,49.18,ACH,Posted
PMT500002444,INV500002444,2026-07-02,163.33,CARD,Reversed
PMT500002445,INV500002445,2026-07-02,73.18,ACH,Pending
PMT400002446,INV400002446,2026-05-16,81.79,CARD,Pending
PMT500002446,INV500002446,2026-06-07,104.43,ACH,Posted
PMT400002447,INV400002447,2026-06-02,106.09,CARD,Failed
PMT400002448,INV400002448,2026-05-16,53.44,ACH,Posted
PMT400002449,INV400002449,2026-06-02,57.21,CHECK,Pending
PMT500002449,INV500002449,2026-06-19,217.59,ACH,Posted
PMT400002450,INV400002450,2026-06-02,68.25,CARD,Posted
PMT500002450,INV500002450,2026-06-19,144.77,ACH,Posted
PMT400002451,INV400002451,2026-05-20,153.45,CARD,Failed
PMT500002451,INV500002451,2026-06-15,10.75,CARD,Posted
PMT400002452,INV400002452,2026-06-02,40.01,CARD,Pending
PMT500002452,INV500002452,2026-07-02,100.7,ACH,Posted
PMT400002453,INV400002453,2026-05-03,55.66,CASH,Reversed
PMT500002453,INV500002453,2026-07-02,239.36,ACH,Pending
PMT400002454,INV400002454,2026-06-02,131.24,CARD,Failed
PMT500002454,INV500002454,2026-06-15,98.61,ACH,Pending
PMT400002455,INV400002455,2026-05-16,157.71,ACH,Posted
PMT500002455,INV500002455,2026-06-02,128.54,ACH,Posted
PMT500002456,INV500002456,2026-06-02,41.79,CHECK,Reversed
PMT400002457,INV400002457,2026-05-16,65.95,CHECK,Failed
PMT400002458,INV400002458,2026-05-03,51.37,CASH,Posted
PMT500002458,INV500002458,2026-06-02,26.35,CARD,Pending
PMT400002459,INV400002459,2026-05-20,153.04,ACH,Reversed
PMT500002459,INV500002459,2026-06-19,87.62,CARD,Pending
PMT400002460,INV400002460,2026-06-02,85.78,CHECK,Posted
PMT500002461,INV500002461,2026-07-02,48.67,CARD,Posted
PMT400002462,INV400002462,2026-06-02,52.64,CASH,Pending
PMT500002462,INV500002462,2026-06-19,12.37,ACH,Reversed
PMT400002463,INV400002463,2026-05-20,111.06,CARD,Posted
PMT500002463,INV500002463,2026-06-07,45.53,ACH,Pending
PMT400002464,INV400002464,2026-05-20,62.07,CARD,Pending
PMT500002464,INV500002464,2026-06-07,231.3,CHECK,Posted
PMT400002465,INV400002465,2026-05-08,138.22,CASH,Posted
PMT500002465,INV500002465,2026-06-19,102.12,CARD,Posted
PMT400002466,INV400002466,2026-06-02,61.5,CHECK,Failed
PMT500002466,INV500002466,2026-06-19,256.39,ACH,Posted
PMT400002467,INV400002467,2026-05-16,100.52,ACH,Pending
PMT500002467,INV500002467,2026-06-07,249.19,ACH,Pending
PMT400002468,INV400002468,2026-05-16,143.33,ACH,Failed
PMT500002468,INV500002468,2026-06-15,86.58,CASH,Pending
PMT400002469,INV400002469,2026-05-20,108.06,CARD,Reversed
PMT500002469,INV500002469,2026-07-02,145.29,ACH,Posted
PMT400002470,INV400002470,2026-05-08,77.17,CARD,Posted
PMT500002470,INV500002470,2026-06-07,168.7,CASH,Posted
PMT400002471,INV400002471,2026-05-03,159.7,CASH,Posted
PMT500002471,INV500002471,2026-06-15,28.66,CASH,Posted
PMT400002472,INV400002472,2026-05-08,236.38,ACH,Posted
PMT500002472,INV500002472,2026-06-07,96.6,ACH,Failed
PMT400002473,INV400002473,2026-06-02,91.4,ACH,Reversed
PMT500002473,INV500002473,2026-07-02,101.22,ACH,Posted
PMT500002474,INV500002474,2026-06-15,55.56,ACH,Pending
PMT400002475,INV400002475,2026-05-03,128.01,ACH,Failed
PMT500002475,INV500002475,2026-06-19,189.97,ACH,Failed
PMT400002476,INV400002476,2026-06-02,59.45,ACH,Reversed
PMT500002476,INV500002476,2026-06-07,144.07,CASH,Posted
PMT400002477,INV400002477,2026-05-03,84.23,ACH,Pending
PMT500002477,INV500002477,2026-06-02,69.26,ACH,Failed
PMT400002478,INV400002478,2026-05-20,30.77,CASH,Failed
PMT500002478,INV500002478,2026-06-07,90.24,ACH,Posted
PMT400002479,INV400002479,2026-06-02,98.44,ACH,Failed
PMT500002479,INV500002479,2026-07-02,121.63,CARD,Posted
PMT400002480,INV400002480,2026-06-02,89.37,CARD,Failed
PMT500002480,INV500002480,2026-07-02,31.03,ACH,Reversed
PMT400002481,INV400002481,2026-05-20,138.96,CASH,Posted
PMT500002481,INV500002481,2026-07-02,23.33,CASH,Pending
PMT400002482,INV400002482,2026-05-20,112.67,CHECK,Posted
PMT500002482,INV500002482,2026-06-15,43.66,CARD,Posted
PMT400002483,INV400002483,2026-05-16,194.38,ACH,Reversed
PMT400002484,INV400002484,2026-05-20,217.14,ACH,Posted
PMT500002484,INV500002484,2026-06-15,46.28,ACH,Failed
PMT400002485,INV400002485,2026-05-08,51.15,CARD,Posted
PMT500002485,INV500002485,2026-06-19,60.24,CHECK,Posted
PMT400002486,INV400002486,2026-05-20,241.77,ACH,Posted
PMT500002486,INV500002486,2026-06-15,112.49,ACH,Posted
PMT400002487,INV400002487,2026-05-08,179.09,CHECK,Posted
PMT500002487,INV500002487,2026-07-02,185.04,CASH,Reversed
PMT400002488,INV400002488,2026-05-16,159.62,CARD,Posted
PMT500002488,INV500002488,2026-07-02,130.44,CARD,Pending
PMT400002489,INV400002489,2026-06-02,222.27,CARD,Pending
PMT500002489,INV500002489,2026-06-15,122.25,CASH,Reversed
PMT400002490,INV400002490,2026-06-02,138.84,CASH,Posted
PMT500002490,INV500002490,2026-06-02,60.02,ACH,Failed
PMT400002491,INV400002491,2026-05-16,62.55,CHECK,Pending
PMT500002491,INV500002491,2026-07-02,47.29,CASH,Posted
PMT400002492,INV400002492,2026-05-20,70.35,ACH,Pending
PMT500002492,INV500002492,2026-06-15,65.68,CHECK,Posted
PMT500002493,INV500002493,2026-07-02,80.94,ACH,Posted
PMT400002494,INV400002494,2026-05-20,78.87,CARD,Posted
PMT500002494,INV500002494,2026-06-02,56.39,ACH,Pending
PMT400002495,INV400002495,2026-05-16,227.76,CASH,Pending
PMT500002495,INV500002495,2026-06-07,39.59,CHECK,Posted
PMT400002496,INV400002496,2026-06-02,156.61,CHECK,Posted
PMT500002496,INV500002496,2026-06-02,155.29,ACH,Posted
PMT400002497,INV400002497,2026-06-02,108.16,ACH,Posted
PMT400002498,INV400002498,2026-05-16,180.17,CHECK,Pending
PMT500002498,INV500002498,2026-06-15,183.65,CASH,Failed
PMT400002499,INV400002499,2026-06-02,168.78,ACH,Posted
PMT400002500,INV400002500,2026-05-16,66.21,CARD,Posted
PMT500002500,INV500002500,2026-06-15,48.42,ACH,Posted
PMT400002501,INV400002501,2026-05-03,106.72,ACH,Reversed
PMT400002502,INV400002502,2026-05-03,242.96,CASH,Failed
PMT500002502,INV500002502,2026-07-02,126.62,CASH,Posted
PMT400002503,INV400002503,2026-05-08,55.31,ACH,Reversed
PMT500002503,INV500002503,2026-06-19,82.75,ACH,Posted
PMT400002504,INV400002504,2026-05-08,127.34,CHECK,Pending
PMT400002505,INV400002505,2026-06-02,63.54,ACH,Reversed
PMT500002505,INV500002505,2026-06-02,27.4,CHECK,Pending
PMT400002506,INV400002506,2026-06-02,75.81,ACH,Reversed
PMT500002506,INV500002506,2026-06-02,136.09,CARD,Pending
PMT400002507,INV400002507,2026-05-03,198.46,CARD,Posted
PMT500002507,INV500002507,2026-06-07,117.2,ACH,Posted
PMT400002508,INV400002508,2026-05-03,44.38,CHECK,Failed
PMT500002508,INV500002508,2026-06-02,61.89,CHECK,Posted
PMT400002509,INV400002509,2026-05-20,18.01,CHECK,Posted
PMT500002509,INV500002509,2026-07-02,110.05,CHECK,Posted
PMT400002510,INV400002510,2026-05-20,212.93,CASH,Reversed
PMT500002510,INV500002510,2026-07-02,152.85,CARD,Posted
PMT500002511,INV500002511,2026-06-07,102.43,CHECK,Posted
PMT400002512,INV400002512,2026-05-03,149.02,CHECK,Posted
PMT500002512,INV500002512,2026-06-19,81.19,ACH,Posted
PMT400002513,INV400002513,2026-05-08,20.17,CARD,Reversed
PMT500002513,INV500002513,2026-06-02,123.46,ACH,Reversed
PMT400002514,INV400002514,2026-05-03,39.2,ACH,Posted
PMT500002514,INV500002514,2026-06-15,37.73,ACH,Failed
PMT500002515,INV500002515,2026-07-02,167.93,ACH,Posted
PMT400002516,INV400002516,2026-05-20,119.51,ACH,Posted
PMT500002516,INV500002516,2026-06-07,48.99,CARD,Posted
PMT400002517,INV400002517,2026-05-08,223.63,CHECK,Posted
PMT500002517,INV500002517,2026-06-19,66.39,ACH,Posted
PMT500002518,INV500002518,2026-07-02,251.74,CHECK,Posted
PMT400002519,INV400002519,2026-05-08,183.09,ACH,Posted
PMT500002519,INV500002519,2026-06-19,58.77,ACH,Reversed
PMT400002520,INV400002520,2026-06-02,259.67,CARD,Pending
PMT500002520,INV500002520,2026-06-15,53.47,ACH,Posted
PMT400002521,INV400002521,2026-05-16,190.83,ACH,Pending
PMT500002521,INV500002521,2026-07-02,189.83,CHECK,Reversed
PMT400002522,INV400002522,2026-05-20,82.04,ACH,Posted
PMT500002522,INV500002522,2026-06-15,165.74,CARD,Reversed
PMT400002523,INV400002523,2026-05-20,63.68,ACH,Posted
PMT500002523,INV500002523,2026-06-02,39.26,ACH,Failed
PMT400002524,INV400002524,2026-05-16,25.83,CARD,Posted
PMT500002524,INV500002524,2026-06-07,112.22,CARD,Posted
PMT400002525,INV400002525,2026-05-03,111.98,CHECK,Pending
PMT500002525,INV500002525,2026-06-15,158.06,ACH,Posted
PMT400002526,INV400002526,2026-05-08,125.57,CHECK,Posted
PMT500002526,INV500002526,2026-07-02,150.38,ACH,Posted
PMT400002527,INV400002527,2026-05-20,169.7,CHECK,Pending
PMT500002527,INV500002527,2026-06-19,76.19,CHECK,Pending
PMT400002528,INV400002528,2026-05-03,110.47,CASH,Reversed
PMT500002528,INV500002528,2026-06-19,76.11,ACH,Posted
PMT400002529,INV400002529,2026-05-16,85.6,CHECK,Reversed
PMT500002529,INV500002529,2026-07-02,72.41,CASH,Reversed
PMT400002530,INV400002530,2026-06-02,59.56,ACH,Failed
PMT400002531,INV400002531,2026-06-02,22.78,ACH,Posted
PMT500002531,INV500002531,2026-06-19,244.45,CHECK,Posted
PMT400002532,INV400002532,2026-05-16,140.89,ACH,Posted
PMT500002532,INV500002532,2026-06-07,28.31,ACH,Posted
PMT400002533,INV400002533,2026-06-02,174.57,CASH,Posted
PMT400002534,INV400002534,2026-06-02,75.54,ACH,Posted
PMT500002534,INV500002534,2026-06-15,73.7,CASH,Posted
PMT400002535,INV400002535,2026-05-20,108.62,CASH,Reversed
PMT500002535,INV500002535,2026-06-07,167.73,CARD,Posted
PMT400002536,INV400002536,2026-06-02,61.94,ACH,Posted
PMT500002536,INV500002536,2026-06-15,128.9,ACH,Posted
PMT400002537,INV400002537,2026-05-08,138.83,CHECK,Posted
PMT500002537,INV500002537,2026-07-02,123.79,CARD,Posted
PMT400002538,INV400002538,2026-05-16,87.44,CHECK,Posted
PMT500002538,INV500002538,2026-06-07,111.74,CHECK,Posted
PMT400002539,INV400002539,2026-06-02,203.75,CHECK,Posted
PMT500002539,INV500002539,2026-07-02,55.41,CASH,Posted
PMT400002540,INV400002540,2026-06-02,228.85,ACH,Pending
PMT500002540,INV500002540,2026-07-02,113.52,ACH,Posted
PMT400002541,INV400002541,2026-05-20,232.77,CHECK,Posted
PMT400002542,INV400002542,2026-05-20,22.7,ACH,Posted
PMT500002542,INV500002542,2026-07-02,192.98,ACH,Posted
PMT400002543,INV400002543,2026-05-08,76.03,CHECK,Posted
PMT500002543,INV500002543,2026-06-15,174.42,CASH,Reversed
PMT400002544,INV400002544,2026-05-08,84.15,ACH,Posted
PMT500002544,INV_BAD,2026-06-15,123.07,ACH,Posted
PMT400002545,INV400002545,2026-05-03,30.9,CHECK,Posted
PMT500002545,INV500002545,2026-06-15,101.06,CHECK,Posted
PMT400002546,INV400002546,2026-05-08,92.11,ACH,Posted
PMT500002546,INV500002546,2026-06-07,122.24,CHECK,Pending
PMT400002547,INV400002547,2026-05-16,60.92,CASH,Posted
PMT500002547,INV500002547,2026-06-07,76.4,ACH,Reversed
PMT400002548,INV400002548,2026-06-02,118.37,ACH,Failed
PMT500002548,INV500002548,2026-07-02,127.7,CHECK,Posted
PMT400002549,INV400002549,2026-05-20,71.75,ACH,Posted
PMT500002549,INV500002549,2026-06-19,223.16,CASH,Failed
PMT400002550,INV400002550,2026-06-02,63.81,ACH,Posted
PMT500002550,INV500002550,2026-06-07,180.66,CASH,Posted
PMT400002551,INV400002551,2026-05-03,34.16,CHECK,Pending
PMT500002551,INV500002551,2026-06-02,120.27,CHECK,Posted
PMT400002552,INV400002552,2026-05-20,68.98,CASH,Reversed
PMT500002552,INV500002552,2026-06-07,128.48,CASH,Reversed
PMT400002553,INV400002553,2026-05-03,89.55,ACH,Failed
PMT500002553,INV500002553,2026-06-19,66.41,CHECK,Posted
PMT400002554,INV400002554,2026-05-20,83.04,ACH,Posted
PMT500002554,INV500002554,2026-06-07,66.42,CHECK,Posted
PMT400002555,INV400002555,2026-05-08,211.55,CHECK,Posted
PMT500002555,INV500002555,2026-07-02,91.52,ACH,Posted
PMT400002556,INV400002556,2026-06-02,254.36,CHECK,Failed
PMT500002556,INV500002556,2026-06-02,153.28,ACH,Reversed
PMT400002557,INV400002557,2026-06-02,48.18,ACH,Posted
PMT500002557,INV500002557,2026-06-02,172.43,CHECK,Posted
PMT400002558,INV400002558,2026-05-16,113.7,ACH,Posted
PMT400002559,INV400002559,2026-05-08,55.6,CASH,Reversed
PMT500002559,INV500002559,2026-07-02,191.71,ACH,Failed
PMT400002560,INV400002560,2026-05-03,122.76,CHECK,Reversed
PMT500002560,INV500002560,2026-06-15,238.62,CHECK,Posted
PMT400002561,INV400002561,2026-05-16,53.31,CHECK,Pending
PMT500002561,INV500002561,2026-07-02,45.25,ACH,Failed
PMT400002562,INV400002562,2026-05-08,155.93,CASH,Pending
PMT500002562,INV500002562,2026-06-07,155.0,ACH,Posted
PMT500002563,INV500002563,2026-06-15,100.25,CARD,Pending
PMT500002564,INV500002564,2026-06-02,235.68,CASH,Posted
PMT400002565,INV400002565,2026-05-16,11.82,CARD,Posted
PMT500002565,INV500002565,2026-07-02,132.78,CARD,Posted
PMT400002566,INV400002566,2026-05-20,104.94,CHECK,Failed
PMT500002566,INV500002566,2026-06-02,25.16,CARD,Reversed
PMT400002567,INV400002567,2026-05-08,183.97,CHECK,Failed
PMT500002567,INV500002567,2026-07-02,71.82,CASH,Posted
PMT400002568,INV400002568,2026-05-08,166.95,CHECK,Failed
PMT500002568,INV500002568,2026-06-02,79.47,CASH,Posted
PMT400002569,INV400002569,2026-05-20,86.84,ACH,Posted
PMT500002569,INV500002569,2026-07-02,70.54,ACH,Posted
PMT400002570,INV400002570,2026-05-16,82.0,ACH,Posted
PMT500002570,INV500002570,2026-06-19,106.89,ACH,Posted
PMT400002571,INV400002571,2026-05-08,240.09,ACH,Posted
PMT500002572,INV500002572,2026-07-02,106.13,CHECK,Posted
PMT400002573,INV400002573,2026-05-03,37.09,CARD,Pending
PMT500002573,INV500002573,2026-07-02,180.64,ACH,Pending
PMT400002574,INV400002574,2026-05-20,130.36,CASH,Posted
PMT500002574,INV500002574,2026-06-19,36.7,CASH,Posted
PMT400002575,INV400002575,2026-06-02,225.43,ACH,Failed
PMT500002575,INV500002575,2026-06-07,178.18,ACH,Reversed
PMT400002576,INV400002576,2026-06-02,36.49,ACH,Posted
PMT500002576,INV500002576,2026-07-02,49.98,CHECK,Failed
PMT400002577,INV400002577,2026-05-16,240.93,ACH,Posted
PMT500002577,INV500002577,2026-06-19,77.52,ACH,Posted
PMT400002579,INV400002579,2026-05-20,36.66,ACH,Failed
PMT500002579,INV500002579,2026-07-02,140.23,CHECK,Posted
PMT400002580,INV400002580,2026-05-08,141.46,ACH,Posted
PMT500002580,INV500002580,2026-06-07,229.82,ACH,Posted
PMT400002581,INV400002581,2026-05-16,16.97,CARD,Posted
PMT500002581,INV500002581,2026-06-15,44.21,CARD,Posted
PMT400002582,INV400002582,2026-05-03,40.05,ACH,Reversed
PMT500002582,INV500002582,2026-06-02,39.26,CASH,Posted
PMT400002583,INV400002583,2026-05-20,89.87,CASH,Posted
PMT500002583,INV500002583,2026-06-15,259.06,CHECK,Posted
PMT400002584,INV400002584,2026-05-20,45.95,CASH,Posted
PMT500002584,INV500002584,2026-07-02,139.93,CASH,Pending
PMT400002585,INV400002585,2026-05-16,146.31,ACH,Reversed
PMT500002585,INV500002585,2026-06-02,84.25,CARD,Posted
PMT400002586,INV400002586,2026-06-02,96.95,CHECK,Posted
PMT500002586,INV500002586,2026-06-19,23.01,CARD,Posted
PMT400002587,INV400002587,2026-05-08,235.6,ACH,Posted
PMT500002587,INV500002587,2026-06-07,54.02,CASH,Posted
PMT400002588,INV400002588,2026-05-20,30.13,ACH,Posted
PMT500002588,INV500002588,2026-06-07,221.95,CASH,Failed
PMT400002589,INV400002589,2026-05-16,191.24,CHECK,Reversed
PMT500002589,INV500002589,2026-06-15,161.02,CASH,Reversed
PMT400002590,INV400002590,2026-05-08,62.11,ACH,Failed
PMT500002590,INV500002590,2026-06-15,121.0,CASH,Posted
PMT400002591,INV400002591,2026-05-20,150.88,CHECK,Posted
PMT500002591,INV500002591,2026-06-19,89.58,ACH,Posted
PMT400002592,INV400002592,2026-05-08,237.59,CASH,Reversed
PMT500002592,INV500002592,2026-06-02,41.86,CHECK,Reversed
PMT400002593,INV400002593,2026-05-20,211.33,CHECK,Reversed
PMT500002593,INV500002593,2026-06-19,38.28,CARD,Posted
PMT400002594,INV_BAD,2026-05-08,109.44,ACH,Posted
PMT500002594,INV500002594,2026-06-02,30.89,CARD,Failed
PMT400002595,INV400002595,2026-05-08,258.41,CARD,Posted
PMT500002595,INV500002595,2026-06-02,36.5,ACH,Posted
PMT400002596,INV400002596,2026-05-08,61.32,CHECK,Posted
PMT500002596,INV500002596,2026-06-19,245.43,ACH,Posted
PMT400002597,INV400002597,2026-06-02,52.52,CASH,Posted
PMT500002597,INV500002597,2026-07-02,54.5,ACH,Failed
PMT400002598,INV400002598,2026-05-08,241.43,ACH,Posted
PMT500002598,INV500002598,2026-06-02,69.07,CHECK,Reversed
PMT400002599,INV400002599,2026-06-02,50.47,ACH,Posted
PMT500002599,INV500002599,2026-06-07,156.94,ACH,Posted
PMT400002600,INV400002600,2026-05-08,75.21,CARD,Posted
PMT500002600,INV500002600,2026-07-02,137.77,ACH,Pending
PMT400002601,INV400002601,2026-06-02,108.83,CHECK,Reversed
PMT500002601,INV500002601,2026-06-19,95.15,CASH,Pending
PMT400002602,INV400002602,2026-05-16,180.3,CHECK,Pending
PMT500002602,INV500002602,2026-06-02,213.69,ACH,Posted
PMT400002603,INV400002603,2026-05-03,79.87,ACH,Failed
PMT500002603,INV500002603,2026-06-07,212.4,CARD,Posted
PMT400002604,INV400002604,2026-05-20,128.97,CARD,Pending
PMT500002604,INV500002604,2026-06-19,142.96,ACH,Posted
PMT400002605,INV400002605,2026-06-02,40.03,CARD,Posted
PMT500002605,INV500002605,2026-06-07,63.98,CASH,Posted
PMT400002606,INV400002606,2026-05-08,27.42,CASH,Failed
PMT400002607,INV400002607,2026-05-20,48.78,ACH,Posted
PMT500002607,INV500002607,2026-07-02,129.5,CHECK,Posted
PMT400002608,INV400002608,2026-05-03,192.4,ACH,Posted
PMT500002608,INV500002608,2026-06-19,164.93,CASH,Pending
PMT400002609,INV400002609,2026-05-08,62.61,CARD,Posted
PMT400002610,INV400002610,2026-05-08,48.72,CASH,Reversed
PMT500002610,INV500002610,2026-07-02,30.59,CHECK,Reversed
PMT400002611,INV400002611,2026-05-20,34.87,CHECK,Posted
PMT500002611,INV500002611,2026-06-19,113.9,ACH,Reversed
PMT400002612,INV400002612,2026-05-16,187.81,ACH,Posted
PMT500002612,INV500002612,2026-06-15,35.48,CARD,Posted
PMT500002613,INV500002613,2026-06-07,188.16,CARD,Posted
PMT500002614,INV500002614,2026-07-02,47.43,ACH,Posted
