cell_id,kpi_ts,connected_users,throughput_mbps,prb_utilization_pct,drop_call_rate_pct,handover_success_pct,availability_pct,kpi_date
CELL000136,2026-05-19 19:00:00,116,268.75,47.208,1.6662,93.2638,99.9954,2026-05-19
CELL000136,2026-05-19 20:00:00,216,611.429,65.405,2.165,95.0153,100.0,2026-05-19
CELL000136,2026-05-19 21:00:00,154,659.683,66.844,1.5121,95.1081,99.8483,2026-05-19
CELL000136,2026-05-19 22:00:00,155,288.772,59.281,1.397,96.7806,99.3608,2026-05-19
CELL000136,2026-05-19 23:00:00,308,608.93,24.521,2.7929,94.3741,99.2352,2026-05-19
CELL000136,2026-05-20 00:00:00,151,404.671,67.231,0.8474,94.8807,99.9022,2026-05-20
CELL000136,2026-05-20 01:00:00,240,247.52,71.124,0.1808,94.8146,99.7001,2026-05-20
CELL000136,2026-05-20 02:00:00,190,614.699,100.0,1.3544,93.5198,99.6749,2026-05-20
CELL000136,2026-05-20 03:00:00,131,401.061,65.252,0.8501,97.1346,99.8262,2026-05-20
CELL000136,2026-05-20 04:00:00,218,549.523,80.158,1.5939,97.6482,100.0,2026-05-20
CELL000136,2026-05-20 05:00:00,213,415.017,85.445,2.4524,99.0861,99.7534,2026-05-20
CELL000136,2026-05-20 06:00:00,186,440.547,68.349,1.0408,95.6802,99.6962,2026-05-20
CELL000136,2026-05-20 07:00:00,91,613.29,70.693,2.0844,97.0885,99.4266,2026-05-20
CELL000136,2026-05-20 08:00:00,155,476.287,75.909,0.385,100.0,99.4019,2026-05-20
CELL000136,2026-05-20 09:00:00,131,318.625,89.459,1.2524,97.0081,99.7167,2026-05-20
CELL000136,2026-05-20 10:00:00,214,314.192,86.953,0.4329,95.4015,100.0,2026-05-20
CELL000136,2026-05-20 11:00:00,302,678.266,84.012,1.1565,93.1521,99.8624,2026-05-20
CELL000136,2026-05-20 12:00:00,169,585.226,89.697,1.4896,94.57,99.1588,2026-05-20
CELL000136,2026-05-20 13:00:00,173,675.057,57.018,1.2442,91.8615,100.0,2026-05-20
CELL000136,2026-05-20 14:00:00,181,630.725,42.643,1.0801,92.7118,99.4742,2026-05-20
CELL000136,2026-05-20 15:00:00,214,552.934,50.809,2.2151,91.3136,100.0,2026-05-20
CELL000136,2026-05-20 16:00:00,185,601.44,38.582,0.4382,98.2336,99.7227,2026-05-20
CELL000136,2026-05-20 17:00:00,179,433.077,45.965,1.4151,94.0445,99.5457,2026-05-20
CELL000136,2026-05-20 18:00:00,121,511.786,53.436,1.4142,93.5716,99.468,2026-05-20
CELL000136,2026-05-20 19:00:00,164,452.62,19.476,0.0,98.0415,99.9432,2026-05-20
CELL000136,2026-05-20 20:00:00,245,413.605,57.741,1.5077,96.7561,99.9097,2026-05-20
CELL000136,2026-05-20 21:00:00,164,394.135,44.589,1.4389,94.5899,99.8787,2026-05-20
CELL000136,2026-05-20 22:00:00,247,628.551,73.488,0.2569,91.3572,99.6954,2026-05-20
CELL000136,2026-05-20 23:00:00,130,652.434,100.0,0.5098,100.0,99.5013,2026-05-20
CELL000136,2026-05-21 00:00:00,263,122.875,45.8,1.5964,100.0,99.8401,2026-05-21
CELL000136,2026-05-21 01:00:00,0,248.547,12.846,0.6556,97.306,100.0,2026-05-21
CELL000136,2026-05-21 02:00:00,221,370.636,67.268,1.3593,93.2116,99.6024,2026-05-21
CELL000136,2026-05-21 03:00:00,213,521.222,41.974,1.2055,96.2461,99.7198,2026-05-21
CELL000136,2026-05-21 04:00:00,105,460.855,56.173,1.0607,95.1564,99.9686,2026-05-21
CELL000136,2026-05-21 05:00:00,227,675.156,45.816,2.0083,92.3236,99.5174,2026-05-21
CELL000136,2026-05-21 06:00:00,90,241.298,67.66,1.884,96.3812,99.7261,2026-05-21
CELL000136,2026-05-21 07:00:00,78,102.004,58.136,1.8459,94.4921,99.9465,2026-05-21
CELL000136,2026-05-21 08:00:00,199,400.174,21.87,2.7744,90.9157,99.7508,2026-05-21
CELL000136,2026-05-21 09:00:00,80,288.743,93.247,0.0,96.2526,99.9915,2026-05-21
CELL000136,2026-05-21 10:00:00,183,545.57,72.564,0.5192,95.0629,99.5618,2026-05-21
CELL000136,2026-05-21 11:00:00,270,454.092,90.201,0.0,99.2987,99.8738,2026-05-21
CELL000136,2026-05-21 12:00:00,212,472.378,81.958,1.1453,95.179,99.8558,2026-05-21
CELL000136,2026-05-21 13:00:00,156,299.67,8.507,0.0,96.2596,99.9546,2026-05-21
CELL000136,2026-05-21 14:00:00,136,351.232,19.531,0.7026,100.0,100.0,2026-05-21
CELL000136,2026-05-21 15:00:00,166,263.886,68.339,0.0,98.4707,99.6096,2026-05-21
CELL000136,2026-05-21 16:00:00,214,294.832,66.206,1.7361,95.8434,99.7035,2026-05-21
CELL000136,2026-05-21 17:00:00,210,337.755,78.331,0.2304,97.7266,99.7742,2026-05-21
CELL000136,2026-05-21 18:00:00,115,549.957,60.373,0.7355,94.2246,99.6788,2026-05-21
CELL000136,2026-05-21 19:00:00,320,732.258,84.514,0.0,94.7305,99.7601,2026-05-21
CELL000136,2026-05-21 20:00:00,191,325.597,37.556,0.7728,93.9566,99.8622,2026-05-21
CELL000136,2026-05-21 21:00:00,236,550.073,38.082,1.676,96.3473,99.2549,2026-05-21
CELL000136,2026-05-21 22:00:00,254,527.057,63.052,0.653,99.2354,99.7572,2026-05-21
CELL000136,2026-05-21 23:00:00,218,373.224,63.864,0.8027,95.0769,99.9309,2026-05-21
CELL000136,2026-05-22 00:00:00,176,580.087,58.24,1.8268,99.3407,99.6858,2026-05-22
CELL000136,2026-05-22 01:00:00,161,410.478,100.0,2.764,96.085,99.8111,2026-05-22
CELL000136,2026-05-22 02:00:00,240,422.33,79.62,2.947,92.1596,99.376,2026-05-22
CELL000136,2026-05-22 03:00:00,207,245.523,20.434,1.4059,93.7576,100.0,2026-05-22
CELL000136,2026-05-22 04:00:00,219,382.184,94.448,0.5889,99.6343,99.6044,2026-05-22
CELL000136,2026-05-22 05:00:00,248,642.194,59.39,0.9819,94.7974,99.7659,2026-05-22
CELL000136,2026-05-22 06:00:00,96,633.902,61.51,2.1017,94.9463,99.1357,2026-05-22
CELL000136,2026-05-22 07:00:00,138,621.395,45.438,0.8146,99.4253,99.9998,2026-05-22
CELL000136,2026-05-22 08:00:00,288,420.585,62.806,1.9117,95.1359,99.9179,2026-05-22
CELL000136,2026-05-22 09:00:00,333,219.643,7.843,0.624,93.5934,99.7054,2026-05-22
CELL000136,2026-05-22 10:00:00,134,226.511,44.842,2.2861,94.3011,99.7347,2026-05-22
CELL000136,2026-05-22 11:00:00,168,343.597,41.348,1.9021,93.9185,99.2548,2026-05-22
CELL000136,2026-05-22 12:00:00,146,288.22,76.656,2.1777,94.6294,99.3696,2026-05-22
CELL000136,2026-05-22 13:00:00,174,420.136,30.09,2.7901,100.0,99.4152,2026-05-22
CELL000136,2026-05-22 14:00:00,118,614.513,68.391,0.6784,95.8643,99.8276,2026-05-22
CELL000136,2026-05-22 15:00:00,251,536.524,74.598,1.3547,95.3578,99.6751,2026-05-22
CELL000136,2026-05-22 16:00:00,83,432.919,7.548,1.5433,98.4358,99.9421,2026-05-22
CELL000136,2026-05-22 17:00:00,120,451.691,45.502,0.8391,96.972,99.0916,2026-05-22
CELL000136,2026-05-22 18:00:00,174,431.302,42.704,2.7711,96.7016,99.802,2026-05-22
CELL000136,2026-05-22 19:00:00,134,431.428,49.718,1.2069,95.25,100.0,2026-05-22
CELL000136,2026-05-22 20:00:00,200,401.224,70.185,0.1236,93.5208,99.9083,2026-05-22
CELL000136,2026-05-22 21:00:00,210,524.275,71.721,0.0,95.2619,99.6761,2026-05-22
CELL000136,2026-05-22 22:00:00,188,272.598,19.389,2.1978,95.5748,99.5072,2026-05-22
CELL000136,2026-05-22 23:00:00,199,19.803,39.653,0.636,91.6038,99.6309,2026-05-22
CELL000136,2026-05-23 00:00:00,201,696.787,59.097,0.0,96.9904,99.5083,2026-05-23
CELL000136,2026-05-23 01:00:00,152,591.496,28.104,0.8218,96.4993,99.5215,2026-05-23
CELL000136,2026-05-23 02:00:00,273,594.005,27.991,2.352,92.5758,99.5769,2026-05-23
CELL000136,2026-05-23 03:00:00,181,390.091,65.895,1.8453,90.4626,99.7126,2026-05-23
CELL000136,2026-05-23 04:00:00,58,271.536,29.126,0.2927,94.0708,99.3761,2026-05-23
CELL000136,2026-05-23 05:00:00,277,0.0,94.907,0.0,93.7653,99.5807,2026-05-23
CELL000136,2026-05-23 06:00:00,246,252.352,76.708,0.8264,95.2737,99.966,2026-05-23
CELL000136,2026-05-23 07:00:00,120,332.183,50.341,0.255,100.0,99.509,2026-05-23
CELL000136,2026-05-23 08:00:00,242,85.179,52.388,1.3102,97.8269,99.5459,2026-05-23
CELL000136,2026-05-23 09:00:00,126,441.714,80.269,1.5862,96.8229,99.8792,2026-05-23
CELL000136,2026-05-23 10:00:00,84,351.929,72.654,2.5,99.9065,99.4823,2026-05-23
CELL000136,2026-05-23 11:00:00,109,0.0,23.883,0.0,96.085,99.2972,2026-05-23
CELL000136,2026-05-23 12:00:00,314,327.431,23.39,1.5189,93.4121,99.6567,2026-05-23
CELL000136,2026-05-23 13:00:00,196,377.264,86.528,1.4902,97.5719,100.0,2026-05-23
CELL000136,2026-05-23 14:00:00,211,117.743,70.011,2.092,98.5888,99.7693,2026-05-23
CELL000136,2026-05-23 15:00:00,195,97.225,40.578,1.1162,97.0892,99.7713,2026-05-23
CELL000136,2026-05-23 16:00:00,189,274.747,81.244,2.4952,96.4921,99.5667,2026-05-23
CELL000136,2026-05-23 17:00:00,182,619.229,56.12,2.2158,94.1539,99.7669,2026-05-23
CELL000136,2026-05-23 18:00:00,213,337.517,34.756,0.7775,97.6912,100.0,2026-05-23
CELL000136,2026-05-23 19:00:00,209,354.086,93.144,1.9501,92.1125,100.0,2026-05-23
CELL000136,2026-05-23 20:00:00,130,510.778,33.087,1.6428,100.0,99.39,2026-05-23
CELL000136,2026-05-23 21:00:00,182,257.045,55.963,0.8826,92.3074,100.0,2026-05-23
CELL000136,2026-05-23 22:00:00,229,619.347,84.257,0.8604,92.6896,99.7428,2026-05-23
CELL000136,2026-05-23 23:00:00,160,501.495,71.938,1.7895,97.8397,99.7384,2026-05-23
CELL000136,2026-05-24 00:00:00,101,329.838,20.674,2.3377,97.879,99.4773,2026-05-24
CELL000136,2026-05-24 01:00:00,199,272.905,67.284,0.5222,98.6565,99.8488,2026-05-24
CELL000136,2026-05-24 02:00:00,223,431.49,43.068,1.1134,97.3857,99.8572,2026-05-24
CELL000136,2026-05-24 03:00:00,120,395.573,19.116,0.623,94.961,99.8793,2026-05-24
CELL000136,2026-05-24 04:00:00,224,539.119,15.308,0.4599,96.3089,99.9321,2026-05-24
CELL000136,2026-05-24 05:00:00,273,128.149,51.671,0.4948,95.7183,99.6948,2026-05-24
CELL000136,2026-05-24 06:00:00,160,580.422,54.889,0.7594,97.964,99.5144,2026-05-24
CELL000136,2026-05-24 07:00:00,198,825.344,45.056,2.3287,97.167,99.8304,2026-05-24
CELL000136,2026-05-24 08:00:00,216,789.196,81.067,0.0,94.7444,99.5422,2026-05-24
CELL000136,2026-05-24 09:00:00,203,413.532,67.23,1.8808,95.3562,99.6818,2026-05-24
CELL000136,2026-05-24 10:00:00,133,112.652,74.004,1.6355,96.31,99.7618,2026-05-24
CELL000136,2026-05-24 11:00:00,221,466.372,53.647,2.2005,96.7692,99.7674,2026-05-24
CELL000136,2026-05-24 12:00:00,246,132.544,32.337,3.1086,95.0156,99.8191,2026-05-24
CELL000136,2026-05-24 13:00:00,199,591.997,64.957,0.0,97.4876,99.7153,2026-05-24
CELL000136,2026-05-24 14:00:00,275,362.682,61.677,0.5708,93.878,99.4887,2026-05-24
CELL000136,2026-05-24 15:00:00,40,725.627,29.325,0.5744,98.0145,100.0,2026-05-24
CELL000136,2026-05-24 16:00:00,203,276.884,43.162,0.9577,95.6048,99.8932,2026-05-24
CELL000136,2026-05-24 17:00:00,32,369.471,83.288,1.9894,96.96,99.8121,2026-05-24
CELL000136,2026-05-24 18:00:00,80,312.017,53.012,0.4087,96.2403,99.831,2026-05-24
CELL000136,2026-05-24 19:00:00,155,542.858,72.892,0.0,99.0179,99.6352,2026-05-24
CELL000136,2026-05-24 20:00:00,163,334.131,50.32,2.2632,99.4633,99.2341,2026-05-24
CELL000136,2026-05-24 21:00:00,42,484.182,56.534,2.2685,100.0,99.5038,2026-05-24
CELL000136,2026-05-24 22:00:00,289,291.874,46.722,1.0707,94.173,99.5733,2026-05-24
CELL000136,2026-05-24 23:00:00,112,467.149,60.378,0.0802,93.6967,99.5834,2026-05-24
CELL000136,2026-05-25 00:00:00,200,0.0,54.551,0.7632,95.5485,99.6574,2026-05-25
CELL000136,2026-05-25 01:00:00,131,670.216,45.718,0.0,93.3685,99.9121,2026-05-25
CELL000136,2026-05-25 02:00:00,41,143.536,72.464,2.3484,96.6952,99.658,2026-05-25
CELL000136,2026-05-25 03:00:00,267,628.839,16.551,4.2463,94.7862,99.6809,2026-05-25
CELL000136,2026-05-25 04:00:00,200,45.093,54.188,0.9117,95.0088,99.6637,2026-05-25
CELL000136,2026-05-25 05:00:00,211,785.733,18.035,1.1321,93.7905,99.6158,2026-05-25
CELL000136,2026-05-25 06:00:00,163,773.672,84.622,1.6551,100.0,99.6802,2026-05-25
CELL000136,2026-05-25 07:00:00,80,418.827,80.326,0.0,95.7022,99.6982,2026-05-25
CELL000136,2026-05-25 08:00:00,241,8.737,53.583,1.1305,97.5494,100.0,2026-05-25
CELL000136,2026-05-25 09:00:00,76,582.153,73.125,2.8902,96.4198,99.9923,2026-05-25
CELL000136,2026-05-25 10:00:00,234,377.309,40.114,0.0,96.6564,99.9617,2026-05-25
CELL000136,2026-05-25 11:00:00,272,0.0,53.816,0.0,97.5678,99.6516,2026-05-25
CELL000136,2026-05-25 12:00:00,211,444.737,81.991,1.5466,94.2845,99.2691,2026-05-25
CELL000136,2026-05-25 13:00:00,208,374.994,62.256,2.2633,97.4434,99.2994,2026-05-25
CELL000136,2026-05-25 14:00:00,170,353.903,56.166,0.1651,99.3964,99.5191,2026-05-25
CELL000136,2026-05-25 15:00:00,114,647.742,65.539,0.9262,97.4327,99.5847,2026-05-25
CELL000136,2026-05-25 16:00:00,229,161.357,28.463,1.4782,98.9426,99.705,2026-05-25
CELL000136,2026-05-25 17:00:00,211,258.021,82.852,2.3286,96.4947,99.7558,2026-05-25
CELL000136,2026-05-25 18:00:00,153,35.547,61.411,0.0,97.888,99.4246,2026-05-25
CELL000136,2026-05-25 19:00:00,256,344.401,68.837,1.7443,93.7073,99.5492,2026-05-25
CELL000136,2026-05-25 20:00:00,238,49.046,63.769,0.8454,95.5264,99.7929,2026-05-25
CELL000136,2026-05-25 21:00:00,199,676.357,67.904,1.2858,98.3461,100.0,2026-05-25
CELL000136,2026-05-25 22:00:00,314,503.208,52.925,0.7056,96.0427,99.6928,2026-05-25
CELL000136,2026-05-25 23:00:00,222,369.774,36.193,1.4589,95.7778,99.8368,2026-05-25
CELL000136,2026-05-26 00:00:00,192,427.191,66.583,0.8643,95.9521,100.0,2026-05-26
CELL000136,2026-05-26 01:00:00,277,413.565,93.037,1.8989,95.3723,99.3835,2026-05-26
CELL000136,2026-05-26 02:00:00,128,340.838,72.028,1.9087,92.8435,99.2568,2026-05-26
CELL000136,2026-05-26 03:00:00,256,124.467,56.471,1.0285,100.0,99.9287,2026-05-26
CELL000136,2026-05-26 04:00:00,152,212.52,43.508,0.7198,95.5508,99.2289,2026-05-26
CELL000136,2026-05-26 05:00:00,187,425.833,5.818,0.0,99.2002,99.3057,2026-05-26
CELL000136,2026-05-26 06:00:00,216,398.14,78.719,0.1713,93.8943,99.9937,2026-05-26
CELL000136,2026-05-26 07:00:00,152,389.249,51.305,2.4011,97.1589,99.4745,2026-05-26
CELL000136,2026-05-26 08:00:00,206,479.778,84.612,1.5509,95.6175,99.4921,2026-05-26
CELL000136,2026-05-26 09:00:00,226,430.976,54.653,0.4623,96.8635,99.887,2026-05-26
CELL000136,2026-05-26 10:00:00,300,389.861,40.65,1.2257,96.0022,99.647,2026-05-26
CELL000136,2026-05-26 11:00:00,216,733.513,62.587,1.7662,93.8156,99.6575,2026-05-26
CELL000136,2026-05-26 12:00:00,192,427.293,61.674,0.0,95.0723,100.0,2026-05-26
CELL000136,2026-05-26 13:00:00,239,387.922,76.159,1.3337,93.3939,99.9476,2026-05-26
CELL000136,2026-05-26 14:00:00,185,675.427,57.093,1.2514,94.5168,99.7717,2026-05-26
CELL000136,2026-05-26 15:00:00,259,376.203,100.0,0.4382,99.1862,99.8707,2026-05-26
CELL000136,2026-05-26 16:00:00,222,484.856,81.406,0.9112,96.372,100.0,2026-05-26
CELL000136,2026-05-26 17:00:00,120,306.705,4.31,1.3454,96.7368,99.7746,2026-05-26
CELL000136,2026-05-26 18:00:00,136,585.509,65.069,1.0428,93.3298,99.5908,2026-05-26
CELL000136,2026-05-26 19:00:00,159,711.307,53.196,0.7235,91.6844,99.6927,2026-05-26
CELL000136,2026-05-26 20:00:00,117,344.939,84.928,0.5921,95.5749,99.568,2026-05-26
CELL000136,2026-05-26 21:00:00,253,293.839,59.206,2.4512,96.4945,100.0,2026-05-26
CELL000136,2026-05-26 22:00:00,243,420.948,40.064,1.1139,95.7138,99.4546,2026-05-26
CELL000136,2026-05-26 23:00:00,232,175.3,84.377,0.1655,92.6863,99.5529,2026-05-26
CELL000136,2026-05-27 00:00:00,120,259.068,60.666,0.0,90.126,99.7358,2026-05-27
CELL000136,2026-05-27 01:00:00,163,229.383,60.73,1.7091,95.7507,99.5657,2026-05-27
CELL000136,2026-05-27 02:00:00,148,704.277,24.068,1.6596,94.6917,99.6316,2026-05-27
CELL000136,2026-05-27 03:00:00,234,421.828,100.0,0.6422,95.494,99.5438,2026-05-27
CELL000136,2026-05-27 04:00:00,239,516.615,86.777,3.4174,96.416,99.6876,2026-05-27
CELL000136,2026-05-27 05:00:00,237,352.452,37.271,1.6138,100.0,99.6119,2026-05-27
CELL000136,2026-05-27 06:00:00,191,540.929,75.61,1.8832,95.7123,100.0,2026-05-27
CELL000136,2026-05-27 07:00:00,90,574.413,42.69,1.2265,96.6399,99.7948,2026-05-27
CELL000136,2026-05-27 08:00:00,101,248.942,34.097,0.0,93.0939,99.7262,2026-05-27
CELL000136,2026-05-27 09:00:00,117,336.11,76.32,2.8557,93.6442,99.8775,2026-05-27
CELL000136,2026-05-27 10:00:00,120,449.636,56.785,1.0251,98.0711,99.6227,2026-05-27
CELL000136,2026-05-27 11:00:00,258,561.609,77.574,0.5981,100.0,99.5467,2026-05-27
CELL000136,2026-05-27 12:00:00,201,250.22,19.161,0.2018,94.6777,99.7603,2026-05-27
CELL000136,2026-05-27 13:00:00,173,467.707,69.108,1.1861,93.8044,99.462,2026-05-27
CELL000136,2026-05-27 14:00:00,175,452.101,98.776,0.2149,94.8543,99.7572,2026-05-27
CELL000136,2026-05-27 15:00:00,197,197.802,52.719,0.8355,93.0529,99.5156,2026-05-27
CELL000136,2026-05-27 16:00:00,67,568.232,26.917,0.4873,93.4052,99.7471,2026-05-27
CELL000136,2026-05-27 17:00:00,50,534.729,40.382,1.0856,97.1753,99.7388,2026-05-27
CELL000136,2026-05-27 18:00:00,235,271.986,66.139,0.3863,95.2519,99.7093,2026-05-27
CELL000136,2026-05-27 19:00:00,105,498.365,76.128,0.4676,98.3505,99.4758,2026-05-27
CELL000136,2026-05-27 20:00:00,276,269.957,55.945,2.2112,95.6074,99.7331,2026-05-27
CELL000136,2026-05-27 21:00:00,278,699.39,59.992,1.8294,97.4108,99.4967,2026-05-27
CELL000136,2026-05-27 22:00:00,154,420.956,78.186,0.6616,94.9526,99.5173,2026-05-27
CELL000136,2026-05-27 23:00:00,101,134.519,58.002,0.0,96.1076,99.4466,2026-05-27
CELL000136,2026-05-28 00:00:00,192,511.633,76.167,2.9013,96.4151,99.5649,2026-05-28
CELL000136,2026-05-28 01:00:00,182,541.529,100.0,0.3578,91.8876,100.0,2026-05-28
CELL000136,2026-05-28 02:00:00,190,417.02,62.661,3.1814,94.0858,99.7875,2026-05-28
CELL000136,2026-05-28 03:00:00,97,313.131,71.066,0.4839,95.7445,99.6995,2026-05-28
CELL000136,2026-05-28 04:00:00,285,268.305,54.911,2.6568,98.6333,99.7384,2026-05-28
CELL000136,2026-05-28 05:00:00,199,590.225,92.532,1.4738,95.2846,99.7493,2026-05-28
CELL000136,2026-05-28 06:00:00,171,261.664,51.499,0.9999,92.6715,99.9693,2026-05-28
CELL000136,2026-05-28 07:00:00,160,471.558,62.042,1.0743,99.0711,99.8022,2026-05-28
CELL000136,2026-05-28 08:00:00,197,367.648,56.964,2.8935,96.7218,99.5878,2026-05-28
CELL000136,2026-05-28 09:00:00,87,437.924,50.199,1.8349,95.9037,99.8829,2026-05-28
CELL000136,2026-05-28 10:00:00,138,501.669,39.387,0.7034,95.4443,99.6086,2026-05-28
CELL000136,2026-05-28 11:00:00,249,497.356,63.463,1.7054,93.7837,99.8276,2026-05-28
CELL000136,2026-05-28 12:00:00,124,334.137,58.004,2.1685,91.1594,99.8093,2026-05-28
CELL000136,2026-05-28 13:00:00,70,488.062,44.69,0.0,97.0606,99.8223,2026-05-28
CELL000136,2026-05-28 14:00:00,217,434.772,73.611,1.1828,93.9896,99.6384,2026-05-28
CELL000136,2026-05-28 15:00:00,195,556.322,61.731,0.8103,96.096,99.7925,2026-05-28
CELL000136,2026-05-28 16:00:00,164,700.651,43.616,2.3477,94.7306,99.6215,2026-05-28
CELL000136,2026-05-28 17:00:00,159,611.951,74.382,0.1164,93.4348,99.6437,2026-05-28
CELL000136,2026-05-28 18:00:00,227,205.049,65.772,0.9517,98.2021,99.672,2026-05-28
CELL000136,2026-05-28 19:00:00,50,395.843,54.679,1.5177,93.3345,99.4834,2026-05-28
CELL000136,2026-05-28 20:00:00,89,391.657,43.112,0.2524,95.3752,99.7159,2026-05-28
CELL000136,2026-05-28 21:00:00,97,501.684,27.276,0.0,96.5189,99.6125,2026-05-28
CELL000136,2026-05-28 22:00:00,259,787.159,32.26,0.9791,97.8678,99.5851,2026-05-28
CELL000136,2026-05-28 23:00:00,262,487.05,52.276,1.2715,95.3768,99.7137,2026-05-28
CELL000136,2026-05-29 00:00:00,216,268.488,61.563,0.6228,95.043,99.332,2026-05-29
CELL000136,2026-05-29 01:00:00,176,284.396,32.497,0.298,96.5313,99.2348,2026-05-29
CELL000136,2026-05-29 02:00:00,194,619.816,58.6,0.0,97.0549,99.5882,2026-05-29
CELL000136,2026-05-29 03:00:00,150,631.761,67.242,0.1309,96.6326,100.0,2026-05-29
CELL000136,2026-05-29 04:00:00,199,427.715,28.19,0.0678,91.9744,99.7895,2026-05-29
CELL000136,2026-05-29 05:00:00,206,369.472,59.546,1.2272,94.026,99.6623,2026-05-29
CELL000136,2026-05-29 06:00:00,187,554.335,45.541,0.1191,95.5724,99.7161,2026-05-29
CELL000136,2026-05-29 07:00:00,114,337.399,69.421,2.3862,96.6755,99.9811,2026-05-29
CELL000136,2026-05-29 08:00:00,274,200.72,86.075,0.0,97.0946,100.0,2026-05-29
CELL000136,2026-05-29 09:00:00,143,411.93,67.541,0.231,95.3636,99.6116,2026-05-29
CELL000136,2026-05-29 10:00:00,231,105.89,45.033,1.1377,95.7258,99.5607,2026-05-29
CELL000136,2026-05-29 11:00:00,266,363.59,91.558,0.9552,95.5258,99.9408,2026-05-29
CELL000136,2026-05-29 12:00:00,177,346.8,72.823,0.0,96.5201,100.0,2026-05-29
CELL000136,2026-05-29 13:00:00,193,428.064,67.358,1.0036,96.0608,99.9797,2026-05-29
CELL000136,2026-05-29 14:00:00,180,626.503,70.095,0.1713,93.9444,99.8307,2026-05-29
CELL000136,2026-05-29 15:00:00,101,229.881,64.332,1.7781,98.3683,99.6597,2026-05-29
CELL000136,2026-05-29 16:00:00,183,162.696,70.689,2.377,100.0,99.4339,2026-05-29
CELL000136,2026-05-29 17:00:00,166,543.926,46.198,3.1417,95.5262,99.321,2026-05-29
CELL000136,2026-05-29 18:00:00,202,521.502,55.948,2.0498,97.2259,99.5058,2026-05-29
CELL000136,2026-05-29 19:00:00,205,376.25,98.996,0.8928,90.3732,99.6117,2026-05-29
CELL000136,2026-05-29 20:00:00,72,523.119,36.235,0.9572,96.763,99.5414,2026-05-29
CELL000136,2026-05-29 21:00:00,246,262.486,100.0,1.4239,100.0,99.1792,2026-05-29
CELL000136,2026-05-29 22:00:00,269,460.632,77.694,0.0778,93.6438,99.585,2026-05-29
CELL000136,2026-05-29 23:00:00,186,311.529,40.319,0.9732,97.4492,100.0,2026-05-29
CELL000136,2026-05-30 00:00:00,157,373.834,42.225,1.1318,92.1032,99.9698,2026-05-30
CELL000136,2026-05-30 01:00:00,102,260.07,59.747,1.1713,98.0606,99.7844,2026-05-30
CELL000136,2026-05-30 02:00:00,234,582.464,54.093,1.5661,96.9113,99.7517,2026-05-30
CELL000136,2026-05-30 03:00:00,194,416.082,89.411,0.2067,95.0635,99.292,2026-05-30
CELL000136,2026-05-30 04:00:00,68,733.747,40.593,1.9737,98.3651,99.6811,2026-05-30
CELL000136,2026-05-30 05:00:00,135,0.0,49.558,2.3703,93.8872,99.8365,2026-05-30
CELL000136,2026-05-30 06:00:00,209,341.772,77.215,2.045,96.7243,99.5693,2026-05-30
CELL000136,2026-05-30 07:00:00,219,573.303,47.918,0.4275,96.5605,99.425,2026-05-30
CELL000136,2026-05-30 08:00:00,158,536.764,57.51,1.1886,98.3993,99.8303,2026-05-30
CELL000136,2026-05-30 09:00:00,206,554.323,50.727,2.0984,98.2695,99.8673,2026-05-30
CELL000136,2026-05-30 10:00:00,219,95.579,21.966,2.4337,92.6333,99.6005,2026-05-30
CELL000136,2026-05-30 11:00:00,170,432.698,64.167,1.5831,93.6735,99.7988,2026-05-30
CELL000136,2026-05-30 12:00:00,179,382.889,92.345,0.549,98.1615,99.8357,2026-05-30
CELL000136,2026-05-30 13:00:00,215,470.966,51.587,2.1268,100.0,99.5351,2026-05-30
CELL000136,2026-05-30 14:00:00,173,535.875,51.428,2.1907,93.6566,100.0,2026-05-30
CELL000136,2026-05-30 15:00:00,290,514.311,71.512,1.0389,95.0907,99.7308,2026-05-30
CELL000136,2026-05-30 16:00:00,169,514.049,74.51,0.0174,95.3682,99.7904,2026-05-30
CELL000136,2026-05-30 17:00:00,185,421.445,94.846,0.4088,93.1676,99.6476,2026-05-30
CELL000136,2026-05-30 18:00:00,211,339.441,36.191,2.9754,94.873,99.565,2026-05-30
CELL000136,2026-05-30 19:00:00,220,454.502,70.17,2.1285,93.5396,99.7047,2026-05-30
CELL000136,2026-05-30 20:00:00,192,524.484,96.133,1.6441,96.7578,99.4135,2026-05-30
CELL000136,2026-05-30 21:00:00,199,252.363,41.202,0.0,98.1163,99.6056,2026-05-30
CELL000136,2026-05-30 22:00:00,207,485.119,14.921,0.9824,97.1265,99.6944,2026-05-30
CELL000136,2026-05-30 23:00:00,146,376.561,21.788,0.9991,97.2943,99.4701,2026-05-30
CELL000136,2026-05-31 00:00:00,138,511.732,20.281,1.8409,97.2391,99.8692,2026-05-31
