invoice_id,subscriber_id,billing_month,invoice_date,due_date,monthly_charge,usage_charge,tax_amount,other_fees,total_amount,invoice_status
INV400002018,SUB00002018,2026-04-01,2026-04-28,2026-05-16,71.37,18.89,9.45,5.25,104.95,Past Due
INV500002018,SUB00002018,2026-05-01,2026-05-28,2026-06-15,142.48,37.72,18.86,10.48,209.53,Open
INV400002019,SUB00002019,2026-04-01,2026-04-28,2026-05-16,129.42,34.26,17.13,9.52,190.32,Paid
INV500002019,SUB00002019,2026-05-01,2026-05-28,2026-06-15,53.66,14.20,7.10,3.95,78.91,open 
INV400002020,SUB00002020,2026-04-01,2026-04-28,2026-05-16,103.16,27.31,13.65,7.59,151.71,Past Due
INV500002020,SUB00002020,2026-05-01,2026-05-28,2026-06-15,107.11,28.35,14.18,7.88,157.51,Paid
INV400002021,SUB00002021,2026-04-01,2026-04-28,2026-05-16,15.14,4.01,2.00,1.11,22.26,Paid
INV500002021,SUB00002021,2026-05-01,2026-05-28,2026-06-15,173.22,45.85,22.93,12.74,254.73,Past Due
INV400002022,SUB00002022,2026-04-01,2026-04-28,2026-05-16,27.07,7.16,3.58,1.99,39.80,Cancelled
INV500002022,SUB00002022,2026-05-01,2026-05-28,2026-06-15,36.59,9.69,4.84,2.69,53.81,Past Due
INV400002023,SUB00002023,2026-04-01,2026-04-28,2026-05-16,138.16,36.57,18.29,10.16,203.18,Cancelled
INV500002023,SUB00002023,2026-05-01,2026-05-28,2026-06-15,114.07,30.19,15.10,8.39,167.75,open 
INV400002024,SUB00002024,2026-04-01,2026-04-28,2026-05-16,112.06,29.66,14.83,8.24,164.79,Cancelled
INV500002024,SUB00002024,2026-05-01,2026-05-28,2026-06-15,147.49,39.04,19.52,10.84,216.90,Open
INV400002025,SUB00002025,2026-04-01,2026-04-28,2026-05-16,97.86,25.90,12.95,7.20,143.92,Open
INV500002025,SUB00002025,2026-05-01,2026-05-28,2026-06-15,132.55,35.09,17.54,9.75,194.93,Paid
INV400002026,SUB00002026,2026-04-01,2026-04-28,2026-05-16,129.34,34.24,17.12,9.51,190.21,Past Due
INV500002026,SUB00002026,2026-05-01,2026-05-28,2026-06-15,42.14,11.15,5.58,3.10,61.97,Past Due
INV400002027,SUB00002027,2026-04-01,2026-04-28,2026-05-16,115.27,30.51,15.26,8.48,169.52,Paid
INV500002027,SUB00002027,2026-05-01,2026-05-28,2026-06-15,139.44,36.91,18.46,10.25,205.06,open 
INV400002028,SUB00002028,2026-04-01,2026-04-28,2026-05-16,128.35,33.97,16.99,9.44,188.74,Cancelled
INV500002028,SUB00002028,2026-05-01,2026-05-28,2026-06-15,84.65,22.41,11.20,6.22,124.48,Past Due
INV400002029,SUB00002029,2026-04-01,2026-04-28,2026-05-16,38.60,10.22,5.11,2.84,56.76,open 
INV500002029,SUB00002029,2026-05-01,2026-05-28,2026-06-15,47.03,12.45,6.22,3.46,69.16,Open
INV400002030,SUB00002030,2026-04-01,2026-04-28,2026-05-16,105.37,27.89,13.95,7.75,154.95,Paid
INV500002030,SUB00002030,2026-05-01,2026-05-28,2026-06-15,35.71,9.45,4.73,2.63,52.51,Cancelled
INV400002031,SUB00002031,2026-04-01,2026-04-28,2026-05-16,155.07,41.05,20.52,11.40,228.05,Past Due
INV500002031,SUB00002031,2026-05-01,2026-05-28,2026-06-15,126.44,33.47,16.73,9.30,185.94,Cancelled
INV400002032,SUB00002032,2026-04-01,2026-04-28,2026-05-16,132.41,35.05,17.52,9.74,194.72,Open
INV500002032,SUB00002032,2026-05-01,2026-05-28,2026-06-15,90.11,23.85,11.93,6.63,132.51,Past Due
INV400002033,SUB00002033,2026-04-01,2026-04-28,2026-05-16,61.70,16.33,8.17,4.54,90.74,Paid
INV500002033,SUB00002033,2026-05-01,2026-05-28,2026-06-15,172.96,45.78,22.89,12.72,254.35,open 
INV400002034,SUB00002034,2026-04-01,2026-04-28,2026-05-16,66.72,17.66,8.83,4.91,98.11,Open
INV500002034,SUB00002034,2026-05-01,2026-05-28,2026-06-15,55.38,14.66,7.33,4.07,81.43,open 
INV400002035,SUB00002035,2026-04-01,2026-04-28,2026-05-16,157.33,41.65,20.82,11.57,231.37,Cancelled
INV500002035,SUB00002035,2026-05-01,2026-05-28,2026-06-15,121.43,32.14,16.07,8.93,178.57,Cancelled
INV400002036,SUB00002036,2026-04-01,2026-04-28,2026-05-16,134.54,35.61,17.81,9.89,197.86,open 
INV500002036,SUB00002036,2026-05-01,2026-05-28,2026-06-15,14.12,3.74,1.87,1.04,20.76,Paid
INV400002037,SUB00002037,2026-04-01,2026-04-28,2026-05-16,67.34,17.83,8.91,4.95,99.03,Open
INV500002037,SUB00002037,2026-05-01,2026-05-28,2026-06-15,94.20,24.94,12.47,6.93,138.53,Cancelled
INV400002038,SUB00002038,2026-04-01,2026-04-28,2026-05-16,88.29,23.37,11.69,6.49,129.84,Past Due
INV500002038,SUB00002038,2026-05-01,2026-05-28,2026-06-15,100.64,26.64,13.32,7.40,148.01,Cancelled
INV400002039,SUB00002039,2026-04-01,2026-04-28,2026-05-16,143.78,38.06,19.03,10.57,211.43,Paid
INV500002039,SUB00002039,2026-05-01,2026-05-28,2026-06-15,140.10,37.08,18.54,10.30,206.02,Paid
INV400002040,SUB00002040,2026-04-01,2026-04-28,2026-05-16,38.76,10.26,5.13,2.85,57.00,Paid
INV500002040,SUB00002040,2026-05-01,2026-05-28,2026-06-15,13.80,3.65,1.83,1.01,20.30,Paid
INV400002041,SUB00002041,2026-04-01,2026-04-28,2026-05-16,99.48,26.33,13.17,7.31,146.30,Paid
INV500002041,SUB00002041,2026-05-01,2026-05-28,2026-06-15,123.95,32.81,16.40,9.11,182.27,open 
INV400002042,SUB00002042,2026-04-01,2026-04-28,2026-05-16,83.48,22.10,11.05,6.14,122.76,open 
INV500002042,SUB00002042,2026-05-01,2026-05-28,2026-06-15,73.26,19.39,9.70,5.39,107.74,Cancelled
INV400002043,SUB00002043,2026-04-01,2026-04-28,2026-05-16,68.32,18.09,9.04,5.02,100.47,Cancelled
INV500002043,SUB00002043,2026-05-01,2026-05-28,2026-06-15,45.42,12.02,6.01,3.34,66.79,Open
INV400002044,SUB00002044,2026-04-01,2026-04-28,2026-05-16,17.96,4.75,2.38,1.32,26.41,Open
INV500002044,SUB00002044,2026-05-01,2026-05-28,2026-06-15,47.93,12.69,6.34,3.52,70.49,Paid
INV400002045,SUB00002045,2026-04-01,2026-04-28,2026-05-16,136.01,36.00,18.00,10.00,200.01,open 
INV500002045,SUB00002045,2026-05-01,2026-05-28,2026-06-15,41.54,11.00,5.50,3.05,61.09,Past Due
INV400002046,SUB00002046,2026-04-01,2026-04-28,2026-05-16,137.57,36.42,18.21,10.12,202.31,Paid
INV500002046,SUB00002046,2026-05-01,2026-05-28,2026-06-15,31.44,8.32,4.16,2.31,46.24,Paid
INV400002047,SUB00002047,2026-04-01,2026-04-28,2026-05-16,117.57,31.12,15.56,8.65,172.90,Cancelled
INV500002047,SUB00002047,2026-05-01,2026-05-28,2026-06-15,108.30,28.67,14.33,7.96,159.27,open 
INV400002048,SUB00002048,2026-04-01,2026-04-28,2026-05-16,166.82,44.16,22.08,12.27,245.32,Paid
INV500002048,SUB00002048,2026-05-01,2026-05-28,2026-06-15,47.75,12.64,6.32,3.51,70.21,Paid
INV400002049,SUB00002049,2026-04-01,2026-04-28,2026-05-16,48.43,12.82,6.41,3.56,71.22,Paid
INV500002049,SUB00002049,2026-05-01,2026-05-28,2026-06-15,147.63,39.08,19.54,10.86,217.11,Past Due
INV400002050,SUB00002050,2026-04-01,2026-04-28,2026-05-16,54.08,14.32,7.16,3.98,79.54,Past Due
INV500002050,SUB00002050,2026-05-01,2026-05-28,2026-06-15,151.01,39.97,19.99,11.10,222.08,Paid
INV400002051,SUB00002051,2026-04-01,2026-04-28,2026-05-16,145.45,38.50,19.25,10.70,213.90,Open
INV500002051,SUB00002051,2026-05-01,2026-05-28,2026-06-15,105.73,27.99,13.99,7.77,155.49,Cancelled
INV400002052,SUB00002052,2026-04-01,2026-04-28,2026-05-16,96.16,25.45,12.73,7.07,141.41,open 
INV500002052,SUB00002052,2026-05-01,2026-05-28,2026-06-15,132.69,35.12,17.56,9.76,195.14,open 
INV400002053,SUB00002053,2026-04-01,2026-04-28,2026-05-16,175.66,46.50,23.25,12.92,258.32,Cancelled
INV500002053,SUB00002053,2026-05-01,2026-05-28,2026-06-15,127.15,33.66,16.83,9.35,186.98,Past Due
INV400002054,SUB00002054,2026-04-01,2026-04-28,2026-05-16,173.51,45.93,22.97,12.76,255.17,Past Due
INV500002054,SUB00002054,2026-05-01,2026-05-28,2026-06-15,96.23,25.47,12.74,7.08,141.51,Open
INV400002055,SUB00002055,2026-04-01,2026-04-28,2026-05-16,68.70,18.18,9.09,5.05,101.02,Past Due
INV500002055,SUB00002055,2026-05-01,2026-05-28,2026-06-15,19.61,5.19,2.60,1.44,28.84,open 
INV400002056,SUB00002056,2026-04-01,2026-04-28,2026-05-16,26.70,7.07,3.53,1.96,39.26,Open
INV500002056,SUB00002056,2026-05-01,2026-05-28,2026-06-15,60.34,15.97,7.99,4.44,88.73,Past Due
INV400002057,SUB00002057,2026-04-01,2026-04-28,2026-05-16,148.22,39.23,19.62,10.90,217.97,Paid
INV500002057,SUB00002057,2026-05-01,2026-05-28,2026-06-15,14.53,3.85,1.92,1.07,21.37,Cancelled
INV400002058,SUB00002058,2026-04-01,2026-04-28,2026-05-16,174.01,46.06,23.03,12.79,255.89,Open
INV500002058,SUB00002058,2026-05-01,2026-05-28,2026-06-15,17.22,4.56,2.28,1.27,25.33,open 
INV400002059,SUB00002059,2026-04-01,2026-04-28,2026-05-16,124.71,33.01,16.51,9.17,183.40,open 
INV500002059,SUB00002059,2026-05-01,2026-05-28,2026-06-15,152.65,40.41,20.20,11.22,224.49,Cancelled
INV400002060,SUB00002060,2026-04-01,2026-04-28,2026-05-16,68.39,18.10,9.05,5.03,100.58,Cancelled
INV500002060,SUB00002060,2026-05-01,2026-05-28,2026-06-15,131.65,34.85,17.42,9.68,193.61,Paid
INV400002061,SUB00002061,2026-04-01,2026-04-28,2026-05-16,86.91,23.00,11.50,6.39,127.80,Past Due
INV500002061,SUB00002061,2026-05-01,2026-05-28,2026-06-15,155.42,41.14,20.57,11.43,228.56,Open
INV400002062,SUB00002062,2026-04-01,2026-04-28,2026-05-16,143.45,37.97,18.99,10.55,210.95,Paid
INV500002062,SUB00002062,2026-05-01,2026-05-28,2026-06-15,152.32,40.32,20.16,11.20,224.00,Past Due
INV400002063,SUB00002063,2026-04-01,2026-04-28,2026-05-16,91.65,24.26,12.13,6.74,134.78,Cancelled
INV500002063,SUB00002063,2026-05-01,2026-05-28,2026-06-15,42.43,11.23,5.62,3.12,62.39,Open
INV400002064,SUB00002064,2026-04-01,2026-04-28,2026-05-16,148.37,39.28,19.64,10.91,218.20,Open
INV500002064,SUB00002064,2026-05-01,2026-05-28,2026-06-15,137.09,36.29,18.14,10.08,201.61,Paid
INV400002065,SUB00002065,2026-04-01,2026-04-28,2026-05-16,105.58,27.95,13.97,7.76,155.27,Past Due
INV500002065,SUB00002065,2026-05-01,2026-05-28,2026-06-15,147.07,38.93,19.46,10.81,216.27,Past Due
INV400002066,SUB00002066,2026-04-01,2026-04-28,2026-05-16,23.43,6.20,3.10,1.72,34.45,Past Due
INV500002066,SUB00002066,2026-05-01,2026-05-28,2026-06-15,50.26,13.30,6.65,3.70,73.90,Paid
INV400002067,SUB00002067,2026-04-01,2026-04-28,2026-05-16,101.72,26.93,13.46,7.48,149.59,Paid
INV500002067,SUB00002067,2026-05-01,2026-05-28,2026-06-15,56.86,15.05,7.53,4.18,83.62,open 
INV400002068,SUB00002068,2026-04-01,2026-04-28,2026-05-16,63.21,16.73,8.37,4.65,92.95,Open
INV500002068,SUB00002068,2026-05-01,2026-05-28,2026-06-15,117.61,31.13,15.57,8.65,172.96,open 
INV400002069,SUB00002069,2026-04-01,2026-04-28,2026-05-16,167.70,44.39,22.20,12.33,246.62,Paid
INV500002069,SUB00002069,2026-05-01,2026-05-28,2026-06-15,66.21,17.53,8.76,4.87,97.36,Open
INV400002070,SUB00002070,2026-04-01,2026-04-28,2026-05-16,156.98,41.55,20.78,11.54,230.85,Past Due
INV500002070,SUB00002070,2026-05-01,2026-05-28,2026-06-15,170.35,45.09,22.55,12.53,250.52,open 
INV400002071,SUB00002071,2026-04-01,2026-04-28,2026-05-16,119.74,31.70,15.85,8.80,176.09,Open
INV500002071,SUB00002071,2026-05-01,2026-05-28,2026-06-15,126.52,33.49,16.74,9.30,186.06,open 
INV400002072,SUB00002072,2026-04-01,2026-04-28,2026-05-16,163.00,43.15,21.57,11.99,239.71,open 
INV500002072,SUB00002072,2026-05-01,2026-05-28,2026-06-15,168.74,44.67,22.33,12.41,248.14,Cancelled
INV400002073,SUB00002073,2026-04-01,2026-04-28,2026-05-16,107.53,28.46,14.23,7.91,158.13,Past Due
INV500002073,SUB00002073,2026-05-01,2026-05-28,2026-06-15,51.44,13.62,6.81,3.78,75.65,Cancelled
INV400002074,SUB00002074,2026-04-01,2026-04-28,2026-05-16,160.62,42.52,21.26,11.81,236.20,Past Due
INV500002074,SUB00002074,2026-05-01,2026-05-28,2026-06-15,39.97,10.58,5.29,2.94,58.78,Past Due
INV400002075,SUB00002075,2026-04-01,2026-04-28,2026-05-16,168.72,44.66,22.33,12.41,248.11,Past Due
INV500002075,SUB00002075,2026-05-01,2026-05-28,2026-06-15,174.15,46.10,23.05,12.81,256.11,Past Due
INV400002076,SUB00002076,2026-04-01,2026-04-28,2026-05-16,70.45,18.65,9.32,5.18,103.61,Open
INV500002076,SUB00002076,2026-05-01,2026-05-28,2026-06-15,75.48,19.98,9.99,5.55,111.00,Cancelled
INV400002077,SUB00002077,2026-04-01,2026-04-28,2026-05-16,101.59,26.89,13.45,7.47,149.39,Past Due
INV500002077,SUB00002077,2026-05-01,2026-05-28,2026-06-15,159.96,42.34,21.17,11.76,235.24,open 
INV400002078,SUB00002078,2026-04-01,2026-04-28,2026-05-16,154.75,40.96,20.48,11.38,227.58,Open
INV500002078,SUB00002078,2026-05-01,2026-05-28,2026-06-15,38.80,10.27,5.14,2.85,57.07,Cancelled
INV400002079,SUB00002079,2026-04-01,2026-04-28,2026-05-16,83.57,22.12,11.06,6.14,122.89,Paid
INV500002079,SUB00002079,2026-05-01,2026-05-28,2026-06-15,148.78,39.38,19.69,10.94,218.80,Open
INV400002080,SUB00002080,2026-04-01,2026-04-28,2026-05-16,167.00,44.21,22.10,12.28,245.59,Open
INV500002080,SUB00002080,2026-05-01,2026-05-28,2026-06-15,45.94,12.16,6.08,3.38,67.55,Open
INV400002081,SUB00002081,2026-04-01,2026-04-28,2026-05-16,99.09,26.23,13.11,7.29,145.72,open 
INV500002081,SUB00002081,2026-05-01,2026-05-28,2026-06-15,115.75,30.64,15.32,8.51,170.22,Paid
INV400002082,SUB00002082,2026-04-01,2026-04-28,2026-05-16,121.05,32.04,16.02,8.90,178.02,open 
INV500002082,SUB00002082,2026-05-01,2026-05-28,2026-06-15,29.79,7.88,3.94,2.19,43.80,Past Due
INV400002083,SUB00002083,2026-04-01,2026-04-28,2026-05-16,160.26,42.42,21.21,11.78,235.68,Open
INV500002083,SUB00002083,2026-05-01,2026-05-28,2026-06-15,127.93,33.86,16.93,9.41,188.14,Cancelled
INV400002084,SUB00002084,2026-04-01,2026-04-28,2026-05-16,55.57,14.71,7.35,4.09,81.72,Past Due
INV500002084,SUB00002084,2026-05-01,2026-05-28,2026-06-15,120.49,31.89,15.95,8.86,177.19,Cancelled
INV400002085,SUB00002085,2026-04-01,2026-04-28,2026-05-16,71.11,18.82,9.41,5.23,104.58,open 
INV500002085,SUB00002085,2026-05-01,2026-05-28,2026-06-15,26.59,7.04,3.52,1.96,39.11,Past Due
INV400002086,SUB00002086,2026-04-01,2026-04-28,2026-05-16,106.82,28.27,14.14,7.85,157.08,Past Due
INV500002086,SUB00002086,2026-05-01,2026-05-28,2026-06-15,96.87,25.64,12.82,7.12,142.46,open 
INV400002087,SUB00002087,2026-04-01,2026-04-28,2026-05-16,66.83,17.69,8.85,4.91,98.28,Past Due
INV500002087,SUB00002087,2026-05-01,2026-05-28,2026-06-15,35.80,9.48,4.74,2.63,52.64,Past Due
INV400002088,SUB00002088,2026-04-01,2026-04-28,2026-05-16,137.59,36.42,18.21,10.12,202.34,open 
INV500002088,SUB00002088,2026-05-01,2026-05-28,2026-06-15,55.39,14.66,7.33,4.07,81.46,open 
INV400002089,SUB00002089,2026-04-01,2026-04-28,2026-05-16,82.80,21.92,10.96,6.09,121.77,open 
INV500002089,SUB00002089,2026-05-01,2026-05-28,2026-06-15,127.41,33.73,16.86,9.37,187.37,Paid
INV400002090,SUB00002090,2026-04-01,2026-04-28,2026-05-16,115.87,30.67,15.34,8.52,170.40,Open
INV500002090,SUB00002090,2026-05-01,2026-05-28,2026-06-15,125.64,33.26,16.63,9.24,184.76,Open
INV400002091,SUB00002091,2026-04-01,2026-04-28,2026-05-16,29.85,7.90,3.95,2.19,43.90,Cancelled
INV500002091,SUB00002091,2026-05-01,2026-05-28,2026-06-15,135.09,35.76,17.88,9.93,198.66,open 
INV400002092,SUB00002092,2026-04-01,2026-04-28,2026-05-16,37.53,9.93,4.97,2.76,55.19,Open
INV500002092,SUB00002092,2026-05-01,2026-05-28,2026-06-15,93.10,24.64,12.32,6.85,136.91,Cancelled
INV400002093,SUB00002093,2026-04-01,2026-04-28,2026-05-16,36.75,9.73,4.86,2.70,54.04,open 
INV500002093,SUB00002093,2026-05-01,2026-05-28,2026-06-15,13.89,3.68,1.84,1.02,20.43,Past Due
INV400002094,SUB00002094,2026-04-01,2026-04-28,2026-05-16,45.14,11.95,5.97,3.32,66.38,Paid
INV500002094,SUB00002094,2026-05-01,2026-05-28,2026-06-15,30.36,8.04,4.02,2.23,44.65,Open
INV400002095,SUB00002095,2026-04-01,2026-04-28,2026-05-16,38.38,10.16,5.08,2.82,56.44,Paid
INV500002095,SUB00002095,2026-05-01,2026-05-28,2026-06-15,25.26,6.69,3.34,1.86,37.14,open 
INV400002096,SUB00002096,2026-04-01,2026-04-28,2026-05-16,118.94,31.48,15.74,8.75,174.90,Open
INV500002096,SUB00002096,2026-05-01,2026-05-28,2026-06-15,72.48,19.19,9.59,5.33,106.59,open 
INV400002097,SUB00002097,2026-04-01,2026-04-28,2026-05-16,80.08,21.20,10.60,5.89,117.76,Past Due
INV500002097,SUB00002097,2026-05-01,2026-05-28,2026-06-15,170.25,45.07,22.53,12.52,250.36,Paid
INV400002098,SUB00002098,2026-04-01,2026-04-28,2026-05-16,84.64,22.41,11.20,6.22,124.47,Paid
INV500002098,SUB00002098,2026-05-01,2026-05-28,2026-06-15,19.28,5.10,2.55,1.42,28.35,Past Due
INV400002099,SUB00002099,2026-04-01,2026-04-28,2026-05-16,99.55,26.35,13.18,7.32,146.40,Past Due
INV500002099,SUB00002099,2026-05-01,2026-05-28,2026-06-15,59.51,15.75,7.88,4.38,87.51,Paid
INV400002100,SUB00002100,2026-04-01,2026-04-28,2026-05-16,140.65,37.23,18.61,10.34,206.83,Paid
INV500002100,SUB00002100,2026-05-01,2026-05-28,2026-06-15,156.28,41.37,20.68,11.49,229.83,Cancelled
INV400002101,SUB00002101,2026-04-01,2026-04-28,2026-05-16,98.58,26.09,13.05,7.25,144.97,Open
INV500002101,SUB00002101,2026-05-01,2026-05-28,2026-06-15,76.21,20.17,10.09,5.60,112.07,Open
INV400002102,SUB00002102,2026-04-01,2026-04-28,2026-05-16,67.22,17.79,8.90,4.94,98.85,Cancelled
INV500002102,SUB00002102,2026-05-01,2026-05-28,2026-06-15,30.41,8.05,4.02,2.24,44.72,open 
INV400002103,SUB00002103,2026-04-01,2026-04-28,2026-05-16,24.73,6.55,3.27,1.82,36.37,Open
INV500002103,SUB00002103,2026-05-01,2026-05-28,2026-06-15,79.66,21.09,10.54,5.86,117.15,open 
INV400002104,SUB00002104,2026-04-01,2026-04-28,2026-05-16,149.89,39.68,19.84,11.02,220.43,open 
INV500002104,SUB00002104,2026-05-01,2026-05-28,2026-06-15,65.26,17.27,8.64,4.80,95.97,open 
INV400002105,SUB00002105,2026-04-01,2026-04-28,2026-05-16,90.14,23.86,11.93,6.63,132.56,Open
INV500002105,SUB00002105,2026-05-01,2026-05-28,2026-06-15,123.57,32.71,16.35,9.09,181.72,Cancelled
INV400002106,SUB00002106,2026-04-01,2026-04-28,2026-05-16,105.69,27.98,13.99,7.77,155.42,Past Due
INV500002106,SUB00002106,2026-05-01,2026-05-28,2026-06-15,27.19,7.20,3.60,2.00,39.99,Past Due
INV400002107,SUB00002107,2026-04-01,2026-04-28,2026-05-16,117.63,31.14,15.57,8.65,172.98,Paid
INV500002107,SUB00002107,2026-05-01,2026-05-28,2026-06-15,50.50,13.37,6.68,3.71,74.26,Cancelled
INV400002108,SUB00002108,2026-04-01,2026-04-28,2026-05-16,132.67,35.12,17.56,9.76,195.11,Open
INV500002108,SUB00002108,2026-05-01,2026-05-28,2026-06-15,134.32,35.56,17.78,9.88,197.53,open 
INV400002109,SUB00002109,2026-04-01,2026-04-28,2026-05-16,131.00,34.68,17.34,9.63,192.65,Cancelled
INV500002109,SUB00002109,2026-05-01,2026-05-28,2026-06-15,128.39,33.99,16.99,9.44,188.81,Open
INV400002110,SUB00002110,2026-04-01,2026-04-28,2026-05-16,24.56,6.50,3.25,1.81,36.12,Open
INV500002110,SUB00002110,2026-05-01,2026-05-28,2026-06-15,88.95,23.54,11.77,6.54,130.80,Paid
INV400002111,SUB00002111,2026-04-01,2026-04-28,2026-05-16,62.41,16.52,8.26,4.59,91.79,open 
INV500002111,SUB00002111,2026-05-01,2026-05-28,2026-06-15,174.75,46.26,23.13,12.85,256.98,open 
INV400002112,SUB00002112,2026-04-01,2026-04-28,2026-05-16,141.81,37.54,18.77,10.43,208.55,Paid
INV500002112,SUB00002112,2026-05-01,2026-05-28,2026-06-15,72.55,19.21,9.60,5.33,106.70,Paid
INV400002113,SUB00002113,2026-04-01,2026-04-28,2026-05-16,149.22,39.50,19.75,10.97,219.45,Past Due
INV500002113,SUB00002113,2026-05-01,2026-05-28,2026-06-15,86.23,22.83,11.41,6.34,126.81,open 
INV400002114,SUB00002114,2026-04-01,2026-04-28,2026-05-16,118.83,31.45,15.73,8.74,174.75,Paid
INV500002114,SUB00002114,2026-05-01,2026-05-28,2026-06-15,96.80,25.62,12.81,7.12,142.35,Cancelled
INV400002115,SUB00002115,2026-04-01,2026-04-28,2026-05-16,28.80,7.62,3.81,2.12,42.35,open 
INV500002115,SUB00002115,2026-05-01,2026-05-28,2026-06-15,157.13,41.59,20.80,11.55,231.07,Cancelled
INV400002116,SUB00002116,2026-04-01,2026-04-28,2026-05-16,105.55,27.94,13.97,7.76,155.23,Past Due
INV500002116,SUB00002116,2026-05-01,2026-05-28,2026-06-15,18.54,4.91,2.45,1.36,27.27,open 
INV400002117,SUB00002117,2026-04-01,2026-04-28,2026-05-16,74.65,19.76,9.88,5.49,109.78,Paid
INV500002117,SUB00002117,2026-05-01,2026-05-28,2026-06-15,54.23,14.36,7.18,3.99,79.76,Paid
INV400002118,SUB00002118,2026-04-01,2026-04-28,2026-05-16,156.96,41.55,20.77,11.54,230.83,open 
INV500002118,SUB00002118,2026-05-01,2026-05-28,2026-06-15,71.09,18.82,9.41,5.23,104.55,Open
INV400002119,SUB00002119,2026-04-01,2026-04-28,2026-05-16,64.48,17.07,8.53,4.74,94.82,Open
INV500002119,SUB00002119,2026-05-01,2026-05-28,2026-06-15,37.75,9.99,5.00,2.78,55.52,Cancelled
INV400002120,SUB00002120,2026-04-01,2026-04-28,2026-05-16,69.60,18.42,9.21,5.12,102.35,open 
INV500002120,SUB00002120,2026-05-01,2026-05-28,2026-06-15,13.69,3.63,1.81,1.01,20.14,open 
INV400002121,SUB00002121,2026-04-01,2026-04-28,2026-05-16,27.25,7.21,3.61,2.00,40.08,Open
INV500002121,SUB00002121,2026-05-01,2026-05-28,2026-06-15,168.35,44.56,22.28,12.38,247.58,Paid
INV400002122,SUB00002122,2026-04-01,2026-04-28,2026-05-16,75.42,19.96,9.98,5.55,110.92,Past Due
INV500002122,SUB00002122,2026-05-01,2026-05-28,2026-06-15,102.26,27.07,13.53,7.52,150.38,Past Due
INV400002123,SUB00002123,2026-04-01,2026-04-28,2026-05-16,154.06,40.78,20.39,11.33,226.56,Open
INV500002123,SUB00002123,2026-05-01,2026-05-28,2026-06-15,53.49,14.16,7.08,3.93,78.67,Paid
INV400002124,SUB00002124,2026-04-01,2026-04-28,2026-05-16,138.09,36.55,18.28,10.15,203.08,Cancelled
INV500002124,SUB00002124,2026-05-01,2026-05-28,2026-06-15,22.82,6.04,3.02,1.68,33.55,Cancelled
INV400002125,SUB00002125,2026-04-01,2026-04-28,2026-05-16,78.72,20.84,10.42,5.79,115.76,Past Due
INV500002125,SUB00002125,2026-05-01,2026-05-28,2026-06-15,167.69,44.39,22.19,12.33,246.60,Cancelled
INV400002126,SUB00002126,2026-04-01,2026-04-28,2026-05-16,63.13,16.71,8.36,4.64,92.84,Past Due
INV500002126,SUB00002126,2026-05-01,2026-05-28,2026-06-15,155.17,41.07,20.54,11.41,228.19,Paid
INV400002127,SUB00002127,2026-04-01,2026-04-28,2026-05-16,116.17,30.75,15.38,8.54,170.84,Open
INV500002127,SUB00002127,2026-05-01,2026-05-28,2026-06-15,137.88,36.50,18.25,10.14,202.76,Paid
INV400002128,SUB00002128,2026-04-01,2026-04-28,2026-05-16,42.12,11.15,5.57,3.10,61.94,Paid
INV500002128,SUB00002128,2026-05-01,2026-05-28,2026-06-15,176.60,46.75,23.37,12.99,259.71,open 
INV400002129,SUB00002129,2026-04-01,2026-04-28,2026-05-16,170.04,45.01,22.51,12.50,250.07,Past Due
INV500002129,SUB00002129,2026-05-01,2026-05-28,2026-06-15,82.12,21.74,10.87,6.04,120.76,Paid
INV400002130,SUB00002130,2026-04-01,2026-04-28,2026-05-16,64.55,17.09,8.54,4.75,94.92,open 
INV500002130,SUB00002130,2026-05-01,2026-05-28,2026-06-15,105.44,27.91,13.96,7.75,155.07,open 
INV400002131,SUB00002131,2026-04-01,2026-04-28,2026-05-16,99.57,26.36,13.18,7.32,146.42,Paid
INV500002131,SUB00002131,2026-05-01,2026-05-28,2026-06-15,36.15,9.57,4.78,2.66,53.16,Open
INV400002132,SUB00002132,2026-04-01,2026-04-28,2026-05-16,103.56,27.41,13.71,7.61,152.30,Past Due
INV500002132,SUB00002132,2026-05-01,2026-05-28,2026-06-15,101.48,26.86,13.43,7.46,149.23,Open
INV400002133,SUB00002133,2026-04-01,2026-04-28,2026-05-16,125.06,33.10,16.55,9.20,183.91,Past Due
