snapshot_date,store_id,product_id,on_hand_qty,reserved_qty,on_order_qty,reorder_point,safety_stock_qty,inventory_status
2026-05-01,STR0016,SKU0000418,90,15,170,20,20,healthy 
2026-05-01,STR0016,SKU0000259,264,14,121,10,10,Stockout
2026-05-01,STR0016,SKU0000390,274,43,141,10,20,Healthy
2026-05-01,STR0016,SKU0000326,429,25,144,30,10,healthy 
2026-05-01,STR0016,SKU0000162,247,57,58,10,5,healthy 
2026-05-01,STR0016,SKU0000184,397,51,176,10,30,Overstock
2026-05-01,STR0016,SKU0000038,46,42,40,30,30,Low
2026-05-01,STR0016,SKU0000382,414,34,31,75,10,Stockout
2026-05-01,STR0016,SKU0000502,96,60,164,20,10,Healthy
2026-05-01,STR0016,SKU0000068,33,5,39,50,5,healthy 
2026-05-01,STR0016,SKU_BAD,375,50,53,75,30,Overstock
2026-05-01,STR0016,SKU0000404,140,2,119,50,10,Overstock
2026-05-01,STR0016,SKU0000036,179,54,147,30,30,healthy 
2026-05-01,STR0016,SKU0000037,438,29,153,75,20,healthy 
2026-05-01,STR0016,SKU0000064,332,22,65,10,30,Overstock
2026-05-01,STR0016,SKU0000273,136,55,75,75,30,Stockout
2026-05-01,STR0016,SKU0000431,351,35,198,10,30,Low
2026-05-01,STR0016,SKU0000578,50,18,190,75,5,Overstock
2026-05-01,STR0016,SKU0000344,77,6,159,75,10,Stockout
2026-05-01,STR0016,SKU0000538,396,37,136,50,5,Stockout
2026-05-01,STR0016,SKU0000427,423,24,45,75,20,Stockout
2026-05-01,STR0016,SKU0000424,462,41,106,75,5,healthy 
2026-05-01,STR0016,SKU0000549,427,6,186,50,10,Low
2026-05-01,STR0016,SKU0000362,498,19,106,20,20,Overstock
2026-05-01,STR0016,SKU0000010,482,33,166,50,10,Overstock
2026-05-01,STR0016,SKU0000212,167,29,119,20,5,Overstock
2026-05-01,STR0016,SKU0000141,279,6,18,20,20,Overstock
2026-05-01,STR0016,SKU0000070,437,2,98,30,30,Stockout
2026-05-01,STR0016,SKU0000218,401,8,41,50,10,Healthy
2026-05-01,STR0016,SKU0000444,267,14,78,30,20,Overstock
2026-05-01,STR0016,SKU0000325,209,39,14,20,5,Low
2026-05-01,STR0016,SKU0000480,216,0,148,10,10,Healthy
2026-05-01,STR0016,SKU0000246,207,36,138,20,10,Healthy
2026-05-01,STR0016,SKU0000467,173,8,166,20,10,healthy 
2026-05-01,STR0016,SKU0000420,449,44,21,75,5,healthy 
2026-05-01,STR0016,SKU0000400,20,19,51,20,20,Stockout
2026-05-01,STR0016,SKU0000170,54,41,99,50,30,Healthy
2026-05-01,STR0016,SKU0000168,253,12,135,75,5,healthy 
2026-05-01,STR0016,SKU0000143,455,20,175,10,30,Low
2026-05-01,STR0016,SKU0000255,17,15,109,20,5,Low
2026-05-01,STR0016,SKU0000251,103,46,140,30,20,Overstock
2026-05-01,STR0016,SKU0000266,148,29,163,20,10,Overstock
2026-05-01,STR0016,SKU0000191,319,27,110,10,10,Low
2026-05-01,STR0016,SKU0000510,298,20,80,10,5,Overstock
2026-05-01,STR0016,SKU0000389,398,59,189,75,10,Low
2026-05-01,STR0016,SKU0000295,419,48,153,30,10,Overstock
2026-05-01,STR0016,SKU0000081,76,26,4,75,30,Low
2026-05-01,STR0016,SKU0000482,92,26,131,50,10,healthy 
2026-05-01,STR0016,SKU0000249,36,6,154,20,20,Overstock
2026-05-01,STR0016,SKU0000002,252,30,107,20,5,Overstock
2026-05-01,STR0016,SKU0000210,396,17,31,50,5,Overstock
2026-05-01,STR0016,SKU0000403,441,54,152,75,5,Overstock
2026-05-01,STR0016,SKU0000062,157,32,21,20,30,Low
2026-05-01,STR0016,SKU0000089,12,12,89,20,5,Healthy
2026-05-01,STR0016,SKU0000155,110,58,29,30,5,Stockout
2026-05-01,STR0016,SKU0000576,400,15,171,75,30,Overstock
2026-05-01,STR0016,SKU0000555,293,34,162,30,5,Healthy
2026-05-01,STR0016,SKU0000093,159,12,62,20,30,Overstock
2026-05-01,STR0016,SKU0000522,354,10,163,20,30,healthy 
2026-05-01,STR0016,SKU0000294,59,33,57,75,20,Healthy
2026-05-01,STR0016,SKU0000579,250,4,60,50,30,Overstock
2026-05-01,STR0016,SKU0000410,215,44,197,30,5,healthy 
2026-05-01,STR0016,SKU0000547,279,55,138,10,5,Overstock
2026-05-01,STR0016,SKU0000523,247,44,118,10,5,Healthy
2026-05-01,STR0016,SKU0000327,40,28,8,30,20,Overstock
2026-05-01,STR0016,SKU0000114,113,3,9,20,20,Overstock
2026-05-01,STR0016,SKU0000385,307,45,29,10,10,healthy 
2026-05-01,STR0016,SKU0000380,121,17,190,10,5,Stockout
2026-05-01,STR0016,SKU0000548,386,26,41,50,5,Healthy
2026-05-01,STR0016,SKU0000339,69,24,170,75,30,Stockout
2026-05-01,STR0016,SKU0000133,162,18,4,30,5,Overstock
2026-05-01,STR0016,SKU0000075,86,38,114,20,20,healthy 
2026-05-01,STR0016,SKU0000203,63,32,120,75,20,Low
2026-05-01,STR0016,SKU0000397,56,51,144,75,20,healthy 
2026-05-01,STR0016,SKU0000388,156,48,65,75,30,Healthy
2026-05-01,STR0016,SKU0000157,249,16,47,50,10,Low
2026-05-01,STR0016,SKU0000433,401,10,169,75,30,healthy 
2026-05-01,STR0016,SKU0000061,18,17,104,10,20,Stockout
2026-05-01,STR0016,SKU0000023,357,50,162,30,30,Low
2026-05-01,STR0016,SKU0000029,293,26,20,10,30,Stockout
2026-05-01,STR0016,SKU0000440,421,33,24,30,10,healthy 
2026-05-01,STR0016,SKU0000458,89,36,63,50,30,Stockout
2026-05-01,STR0016,SKU0000430,137,15,27,10,10,Stockout
2026-05-01,STR0016,SKU0000007,72,22,88,20,20,Healthy
2026-05-01,STR0016,SKU0000012,34,26,40,10,20,Healthy
2026-05-01,STR0016,SKU0000559,377,18,134,50,5,Healthy
2026-05-01,STR0016,SKU0000574,466,8,171,10,30,Stockout
2026-05-01,STR0016,SKU0000367,448,40,150,50,5,healthy 
2026-05-01,STR0016,SKU0000158,414,18,99,10,30,Stockout
2026-05-01,STR0016,SKU0000534,457,5,170,30,5,healthy 
2026-05-01,STR0016,SKU0000564,429,45,118,30,30,Stockout
2026-05-01,STR0016,SKU0000276,86,46,77,20,30,Healthy
2026-05-01,STR0016,SKU0000357,416,41,87,75,20,Low
2026-05-01,STR0016,SKU0000490,433,2,150,75,10,healthy 
2026-05-01,STR0016,SKU0000381,436,43,152,50,20,Overstock
2026-05-01,STR0016,SKU0000183,295,41,47,75,5,healthy 
2026-05-01,STR0016,SKU0000372,427,38,127,50,10,Healthy
2026-05-01,STR0016,SKU0000319,28,23,199,20,10,healthy 
2026-05-01,STR0016,SKU0000024,489,20,44,30,20,Healthy
2026-05-01,STR0016,SKU0000540,250,42,44,75,30,Overstock
2026-05-01,STR0016,SKU0000452,420,51,106,10,10,healthy 
2026-05-01,STR0016,SKU0000078,58,58,162,75,5,Healthy
2026-05-01,STR0016,SKU0000350,213,43,186,75,5,Low
2026-05-01,STR0016,SKU0000264,328,44,185,10,10,Low
2026-05-01,STR0016,SKU0000213,338,23,19,75,30,healthy 
2026-05-01,STR0016,SKU0000301,223,29,146,30,20,Overstock
2026-05-01,STR0016,SKU0000099,212,49,21,20,30,Stockout
2026-05-01,STR0016,SKU0000552,500,57,16,75,10,Stockout
2026-05-01,STR0016,SKU0000046,69,41,185,50,5,healthy 
2026-05-01,STR0017,SKU0000085,98,15,5,75,20,healthy 
2026-05-01,STR0017,SKU0000520,208,5,76,10,30,Healthy
2026-05-01,STR0017,SKU0000485,32,2,15,20,20,Stockout
2026-05-01,STR0017,SKU0000325,316,6,67,75,10,Stockout
2026-05-01,STR0017,SKU0000136,250,25,60,30,10,Overstock
2026-05-01,STR0017,SKU0000460,137,27,142,30,30,healthy 
2026-05-01,STR0017,SKU0000296,495,57,17,75,10,Healthy
2026-05-01,STR0017,SKU0000084,319,16,125,50,5,healthy 
2026-05-01,STR0017,SKU0000580,148,50,161,30,20,Overstock
2026-05-01,STR0017,SKU0000164,85,40,174,10,5,Low
2026-05-01,STR0017,SKU0000340,122,50,17,20,30,Stockout
2026-05-01,STR0017,SKU0000221,289,6,18,10,10,Overstock
2026-05-01,STR0017,SKU0000185,492,38,2,50,5,Overstock
2026-05-01,STR0017,SKU0000175,444,9,144,20,5,Overstock
2026-05-01,STR0017,SKU0000090,95,27,165,50,30,Low
2026-05-01,STR0017,SKU0000531,235,43,138,75,30,healthy 
2026-05-01,STR0017,SKU0000374,158,16,143,20,10,Overstock
2026-05-01,STR0017,SKU0000118,195,16,147,50,10,Low
2026-05-01,STR0017,SKU0000425,297,28,55,10,5,Overstock
2026-05-01,STR0017,SKU0000482,425,34,93,20,5,healthy 
2026-05-01,STR0017,SKU0000021,444,3,117,20,5,Low
2026-05-01,STR0017,SKU0000194,249,60,9,75,10,Stockout
2026-05-01,STR0017,SKU0000208,339,18,182,10,30,Stockout
2026-05-01,STR0017,SKU0000022,324,32,180,50,5,Stockout
2026-05-01,STR0017,SKU0000015,60,4,97,10,20,Low
2026-05-01,STR0017,SKU0000421,137,26,122,30,10,Stockout
2026-05-01,STR0017,SKU0000282,196,26,110,10,5,healthy 
2026-05-01,STR0017,SKU0000568,70,28,189,30,20,Overstock
2026-05-01,STR0017,SKU0000005,162,31,52,30,20,Healthy
2026-05-01,STR0017,SKU0000535,264,1,120,10,20,Overstock
2026-05-01,STR0017,SKU0000472,201,40,75,20,30,Low
2026-05-01,STR0017,SKU0000099,417,43,0,20,5,Healthy
2026-05-01,STR0017,SKU0000390,106,12,38,20,5,Overstock
2026-05-01,STR0017,SKU0000464,496,20,2,50,20,Healthy
2026-05-01,STR0017,SKU0000467,41,1,122,10,5,healthy 
2026-05-01,STR0017,SKU0000218,108,10,183,75,30,Healthy
2026-05-01,STR0017,SKU0000011,240,1,94,50,30,Overstock
2026-05-01,STR0017,SKU0000548,456,56,161,10,20,Stockout
2026-05-01,STR0017,SKU0000219,242,13,19,50,10,healthy 
2026-05-01,STR0017,SKU0000091,102,17,88,50,10,Healthy
2026-05-01,STR0017,SKU0000125,231,35,157,50,5,healthy 
2026-05-01,STR0017,SKU0000098,148,56,49,10,10,Stockout
2026-05-01,STR0017,SKU0000053,37,5,0,30,30,Overstock
2026-05-01,STR0017,SKU0000162,224,50,53,75,30,healthy 
2026-05-01,STR0017,SKU0000375,68,57,2,20,5,healthy 
2026-05-01,STR0017,SKU0000172,418,13,140,10,30,healthy 
2026-05-01,STR0017,SKU0000477,57,22,168,75,20,Stockout
2026-05-01,STR0017,SKU0000182,214,57,148,20,10,Healthy
2026-05-01,STR0017,SKU0000504,412,44,116,10,20,Overstock
2026-05-01,STR0017,SKU0000479,329,20,152,10,10,Overstock
2026-05-01,STR0017,SKU0000317,228,55,112,10,5,Low
2026-05-01,STR0017,SKU0000148,449,40,45,75,20,healthy 
2026-05-01,STR0017,SKU0000313,88,25,104,50,30,Overstock
2026-05-01,STR0017,SKU0000159,388,38,109,20,20,Healthy
2026-05-01,STR0017,SKU0000537,134,40,186,75,20,Healthy
2026-05-01,STR0017,SKU0000564,327,14,146,10,20,healthy 
2026-05-01,STR0017,SKU0000169,334,55,11,75,5,Low
2026-05-01,STR0017,SKU0000115,396,4,106,50,5,Healthy
2026-05-01,STR0017,SKU0000545,100,25,23,10,5,Low
2026-05-01,STR0017,SKU0000150,299,55,134,50,5,healthy 
2026-05-01,STR0017,SKU0000403,225,17,28,75,10,Overstock
2026-05-01,STR0017,SKU0000104,59,45,15,10,5,Overstock
2026-05-01,STR0017,SKU0000387,25,20,35,20,20,Healthy
2026-05-01,STR0017,SKU0000383,324,9,190,10,10,Low
2026-05-01,STR0017,SKU0000071,121,19,16,50,5,healthy 
2026-05-01,STR0017,SKU0000227,218,11,178,20,20,Overstock
2026-05-01,STR0017,SKU0000181,192,0,116,20,10,Healthy
2026-05-01,STR0017,SKU0000260,65,50,63,30,10,healthy 
2026-05-01,STR0017,SKU0000454,446,58,15,10,5,Low
2026-05-01,STR0017,SKU_BAD,141,42,82,20,5,healthy 
2026-05-01,STR0017,SKU0000365,373,5,43,50,20,Overstock
2026-05-01,STR0017,SKU0000124,411,11,184,20,20,Healthy
2026-05-01,STR0017,SKU0000038,264,35,169,30,30,Healthy
2026-05-01,STR0017,SKU0000314,248,15,48,10,20,Low
2026-05-01,STR0017,SKU0000215,470,52,76,30,30,Low
2026-05-01,STR0017,SKU0000108,333,59,198,50,5,Stockout
2026-05-01,STR0017,SKU0000161,99,54,134,20,20,Stockout
2026-05-01,STR0017,SKU0000156,90,17,87,50,30,healthy 
2026-05-01,STR0017,SKU0000523,437,21,87,20,10,Stockout
2026-05-01,STR0017,SKU0000112,9,6,200,10,20,Low
2026-05-01,STR0017,SKU0000376,12,10,116,50,5,healthy 
2026-05-01,STR0017,SKU0000202,216,20,179,20,30,Low
2026-05-01,STR0017,SKU0000516,99,18,133,20,10,Healthy
2026-05-01,STR0017,SKU0000393,236,32,130,10,10,healthy 
2026-05-01,STR0017,SKU0000554,365,9,92,75,30,Stockout
2026-05-01,STR0017,SKU0000553,13,8,152,30,10,Low
2026-05-01,STR0017,SKU0000267,177,15,82,50,5,Low
2026-05-01,STR0017,SKU0000418,34,28,135,20,20,Overstock
2026-05-01,STR0017,SKU0000054,172,38,174,20,5,healthy 
2026-05-01,STR0017,SKU0000002,302,38,197,50,30,Overstock
2026-05-01,STR0017,SKU0000028,378,59,55,50,20,Healthy
2026-05-01,STR0017,SKU0000097,394,56,39,10,30,Low
2026-05-01,STR0017,SKU0000167,215,33,171,75,5,Overstock
2026-05-01,STR0017,SKU0000012,266,9,131,75,20,Stockout
2026-05-01,STR0017,SKU0000486,171,7,20,20,20,Low
2026-05-01,STR0017,SKU0000570,14,11,195,20,20,Stockout
2026-05-01,STR0017,SKU0000003,387,43,173,75,10,Healthy
2026-05-01,STR0017,SKU0000095,174,24,195,50,10,Low
2026-05-01,STR0017,SKU0000447,353,42,119,20,10,Low
2026-05-01,STR0017,SKU0000034,220,52,27,50,20,Stockout
2026-05-01,STR0017,SKU0000192,88,44,81,75,20,healthy 
2026-05-01,STR0017,SKU0000236,192,13,181,50,20,Stockout
2026-05-01,STR0017,SKU0000397,385,41,152,30,20,Healthy
2026-05-01,STR0017,SKU0000204,368,11,37,30,10,Overstock
2026-05-01,STR0017,SKU0000195,bad,20,93,20,30,Overstock
2026-05-01,STR0017,SKU0000039,271,40,57,20,10,Healthy
2026-05-01,STR0017,SKU0000371,365,5,190,20,10,Low
2026-05-01,STR0017,SKU0000141,180,36,124,10,20,Stockout
2026-05-01,STR0017,SKU0000031,497,44,150,20,5,Stockout
2026-05-01,STR0017,SKU0000351,354,15,170,30,5,Healthy
2026-05-01,STR0017,SKU0000358,23,11,150,50,30,Low
2026-05-01,STR0017,SKU0000466,452,3,9,20,10,Low
2026-05-01,STR0017,SKU0000334,454,17,145,50,30,Low
2026-05-01,STR0017,SKU0000532,179,24,84,10,30,Healthy
2026-05-01,STR0017,SKU0000094,30,7,125,20,30,Stockout
2026-05-01,STR0017,SKU0000018,275,9,107,20,5,Stockout
2026-05-01,STR0017,SKU0000226,129,43,57,50,30,Stockout
2026-05-01,STR0017,SKU0000263,485,2,81,10,5,Stockout
2026-05-01,STR0017,SKU0000030,217,32,154,20,30,Healthy
2026-05-01,STR0017,SKU0000235,286,1,79,75,10,healthy 
2026-05-01,STR0017,SKU0000416,129,5,78,50,30,Stockout
2026-05-01,STR0017,SKU0000494,336,10,56,30,30,healthy 
2026-05-01,STR0017,SKU0000389,176,7,44,75,10,Low
2026-05-01,STR0017,SKU0000368,67,12,113,10,10,Healthy
2026-05-01,STR0017,SKU0000401,357,27,164,10,30,Healthy
2026-05-01,STR0017,SKU0000417,454,28,33,10,30,Healthy
2026-05-01,STR0017,SKU0000480,135,37,99,75,30,Healthy
2026-05-01,STR0017,SKU0000135,365,42,32,75,5,Low
2026-05-01,STR0017,SKU0000294,168,11,3,10,30,Low
2026-05-01,STR0017,SKU0000366,103,3,2,50,30,Low
2026-05-01,STR0017,SKU0000291,297,22,49,20,5,Healthy
2026-05-01,STR0017,SKU0000465,175,55,162,30,5,Low
2026-05-01,STR0017,SKU0000049,121,41,71,30,30,Low
2026-05-01,STR0017,SKU0000210,18,14,156,75,30,Overstock
2026-05-01,STR0017,SKU0000517,5,5,68,50,5,healthy 
2026-05-01,STR0017,SKU0000370,233,49,151,20,20,Healthy
2026-05-01,STR0017,SKU0000225,13,1,184,30,10,healthy 
2026-05-01,STR0017,SKU0000240,35,3,168,75,10,Stockout
2026-05-01,STR0017,SKU0000420,422,52,69,30,30,Low
2026-05-01,STR0017,SKU0000515,103,30,68,50,10,healthy 
2026-05-01,STR0017,SKU0000183,312,53,180,10,30,Stockout
2026-05-01,STR0017,SKU0000127,17,12,143,50,5,Healthy
2026-05-01,STR0017,SKU0000315,425,38,108,10,30,healthy 
2026-05-01,STR0017,SKU0000491,494,25,169,10,30,Healthy
2026-05-01,STR0017,SKU0000456,309,55,93,50,30,Stockout
2026-05-01,STR0017,SKU0000333,386,5,189,10,20,healthy 
2026-05-01,STR0017,SKU0000105,445,59,71,75,30,Low
2026-05-01,STR0017,SKU0000251,122,56,82,20,5,Overstock
2026-05-01,STR0017,SKU0000259,205,5,65,75,20,Stockout
2026-05-01,STR0017,SKU0000178,427,2,59,75,5,Stockout
2026-05-01,STR0017,SKU0000045,301,59,167,30,30,Low
2026-05-01,STR0017,SKU0000069,389,28,109,20,20,Stockout
2026-05-01,STR0017,SKU0000335,377,35,143,20,5,Overstock
2026-05-01,STR0017,SKU0000245,455,11,11,20,20,Stockout
2026-05-01,STR0017,SKU0000506,188,36,187,30,20,Healthy
2026-05-01,STR0017,SKU0000510,241,8,181,50,20,Stockout
2026-05-01,STR0017,SKU0000551,500,53,36,50,30,Stockout
2026-05-01,STR0017,SKU0000562,36,3,141,10,10,Healthy
2026-05-01,STR0017,SKU0000123,85,17,24,10,5,Stockout
2026-05-01,STR0017,SKU0000138,46,22,176,75,10,Low
2026-05-01,STR0018,SKU0000220,247,31,9,30,20,healthy 
2026-05-01,STR0018,SKU0000040,16,13,67,10,20,Stockout
2026-05-01,STR0018,SKU0000183,65,54,28,30,30,healthy 
2026-05-01,STR0018,SKU0000215,118,41,6,10,5,healthy 
2026-05-01,STR0018,SKU0000229,487,41,199,75,20,Stockout
2026-05-01,STR0018,SKU0000279,455,3,28,20,5,Overstock
2026-05-01,STR0018,SKU0000496,361,7,106,75,10,Low
2026-05-01,STR0018,SKU0000385,208,38,186,50,10,healthy 
2026-05-01,STR0018,SKU0000438,487,3,106,10,20,Healthy
2026-05-01,STR0018,SKU0000332,290,43,54,10,30,Healthy
2026-05-01,STR0018,SKU0000148,20,2,60,30,5,Low
2026-05-01,STR0018,SKU0000437,190,11,49,30,20,Healthy
2026-05-01,STR0018,SKU0000210,500,24,50,50,20,Low
2026-05-01,STR0018,SKU0000446,449,45,27,75,30,healthy 
2026-05-01,STR0018,SKU0000115,469,20,155,10,10,healthy 
2026-05-01,STR0018,SKU0000129,100,32,6,30,20,Low
2026-05-01,STR0018,SKU0000562,336,32,95,75,30,Low
2026-05-01,STR0018,SKU0000530,187,1,181,30,10,healthy 
2026-05-01,STR0018,SKU0000198,117,7,43,20,20,Stockout
2026-05-01,STR0018,SKU0000055,107,0,37,50,20,healthy 
2026-05-01,STR0018,SKU0000246,237,31,150,20,5,healthy 
2026-05-01,STR0018,SKU0000086,386,20,77,75,20,Stockout
2026-05-01,STR0018,SKU0000127,107,46,94,50,30,Stockout
2026-05-01,STR0018,SKU0000221,238,2,148,30,20,Low
2026-05-01,STR0018,SKU0000440,191,22,145,75,5,Low
2026-05-01,STR0018,SKU0000352,260,1,178,50,30,Overstock
2026-05-01,STR0018,SKU0000569,158,32,73,75,5,Low
2026-05-01,STR0018,SKU0000266,433,10,150,50,30,Low
2026-05-01,STR0018,SKU0000030,144,6,121,10,5,Low
2026-05-01,STR0018,SKU0000571,176,22,141,20,20,Stockout
2026-05-01,STR0018,SKU0000460,482,54,173,10,10,Healthy
2026-05-01,STR0018,SKU0000268,101,23,71,20,30,healthy 
2026-05-01,STR0018,SKU0000435,362,52,34,50,30,healthy 
2026-05-01,STR0018,SKU0000107,199,13,105,50,30,Stockout
2026-05-01,STR0018,SKU0000454,261,44,49,75,30,Stockout
2026-05-01,STR0018,SKU0000516,408,4,124,30,10,Overstock
2026-05-01,STR0018,SKU0000412,91,1,106,20,5,Healthy
2026-05-01,STR0018,SKU0000192,267,50,74,20,30,healthy 
2026-05-01,STR0018,SKU0000463,42,27,139,50,10,Stockout
2026-05-01,STR0018,SKU0000294,297,51,159,20,20,Healthy
2026-05-01,STR0018,SKU0000368,186,25,138,50,30,Healthy
2026-05-01,STR0018,SKU0000128,74,49,4,10,5,healthy 
2026-05-01,STR0018,SKU0000366,403,21,156,20,5,healthy 
2026-05-01,STR0018,SKU0000008,277,33,196,30,5,Overstock
2026-05-01,STR0018,SKU0000323,420,15,91,75,30,Overstock
2026-05-01,STR0018,SKU0000064,156,46,128,20,5,Low
2026-05-01,STR0018,SKU0000447,78,24,129,50,30,Healthy
2026-05-01,STR0018,SKU0000146,365,33,120,50,5,Stockout
2026-05-01,STR0018,SKU0000355,174,39,118,30,5,Overstock
2026-05-01,STR0018,SKU0000296,45,15,79,30,20,healthy 
2026-05-01,STR0018,SKU0000306,33,1,169,30,10,Healthy
2026-05-01,STR0018,SKU0000541,436,58,38,20,10,Overstock
2026-05-01,STR0018,SKU0000397,239,59,141,20,5,healthy 
2026-05-01,STR0018,SKU0000122,184,43,109,75,30,Healthy
2026-05-01,STR0018,SKU0000305,377,44,83,75,10,Healthy
2026-05-01,STR0018,SKU0000252,391,22,123,75,30,Overstock
2026-05-01,STR0018,SKU0000498,231,37,59,10,10,healthy 
2026-05-01,STR0018,SKU0000209,52,52,94,20,10,healthy 
2026-05-01,STR0018,SKU0000208,496,20,104,30,5,Overstock
2026-05-01,STR0018,SKU0000065,14,12,178,50,20,healthy 
2026-05-01,STR0018,SKU0000383,29,15,49,50,5,Overstock
2026-05-01,STR0018,SKU0000288,287,29,197,30,10,Healthy
2026-05-01,STR0018,SKU0000182,189,11,45,75,30,Stockout
2026-05-01,STR0018,SKU0000073,175,40,126,20,10,healthy 
2026-05-01,STR0018,SKU0000418,349,58,93,20,5,Overstock
2026-05-01,STR0018,SKU0000131,359,38,144,20,20,Stockout
2026-05-01,STR0018,SKU0000285,385,8,163,50,10,Overstock
2026-05-01,STR0018,SKU0000216,206,47,199,20,10,Overstock
2026-05-01,STR0018,SKU0000292,339,9,143,10,5,Overstock
2026-05-01,STR0018,SKU0000141,135,28,0,20,30,Healthy
2026-05-01,STR0018,SKU0000372,23,13,72,20,5,Healthy
2026-05-01,STR0018,SKU0000144,439,20,117,30,10,Low
2026-05-01,STR0018,SKU0000473,188,29,58,50,20,Healthy
2026-05-01,STR0018,SKU0000099,370,50,180,10,10,Low
2026-05-01,STR0018,SKU0000050,385,28,70,30,10,Low
2026-05-01,STR0018,SKU0000367,42,41,89,20,5,Healthy
2026-05-01,STR0018,SKU0000298,115,12,37,50,30,Overstock
2026-05-01,STR0018,SKU0000197,366,34,113,30,5,Low
2026-05-01,STR0018,SKU0000442,484,9,131,30,30,Low
2026-05-01,STR0018,SKU0000521,116,42,94,75,5,Low
2026-05-01,STR0018,SKU0000324,222,52,154,50,10,healthy 
2026-05-01,STR0018,SKU0000433,171,35,195,30,30,healthy 
2026-05-01,STR0018,SKU0000158,133,5,114,30,20,Low
2026-05-01,STR0018,SKU0000255,272,23,97,30,30,Healthy
2026-05-01,STR0018,SKU0000112,340,10,79,20,20,Stockout
2026-05-01,STR0018,SKU0000291,381,3,69,10,5,Stockout
2026-05-01,STR0018,SKU0000484,299,36,50,50,20,Low
2026-05-01,STR0018,SKU0000212,344,18,127,20,30,Stockout
2026-05-01,STR0018,SKU0000544,343,52,39,75,20,Stockout
2026-05-01,STR0018,SKU0000410,456,0,39,75,30,Overstock
2026-05-01,STR0018,SKU0000539,107,45,158,10,20,Stockout
2026-05-01,STR0018,SKU0000353,72,36,86,20,20,healthy 
2026-05-01,STR0018,SKU0000293,220,30,61,30,20,healthy 
2026-05-01,STR0018,SKU0000044,214,58,16,75,10,healthy 
2026-05-01,STR0018,SKU0000509,54,1,11,75,20,Low
2026-05-01,STR0018,SKU0000467,190,7,30,10,10,healthy 
2026-05-01,STR0018,SKU0000483,389,58,100,75,10,Stockout
2026-05-01,STR0018,SKU0000461,28,14,96,75,10,Stockout
2026-05-01,STR0018,SKU0000261,373,17,190,50,20,Healthy
2026-05-01,STR0018,SKU0000167,306,3,85,30,5,Healthy
2026-05-01,STR0018,SKU0000465,486,29,49,75,5,Stockout
2026-05-01,STR0018,SKU0000092,204,13,160,75,20,Healthy
2026-05-01,STR0018,SKU0000048,77,20,141,50,10,Healthy
2026-05-01,STR0018,SKU0000395,195,32,78,75,5,Overstock
2026-05-01,STR0018,SKU0000206,456,29,46,20,5,Stockout
2026-05-01,STR0018,SKU0000507,211,50,163,75,20,Stockout
2026-05-01,STR0018,SKU0000320,418,43,113,50,5,Low
2026-05-01,STR0018,SKU0000120,187,33,111,75,10,Low
2026-05-01,STR0018,SKU0000334,338,18,114,30,20,healthy 
2026-05-01,STR0018,SKU0000317,250,22,16,10,30,Low
2026-05-01,STR0018,SKU0000456,360,28,8,75,30,Low
2026-05-01,STR0018,SKU0000363,385,0,187,50,10,healthy 
2026-05-01,STR0018,SKU0000265,108,4,199,50,10,Stockout
2026-05-01,STR0018,SKU0000088,271,23,147,10,10,healthy 
2026-05-01,STR0018,SKU0000276,240,16,28,50,5,healthy 
2026-05-01,STR0018,SKU0000095,382,47,49,10,20,Overstock
2026-05-01,STR0018,SKU0000492,493,58,61,50,5,healthy 
2026-05-01,STR0018,SKU0000487,386,36,195,20,20,Healthy
2026-05-01,STR0018,SKU0000097,65,39,79,50,30,healthy 
2026-05-01,STR0018,SKU0000193,254,6,168,10,20,healthy 
2026-05-01,STR0018,SKU0000563,179,18,199,30,10,Healthy
2026-05-01,STR0018,SKU0000558,338,25,184,75,5,Overstock
2026-05-01,STR0018,SKU0000329,397,36,184,75,20,Overstock
2026-05-01,STR0018,SKU0000243,378,38,59,75,20,Low
2026-05-01,STR0018,SKU0000277,432,29,44,30,20,healthy 
2026-05-01,STR0018,SKU0000034,24,9,24,10,5,Low
2026-05-01,STR0018,SKU0000074,414,43,89,50,10,Stockout
2026-05-01,STR0018,SKU0000025,270,9,114,10,5,Low
2026-05-01,STR0018,SKU0000362,377,36,127,10,5,Low
2026-05-01,STR0018,SKU0000042,87,15,30,30,20,Healthy
2026-05-01,STR0018,SKU0000076,481,13,183,20,20,Overstock
2026-05-01,STR0018,SKU0000577,383,55,143,20,10,Healthy
2026-05-01,STR0018,SKU0000203,78,44,38,10,5,Stockout
2026-05-01,STR0018,SKU0000479,79,21,145,75,5,Healthy
2026-05-01,STR0018,SKU0000553,94,18,144,20,20,Stockout
2026-05-01,STR0018,SKU0000156,214,45,195,20,5,healthy 
2026-05-01,STR0018,SKU0000232,452,21,1,10,10,Low
