invoice_id,order_id,customer_id,invoice_date,due_date,invoice_amount,currency,invoice_status
INV00001850,SO00002394,CUST000004,03/07/2026,2026-05-06,13731.01,MXN,Paid
INV00001851,SO00000993,CUST000271,2026-03-01,2026-03-31,44019.21,CAD,Open
INV00001852,SO00001641,CUST000349,04/14/2026,2026-06-13,30203.01,USD,Cancelled
INV00001853,SO00000527,CUST000006,03/24/2026,2026-04-23,43535.26,USD,open 
INV00001854,SO00001847,CUST000121,2026-06-03,2026-07-18,37301.56,MXN,Partially Paid
INV00001855,SO00000837,CUST000239,04/04/2026,2026-04-19,5596.48,MXN,Paid
INV00001856,SO00000006,CUST000017,01/23/2026,2026-02-22,40735.10,CAD,Partially Paid
INV00001857,SO00001462,CUST000010,2026-03-11,2026-04-10,24856.77,USD,Partially Paid
INV00001858,SO00000970,CUST000209,03/10/2026,2026-04-24,30784.28,USD,open 
INV00001859,SO00001599,CUST000132,04/20/2026,2026-06-19,10007.93,USD,open 
INV00001860,SO00001496,CUST000355,2026-02-08,2026-03-10,2134.79,USD,Paid
INV00001861,SO00002142,CUST000250,03/14/2026,2026-04-13,3261.62,EUR,Paid
INV00001862,SO00000531,CUST000048,04/23/2026,2026-06-07,37226.90,CAD,Paid
INV00001863,SO00001179,CUST000280,2026-03-27,2026-04-11,bad,MXN,Paid
INV00001864,SO00001625,CUST000147,04/25/2026,2026-05-10,18842.21,USD,open 
INV00001865,SO00000240,CUST000198,2026-05-18,2026-07-02,6392.64,MXN,open 
INV00001866,SO00002180,CUST000212,05/27/2026,2026-07-11,39604.67,EUR,Partially Paid
INV00001867,SO00000881,CUST000083,03/18/2026,2026-04-17,35055.45,EUR,open 
INV00001868,SO00000790,CUST000376,03/05/2026,2026-05-04,19777.52,EUR,Paid
INV00001869,SO00001483,CUST000238,05/16/2026,2026-05-31,28874.45,EUR,Cancelled
INV00001870,SO00002093,CUST000391,2026-03-07,2026-05-06,19313.86,CAD,Partially Paid
INV00001871,SO00000669,CUST000204,02/05/2026,2026-02-20,44450.27,USD,open 
INV00001872,SO00001147,CUST000183,2026-01-24,2026-03-10,38372.15,USD,Open
INV00001873,SO00000952,CUST000248,05/18/2026,2026-07-17,44153.18,MXN,Open
INV00001874,SO00002015,CUST000140,06/05/2026,2026-07-20,30110.80,USD,open 
INV00001875,SO00000106,CUST000209,02/22/2026,2026-04-23,6638.04,USD,Paid
INV00001876,SO00000120,CUST000408,2026-02-03,2026-03-20,22999.44,USD,Partially Paid
INV00001877,SO00000183,CUST000087,2026-01-25,2026-03-26,36570.09,EUR,Paid
INV00001878,SO00001568,CUST000241,2026-03-18,2026-05-02,3917.04,USD,Partially Paid
INV00001879,SO00001514,CUST000039,04/04/2026,2026-06-03,15816.74,USD,open 
INV00001880,SO00000979,CUST000128,03/12/2026,2026-04-11,5867.29,CAD,Partially Paid
INV00001881,SO00000751,CUST000244,2026-01-24,2026-03-25,29272.66,USD,Cancelled
INV00001882,SO00002335,CUST000381,03/02/2026,2026-05-01,7195.67,USD,Cancelled
INV00001883,SO00000917,CUST000142,2026-05-13,2026-06-12,31749.04,USD,Paid
INV00001884,SO00001472,CUST000119,04/09/2026,2026-05-09,37212.81,USD,Cancelled
INV00001885,SO00001130,CUST000350,2026-02-01,2026-04-02,27601.80,USD,open 
INV00001886,SO00000160,CUST000415,2026-04-23,2026-05-23,41310.63,USD,open 
INV00001887,SO00000491,CUST000177,2026-02-24,2026-03-26,2918.23,USD,Partially Paid
INV00001888,SO00000924,CUST000319,2026-02-16,2026-04-02,14217.52,USD,open 
INV00001889,SO00001290,CUST000088,02/01/2026,2026-04-02,11964.72,MXN,Open
INV00001890,SO00002438,CUST000001,2026-03-15,2026-03-30,44859.19,MXN,open 
INV00001891,SO00001557,CUST000324,04/01/2026,2026-05-16,8955.22,USD,open 
INV00001892,SO00001650,CUST000228,04/22/2026,2026-05-07,35005.08,EUR,Open
INV00001893,SO00001004,CUST000428,2026-05-03,2026-05-18,30701.39,CAD,Cancelled
INV00001894,SO00000499,CUST000027,04/11/2026,2026-06-10,5161.32,CAD,Open
INV00001895,SO00001704,CUST000044,2026-03-30,2026-05-14,17351.32,USD,Partially Paid
INV00001896,SO00002308,CUST000038,01/14/2026,2026-02-28,23755.23,EUR,open 
INV00001897,SO00001640,CUST000410,2026-04-03,2026-04-18,28262.04,MXN,Cancelled
INV00001898,SO00002270,CUST000037,04/26/2026,2026-05-11,43625.80,USD,Cancelled
INV00001899,SO00000439,CUST000249,2026-01-30,2026-03-01,14884.24,CAD,open 
INV00001900,SO00001804,CUST000093,2026-02-15,2026-04-01,27874.17,USD,Open
