transaction_line_id,transaction_id,line_number,product_id,quantity,unit_price,regular_price,promotion_id,coupon_amount,tax_amount,line_status,valid_values,store_id,associate_id,customer_id,transaction_ts,transaction_date,transaction_type,sales_channel,receipt_status,department,subcategory,brand,standard_cost,gross_sales,net_sales,estimated_cogs,gross_margin,markdown_amount
TL0000013991,TXN000004012,1,SKU0000315,2.0,408.93,481.09,,0.0,73.61,Sold,True,STR0006,ASC000052,CUST00000655,,,SALE,Store,Completed,Health & Beauty,Pharmacy,Valueplus,197.72,817.86,817.86,395.44,422.42,144.31999999999994
TL0000013992,TXN000004012,2,SKU0000236,2.0,70.14,70.14,,0.0,0.0,Sold,True,STR0006,ASC000052,CUST00000655,,,SALE,Store,Completed,Home,Storage,Freshway,64.05,140.28,140.28,128.1,12.180000000000007,0.0
TL0000013996,TXN000004014,1,SKU0000130,1.0,686.38,686.38,,2.0,48.05,Sold,True,STR0022,ASC000131,CUST00001780,2026-05-30 18:12:00,2026-05-30,SALE,Store,Completed,Sports,Cycling,Techline,317.31,686.38,684.38,317.31,367.07,0.0
TL0000013999,TXN000004014,4,SKU0000194,5.0,239.59,281.87,PRM00052,0.0,59.9,Sold,True,STR0022,ASC000131,CUST00001780,2026-05-30 18:12:00,2026-05-30,SALE,Store,Completed,Health & Beauty,Wellness,Valueplus,239.83,1197.95,1197.95,1199.15,-1.2000000000000455,211.4
TL0000014000,TXN000004015,1,SKU0000507,5.0,731.19,731.19,,0.0,255.92,Sold,True,STR0016,ASC000077,,2026-04-09 01:26:00,2026-04-09,SALE,Store,Completed,Health & Beauty,Cosmetics,Northpeak,290.79,3655.9500000000003,3655.9500000000003,1453.95,2202.0,0.0
TL0000014005,TXN000004015,6,SKU0000278,2.0,567.5,597.37,,2.0,0.0,Sold,True,STR0016,ASC000077,,2026-04-09 01:26:00,2026-04-09,SALE,Store,Completed,Automotive,Tires,Urbanbasics,371.25,1135.0,1133.0,742.5,390.5,59.74000000000001
TL0000014006,TXN000004016,1,SKU0000412,1.0,177.1,177.1,,2.0,12.4,Sold,True,STR0013,ASC000437,CUST00001456,2026-05-14 10:41:00,2026-05-14,SALE,Store,Completed,Office,School Supplies,Northpeak,112.5,177.1,175.1,112.5,62.599999999999994,0.0
TL0000014007,TXN000004017,1,SKU0000234,3.0,507.38,534.08,,0.0,76.11,Sold,True,STR0024,ASC000108,CUST00000518,,,SALE,Pickup,Completed,Health & Beauty,Wellness,Valueplus,242.63,1522.1399999999999,1522.1399999999999,727.89,794.2499999999999,80.10000000000014
TL0000014008,TXN000004017,2,SKU0000015,1.0,12.0,12.63,,5.0,0.84,Sold,True,STR0024,ASC000108,CUST00000518,,,SALE,Pickup,Completed,Electronics,Gaming,Techline,10.84,12.0,7.0,10.84,-3.84,0.6300000000000008
TL0000014009,TXN000004017,3,SKU0000330,1.0,19.0,19.0,,5.0,1.33,Sold,True,STR0024,ASC000108,CUST00000518,,,SALE,Pickup,Completed,Apparel,Shoes,Valueplus,15.02,19.0,14.0,15.02,-1.0199999999999996,0.0
TL0000014011,TXN000004017,5,SKU0000230,1.0,487.12,541.24,,0.0,24.36,Sold,True,STR0024,ASC000108,CUST00000518,,,SALE,Pickup,Completed,Office,Stationery,Healthyyou,204.28,487.12,487.12,204.28,282.84000000000003,54.120000000000005
TL0000014014,TXN000004018,2,SKU0000266,3.0,238.34,238.34,,0.0,35.75,Sold,True,STR0019,ASC000370,,,,SALE,Store,Completed,Sports,Fitness,Greathome,99.84,715.02,715.02,299.52,415.5,0.0
TL0000014016,TXN000004018,4,SKU0000176,4.0,456.34,507.04,,0.0,0.0,Sold,True,STR0019,ASC000370,,,,SALE,Store,Completed,Apparel,Men,Urbanbasics,314.52,1825.36,1825.36,1258.08,567.28,202.80000000000018
TL0000014018,TXN000004020,1,SKU0000268,1.0,387.96,431.07,,1.0,34.92,Sold,True,STR0007,ASC000242,,2026-05-29 18:32:00,2026-05-29,SALE,Store,Completed,Apparel,Shoes,Techline,374.94,387.96,386.96,374.94,12.019999999999982,43.110000000000014
TL0000014019,TXN000004020,2,SKU0000384,1.0,468.17,492.81,,5.0,32.77,Sold,True,STR0007,ASC000242,,2026-05-29 18:32:00,2026-05-29,SALE,Store,Completed,Home,Bedding,Greathome,326.41,468.17,463.17,326.41,136.76,24.639999999999986
TL0000014021,TXN000004020,4,SKU0000553,1.0,493.1,493.1,,2.0,24.66,Sold,True,STR0007,ASC000242,,2026-05-29 18:32:00,2026-05-29,SALE,Store,Completed,Home,Kitchen,Urbanbasics,333.43,493.1,491.1,333.43,157.67000000000002,0.0
TL0000014022,TXN000004020,5,SKU0000002,4.0,1009.34,1062.46,,0.0,282.61,Sold,True,STR0007,ASC000242,,2026-05-29 18:32:00,2026-05-29,SALE,Store,Completed,Home,Bedding,Greathome,428.69,4037.36,4037.36,1714.76,2322.6000000000004,212.48000000000002
TL0000014025,TXN000004021,2,SKU0000445,1.0,241.33,254.03,,5.0,12.07,Sold,True,STR0016,ASC000404,,2026-04-19 13:02:00,2026-04-19,SALE,Pickup,Completed,Sports,Cycling,Greathome,197.99,241.33,236.33,197.99,38.34,12.699999999999989
TL0000014035,TXN000004024,1,SKU0000053,2.0,276.92,276.92,PRM00053,0.0,49.85,Sold,True,STR0010,ASC000104,CUST00000554,2026-04-15 06:36:00,2026-04-15,SALE,Store,Completed,Grocery,Frozen,Northpeak,107.6,553.84,553.84,215.2,338.64000000000004,0.0
TL0000014036,TXN000004025,1,SKU0000332,2.0,461.54,461.54,,5.0,0.0,Sold,True,STR0021,ASC000492,CUST00000627,,,SALE,Store,Completed,Apparel,Women,Techline,239.1,923.08,918.08,478.2,439.88000000000005,0.0
TL0000014037,TXN000004025,2,SKU0000232,4.0,461.17,461.17,,2.0,92.23,Sold,True,STR0021,ASC000492,CUST00000627,,,SALE,Store,Completed,Automotive,Tires,Techline,398.61,1844.68,1842.68,1594.44,248.24,0.0
TL0000014038,TXN000004025,3,SKU0000333,1.0,164.38,205.47,,0.0,0.0,Sold,True,STR0021,ASC000492,CUST00000627,,,SALE,Store,Completed,Home,Decor,Greathome,95.21,164.38,164.38,95.21,69.17,41.09
TL0000014039,TXN000004025,4,SKU0000451,2.0,109.95,109.95,,2.0,19.79,Sold,True,STR0021,ASC000492,CUST00000627,,,SALE,Store,Completed,Office,School Supplies,Healthyyou,57.54,219.9,217.9,115.08,102.82000000000001,0.0
TL0000014040,TXN000004025,5,SKU0000524,1.0,767.92,959.9,,0.0,38.4,Sold,True,STR0021,ASC000492,CUST00000627,,,SALE,Store,Completed,Office,School Supplies,Greathome,413.44,767.92,767.92,413.44,354.47999999999996,191.98000000000002
TL0000014041,TXN000004025,6,SKU0000125,3.0,482.59,482.59,,2.0,72.39,Sold,True,STR0021,ASC000492,CUST00000627,,,SALE,Store,Completed,Sports,Outdoor,Valueplus,239.97,1447.77,1445.77,719.91,725.86,0.0
TL0000014048,TXN000004027,1,SKU0000480,4.0,71.39,83.99,PRM00056,1.0,14.28,Sold,True,STR0007,ASC000353,CUST00001788,,,SALE,Pickup,Completed,Health & Beauty,Personal Care,Valueplus,47.8,285.56,284.56,191.2,93.36000000000001,50.39999999999998
TL0000014050,TXN000004027,3,SKU0000007,2.0,303.09,378.86,,0.0,42.43,Sold,True,STR0007,ASC000353,CUST00001788,,,SALE,Pickup,Completed,Apparel,Shoes,Greathome,174.8,606.18,606.18,349.6,256.5799999999999,151.54000000000008
TL0000014052,TXN000004027,5,SKU0000073,2.0,399.91,399.91,,5.0,71.98,Sold,True,STR0007,ASC000353,CUST00001788,,,SALE,Pickup,Completed,Sports,Outdoor,Valueplus,295.92,799.82,794.82,591.84,202.98000000000002,0.0
TL0000014054,TXN000004028,2,SKU0000004,2.0,411.62,411.62,,1.0,57.63,Sold,True,STR0020,ASC000175,,,,SALE,Store,Completed,Home,Decor,Greathome,262.75,823.24,822.24,525.5,296.74,0.0
TL0000014056,TXN000004028,4,SKU0000206,5.0,548.65,548.65,,0.0,192.03,Sold,True,STR0020,ASC000175,,,,SALE,Store,Completed,Apparel,Women,Valueplus,299.49,2743.25,2743.25,1497.45,1245.8,0.0
TL0000014058,TXN000004028,6,SKU0000263,1.0,99.4,99.4,,5.0,6.96,Sold,True,STR0020,ASC000175,,,,SALE,Store,Completed,Office,Stationery,Freshway,46.66,99.4,94.4,46.66,47.74000000000001,0.0
TL0000014059,TXN000004029,1,SKU0000500,2.0,210.74,263.42,,0.0,0.0,Sold,True,STR0010,ASC000192,CUST00000174,,,SALE,Pickup,Completed,Office,Stationery,Northpeak,100.95,421.48,421.48,201.9,219.58,105.36000000000001
TL0000014061,TXN000004030,2,SKU0000371,1.0,415.58,488.92,,5.0,29.09,Sold,True,STR0007,ASC000318,CUST00000572,,,SALE,Pickup,Completed,Sports,Fitness,Techline,205.93,415.58,410.58,205.93,204.64999999999998,73.34000000000003
TL0000014062,TXN000004030,3,SKU0000273,2.0,277.42,326.38,,5.0,0.0,Sold,True,STR0007,ASC000318,CUST00000572,,,SALE,Pickup,Completed,Home,Storage,Valueplus,177.5,554.84,549.84,355.0,194.84000000000003,97.91999999999996
TL0000014063,TXN000004030,4,SKU0000285,2.0,381.71,381.71,,5.0,68.71,Sold,True,STR0007,ASC000318,CUST00000572,,,SALE,Pickup,Completed,Office,School Supplies,Healthyyou,147.22,763.42,758.42,294.44,463.97999999999996,0.0
TL0000014064,TXN000004030,5,SKU0000201,2.0,345.72,345.72,,1.0,48.4,Sold,True,STR0007,ASC000318,CUST00000572,,,SALE,Pickup,Completed,Home,Decor,Freshway,313.66,691.44,690.44,627.32,63.120000000000005,0.0
TL0000014065,TXN000004030,6,SKU0000491,1.0,801.69,1002.11,,5.0,40.08,Sold,True,STR0007,ASC000318,CUST00000572,,,SALE,Pickup,Completed,Office,Stationery,Valueplus,395.25,801.69,796.69,395.25,401.44000000000005,200.41999999999996
TL0000014066,TXN000004031,1,SKU0000348,1.0,418.6,465.11,PRM00011,0.0,20.93,Sold,True,STR0023,ASC000042,CUST00001064,2026-05-08 23:04:00,2026-05-08,SALE,Store,Completed,Apparel,Men,Techline,200.44,418.6,418.6,200.44,218.16000000000003,46.50999999999999
TL0000014069,TXN000004031,4,SKU0000094,1.0,72.42,90.52,,0.0,3.62,Sold,True,STR0023,ASC000042,CUST00001064,2026-05-08 23:04:00,2026-05-08,SALE,Store,Completed,Automotive,Accessories,Urbanbasics,36.27,72.42,72.42,36.27,36.15,18.099999999999994
TL0000014081,TXN000004036,1,SKU0000433,4.0,692.52,814.73,,2.0,249.31,Sold,True,STR0021,ASC000489,CUST00001437,2026-04-08 00:01:00,2026-04-08,SALE,Store,Completed,Office,School Supplies,Northpeak,351.39,2770.08,2768.08,1405.56,1362.52,488.84000000000015
TL0000014086,TXN000004037,1,SKU0000148,3.0,453.95,504.39,,1.0,95.33,Sold,True,STR0012,ASC000069,CUST00000622,2026-04-13 11:38:00,2026-04-13,SALE,Pickup,Completed,Health & Beauty,Personal Care,Techline,263.36,1361.85,1360.85,790.08,570.7699999999999,151.32
TL0000014087,TXN000004037,2,SKU0000131,5.0,397.27,397.27,,5.0,99.32,Sold,True,STR0012,ASC000069,CUST00000622,2026-04-13 11:38:00,2026-04-13,SALE,Pickup,Completed,Automotive,Accessories,Healthyyou,234.41,1986.35,1981.35,1172.05,809.3,0.0
TL0000014094,TXN000004038,3,SKU0000294,1.0,136.34,170.43,,1.0,12.27,Sold,True,STR0017,ASC000330,,,,SALE,Store,Completed,Grocery,Pantry,Healthyyou,89.25,136.34,135.34,89.25,46.09,34.09
TL0000014095,TXN000004038,4,SKU0000147,1.0,449.66,473.33,,2.0,0.0,Sold,True,STR0017,ASC000330,,,,SALE,Store,Completed,Apparel,Shoes,Greathome,304.51,449.66,447.66,304.51,143.15000000000003,23.66999999999996
TL0000014096,TXN000004038,5,SKU0000170,1.0,296.98,371.22,,0.0,20.79,Sold,True,STR0017,ASC000330,,,,SALE,Store,Completed,Health & Beauty,Personal Care,Greathome,327.23,296.98,296.98,327.23,-30.25,74.24000000000001
TL0000014097,TXN000004038,6,SKU0000413,1.0,101.46,126.83,,2.0,5.07,Sold,True,STR0017,ASC000330,,,,SALE,Store,Completed,Apparel,Men,Greathome,90.76,101.46,99.46,90.76,8.699999999999989,25.370000000000005
TL0000014098,TXN000004039,1,SKU0000136,1.0,558.45,558.45,,0.0,0.0,Sold,True,STR0009,ASC000445,CUST00001472,,,SALE,Store,Completed,Home,Decor,Urbanbasics,256.97,558.45,558.45,256.97,301.48,0.0
TL0000014104,TXN000004042,1,SKU0000014,1.0,357.47,357.47,,2.0,25.02,Sold,True,STR0002,ASC000011,,,,SALE,Pickup,Completed,Apparel,Shoes,Northpeak,140.55,357.47,355.47,140.55,214.92000000000002,0.0
TL0000014105,TXN000004042,2,SKU0000432,3.0,625.04,694.49,,0.0,0.0,Sold,True,STR0002,ASC000011,,,,SALE,Pickup,Completed,Automotive,Accessories,Northpeak,392.99,1875.12,1875.12,1178.97,696.1499999999999,208.35000000000014
TL0000014110,TXN000004044,2,SKU0000314,2.0,50.67,53.34,,5.0,5.07,Sold,True,STR0007,ASC000228,CUST00000704,2026-05-26 20:22:00,2026-05-26,SALE,Store,Completed,Office,Stationery,Techline,45.88,101.34,96.34,91.76,4.579999999999998,5.340000000000003
TL0000014133,TXN000004049,4,SKU0000428,1.0,75.58,94.48,,0.0,0.0,Sold,True,STR0004,ASC000275,,,,SALE,Pickup,Completed,Automotive,Car Care,Freshway,136.17,75.58,75.58,136.17,-60.58999999999999,18.900000000000006
TL0000014134,TXN000004049,5,SKU0000481,1.0,807.85,807.85,,0.0,0.0,Sold,True,STR0004,ASC000275,,,,SALE,Pickup,Completed,Office,Stationery,Valueplus,415.72,807.85,807.85,415.72,392.13,0.0
TL0000014135,TXN000004049,6,SKU0000101,1.0,694.11,730.64,PRM00042,1.0,0.0,Sold,True,STR0004,ASC000275,,,,SALE,Pickup,Completed,Office,Printing,Freshway,344.7,694.11,693.11,344.7,348.41,36.52999999999997
TL0000014146,TXN000004052,1,SKU0000415,4.0,300.73,334.14,PRM00044,5.0,84.2,Sold,True,STR0018,ASC000476,,,,SALE,Pickup,Completed,Automotive,Tires,Valueplus,155.19,1202.92,1197.92,620.76,577.1600000000001,133.63999999999987
TL0000014147,TXN000004052,2,SKU0000169,4.0,356.42,445.53,,5.0,99.8,Sold,True,STR0018,ASC000476,,,,SALE,Pickup,Completed,Electronics,Computers,Greathome,332.89,1425.68,1420.68,1331.56,89.12000000000012,356.4399999999998
TL0000014148,TXN000004052,3,SKU0000559,1.0,492.88,492.88,,0.0,24.64,Sold,True,STR0018,ASC000476,,,,SALE,Pickup,Completed,Grocery,Dairy,Healthyyou,409.77,492.88,492.88,409.77,83.11000000000001,0.0
TL0000014154,TXN000004054,1,SKU0000130,2.0,652.06,686.38,,2.0,65.21,Sold,True,STR0015,ASC000375,,2026-04-13 21:20:00,2026-04-13,SALE,Store,Completed,Sports,Cycling,Techline,317.31,1304.12,1302.12,634.62,667.4999999999999,68.6400000000001
TL0000014155,TXN000004054,2,SKU0000294,1.0,136.34,170.43,,0.0,9.54,Sold,True,STR0015,ASC000375,,2026-04-13 21:20:00,2026-04-13,SALE,Store,Completed,Grocery,Pantry,Healthyyou,89.25,136.34,136.34,89.25,47.09,34.09
TL0000014157,TXN000004054,4,SKU0000255,2.0,458.97,483.13,,5.0,64.26,Sold,True,STR0015,ASC000375,,2026-04-13 21:20:00,2026-04-13,SALE,Store,Completed,Sports,Fitness,Healthyyou,204.44,917.94,912.94,408.88,504.06000000000006,48.319999999999936
TL0000014159,TXN000004054,6,SKU0000092,3.0,334.22,417.78,,0.0,90.24,Sold,True,STR0015,ASC000375,,2026-04-13 21:20:00,2026-04-13,SALE,Store,Completed,Grocery,Beverages,Valueplus,305.94,1002.6600000000001,1002.6600000000001,917.8199999999999,84.84000000000015,250.67999999999984
TL0000014168,TXN000004057,1,SKU0000223,1.0,908.65,908.65,,1.0,63.61,Sold,True,STR0007,ASC000198,CUST00001402,,,SALE,Store,Completed,Office,Printing,Freshway,448.35,908.65,907.65,448.35,459.29999999999995,0.0
TL0000014170,TXN000004057,3,SKU0000563,1.0,84.06,105.07,PRM00046,1.0,0.0,Sold,True,STR0007,ASC000198,CUST00001402,,,SALE,Store,Completed,Automotive,Car Care,Healthyyou,69.86,84.06,83.06,69.86,13.200000000000003,21.00999999999999
TL0000014172,TXN000004057,5,SKU0000029,2.0,532.01,532.01,,5.0,74.48,Sold,True,STR0007,ASC000198,CUST00001402,,,SALE,Store,Completed,Office,School Supplies,Greathome,419.05,1064.02,1059.02,838.1,220.91999999999996,0.0
TL0000014173,TXN000004058,1,SKU0000206,5.0,466.35,548.65,PRM00033,2.0,163.22,Sold,True,STR0015,ASC000438,CUST00001025,,,SALE,Store,Completed,Apparel,Women,Valueplus,299.49,2331.75,2329.75,1497.45,832.3,411.4999999999998
TL0000014175,TXN000004058,3,SKU0000455,1.0,465.12,465.12,,5.0,0.0,Sold,True,STR0015,ASC000438,CUST00001025,,,SALE,Store,Completed,Automotive,Accessories,Healthyyou,184.33,465.12,460.12,184.33,275.78999999999996,0.0
TL0000014176,TXN000004058,4,SKU0000386,4.0,577.86,722.33,,2.0,208.03,Sold,True,STR0015,ASC000438,CUST00001025,,,SALE,Store,Completed,Health & Beauty,Cosmetics,Northpeak,350.7,2311.44,2309.44,1402.8,906.6400000000001,577.8800000000001
TL0000014184,TXN000004062,1,SKU0000251,2.0,304.3,380.38,,0.0,54.77,Sold,True,STR0002,ASC000332,,2026-05-26 08:42:00,2026-05-26,SALE,Store,Completed,Sports,Cycling,Urbanbasics,301.63,608.6,608.6,603.26,5.340000000000032,152.15999999999997
TL0000014185,TXN000004062,2,SKU0000401,4.0,549.69,549.69,,0.0,0.0,Sold,True,STR0002,ASC000332,,2026-05-26 08:42:00,2026-05-26,SALE,Store,Completed,Health & Beauty,Personal Care,Healthyyou,362.0,2198.76,2198.76,1448.0,750.7600000000002,0.0
TL0000014186,TXN000004062,3,SKU0000027,2.0,615.91,684.34,,1.0,0.0,Sold,True,STR0002,ASC000332,,2026-05-26 08:42:00,2026-05-26,SALE,Store,Completed,Sports,Fitness,Techline,446.36,1231.82,1230.82,892.72,338.0999999999999,136.86000000000013
TL0000014189,TXN000004063,2,SKU0000466,2.0,167.73,167.73,,0.0,16.77,Sold,True,STR0014,ASC000241,CUST00001437,2026-05-22 19:47:00,2026-05-22,SALE,Pickup,Completed,Automotive,Car Care,Techline,149.56,335.46,335.46,299.12,36.339999999999975,0.0
TL0000014191,TXN000004063,4,SKU0000355,5.0,942.53,942.53,PRM00001,5.0,424.14,Sold,True,STR0014,ASC000241,CUST00001437,2026-05-22 19:47:00,2026-05-22,SALE,Pickup,Completed,Grocery,Dairy,Freshway,409.78,4712.65,4707.65,2048.8999999999996,2658.75,0.0
TL0000014192,TXN000004064,1,SKU0000470,1.0,251.52,314.4,,1.0,22.64,Sold,True,STR0005,ASC000397,CUST00001510,2026-04-04 03:28:00,2026-04-04,SALE,Pickup,Completed,Automotive,Car Care,Techline,229.94,251.52,250.52,229.94,20.580000000000013,62.87999999999997
TL0000014193,TXN000004065,1,SKU0000450,1.0,26.04,28.93,,0.0,1.3,Sold,True,STR0002,ASC000253,CUST00001595,2026-05-25 15:36:00,2026-05-25,SALE,Store,Completed,Grocery,Dairy,Greathome,18.3,26.04,26.04,18.3,7.739999999999998,2.8900000000000006
TL0000014196,TXN000004065,4,SKU0000291,3.0,370.09,370.09,,0.0,55.51,Sold,True,STR0002,ASC000253,CUST00001595,2026-05-25 15:36:00,2026-05-25,SALE,Store,Completed,Home,Decor,Techline,210.18,1110.27,1110.27,630.54,479.73,0.0
TL0000014197,TXN000004065,5,SKU0000380,1.0,289.58,321.76,,0.0,0.0,Sold,True,STR0002,ASC000253,CUST00001595,2026-05-25 15:36:00,2026-05-25,SALE,Store,Completed,Home,Storage,Techline,156.58,289.58,289.58,156.58,132.99999999999997,32.18000000000001
TL0000014199,TXN000004066,1,SKU0000386,1.0,650.1,722.33,,0.0,58.51,Sold,True,STR0014,ASC000202,CUST00000474,,,SALE,Pickup,Completed,Health & Beauty,Cosmetics,Northpeak,350.7,650.1,650.1,350.7,299.40000000000003,72.23000000000002
TL0000014201,TXN000004066,3,SKU0000155,3.0,403.07,403.07,,5.0,60.46,Sold,True,STR0014,ASC000202,CUST00000474,,,SALE,Pickup,Completed,Health & Beauty,Personal Care,Greathome,336.34,1209.21,1204.21,1009.02,195.19000000000005,0.0
TL0000014203,TXN000004066,5,SKU0000326,3.0,255.75,255.75,,0.0,38.36,Sold,True,STR0014,ASC000202,CUST00000474,,,SALE,Pickup,Completed,Apparel,Men,Valueplus,137.56,767.25,767.25,412.68,354.57,0.0
TL0000014204,TXN000004066,6,SKU0000475,4.0,120.17,150.21,,0.0,0.0,Sold,True,STR0014,ASC000202,CUST00000474,,,SALE,Pickup,Completed,Sports,Fitness,Healthyyou,68.87,480.68,480.68,275.48,205.2,120.16000000000003
TL0000014214,TXN000004070,1,SKU0000354,1.0,352.33,440.41,,1.0,24.66,Sold,True,STR0022,ASC000486,CUST00000426,,,SALE,Store,Completed,Automotive,Car Care,Greathome,237.3,352.33,351.33,237.3,114.02999999999997,88.08000000000004
TL0000014215,TXN000004070,2,SKU0000043,2.0,507.29,563.66,,1.0,0.0,Sold,True,STR0022,ASC000486,CUST00000426,,,SALE,Store,Completed,Apparel,Kids,Urbanbasics,303.25,1014.58,1013.58,606.5,407.08000000000004,112.7399999999999
TL0000014216,TXN000004070,3,SKU0000421,2.0,311.41,311.41,,5.0,0.0,Sold,True,STR0022,ASC000486,CUST00000426,,,SALE,Store,Completed,Office,Stationery,Techline,274.16,622.82,617.82,548.32,69.5,0.0
TL0000014217,TXN000004070,4,SKU0000534,1.0,226.17,238.07,,0.0,11.31,Sold,True,STR0022,ASC000486,CUST00000426,,,SALE,Store,Completed,Grocery,Frozen,Urbanbasics,142.86,226.17,226.17,142.86,83.30999999999997,11.900000000000006
TL0000014218,TXN000004070,5,SKU0000100,2.0,128.82,151.55,,5.0,12.88,Sold,True,STR0022,ASC000486,CUST00000426,,,SALE,Store,Completed,Home,Decor,Valueplus,90.97,257.64,252.64,181.94,70.69999999999999,45.460000000000036
TL0000014219,TXN000004071,1,SKU0000352,1.0,819.41,819.41,,0.0,0.0,Sold,True,STR0004,ASC000154,CUST00000965,,,SALE,Store,Completed,Electronics,Computers,Greathome,361.58,819.41,819.41,361.58,457.83,0.0
TL0000014220,TXN000004071,2,SKU0000402,1.0,369.82,369.82,,5.0,33.28,Sold,True,STR0004,ASC000154,CUST00000965,,,SALE,Store,Completed,Sports,Fitness,Valueplus,200.52,369.82,364.82,200.52,164.29999999999998,0.0
TL0000014224,TXN000004073,1,SKU0000016,2.0,492.26,579.13,,0.0,0.0,Sold,True,STR0009,ASC000349,,,,SALE,Store,Completed,Home,Decor,Healthyyou,294.07,984.52,984.52,588.14,396.38,173.74
TL0000014228,TXN000004073,5,SKU0000446,2.0,53.74,53.74,,0.0,0.0,Sold,True,STR0009,ASC000349,,,,SALE,Store,Completed,Electronics,Audio,Techline,32.66,107.48,107.48,65.32,42.16000000000001,0.0
TL0000014230,TXN000004074,1,SKU0000422,4.0,539.36,539.36,,2.0,194.17,Sold,True,STR0004,ASC000275,CUST00001229,2026-05-13 11:05:00,2026-05-13,SALE,Pickup,Completed,Apparel,Men,Freshway,285.85,2157.44,2155.44,1143.4,1012.04,0.0
TL0000014232,TXN000004074,3,SKU0000174,1.0,498.93,498.93,,0.0,34.93,Sold,True,STR0004,ASC000275,CUST00001229,2026-05-13 11:05:00,2026-05-13,SALE,Pickup,Completed,Home,Decor,Freshway,231.23,498.93,498.93,231.23,267.70000000000005,0.0
TL0000014237,TXN000004075,3,SKU0000460,3.0,391.82,435.36,,0.0,105.79,Sold,True,STR0016,ASC000112,,,,SALE,Store,Completed,Sports,Outdoor,Valueplus,329.1,1175.46,1175.46,987.3000000000001,188.15999999999997,130.62000000000006
TL0000014251,TXN000004080,2,SKU0000476,1.0,196.21,196.21,,2.0,9.81,Sold,True,STR0008,ASC000103,CUST00000428,2026-05-09 04:49:00,2026-05-09,SALE,Pickup,Completed,Sports,Cycling,Urbanbasics,94.53,196.21,194.21,94.53,99.68,0.0
TL0000014253,TXN000004080,4,SKU0000409,1.0,162.18,190.8,,1.0,14.6,Sold,True,STR0008,ASC000103,CUST00000428,2026-05-09 04:49:00,2026-05-09,SALE,Pickup,Completed,Automotive,Car Care,Urbanbasics,115.09,162.18,161.18,115.09,46.09,28.620000000000005
TL0000014254,TXN000004080,5,SKU0000403,1.0,354.83,354.83,,0.0,31.93,Sold,True,STR0008,ASC000103,CUST00000428,2026-05-09 04:49:00,2026-05-09,SALE,Pickup,Completed,Automotive,Tires,Healthyyou,178.62,354.83,354.83,178.62,176.20999999999998,0.0
TL0000014267,TXN000004083,2,SKU0000146,1.0,35.82,42.14,,0.0,0.0,Sold,True,STR0017,ASC000330,,2026-05-26 08:45:00,2026-05-26,SALE,Pickup,Completed,Sports,Fitness,Techline,33.43,35.82,35.82,33.43,2.3900000000000006,6.32
TL0000014268,TXN000004083,3,SKU0000460,1.0,391.82,435.36,,2.0,0.0,Sold,True,STR0017,ASC000330,,2026-05-26 08:45:00,2026-05-26,SALE,Pickup,Completed,Sports,Outdoor,Valueplus,329.1,391.82,389.82,329.1,60.71999999999997,43.54000000000002
TL0000014269,TXN000004083,4,SKU0000110,5.0,611.54,611.54,PRM00014,0.0,214.04,Sold,True,STR0017,ASC000330,,2026-05-26 08:45:00,2026-05-26,SALE,Pickup,Completed,Apparel,Kids,Valueplus,383.96,3057.7,3057.7,1919.8,1137.8999999999999,0.0
TL0000014270,TXN000004083,5,SKU0000063,4.0,798.25,997.81,,0.0,159.65,Sold,True,STR0017,ASC000330,,2026-05-26 08:45:00,2026-05-26,SALE,Pickup,Completed,Automotive,Accessories,Greathome,412.24,3193.0,3193.0,1648.96,1544.04,798.2399999999998
TL0000014275,TXN000004085,1,SKU0000112,1.0,314.02,314.02,,0.0,0.0,Sold,True,STR0011,ASC000012,,,,SALE,Store,Completed,Automotive,Tires,Northpeak,184.22,314.02,314.02,184.22,129.79999999999998,0.0
TL0000014276,TXN000004086,1,SKU0000428,4.0,42.91,42.91,,0.0,12.02,Sold,True,STR0011,ASC000177,CUST00000772,2026-05-12 20:33:00,2026-05-12,SALE,Pickup,Completed,Automotive,Car Care,Freshway,136.17,171.64,171.64,544.68,-373.03999999999996,0.0
